epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
40,,2500,0.23453357815742493,0.0013077681651338935,0.00015069337678141892,4.4477674236986786e-05,0.0025060116313397884,
,0.001,2501,,,,,,
41,,2561,0.24112960696220398,0.001494256197474897,5.5270211305469275e-05,6.949684757273644e-05,0.0024655757006257772,
,0.001,2562,,,,,,
42,,2622,0.24649910628795624,0.0020333724096417427,3.530596222844906e-05,4.7281533625209704e-05,0.002682717749848962,
,0.001,2623,,,,,,
43,,2683,0.24385371804237366,0.002198497299104929,0.000191641112905927,6.0590617067646235e-05,0.003762609791010618,
,0.001,2684,,,,,,
44,,2744,0.24630960822105408,0.001183403772301972,6.48250788799487e-05,3.1741441489430144e-05,0.0018249435815960169,
,0.001,2745,,,,,,
45,,2805,0.2516820728778839,0.00219297269359231,0.00013136536290403455,4.7582248953403905e-05,0.0033256227616220713,
,0.001,2806,,,,,,
46,,2866,0.2553023099899292,0.0025851400569081306,9.473793033976108e-05,7.290685607586056e-05,0.003787898225709796,
,0.001,2867,,,,,,
47,,2927,0.2395462691783905,0.008349665440618992,0.0002509095938876271,0.00031334563391283154,0.01273767277598381,
,0.001,2928,,,,,,
48,,2988,0.2245018482208252,0.002436679555103183,0.0001546321000205353,5.840727317263372e-05,0.0037939134053885937,
,0.001,2989,,,,,,
49,,3049,0.22226279973983765,0.0023228866048157215,0.0001404317154083401,7.556564378319308e-05,0.0037807016633450985,
,0.001,3050,,,,,,
50,,3110,0.223288431763649,0.0014944147551432252,0.00024475905229337513,4.0803653973853216e-05,0.0031262461561709642,0.021320683881640434
,0.001,3111,,,,,,
51,,3171,0.23211415112018585,0.0012599428882822394,0.00010242064308840781,3.82139187422581e-05,0.002154185203835368,0.020937353372573853
,0.001,3172,,,,,,
52,,3232,0.24803996086120605,0.0010151439346373081,0.00018930928490590304,3.591624408727512e-05,0.0023208525963127613,0.02056502364575863
,0.001,3233,,,,,,
53,,3293,0.2517158091068268,0.0010945468675345182,0.00013185161515139043,5.01391950820107e-05,0.0022551976144313812,0.020198827609419823
,0.001,3294,,,,,,
54,,3354,0.25871217250823975,0.0020645237527787685,0.00010813031258294359,6.181133358040825e-05,0.003223288571462035,0.0198593158274889
,0.001,3355,,,,,,
55,,3415,0.2558569610118866,0.0029242041055113077,6.287901487667114e-05,5.270087058306672e-05,0.0037656084168702364,0.019537441432476044
,0.001,3416,,,,,,
56,,3476,0.2514501214027405,0.0010075198952108622,0.00016780039004515857,3.609452323871665e-05,0.0022074670996516943,0.019190842285752296
,0.001,3477,,,,,,
57,,3537,0.25185084342956543,0.0012226990656927228,0.00017695469432510436,5.41366171091795e-05,0.0026488390285521746,0.018860002979636192
,0.001,3538,,,,,,
58,,3598,0.252208948135376,0.0013399256858974695,0.00013894884614273906,5.344273813534528e-05,0.0025690970942378044,0.018534183502197266
,0.001,3599,,,,,,
59,,3659,0.25229910016059875,0.002684983192011714,5.228794543654658e-05,3.359947368153371e-05,0.0032824163790792227,0.018229149281978607
,0.001,3660,,,,,,
60,,3720,0.25673550367355347,0.0009943991899490356,4.125807754462585e-05,4.21554759668652e-05,0.0016222441336140037,0.01789700984954834
,0.001,3721,,,,,,
61,,3781,0.273300439119339,0.0010494200978428125,6.184545782161877e-05,5.720890112570487e-05,0.0019307364709675312,0.01757768541574478
,0.001,3782,,,,,,
62,,3842,0.28940683603286743,0.0008334781741723418,4.0550636185798794e-05,4.421149424160831e-05,0.001478346181102097,0.017255699262022972
,0.001,3843,,,,,,
63,,3903,0.2960682213306427,0.0012074713595211506,5.330150816007517e-05,6.631336873397231e-05,0.0021371126640588045,0.016953326761722565
,0.001,3904,,,,,,
64,,3964,0.29684123396873474,0.0019076563185080886,2.3921249521663412e-05,3.791051858570427e-05,0.002406367799267173,0.016662387177348137
,0.001,3965,,,,,,
65,,4025,0.29772722721099854,0.0007935446919873357,6.29641508567147e-05,4.222916322760284e-05,0.0015306571731343865,0.016359753906726837
,0.001,4026,,,,,,
66,,4086,0.3015385866165161,0.001500195125117898,0.00012755491479765624,5.0051450671162456e-05,0.002638484351336956,0.01608532853424549
,0.001,4087,,,,,,
67,,4147,0.3020821213722229,0.0007769997464492917,8.881017856765538e-05,4.5098997361492366e-05,0.0016720402054488659,0.01579706184566021
,0.001,4148,,,,,,
68,,4208,0.3160991668701172,0.0009483890025876462,6.949468661332503e-05,3.283792466390878e-05,0.0016242418205365539,0.015513605438172817
,0.001,4209,,,,,,
69,,4269,0.33436113595962524,0.0007927197148092091,2.445031532261055e-05,3.963251947425306e-05,0.001311296597123146,0.015229559503495693
,0.001,4270,,,,,,
70,,4330,0.3319273293018341,0.0009319324744865298,0.0001164659479400143,6.145684892544523e-05,0.0021288306452333927,0.014967544935643673
,0.001,4331,,,,,,
71,,4391,0.3279968202114105,0.0006652551819570363,0.0001672720827627927,3.75927884306293e-05,0.001877543400041759,0.014705744571983814
,0.001,4392,,,,,,
72,,4452,0.3334769606590271,0.0010671330383047462,2.5948884285753593e-05,3.471463423920795e-05,0.001544023398309946,0.014442509971559048
,0.001,4453,,,,,,
73,,4513,0.33925503492355347,0.0015790676698088646,4.769293445860967e-05,6.673844472970814e-05,0.002484916942194104,0.014203358441591263
,0.001,4514,,,,,,
74,,4574,0.3258751332759857,0.001461361418478191,8.036514191189781e-05,4.8825280828168616e-05,0.002351440256461501,0.01396632008254528
,0.001,4575,,,,,,
75,,4635,0.31619468331336975,0.0013102249940857291,9.499465522821993e-05,4.481975338421762e-05,0.002233396051451564,0.01373166125267744
,0.001,4636,,,,,,
76,,4696,0.31536200642585754,0.0013733741361647844,0.00010228721657767892,4.890400668955408e-05,0.002373850205913186,0.013504505157470703
,0.001,4697,,,,,,
77,,4757,0.30473092198371887,0.0015488823410123587,3.0370061722351238e-05,4.3115618609590456e-05,0.00213188910856843,0.013277052901685238
,0.001,4758,,,,,,
78,,4818,0.3042007088661194,0.0018112888792529702,1.5639077901141718e-05,4.6160988858900964e-05,0.002351094037294388,0.013058533892035484
,0.001,4819,,,,,,
79,,4879,0.3065026104450226,0.0017032318282872438,5.2460800361586735e-05,5.489195973495953e-05,0.0025144554674625397,0.012847652658820152
,0.001,4880,,,,,,
80,,4940,0.30702754855155945,0.001218697871081531,7.60625844122842e-05,3.622623989940621e-05,0.001961272908374667,0.012629924342036247
,0.001,4941,,,,,,
81,,5001,0.3138503134250641,0.0019790909718722105,9.018205309985206e-05,3.3116593840532005e-05,0.0027611663099378347,0.012432549148797989
,0.001,5002,,,,,,
82,,5062,0.32316845655441284,0.0006552965496666729,6.684019899694249e-05,3.702885078382678e-05,0.0013597861398011446,0.012211094610393047
,0.001,5063,,,,,,
83,,5123,0.330453485250473,0.0019783012103289366,2.47425923589617e-05,5.658183363266289e-05,0.0026678326539695263,0.012020229361951351
,0.001,5124,,,,,,
84,,5184,0.32003283500671387,0.0011797478655353189,3.780184852075763e-05,3.970119360019453e-05,0.0017657690914347768,0.011815140023827553
,0.001,5185,,,,,,
85,,5245,0.3195590674877167,0.0014238270232453942,4.710672146757133e-05,3.716353967320174e-05,0.0020309952087700367,0.01161945704370737
,0.001,5246,,,,,,
86,,5306,0.32952454686164856,0.0009115337743423879,5.1588383939815685e-05,5.0097798521164805e-05,0.001670453348197043,0.01142047718167305
,0.001,5307,,,,,,
87,,5367,0.33924469351768494,0.0008516705711372197,3.385788295418024e-05,3.306907819933258e-05,0.0013516503386199474,0.011219100095331669
,0.001,5368,,,,,,
88,,5428,0.35571566224098206,0.000609612325206399,3.961112815886736e-05,1.909406819322612e-05,0.000998608535155654,0.01101469062268734
,0.001,5429,,,,,,
89,,5489,0.36574938893318176,0.0010928360279649496,7.568929868284613e-05,2.7356016289559193e-05,0.0017448423895984888,0.010829293169081211
,0.001,5490,,,,,,
90,,5550,0.36522191762924194,0.0015511822421103716,3.0197850719559938e-05,4.948088098899461e-05,0.0021969801746308804,0.010656647384166718
,0.001,5551,,,,,,
91,,5611,0.3653978407382965,0.0015031106304377317,3.109409226453863e-05,2.4095610569929704e-05,0.0018995372811332345,0.01048150472342968
,0.001,5612,,,,,,
92,,5672,0.37375712394714355,0.0005300052580423653,0.0001376192522002384,2.2632721083937213e-05,0.001444428926333785,0.010300763882696629
,0.001,5673,,,,,,
93,,5733,0.3824467062950134,0.0005192449316382408,2.1827256205142476e-05,1.861306736827828e-05,0.0008145116735249758,0.010111038573086262
,0.001,5734,,,,,,
94,,5794,0.39615875482559204,0.00043263379484415054,4.171067848801613e-05,2.381226295256056e-05,0.0008793099550530314,0.009926403872668743
,0.001,5795,,,,,,
95,,5855,0.4053323566913605,0.0007171737379394472,5.5913809774210677e-05,1.960461122507695e-05,0.001192788709886372,0.009751731529831886
,0.001,5856,,,,,,
96,,5916,0.405184805393219,0.0006885955226607621,2.3444697944796644e-05,5.702225462300703e-05,0.0013760414440184832,0.009584218263626099
,0.001,5917,,,,,,
97,,5977,0.39772921800613403,0.0013889354886487126,1.9127419363940135e-05,3.5284505429444835e-05,0.0018374175997450948,0.009429281577467918
,0.001,5978,,,,,,
98,,6038,0.3857443928718567,0.0010344282491132617,1.1348394764354452e-05,6.293913611443713e-05,0.0017205614130944014,0.009275107644498348
,0.001,6039,,,,,,
99,,6099,0.3852546215057373,0.0008068507304415107,3.79296689061448e-05,3.0237584724090993e-05,0.0012988750822842121,0.009115582332015038
,0.001,6100,,,,,,
100,,6160,0.3855213224887848,0.0010827758815139532,2.962357939395588e-05,2.602888889668975e-05,0.001491182716563344,0.008963095024228096
,0.001,6161,,,,,,
101,,6221,0.3910885453224182,0.00126542872749269,0.00013190928439144045,2.3536527805845253e-05,0.0021603405475616455,0.00882703997194767
,0.001,6222,,,,,,
102,,6282,0.3914990723133087,0.0015574737917631865,9.165281517198309e-05,4.449356492841616e-05,0.002460673451423645,0.008699712343513966
,0.001,6283,,,,,,
103,,6343,0.3957706391811371,0.0006237126071937382,1.862904719018843e-05,1.8971590179717168e-05,0.0009065738995559514,0.008543849922716618
,0.001,6344,,,,,,
104,,6404,0.40557703375816345,0.0020950690377503633,1.401143799739657e-05,3.446704795351252e-05,0.0025097967591136694,0.00842316821217537
,0.001,6405,,,,,,
105,,6465,0.4006146490573883,0.003110585268586874,0.00012786203296855092,5.405824049375951e-05,0.004290477838367224,0.00834051426500082
,0.001,6466,,,,,,
106,,6526,0.3965784013271332,0.0008558950503356755,7.85376105341129e-05,2.1938634745310992e-05,0.0014679692685604095,0.00820306409150362
,0.001,6527,,,,,,
107,,6587,0.39612576365470886,0.0007762763416394591,3.0323633836815134e-05,2.658164521562867e-05,0.001193710952065885,0.008062876760959625
,0.001,6588,,,,,,
108,,6648,0.3985217213630676,0.0007881268975324929,1.4945456314308103e-05,2.1092782844789326e-05,0.0010737818665802479,0.007923094555735588
,0.001,6649,,,,,,
109,,6709,0.4049474596977234,0.0008892040932551026,2.68433886958519e-05,2.8794769605156034e-05,0.0013113683089613914,0.007790860254317522
,0.001,6710,,,,,,
110,,6770,0.4073464870452881,0.001167512615211308,7.054176239762455e-05,2.308672628714703e-05,0.0017510885372757912,0.007670064922422171
,0.001,6771,,,,,,
111,,6831,0.4047260284423828,0.0008209510124288499,3.4383643651381135e-05,3.0621584301115945e-05,0.0012990845134481788,0.007542645093053579
,0.001,6832,,,,,,
112,,6892,0.403490275144577,0.0004297576379030943,4.880153210251592e-05,2.730503911152482e-05,0.0009468157077208161,0.0074107288382947445
,0.001,6893,,,,,,
113,,6953,0.41031068563461304,0.00027253685402683914,9.632362889533397e-06,1.3936932191427331e-05,0.00046006799675524235,0.007271715439856052
,0.001,6954,,,,,,
114,,7014,0.41823139786720276,0.00048240230535157025,1.4705645298818126e-05,1.4883522453601472e-05,0.0007047657854855061,0.007140376605093479
,0.001,7015,,,,,,
115,,7075,0.4214848279953003,0.0003765708825085312,1.6989000869216397e-05,1.6478714314871468e-05,0.0006263029645197093,0.0070100948214530945
,0.001,7076,,,,,,
116,,7136,0.4278862178325653,0.00045974747627042234,2.092723298119381e-05,2.2012793124304153e-05,0.0007845115615054965,0.006885583512485027
,0.001,7137,,,,,,
117,,7197,0.43173444271087646,0.0011713076382875443,1.0870508049265482e-05,4.441330747795291e-05,0.0016697930404916406,0.0067812674678862095
,0.001,7198,,,,,,
118,,7258,0.4243314862251282,0.0017655729316174984,2.8384727556840517e-05,3.426483090152033e-05,0.0022501449566334486,0.00669064512476325
,0.001,7259,,,,,,
119,,7319,0.4239692687988281,0.0009277855278924108,4.350638118921779e-05,2.6878047719947062e-05,0.0014140978455543518,0.006585114169865847
,0.001,7320,,,,,,
120,,7380,0.4224202632904053,0.0008108966867439449,2.529712401155848e-05,3.308365194243379e-05,0.0012682187370955944,0.006478776223957539
,0.001,7381,,,,,,
121,,7441,0.42029306292533875,0.0008899113745428622,3.2427033147541806e-05,2.9149117835913785e-05,0.0013435379369184375,0.0063760713674128056
,0.001,7442,,,,,,
122,,7502,0.4184167981147766,0.0005665894714184105,4.263170194462873e-05,2.4612754714326002e-05,0.0010258755646646023,0.0062690675258636475
,0.001,7503,,,,,,
123,,7563,0.41922926902770996,0.0004768335202243179,1.5127380720514338e-05,2.3076665456756018e-05,0.0007832369883544743,0.0061593507416546345
,0.001,7564,,,,,,
124,,7624,0.4213961362838745,0.0008573843515478075,3.58175348083023e-05,1.557172254251782e-05,0.0011921892873942852,0.006060007493942976
,0.001,7625,,,,,,
125,,7685,0.4252944588661194,0.00030963410972617567,2.695038347155787e-05,2.0737685190397315e-05,0.00065176299540326,0.00595184275880456
,0.001,7686,,,,,,
126,,7746,0.428974449634552,0.0005894994828850031,1.1847702808154281e-05,1.7176280380226672e-05,0.0008205006015487015,0.005849216133356094
,0.001,7747,,,,,,
127,,7807,0.43433335423469543,0.0004592281475197524,5.120328296470689e-06,1.709712523734197e-05,0.0006558009190484881,0.005745347589254379
,0.001,7808,,,,,,
128,,7868,0.436183899641037,0.00034558348124846816,1.9896764570148662e-05,2.2361786250257865e-05,0.0006686854176223278,0.0056438143365085125
,0.001,7869,,,,,,
129,,7929,0.4381166994571686,0.0003381709102541208,2.369522917433642e-05,2.6385017918073572e-05,0.0007204971043393016,0.0055453479290008545
,0.001,7930,,,,,,
130,,7990,0.4436335265636444,0.00024702679365873337,2.963296719826758e-05,1.1534261830092873e-05,0.0005105342715978622,0.005444651935249567
,0.001,7991,,,,,,
131,,8051,0.4487828016281128,0.0003998009779024869,3.46842389262747e-05,1.019816681946395e-05,0.0006752039189450443,0.005349262617528439
,0.001,8052,,,,,,
132,,8112,0.4544607698917389,0.00022005497885402292,1.1946330005230266e-06,2.4152675905497745e-05,0.0004675548698287457,0.005251628812402487
,0.001,8113,,,,,,
133,,8173,0.4531556963920593,0.0009247648995369673,4.149964661337435e-05,2.0191539078950882e-05,0.001334178727120161,0.005173279903829098
,0.001,8174,,,,,,
134,,8234,0.45420780777931213,0.0005279587930999696,2.16223797906423e-05,1.856292328739073e-05,0.0008217000286094844,0.005086248274892569
,0.001,8235,,,,,,
135,,8295,0.45421791076660156,0.00034394871909171343,4.1750998207135126e-05,3.61637030437123e-05,0.0009143408387899399,0.005002810154110193
,0.001,8296,,,,,,
136,,8356,0.45235827565193176,0.00040107002132572234,6.399173435056582e-05,8.095227713056374e-06,0.0008019810193218291,0.004918793216347694
,0.001,8357,,,,,,
137,,8417,0.45571598410606384,0.00024215420125983655,1.8375458239461295e-05,1.6142428648890927e-05,0.0004954558098688722,0.004830326419323683
,0.001,8418,,,,,,
138,,8478,0.45439785718917847,0.0006945994100533426,1.661829446675256e-05,4.7136039938777685e-05,0.0012490510707721114,0.00475870119407773
,0.001,8479,,,,,,
139,,8539,0.4476158618927002,0.0006435232935473323,2.1539271983783692e-05,1.115957729780348e-05,0.0008628154173493385,0.004680783487856388
,0.001,8540,,,,,,
140,,8600,0.44904235005378723,0.000519613444339484,9.560068065184169e-06,1.3670659427589271e-05,0.0007041201461106539,0.004601249936968088
,0.001,8601,,,,,,
141,,8661,0.45167943835258484,0.001029529725201428,1.7338077668682672e-05,2.6329640604672022e-05,0.0013795167906209826,0.004536815453320742
,0.001,8662,,,,,,
142,,8722,0.4499616026878357,0.0004797880828846246,2.0768526155734435e-05,3.2411171559942886e-05,0.0009077424765564501,0.004464233759790659
,0.001,8723,,,,,,
143,,8783,0.44376856088638306,0.000262348068645224,2.636693352542352e-06,3.20159706461709e-05,0.0005956912063993514,0.0043868632055819035
,0.001,8784,,,,,,
144,,8844,0.4421888291835785,0.00029907963471487164,1.0185150131292176e-05,1.697530024102889e-05,0.0005197583232074976,0.004309521056711674
,0.001,8845,,,,,,
145,,8905,0.4465367794036865,0.0002664223429746926,4.851519042858854e-05,8.109739610517863e-06,0.0005900957039557397,0.004235132597386837
,0.001,8906,,,,,,
146,,8966,0.4509719908237457,0.00013352400856092572,4.836030711885542e-05,1.6810054148663767e-05,0.0005434261402115226,0.0041612982749938965
,0.001,8967,,,,,,
147,,9027,0.45535990595817566,0.0005751617718487978,9.753113772603683e-06,1.9295157471788116e-05,0.0008168788626790047,0.0040944102220237255
,0.001,9028,,,,,,
148,,9088,0.45995768904685974,0.00019533011072780937,1.9991437511635013e-05,1.5752422768855467e-05,0.00045281153870746493,0.004021578002721071
,0.001,9089,,,,,,
149,,9149,0.4630534052848816,0.00025935552548617125,9.234023309545591e-06,1.750787123455666e-05,0.0004806044162251055,0.003950758371502161
,0.001,9150,,,,,,
150,,9210,0.46674200892448425,0.0002958629047498107,1.308104060626647e-06,1.673995029705111e-05,0.00046980296610854566,0.003881139447912574
,0.001,9211,,,,,,
151,,9271,0.46628543734550476,0.0002212066319771111,3.9373473555315286e-05,1.923460695252288e-05,0.0006104200729168952,0.003815724980086088
,0.001,9272,,,,,,
152,,9332,0.4653259515762329,0.00044995444477535784,5.066358426120132e-05,2.9515504138544202e-05,0.000998427509330213,0.003759379032999277
,0.001,9333,,,,,,
153,,9393,0.4646531045436859,0.0003327286976855248,3.0536048143403605e-05,1.2073957805114333e-05,0.0006061486201360822,0.00369631452485919
,0.001,9394,,,,,,
154,,9454,0.469496488571167,0.00018781890685204417,1.0089047464134637e-06,1.2323558621574193e-05,0.00031609900179319084,0.0036287102848291397
,0.001,9455,,,,,,
155,,9515,0.47318941354751587,0.00024373085761908442,7.926772127575532e-07,1.0720202226366382e-05,0.00035489624133333564,0.003563233884051442
,0.001,9516,,,,,,
156,,9576,0.47649094462394714,0.0003913404361810535,7.109894067980349e-05,1.9711444110726006e-05,0.0009439496207050979,0.0035108481533825397
,0.001,9577,,,,,,
157,,9637,0.4786626994609833,0.00014963086869101971,8.242100193456281e-06,9.368224709760398e-06,0.0002845236740540713,0.00344632170163095
,0.001,9638,,,,,,
158,,9698,0.48536089062690735,0.0001642564602661878,2.733371047725086e-06,1.2983407032152172e-05,0.00030775737832300365,0.0033835505601018667
,0.001,9699,,,,,,
159,,9759,0.4855422079563141,0.0005885317223146558,3.79260791305569e-06,1.2685956789937336e-05,0.0007343543693423271,0.003330566454678774
,0.001,9760,,,,,,
160,,9820,0.4882561266422272,0.0004673953226301819,1.5680614524171688e-05,1.3512426448869519e-05,0.0006809229380451143,0.003277573734521866
,0.001,9821,,,,,,
161,,9881,0.4919680953025818,0.0003383598814252764,2.050680086540524e-05,1.2242502634762786e-05,0.0005633188993670046,0.003223288571462035
,0.001,9882,,,,,,
162,,9942,0.492725133895874,0.00019188081205356866,5.869370579603128e-05,6.509383638331201e-06,0.0005504431901499629,0.0031698315870016813
,0.001,9943,,,,,,
163,,10003,0.4949680268764496,0.0002866593422368169,5.065116420155391e-05,6.751150976924691e-06,0.0006074265693314373,0.0031185834668576717
,0.001,10004,,,,,,
164,,10064,0.49531495571136475,0.0006725795683450997,2.471893822075799e-06,1.2343811249593273e-05,0.0008083770517259836,0.0030723793897777796
,0.001,10065,,,,,,
165,,10125,0.49676403403282166,0.0010747351916506886,1.0546621524554212e-05,2.3277812942978926e-05,0.0013602465623989701,0.0030381367541849613
,0.001,10126,,,,,,
166,,10186,0.49566274881362915,0.0004410056280903518,1.4970982192608062e-05,2.0896548448945396e-05,0.0007248260080814362,0.0029918705113232136
,0.001,10187,,,,,,
167,,10247,0.49259862303733826,0.0002507268509361893,1.2850286111643072e-05,1.2149932445026934e-05,0.00043647768325172365,0.0029407627880573273
,0.001,10248,,,,,,
168,,10308,0.4950484335422516,0.0001849069376476109,2.4048063096415717e-06,1.053721280186437e-05,0.000302303145872429,0.002887993585318327
,0.001,10309,,,,,,
169,,10369,0.4962705969810486,0.0002625198394525796,5.5578339015482925e-06,1.8348900994169526e-05,0.0004737979616038501,0.0028397096320986748
,0.001,10370,,,,,,
170,,10430,0.49633529782295227,0.0003213409218005836,2.3626214897376485e-05,1.0738539458543528e-05,0.0005468573654070497,0.002793852472677827
,0.001,10431,,,,,,
171,,10491,0.49879583716392517,0.00020251810201443732,4.556613930617459e-06,1.8054515749099664e-05,0.00040584636735729873,0.002746092388406396
,0.001,10492,,,,,,
172,,10552,0.4968484938144684,0.00014144365559332073,1.5253608580678701e-05,1.1484667993499897e-05,0.00033255841117352247,0.002697821706533432
,0.001,10553,,,,,,
173,,10613,0.4993612766265869,0.0003759134851861745,2.3951548428158276e-05,1.2037803571729455e-05,0.0006160493940114975,0.002656186232343316
,0.001,10614,,,,,,
174,,10674,0.5005511045455933,0.0005055535002611578,1.6719917539376183e-06,2.782326737360563e-05,0.0007921461947262287,0.0026189053896814585
,0.001,10675,,,,,,
175,,10735,0.4963838756084442,0.0005242438055574894,6.939056220289785e-06,3.4400294680381194e-05,0.0009029421489685774,0.002584586152806878
,0.001,10736,,,,,,
176,,10796,0.4914468228816986,0.00037790124770253897,4.3501760956132784e-05,2.004226371354889e-05,0.0007958326605148613,0.0025488112587481737
,0.001,10797,,,,,,
177,,10857,0.48701077699661255,0.00034187475102953613,7.547502173110843e-05,2.4114551706588827e-05,0.0009603954968042672,0.002517042914405465
,0.001,10858,,,,,,
178,,10918,0.48459988832473755,0.00034457576111890376,7.167660442064516e-06,1.1769434422603808e-05,0.0004981085075996816,0.002476664260029793
,0.001,10919,,,,,,
