epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/si_re,train/total_loss,train/total_loss_smma
16,,1036,0.2581064701080322,0.007491513155400753,8.92466414370574e-05,0.00032267411006614566,0.4692108631134033,0.00790343340486288,
,0.001,1037,,,,,,,
17,,1097,0.2446461021900177,0.008071180433034897,1.3339153156266548e-05,0.0002487919700797647,0.4299699664115906,0.008333311416208744,
,0.001,1098,,,,,,,
18,,1158,0.2273644208908081,0.007440388668328524,0.00014504551654681563,9.229306306224316e-05,0.538439929485321,0.007677727844566107,
,0.001,1159,,,,,,,
19,,1219,0.2196337878704071,0.005567178130149841,6.473090616054833e-05,0.00012158640311099589,0.5574877262115479,0.005753496196120977,
,0.001,1220,,,,,,,
20,,1280,0.2148676961660385,0.008261765353381634,2.7571233658818528e-05,0.00025834873667918146,0.6011300086975098,0.00854768231511116,
,0.001,1281,,,,,,,
21,,1341,0.2152799665927887,0.00742426747456193,0.0003411016659811139,9.907026833388954e-05,0.6189115047454834,0.007864439859986305,
,0.001,1342,,,,,,,
22,,1402,0.21194037795066833,0.005178399384021759,0.00014971880591474473,2.384557228651829e-05,0.6397307515144348,0.0053519634529948235,
,0.001,1403,,,,,,,
23,,1463,0.20846465229988098,0.0067626917734742165,2.717628376558423e-06,2.5626686692703515e-05,0.6430271863937378,0.006791036110371351,
,0.001,1464,,,,,,,
24,,1524,0.20095232129096985,0.008327748626470566,4.8659250751370564e-05,0.0001161331674666144,0.5551179647445679,0.008492542430758476,
,0.001,1525,,,,,,,
25,,1585,0.19189046323299408,0.006351804826408625,2.302338725712616e-05,3.095503416261636e-05,0.6967276334762573,0.006405781488865614,
,0.001,1586,,,,,,,
26,,1646,0.19021937251091003,0.006595565006136894,3.203153369213396e-07,2.8877146178274415e-05,0.5827673077583313,0.006624761503189802,
,0.001,1647,,,,,,,
27,,1707,0.19017522037029266,0.009587391279637814,1.0799910342029762e-05,0.0001446625537937507,0.6617795825004578,0.009742852300405502,
,0.001,1708,,,,,,,
28,,1768,0.19329878687858582,0.006711692549288273,0.0002995069371536374,7.346949860220775e-05,0.5727068185806274,0.007084669545292854,
,0.001,1769,,,,,,,
29,,1829,0.18869829177856445,0.008561832830309868,5.0993556214962155e-05,9.233692253474146e-05,0.5676141381263733,0.00870516337454319,
,0.001,1830,,,,,,,
30,,1890,0.18162736296653748,0.00794132985174656,0.0002530821366235614,0.00020044285338371992,0.5985491871833801,0.008394855074584484,
,0.001,1891,,,,,,,
31,,1951,0.17732585966587067,0.006598962005227804,0.00018984712369274348,7.792931137373671e-05,0.6523376107215881,0.00686673866584897,
,0.001,1952,,,,,,,
32,,2012,0.17772641777992249,0.006408126559108496,4.8233407142106444e-05,7.858672324800864e-05,0.5600182414054871,0.006534946151077747,
,0.001,2013,,,,,,,
33,,2073,0.17808842658996582,0.006724779028445482,1.741041342029348e-05,0.00011476554209366441,0.7105748653411865,0.006856955587863922,
,0.001,2074,,,,,,,
34,,2134,0.18005156517028809,0.005539437755942345,6.398981895472389e-06,1.8667564290808514e-05,0.6519875526428223,0.00556450430303812,
,0.001,2135,,,,,,,
35,,2195,0.18208742141723633,0.005647357553243637,5.382813924370566e-06,2.009316631301772e-05,0.626334011554718,0.005672832950949669,
,0.001,2196,,,,,,,
36,,2256,0.18454255163669586,0.004826127085834742,3.202699372195639e-05,2.2676274966215715e-05,0.6778708100318909,0.004880829248577356,
,0.001,2257,,,,,,,
37,,2317,0.1863948404788971,0.004654614720493555,2.779951500997413e-06,1.766071727615781e-05,0.6400182843208313,0.004675054457038641,
,0.001,2318,,,,,,,
38,,2378,0.1855883002281189,0.006788327824324369,7.648163773410488e-06,1.827551022870466e-05,0.6952271461486816,0.006814251188188791,
,0.001,2379,,,,,,,
39,,2439,0.18394939601421356,0.004472140222787857,0.00014051342441234738,2.8078942705178633e-05,0.6471694111824036,0.004640732891857624,
,0.001,2440,,,,,,,
40,,2500,0.18279336392879486,0.0028351100627332926,0.00013245079026091844,4.9462465540273115e-05,0.5603537559509277,0.003017022740095854,
,0.001,2501,,,,,,,
41,,2561,0.17969974875450134,0.002277074381709099,0.0006461729644797742,0.00013123822282068431,0.5713247060775757,0.0030544856563210487,
,0.001,2562,,,,,,,
42,,2622,0.178917795419693,0.005253442097455263,0.0001827150263125077,0.0001368513476336375,0.5967990159988403,0.005573006346821785,
,0.001,2623,,,,,,,
43,,2683,0.1755647212266922,0.0025948109105229378,2.6549916583462618e-05,0.00014908856246620417,0.47935429215431213,0.002770449500530958,
,0.001,2684,,,,,,,
44,,2744,0.17570601403713226,0.0018786353757604957,0.00012140534818172455,9.323764243163168e-05,0.5271347165107727,0.002093278104439378,
,0.001,2745,,,,,,,
45,,2805,0.17487068474292755,0.002149274805560708,0.000468749669380486,0.00015152597916312516,0.46886202692985535,0.0027695507742464542,
,0.001,2806,,,,,,,
46,,2866,0.17730076611042023,0.0022426461800932884,0.0001085328622139059,0.00018465815810486674,0.6131376028060913,0.002535837469622493,
,0.001,2867,,,,,,,
47,,2927,0.17506583034992218,0.002813423052430153,0.00017443904653191566,7.937412010505795e-05,0.5450760126113892,0.003067235229536891,
,0.001,2928,,,,,,,
48,,2988,0.17701344192028046,0.0013216887600719929,6.410815694835037e-05,0.0001153441407950595,0.49480319023132324,0.0015011409996077418,
,0.001,2989,,,,,,,
49,,3049,0.18147264420986176,0.0009284214465878904,0.0004075119213666767,0.0001093650862458162,0.507559597492218,0.0014452985487878323,
,0.001,3050,,,,,,,
50,,3110,0.18381226062774658,0.0016099553322419524,0.0002013838675338775,0.00010321402078261599,0.43062540888786316,0.0019145532278344035,0.010442116297781467
,0.001,3111,,,,,,,
51,,3171,0.18298041820526123,0.00046215858310461044,7.667641330044717e-05,0.0001273400557693094,0.38324210047721863,0.0006661750958301127,0.010246598161756992
,0.001,3172,,,,,,,
52,,3232,0.1906173676252365,0.000911570736207068,5.163711648492608e-06,0.00010322000161977485,0.484065443277359,0.0010199545649811625,0.010062064975500107
,0.001,3233,,,,,,,
53,,3293,0.1958737075328827,0.0012143936473876238,5.226804205449298e-05,0.00010255016968585551,0.3425290584564209,0.0013692118227481842,0.009888207539916039
,0.001,3294,,,,,,,
54,,3354,0.1960058957338333,0.0011095968075096607,0.00013360301090870053,0.0001403344504069537,0.347516804933548,0.0013835341669619083,0.009718114510178566
,0.001,3355,,,,,,,
55,,3415,0.19659259915351868,0.0015224381349980831,6.98861470027623e-07,0.00011243191693210974,0.5111435055732727,0.001635568798519671,0.009556462988257408
,0.001,3416,,,,,,,
56,,3476,0.19626925885677338,0.0011519083054736257,5.496020094142295e-06,0.00011476802319521084,0.3641265332698822,0.0012721720850095153,0.00939077790826559
,0.001,3477,,,,,,,
57,,3537,0.19948910176753998,0.0018439190462231636,7.27132210158743e-05,0.00010954948811559007,0.3956082761287689,0.0020261823665350676,0.009243485517799854
,0.001,3538,,,,,,,
58,,3598,0.1995360255241394,0.0013953475281596184,7.996800559340045e-05,8.560084097553045e-05,0.3948303461074829,0.0015609164256602526,0.009089834056794643
,0.001,3599,,,,,,,
59,,3659,0.19980253279209137,0.004662096966058016,0.00026456304476596415,0.0002015795762417838,0.6627190113067627,0.005128238815814257,0.009010602720081806
,0.001,3660,,,,,,,
60,,3720,0.19693753123283386,0.002722574630752206,0.00019925703236367553,8.334567974088714e-05,0.3652173578739166,0.0030051772482693195,0.008890493772923946
,0.001,3721,,,,,,,
61,,3781,0.1945832073688507,0.0012106053764000535,9.117018635151908e-06,7.808528607711196e-05,0.4538894593715668,0.001297807670198381,0.008738639764487743
,0.001,3782,,,,,,,
62,,3842,0.20003043115139008,0.0016130051808431745,3.388651384739205e-05,8.096657984424382e-05,0.41542530059814453,0.0017278589075431228,0.00859842449426651
,0.001,3843,,,,,,,
63,,3903,0.20316894352436066,0.001450788346119225,0.0004392226110212505,8.739082113606855e-05,0.6369904279708862,0.001977401552721858,0.008466004393994808
,0.001,3904,,,,,,,
64,,3964,0.20266710221767426,0.0010200015967711806,0.0001907765690702945,8.290221012430266e-05,0.3875022232532501,0.0012936802813783288,0.008322557434439659
,0.001,3965,,,,,,,
65,,4025,0.2016984075307846,0.0017304096836596727,4.524657470028615e-06,0.00010046284296549857,0.31958964467048645,0.0018353968625888228,0.008192813955247402
,0.001,4026,,,,,,,
66,,4086,0.20650425553321838,0.0012285715201869607,3.782977955779643e-06,7.891044515417889e-05,0.4247744381427765,0.001311265048570931,0.008055183105170727
,0.001,4087,,,,,,,
67,,4147,0.2121027112007141,0.0006035047699697316,1.0260067028866615e-05,7.877037569414824e-05,0.3315650224685669,0.0006925352499820292,0.007907930761575699
,0.001,4148,,,,,,,
68,,4208,0.22196535766124725,0.000757185451220721,9.734201285027666e-07,9.899758879328147e-05,0.34619084000587463,0.000857156643178314,0.0077669150196015835
,0.001,4209,,,,,,,
69,,4269,0.234159916639328,0.0008409972651861608,1.5309088894355227e-06,8.013278420548886e-05,0.1990896761417389,0.0009226610418409109,0.007630029693245888
,0.001,4270,,,,,,,
70,,4330,0.2452678233385086,0.0006624523084610701,1.059607802744722e-05,0.00010776000999612734,0.3265959322452545,0.0007808083319105208,0.007493045646697283
,0.001,4331,,,,,,,
71,,4391,0.2524278461933136,0.0003764670400414616,1.8733218894340098e-05,0.00011412407911848277,0.28953656554222107,0.0005093243671581149,0.007353371009230614
,0.001,4392,,,,,,,
72,,4452,0.2584071457386017,0.0003837491967715323,3.6945039028069004e-06,9.408713958691806e-05,0.30265653133392334,0.0004815308202523738,0.007215934339910746
,0.001,4453,,,,,,,
73,,4513,0.2735038697719574,0.00040607646224088967,8.784657984506339e-05,5.583489837590605e-05,0.15068118274211884,0.0005497579113580287,0.007082610856741667
,0.001,4514,,,,,,,
74,,4574,0.2859122157096863,0.0056800260208547115,0.0006304344278760254,0.00010652573109837249,0.546891987323761,0.006416985299438238,0.007069298066198826
,0.001,4575,,,,,,,
75,,4635,0.27824831008911133,0.0019125682301819324,8.48770432639867e-05,8.185162005247548e-05,0.4661577045917511,0.002079296624287963,0.0069694980047643185
,0.001,4636,,,,,,,
76,,4696,0.2739275395870209,0.0015045779291540384,3.079786984017119e-05,6.99994052411057e-05,0.17152737081050873,0.0016053742729127407,0.00686221569776535
,0.001,4697,,,,,,,
77,,4757,0.2793022394180298,0.0009943004697561264,6.186201790114865e-05,5.690798570867628e-05,0.1450551450252533,0.001113070291467011,0.006747232750058174
,0.001,4758,,,,,,,
78,,4818,0.28748947381973267,0.0012505489867180586,6.688934081466869e-05,7.012482092250139e-05,0.18379567563533783,0.001387563068419695,0.006640039384365082
,0.001,4819,,,,,,,
79,,4879,0.29463157057762146,0.0009587102686055005,9.183365818898892e-07,4.8523503210162744e-05,0.16619527339935303,0.0010081519139930606,0.006527401506900787
,0.001,4880,,,,,,,
80,,4940,0.30518925189971924,0.001249813474714756,2.540895138736232e-06,5.371811130316928e-05,0.28559115529060364,0.0013060724595561624,0.006422975100576878
,0.001,4941,,,,,,,
81,,5001,0.29513344168663025,0.0011166930198669434,5.741081622545607e-06,9.896711708279327e-05,0.1569654643535614,0.0012214010348543525,0.006318943575024605
,0.001,5002,,,,,,,
82,,5062,0.28808778524398804,0.0008899072417989373,3.233789357182104e-06,6.189721898408607e-05,0.16669811308383942,0.0009550382965244353,0.0062116654589772224
,0.001,5063,,,,,,,
83,,5123,0.3008114993572235,0.004320991225540638,8.764072845224291e-05,9.968297672457993e-05,0.3956942856311798,0.004508313722908497,0.006177598610520363
,0.001,5124,,,,,,,
84,,5184,0.27102068066596985,0.004428678657859564,0.00011272491974523291,0.00024204200599342585,0.4065023362636566,0.004783444572240114,0.006149715278297663
,0.001,5185,,,,,,,
85,,5245,0.24261270463466644,0.0026340396143496037,8.535820234101266e-05,8.713494753465056e-05,0.43162497878074646,0.0028065331280231476,0.006082851905375719
,0.001,5246,,,,,,,
86,,5306,0.22918668389320374,0.012421036139130592,0.00011074147914769128,0.00039050952182151377,0.4582488238811493,0.012922285124659538,0.006219640374183655
,0.001,5307,,,,,,,
87,,5367,0.21424269676208496,0.005146430339664221,0.00016778017743490636,8.018077642191201e-05,0.4292057752609253,0.005394390784204006,0.006203135475516319
,0.001,5368,,,,,,,
88,,5428,0.21027077734470367,0.001583140343427658,8.818289643386379e-05,0.0001148871160694398,0.44283583760261536,0.0017862102249637246,0.006114796735346317
,0.001,5429,,,,,,,
89,,5489,0.21307647228240967,0.0011912859044969082,8.730496119824238e-06,7.944299431983382e-05,0.26947876811027527,0.0012794598005712032,0.006018090061843395
,0.001,5490,,,,,,,
90,,5550,0.22234001755714417,0.0032658458221703768,4.117704065720318e-06,5.542212966247462e-05,0.44611209630966187,0.003325385507196188,0.005964235868304968
,0.001,5551,,,,,,,
91,,5611,0.2255714237689972,0.002242625690996647,3.078950840063044e-06,5.985785537632182e-05,0.638515055179596,0.0023055621422827244,0.005891062784940004
,0.001,5612,,,,,,,
92,,5672,0.22524116933345795,0.008356071077287197,1.7997901522903703e-05,0.00011817298218375072,0.4358671009540558,0.00849224254488945,0.005943085998296738
,0.001,5673,,,,,,,
93,,5733,0.22355282306671143,0.008703106082975864,6.878058047732338e-05,3.9252314309123904e-05,0.4666186273097992,0.00881114136427641,0.00600044708698988
,0.001,5734,,,,,,,
94,,5794,0.21758867800235748,0.004894689656794071,7.328733772737905e-05,2.9490882297977805e-05,0.547540545463562,0.004997466690838337,0.005980387795716524
,0.001,5795,,,,,,,
95,,5855,0.2112531214952469,0.005491369869560003,1.0989581824105699e-05,4.184246063232422e-05,0.8566589951515198,0.005544203799217939,0.005971664097160101
,0.001,5856,,,,,,,
96,,5916,0.19928736984729767,0.003979976288974285,3.63945991921355e-06,6.259435031097382e-05,0.4431430399417877,0.004046209622174501,0.0059331548400223255
,0.001,5917,,,,,,,
97,,5977,0.19286088645458221,0.00273933750577271,5.60608839350607e-07,8.642299508210272e-05,0.5502211451530457,0.0028263209387660027,0.005871018394827843
,0.001,5978,,,,,,,
98,,6038,0.19871774315834045,0.003270086133852601,3.093389977948391e-06,7.408830424537882e-05,0.4030408263206482,0.003347268095239997,0.00582054303959012
,0.001,6039,,,,,,,
99,,6099,0.19737134873867035,0.0024740477092564106,1.4772398571949452e-05,0.0001059466230799444,0.414055198431015,0.002594766905531287,0.005756027530878782
,0.001,6100,,,,,,,
100,,6160,0.19360962510108948,0.00224406854249537,0.00041961533133871853,0.00018640689086169004,0.41019371151924133,0.0028500910848379135,0.005697908811271191
,0.001,6161,,,,,,,
101,,6221,0.186484694480896,0.001889758394099772,1.4066567928239238e-05,0.00010326398478355259,0.687552809715271,0.0020070893224328756,0.005624092649668455
,0.001,6222,,,,,,,
102,,6282,0.19467374682426453,0.0005902091506868601,7.353496584983077e-07,0.0001094560357159935,0.35322868824005127,0.0007004006765782833,0.0055256187915802
,0.001,6283,,,,,,,
103,,6343,0.21620294451713562,0.003056274028494954,5.662183866661508e-06,0.0001005793601507321,0.3129974603652954,0.0031625141855329275,0.005478356499224901
,0.001,6344,,,,,,,
104,,6404,0.23124410212039948,0.0007291957153938711,7.193664350779727e-05,6.721379759255797e-05,0.4035213887691498,0.0008683460764586926,0.0053861564956605434
,0.001,6405,,,,,,,
105,,6465,0.24095167219638824,0.001115376246161759,6.144252984086052e-05,9.296654025092721e-05,0.23644158244132996,0.0012697853380814195,0.005303828977048397
,0.001,6466,,,,,,,
106,,6526,0.23706677556037903,0.0015383678255602717,9.274811600334942e-05,6.286606367211789e-05,0.1874265819787979,0.0016939816996455193,0.0052316319197416306
,0.001,6527,,,,,,,
107,,6587,0.24133595824241638,0.0012345747090876102,0.0001895090244943276,8.421264647040516e-05,0.3492322862148285,0.0015082969330251217,0.005157165229320526
,0.001,6588,,,,,,,
108,,6648,0.24823936820030212,0.0011125652818009257,7.74935761000961e-05,5.872944529983215e-05,0.5043800473213196,0.0012487885542213917,0.005078997928649187
,0.001,6649,,,,,,,
109,,6709,0.25468504428863525,0.0011711441911756992,1.0160340480069863e-06,6.663548992946744e-05,0.4721636474132538,0.0012387955794110894,0.005002193618565798
,0.001,6710,,,,,,,
110,,6770,0.25881820917129517,0.002436739392578602,1.0084843324875692e-06,8.242363401222974e-05,0.16576775908470154,0.0025201712269335985,0.004952553194016218
,0.001,6771,,,,,,,
111,,6831,0.25642532110214233,0.001392095466144383,4.2247580722687417e-07,6.312691402854398e-05,0.5599926114082336,0.0014556448440998793,0.0048826150596141815
,0.001,6832,,,,,,,
112,,6892,0.2467505782842636,0.0005681202164851129,8.46706643642392e-06,6.244546239031479e-05,0.2745247781276703,0.0006390329799614847,0.004797743633389473
,0.001,6893,,,,,,,
113,,6953,0.2596897482872009,0.00018492831441108137,5.155127837497275e-06,5.566824256675318e-05,0.23115408420562744,0.0002457516675349325,0.004706703592091799
,0.001,6954,,,,,,,
114,,7014,0.28172773122787476,0.0016025510849431157,9.61331170401536e-06,5.6918121117632836e-05,0.18148477375507355,0.0016690826741978526,0.004645951092243195
,0.001,7015,,,,,,,
115,,7075,0.28554877638816833,0.002684122184291482,1.3922734069637954e-05,9.52778646023944e-05,0.35114097595214844,0.0027933232486248016,0.004608898889273405
,0.001,7076,,,,,,,
116,,7136,0.27415895462036133,0.0019493481377139688,3.1632836908102036e-05,8.468511805403978e-05,0.326762318611145,0.0020656664855778217,0.004558034241199493
,0.001,7137,,,,,,,
117,,7197,0.27123236656188965,0.0037767502944916487,2.9858824746042956e-06,8.271138358395547e-05,0.4014500379562378,0.003862448036670685,0.004544122144579887
,0.001,7198,,,,,,,
118,,7258,0.2726086676120758,0.0014804580714553595,1.2173483810329344e-05,7.943357923068106e-05,0.3814258575439453,0.0015720648225396872,0.004484681412577629
,0.001,7259,,,,,,,
119,,7319,0.27373674511909485,0.0004819192981813103,1.0166465926886303e-06,5.674378189723939e-05,0.15393660962581635,0.0005396797205321491,0.004405781161040068
,0.001,7320,,,,,,,
120,,7380,0.28855907917022705,0.004669110756367445,1.6898840158319217e-06,8.420820813626051e-05,0.3945304751396179,0.004755009431391954,0.0044127656146883965
,0.001,7381,,,,,,,
121,,7441,0.2861359715461731,0.0024141892790794373,4.719232674688101e-05,8.629162039142102e-05,0.25920578837394714,0.002547673648223281,0.00437546381726861
,0.001,7442,,,,,,,
122,,7502,0.28622424602508545,0.0016688840696588159,3.306694998173043e-05,7.355336128966883e-05,0.32951995730400085,0.0017755040898919106,0.004323464818298817
,0.001,7503,,,,,,,
123,,7563,0.2885051667690277,0.0013453353894874454,0.0012500478187575936,0.00011258001904934645,0.19778494536876678,0.0027079631108790636,0.004291154444217682
,0.001,7564,,,,,,,
124,,7624,0.28836071491241455,0.0005727180396206677,0.00013626589498016983,5.745849193772301e-05,0.1183636337518692,0.0007664423319511116,0.0042206603102386
,0.001,7625,,,,,,,
125,,7685,0.28553497791290283,0.001433319877833128,2.6575211450108327e-05,9.632042201701552e-05,0.2961633503437042,0.0015562158077955246,0.004167371429502964
,0.001,7686,,,,,,,
126,,7746,0.2762167453765869,0.003131959354504943,3.0411381430894835e-06,8.782988879829645e-05,0.39074474573135376,0.003222829895094037,0.004148480482399464
,0.001,7747,,,,,,,
127,,7807,0.2747195065021515,0.001710705109871924,2.007295051953406e-06,5.996519757900387e-05,0.2173990160226822,0.0017726777587085962,0.004100964404642582
,0.001,7808,,,,,,,
128,,7868,0.28896915912628174,0.0010628486052155495,7.303728466467874e-07,6.058813232812099e-05,0.1680392473936081,0.0011241671163588762,0.004041428677737713
,0.001,7869,,,,,,,
129,,7929,0.300638884305954,0.0009465474868193269,4.966888695889793e-07,5.151676668901928e-05,0.3366365134716034,0.0009985611541196704,0.003980571404099464
,0.001,7930,,,,,,,
130,,7990,0.30096435546875,0.0011594537645578384,1.2978758832105086e-06,9.183069050777704e-05,0.3279329240322113,0.0012525827623903751,0.003926011733710766
,0.001,7991,,,,,,,
131,,8051,0.29531392455101013,0.001953042228706181,2.1747951905126683e-05,6.095130447647534e-05,0.16369187831878662,0.002035741228610277,0.0038882060907781124
,0.001,8052,,,,,,,
132,,8112,0.2928091883659363,0.001150887575931847,2.1500356979231583e-06,7.647314487257972e-05,0.198099285364151,0.0012295112246647477,0.0038350322283804417
,0.001,8113,,,,,,,
133,,8173,0.294950932264328,0.00028672421467490494,1.1169003499844621e-07,4.909415292786434e-05,0.1671147346496582,0.000335930148139596,0.0037650500889867544
,0.001,8174,,,,,,,
134,,8234,0.30571430921554565,0.0016605725977569818,6.627798825320497e-07,6.0602164012379944e-05,0.2034856528043747,0.0017218373250216246,0.0037241859827190638
,0.001,8235,,,,,,,
135,,8295,0.30996978282928467,0.0023415670730173588,0.00014299791655503213,7.731837831670418e-05,0.25599977374076843,0.0025618840008974075,0.0037009399384260178
,0.001,8296,,,,,,,
136,,8356,0.30904507637023926,0.0011706184595823288,0.00015511889068875462,4.872226782026701e-05,0.11999344825744629,0.0013744598254561424,0.0036544103641062975
,0.001,8357,,,,,,,
137,,8417,0.3146604299545288,0.000592782162129879,4.0682039070816245e-06,3.7758851249236614e-05,0.155011385679245,0.0006346090813167393,0.0035940143279731274
,0.001,8418,,,,,,,
138,,8478,0.3229777216911316,0.001361642498522997,1.3513100611817208e-06,0.00010345304326619953,0.31885775923728943,0.001466446672566235,0.003551462898030877
,0.001,8479,,,,,,,
139,,8539,0.312075138092041,0.0005584487807936966,2.134610440407414e-06,5.976009197183885e-05,0.2873743772506714,0.0006203434895724058,0.003492840565741062
,0.001,8540,,,,,,,
140,,8600,0.3126712441444397,0.0002723604266066104,2.168174796679523e-05,6.239845970412716e-05,0.24979807436466217,0.00035644066520035267,0.003430112497881055
,0.001,8601,,,,,,,
141,,8661,0.32354894280433655,0.00044788108789362013,5.105863465360017e-07,4.33223758591339e-05,0.06527939438819885,0.0004917140468023717,0.0033713446464389563
,0.001,8662,,,,,,,
142,,8722,0.32720836997032166,0.0008578445995226502,8.868012741913844e-07,7.831571565475315e-05,0.2697695195674896,0.0009370476473122835,0.003322658594697714
,0.001,8723,,,,,,,
143,,8783,0.3299598693847656,0.0008659087470732629,6.15195574482641e-07,5.128488555783406e-05,0.15217740833759308,0.0009178089094348252,0.0032745616044849157
,0.001,8784,,,,,,,
144,,8844,0.32664647698402405,0.000751776504330337,2.3986727683222853e-05,6.552816921612248e-05,0.27589327096939087,0.0008412912720814347,0.0032258962746709585
,0.001,8845,,,,,,,
145,,8905,0.3259672224521637,0.0008411139715462923,1.586782673257403e-06,4.247629112796858e-05,0.13080531358718872,0.0008851768216118217,0.0031790819484740496
,0.001,8906,,,,,,,
146,,8966,0.33316874504089355,0.00144292414188385,4.581813186632644e-07,3.404338349355385e-05,0.16445912420749664,0.0014774258015677333,0.003145048627629876
,0.001,8967,,,,,,,
147,,9027,0.33239665627479553,0.0013807503273710608,1.8716487829806283e-05,6.781490083085373e-05,0.2171076089143753,0.001467282185330987,0.003111493308097124
,0.001,9028,,,,,,,
148,,9088,0.3334881663322449,0.0012821333948522806,2.7932342163694557e-06,4.251365680829622e-05,0.1731368601322174,0.0013274402590468526,0.0030758122447878122
,0.001,9089,,,,,,,
149,,9149,0.3313678205013275,0.0008216741844080389,1.9986933693871833e-05,4.82922259834595e-05,0.15206745266914368,0.0008899533422663808,0.0030320952646434307
,0.001,9150,,,,,,,
150,,9210,0.3359348475933075,0.0008781954529695213,2.9443241146509536e-05,7.513793389080092e-05,0.2815645635128021,0.0009827768662944436,0.002991108689457178
,0.001,9211,,,,,,,
151,,9271,0.33406180143356323,0.000730948755517602,1.813991048038588e-06,4.217564492137171e-05,0.24197915196418762,0.0007749382057227194,0.002946785418316722
,0.001,9272,,,,,,,
152,,9332,0.33329665660858154,0.0009990629041567445,1.7767395377177309e-07,5.812820381834172e-05,0.10636346787214279,0.0010573685867711902,0.002908997004851699
,0.001,9333,,,,,,,
153,,9393,0.3308781385421753,0.0015273990575224161,2.844047003236483e-06,7.693853694945574e-05,0.2443287968635559,0.0016071818536147475,0.002882960718125105
,0.001,9394,,,,,,,
154,,9454,0.329176127910614,0.0008789045386947691,0.00019912072457373142,5.1879454986192286e-05,0.23694324493408203,0.0011299046454951167,0.0028478996828198433
,0.001,9455,,,,,,,
155,,9515,0.3259941339492798,0.0007274282979778945,6.849029159639031e-05,0.00010698955156840384,0.5492170453071594,0.000902908097486943,0.0028089997358620167
,0.001,9516,,,,,,,
156,,9576,0.3189420998096466,0.003107972675934434,9.026111365528777e-05,7.694535452174023e-05,0.39423051476478577,0.0032751797698438168,0.002818323438987136
,0.001,9577,,,,,,,
157,,9637,0.31498655676841736,0.0008204762125387788,3.5525754356058314e-05,4.7359790187329054e-05,0.1201566532254219,0.0009033618262037635,0.0027800241950899363
,0.001,9638,,,,,,,
158,,9698,0.319713830947876,0.0003747161536011845,1.0794115951284766e-05,4.775572961079888e-05,0.090902179479599,0.0004332659300416708,0.002733089029788971
,0.001,9699,,,,,,,
159,,9759,0.32133349776268005,0.0021687846165150404,0.00017852842574939132,0.0002672372793313116,0.40071550011634827,0.002614550292491913,0.0027307181153446436
,0.001,9760,,,,,,,
160,,9820,0.29977548122406006,0.0012605019146576524,0.0005039147799834609,0.00020253715047147125,0.14664605259895325,0.0019669535104185343,0.002715443028137088
,0.001,9821,,,,,,,
