epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.5050873756408691,0.00855796318501234,0.09397287666797638,0.0007663477445021272,0.10329719632863998,,1.0911959409713745
,,0.001,61,,,,,,,
1,,,121,0.5059810280799866,0.009642458520829678,1.2543071534310002e-05,6.821101123932749e-05,0.009723212569952011,,1.0047481060028076
,,0.001,122,,,,,,,
2,,,182,0.5059831142425537,0.007130545563995838,3.5451627411475783e-08,4.47430502390489e-05,0.00717532355338335,,0.9879744052886963
,,0.001,183,,,,,,,
3,,,243,0.5059831142425537,0.00784982182085514,9.05745789481216e-09,3.25360415445175e-05,0.007882367819547653,,1.021634817123413
,,0.001,244,,,,,,,
4,,,304,0.5059831142425537,0.008162553422152996,1.1382105924440111e-08,2.727310493355617e-05,0.008189837448298931,,0.9591272473335266
,,0.001,305,,,,,,,
5,,,365,0.5059831142425537,0.006949116941541433,1.2925646331041207e-08,1.9164232071489096e-05,0.00696829566732049,,0.925235390663147
,,0.001,366,,,,,,,
6,,,426,0.5059831142425537,0.007854420691728592,3.118647740052438e-08,2.1551379177253693e-05,0.007876002229750156,,0.992466390132904
,,0.001,427,,,,,,,
7,,,487,0.5059831142425537,0.008056813850998878,7.51992175196392e-08,2.5983772502513602e-05,0.00808287039399147,,0.9463339447975159
,,0.001,488,,,,,,,
8,,,548,0.5059831142425537,0.006681416183710098,9.687596502772067e-08,1.1606820407905616e-05,0.006693121045827866,,0.9516817927360535
,,0.001,549,,,,,,,
9,,,609,0.5059831142425537,0.0063413954339921474,3.1674513678581206e-08,7.356305104622152e-06,0.006348783150315285,,0.9565917253494263
,,0.001,610,,,,,,,
10,,,670,0.5059831142425537,0.008832698687911034,1.0242603565302488e-07,1.2521408280008473e-05,0.008845321834087372,,0.9686203002929688
,,0.001,671,,,,,,,
11,,,731,0.5059831142425537,0.008378629572689533,1.9727990263618267e-07,7.1386048148269765e-06,0.008385966531932354,,0.9283227324485779
,,0.001,732,,,,,,,
12,,,792,0.5059831142425537,0.00880835484713316,2.741074354162265e-07,1.0197918527410366e-05,0.008818826638162136,,0.9802506566047668
,,0.001,793,,,,,,,
13,,,853,0.5059831142425537,0.007778523489832878,4.0890947161642544e-07,8.647529284644406e-06,0.007787581533193588,,0.9508263468742371
,,0.001,854,,,,,,,
14,,,914,0.5059831142425537,0.009646574966609478,1.9671495010697981e-07,3.161970198561903e-06,0.009649933315813541,,0.9607726335525513
,,0.001,915,,,,,,,
15,,,975,0.5059831142425537,0.008555754087865353,8.693720587871212e-07,9.598324140824843e-06,0.008566221222281456,,0.925964891910553
,,0.001,976,,,,,,,
