epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,0.001,0,,,,,,,
0,,60,0.4963104724884033,0.019440563395619392,0.171248197555542,0.013812835328280926,0.20450159907341003,,0.44295385479927063
,0.001,61,,,,,,,
1,,121,0.475614070892334,0.010246294550597668,0.00018402865680400282,0.0021172063425183296,0.01254753116518259,,0.45428743958473206
,0.001,122,,,,,,,
2,,182,0.46098560094833374,0.00593847781419754,0.00015332153998315334,0.000632065930403769,0.006723865866661072,,0.40954968333244324
,0.001,183,,,,,,,
3,,243,0.4351980686187744,0.006083690095692873,0.00020862367819063365,0.0007741363369859755,0.007066450081765652,,0.4476514756679535
,0.001,244,,,,,,,
4,,304,0.4213710427284241,0.008344757370650768,8.61362786963582e-05,0.0007714657695032656,0.009202363900840282,,0.507379412651062
,0.001,305,,,,,,,
5,,365,0.4063057005405426,0.006252824328839779,0.0002268054086016491,0.0004340720479376614,0.00691370340064168,,0.37895190715789795
,0.001,366,,,,,,,
6,,426,0.39129459857940674,0.007315576076507568,0.00020217230485286564,0.0008370857103727758,0.008354832418262959,,0.44523105025291443
,0.001,427,,,,,,,
7,,487,0.37725627422332764,0.0077186753042042255,0.00010971890878863633,0.00021142049808986485,0.008039816282689571,,0.43449172377586365
,0.001,488,,,,,,,
8,,548,0.3695956766605377,0.006685643456876278,1.8195194115833146e-06,9.970469545805827e-05,0.006787165533751249,,0.49707770347595215
,0.001,549,,,,,,,
9,,609,0.35282281041145325,0.006717621348798275,1.4540940355800558e-05,0.0002859755768440664,0.007018136791884899,,0.46701061725616455
,0.001,610,,,,,,,
10,,670,0.3324812650680542,0.007935910485684872,8.04193623480387e-05,0.00039465512963943183,0.008410985581576824,,0.5042459964752197
,0.001,671,,,,,,,
11,,731,0.3233356475830078,0.006018699146807194,0.00014805197133682668,5.480705658555962e-05,0.006221558898687363,,0.47193336486816406
,0.001,732,,,,,,,
12,,792,0.3072369396686554,0.013168932870030403,0.0001463948137825355,0.0006338434177450836,0.013949166983366013,,0.4580858647823334
,0.001,793,,,,,,,
13,,853,0.28853756189346313,0.007774583529680967,0.00010592665057629347,0.0008730700355954468,0.008753578178584576,,0.42175865173339844
,0.001,854,,,,,,,
14,,914,0.2817186713218689,0.006500645540654659,0.00011875926429638639,0.00017479519010521472,0.0067941974848508835,,0.5126894116401672
,0.001,915,,,,,,,
15,,975,0.2657957077026367,0.010115889832377434,8.74690249474952e-06,0.0004287963383831084,0.010553432628512383,,0.4860159456729889
,0.001,976,,,,,,,
16,,1036,0.2529429793357849,0.007523851003497839,7.305364761123201e-06,6.927057984285057e-05,0.007600429002195597,,0.6841814517974854
,0.001,1037,,,,,,,
