epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
,0.001,0,,,,,,
0,,60,0.49318113923072815,0.02765091322362423,0.19754943251609802,0.021455535665154457,0.24665582180023193,
,0.001,61,,,,,,
1,,121,0.4835154116153717,0.00788141693919897,0.0010145504493266344,0.0035974057391285896,0.012493371032178402,
,0.001,122,,,,,,
2,,182,0.4710482060909271,0.007530874572694302,0.0002727572282310575,0.0011173106031492352,0.008920939639210701,
,0.001,183,,,,,,
3,,243,0.4475007951259613,0.00601218594238162,0.0005474407225847244,0.0025645317509770393,0.009124158881604671,
,0.001,244,,,,,,
4,,304,0.4254404306411743,0.009618770331144333,0.0004362677573226392,0.0023218875285238028,0.012376922182738781,
,0.001,305,,,,,,
5,,365,0.41584113240242004,0.005717622581869364,0.0003025332116521895,0.0006016116822138429,0.006621766369789839,
,0.001,366,,,,,,
6,,426,0.4091566801071167,0.005634331610053778,7.610592001583427e-05,0.0007963189855217934,0.006506756879389286,
,0.001,427,,,,,,
7,,487,0.3966590464115143,0.006681786384433508,0.00023381550272461027,0.0006206652615219355,0.0075362678617239,
,0.001,488,,,,,,
8,,548,0.38111138343811035,0.007286436855792999,0.00046958812163211405,0.0005308867548592389,0.008286912925541401,
,0.001,549,,,,,,
9,,609,0.3742981553077698,0.006606005597859621,0.0008417261415161192,0.00038482475792989135,0.00783255510032177,
,0.001,610,,,,,,
10,,670,0.3697202801704407,0.00659920135512948,0.0007113498286344111,7.464173540938646e-05,0.007385191507637501,
,0.001,671,,,,,,
11,,731,0.36141806840896606,0.006369905546307564,8.626600174466148e-05,0.0005146489711478353,0.0069708204828202724,
,0.001,732,,,,,,
12,,792,0.3470167815685272,0.0062981885857880116,0.0001206653832923621,0.0005511542549356818,0.006970008835196495,
,0.001,793,,,,,,
13,,853,0.34163838624954224,0.00720073701813817,3.738869054359384e-05,9.72830894170329e-05,0.007335408590734005,
,0.001,854,,,,,,
14,,914,0.3302035629749298,0.006078905891627073,0.00013962674711365253,9.68375097727403e-05,0.006315371487289667,
,0.001,915,,,,,,
15,,975,0.323343962430954,0.007604517042636871,0.0005989947239868343,2.27309010369936e-05,0.00822624284774065,
,0.001,976,,,,,,
16,,1036,0.3154233694076538,0.007113095838576555,1.2791423614544328e-05,0.00019399294978938997,0.007319881580770016,
,0.001,1037,,,,,,
17,,1097,0.29474231600761414,0.00741574726998806,4.48948958364781e-05,0.00023352452262770385,0.007694167550653219,
,0.001,1098,,,,,,
18,,1158,0.27579671144485474,0.0074548134580254555,0.0009048141073435545,0.0004406214866321534,0.00880025140941143,
,0.001,1159,,,,,,
19,,1219,0.265053927898407,0.006029807031154633,0.0001285506587009877,0.0001713135134195909,0.006329671945422888,
,0.001,1220,,,,,,
20,,1280,0.2599157989025116,0.007504053879529238,0.0001276239490834996,0.0001128468502429314,0.007744526024907827,
,0.001,1281,,,,,,
21,,1341,0.255543053150177,0.007473260164260864,0.0007059909403324127,6.053118340787478e-05,0.008239779621362686,
,0.001,1342,,,,,,
22,,1402,0.2492406666278839,0.005912203807383776,9.56236690399237e-05,4.660551712731831e-05,0.006054433062672615,
,0.001,1403,,,,,,
23,,1463,0.24589590728282928,0.00560789043083787,0.00044968657311983407,2.30236637435155e-05,0.006080601364374161,
,0.001,1464,,,,,,
24,,1524,0.2426435351371765,0.005841219797730446,0.0009717484354041517,2.1166657461435534e-05,0.006834132596850395,
,0.001,1525,,,,,,
25,,1585,0.24005140364170074,0.006831103004515171,0.0010879982728511095,2.4247659894172102e-05,0.00794335175305605,
,0.001,1586,,,,,,
26,,1646,0.23724141716957092,0.009474229998886585,0.00024626741651445627,3.1256167858373374e-05,0.009751753881573677,
,0.001,1647,,,,,,
27,,1707,0.23611122369766235,0.005906853824853897,0.0001791775575838983,1.064964453689754e-05,0.006096681579947472,
,0.001,1708,,,,,,
28,,1768,0.2287236750125885,0.025534342974424362,0.0002356432523811236,0.00042336058686487377,0.026193339377641678,
,0.001,1769,,,,,,
29,,1829,0.21712328493595123,0.007652135565876961,0.0001591051259310916,5.7348734117113054e-05,0.007868589833378792,
,0.001,1830,,,,,,
30,,1890,0.2155310958623886,0.005045627243816853,0.00018371242913417518,2.933290488726925e-05,0.005258672405034304,
,0.001,1891,,,,,,
31,,1951,0.21201500296592712,0.005891113076359034,0.0003616095054894686,5.0307175115449354e-05,0.006303027737885714,
,0.001,1952,,,,,,
32,,2012,0.20744459331035614,0.007542002014815807,0.0009204942616634071,0.00028018237208016217,0.008742677047848701,
,0.001,2013,,,,,,
33,,2073,0.2076234221458435,0.004188965540379286,0.00021556756109930575,0.00015394497313536704,0.00455847755074501,
,0.001,2074,,,,,,
34,,2134,0.2076539397239685,0.005068008787930012,1.674393570283428e-05,2.4969418518594466e-05,0.005109722726047039,
,0.001,2135,,,,,,
35,,2195,0.20699143409729004,0.007107176817953587,1.2524766134447418e-05,9.115650755120441e-06,0.0071288179606199265,
,0.001,2196,,,,,,
36,,2256,0.20555274188518524,0.005786063615232706,0.0004175007634330541,2.5272282073274255e-05,0.006228835321962833,
,0.001,2257,,,,,,
37,,2317,0.20534908771514893,0.005478801671415567,1.775409691617824e-05,1.4264305718825199e-05,0.0055108219385147095,
,0.001,2318,,,,,,
