epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
,,0.001,2112,,,,,,
66,,,2143,0.3952501714229584,0.00026291594258509576,2.881505679397378e-05,1.2773971320712008e-05,0.000534730963408947,0.012100243009626865
,,0.001,2144,,,,,,
67,,,2175,0.4030696749687195,0.0004579195810947567,3.0259193408710416e-06,2.9747654480161145e-05,0.0007705255993641913,0.011873648501932621
,,0.001,2176,,,,,,
68,,,2207,0.40488922595977783,0.0004898838815279305,1.147793409472797e-05,3.366623059264384e-05,0.0008839358924888074,0.011653854511678219
,,0.001,2208,,,,,,
69,,,2239,0.403317391872406,0.0004588044248521328,1.5133171018533176e-06,3.177305552526377e-05,0.000784101546742022,0.011436459608376026
,,0.001,2240,,,,,,
70,,,2271,0.4048004150390625,0.000531478610355407,1.9710462311195442e-06,2.540977038734127e-05,0.0007954314351081848,0.01122363843023777
,,0.001,2272,,,,,,
71,,,2303,0.4074259102344513,0.00031434284755960107,1.3064824315733858e-06,1.7730828403728083e-05,0.00049818359548226,0.01100912969559431
,,0.001,2304,,,,,,
72,,,2335,0.41337403655052185,0.0006185788079164922,1.9717579107236816e-06,1.75049681274686e-05,0.0008034873753786087,0.01080501638352871
,,0.001,2336,,,,,,
73,,,2367,0.419411301612854,0.00033268294646404684,1.138522657129215e-05,1.6472113202326e-05,0.0005543302395381033,0.01060000341385603
,,0.001,2368,,,,,,
74,,,2399,0.42182859778404236,0.0006965314969420433,7.4669769674073905e-06,3.430901779211126e-05,0.001076956745237112,0.010409542359411716
,,0.001,2400,,,,,,
75,,,2431,0.4215858578681946,0.000899385311640799,1.5051176660563215e-06,1.983761649171356e-05,0.0011052873451262712,0.010223456658422947
,,0.001,2432,,,,,,
76,,,2463,0.42271021008491516,0.0004051078576594591,8.554466717214382e-07,2.1603607819997706e-05,0.0006254212348721921,0.010031496174633503
,,0.001,2464,,,,,,
77,,,2495,0.4273722469806671,0.0003383718430995941,8.541147735741106e-07,1.8639735571923666e-05,0.0005290398257784545,0.00984144676476717
,,0.001,2496,,,,,,
78,,,2527,0.42541587352752686,0.0002642031176947057,2.515596406738041e-06,6.934085104148835e-05,0.0009701895760372281,0.009664022363722324
,,0.001,2528,,,,,,
79,,,2559,0.42488229274749756,0.00041479201172478497,1.688343400019221e-05,3.100771937170066e-05,0.0008092864300124347,0.009486927650868893
,,0.001,2560,,,,,,
80,,,2591,0.4264961779117584,0.0002853657060768455,7.781985914334655e-06,2.5878978703985922e-05,0.0005830653826706111,0.009308850392699242
,,0.001,2592,,,,,,
81,,,2623,0.42870017886161804,0.0003358007234055549,1.4982944776420482e-05,1.4186366570356768e-05,0.0005525790038518608,0.009133724495768547
,,0.001,2624,,,,,,
82,,,2655,0.4320906400680542,0.00015541643369942904,1.755612856868538e-06,1.089169381884858e-05,0.00027311145095154643,0.008956512436270714
,,0.001,2656,,,,,,
83,,,2687,0.43916454911231995,0.0002571474469732493,9.824367452893057e-07,2.9518916562665254e-05,0.0005572488298639655,0.008788526989519596
,,0.001,2688,,,,,,
84,,,2719,0.4427313208580017,0.0003860962751787156,1.5714542769273976e-06,1.0109619324794039e-05,0.0004950498114340007,0.008622657507658005
,,0.001,2720,,,,,,
85,,,2751,0.446856290102005,0.0004064467502757907,8.849276014188945e-07,1.65326455316972e-05,0.0005761978100053966,0.008461728692054749
,,0.001,2752,,,,,,
86,,,2783,0.44948238134384155,0.00025422003818675876,8.669642284075962e-07,1.1583416380744893e-05,0.0003743889683391899,0.008299981243908405
,,0.001,2784,,,,,,
87,,,2815,0.4539165198802948,0.0007829160895198584,1.531202769911033e-06,3.4462875191820785e-05,0.0011352008441463113,0.008156686089932919
,,0.001,2816,,,,,,
88,,,2847,0.45133259892463684,0.00044799194438382983,7.429681772919139e-06,2.616753954498563e-05,0.0007468157564289868,0.008008488453924656
,,0.001,2848,,,,,,
89,,,2879,0.4505584239959717,0.0002609409566503018,3.157952960464172e-06,1.3700352610612754e-05,0.00041373417479917407,0.00785659346729517
,,0.001,2880,,,,,,
90,,,2911,0.4532124996185303,0.00043478430598042905,2.6999073270417284e-06,9.871329893940128e-06,0.0005469971802085638,0.007710401434451342
,,0.001,2912,,,,,,
91,,,2943,0.4572806656360626,0.00020826770924031734,1.1082291848651948e-06,1.0843786185432691e-05,0.00032224669121205807,0.007562638260424137
,,0.001,2944,,,,,,
92,,,2975,0.46263620257377625,0.00031552393920719624,8.858199862515903e-07,7.896719580458011e-06,0.0003989202086813748,0.007419364061206579
,,0.001,2976,,,,,,
93,,,3007,0.46626242995262146,0.00033035746309906244,2.6756813440442784e-06,1.8118336811312474e-05,0.0005249193054623902,0.007281475234776735
,,0.001,3008,,,,,,
94,,,3039,0.4672148823738098,0.0002934894000645727,5.078194135421654e-06,1.0358792678744067e-05,0.0004224683216307312,0.007144295144826174
,,0.001,3040,,,,,,
95,,,3071,0.4665801525115967,0.0010416116565465927,7.54135035094805e-05,7.8842174843885e-05,0.0022071010898798704,0.00704555120319128
,,0.001,3072,,,,,,
96,,,3103,0.4604358673095703,0.000973762827925384,9.8429161880631e-05,5.7578909036237746e-05,0.0020416975021362305,0.006945474073290825
,,0.001,3104,,,,,,
97,,,3135,0.4534555971622467,0.0004723010351881385,1.1479904969746713e-05,1.213356608786853e-05,0.0006510362727567554,0.006819585338234901
,,0.001,3136,,,,,,
98,,,3167,0.4535294473171234,0.0010789544321596622,2.269337528559845e-06,2.1794019630760886e-05,0.0013082411605864763,0.0067093586549162865
,,0.001,3168,,,,,,
99,,,3199,0.45369383692741394,0.00020775527809746563,4.036595328216208e-06,1.607569538464304e-05,0.00038869521813467145,0.006582945119589567
,,0.001,3200,,,,,,
100,,,3231,0.4539567232131958,0.0010967955458909273,1.4986762835178524e-06,4.2842737457249314e-05,0.0015327164437621832,0.006481940392404795
,,0.001,3232,,,,,,
101,0.6032432317733765,,3263,0.45043104887008667,0.0006352345808409154,2.927881951109157e-06,4.927086047246121e-05,0.0011425826232880354,0.006375153549015522
,,0.001,3264,,,,,,
102,0.6021439433097839,,3295,0.44644972681999207,0.0002555001701693982,1.1090581892858609e-06,1.4079691027291119e-05,0.0004018423496745527,0.006255687214434147
,,0.001,3296,,,,,,
103,0.6020522117614746,,3327,0.4491349160671234,0.00023641472216695547,3.994668077211827e-06,1.5774332496221177e-05,0.0004141313547734171,0.006138856057077646
,,0.001,3328,,,,,,
104,0.601909339427948,,3359,0.452610045671463,0.001332771615125239,1.2599773981492035e-05,4.474406523513608e-05,0.0018432108918204904,0.006052943412214518
,,0.001,3360,,,,,,
105,0.599785327911377,,3391,0.44934800267219543,0.0005806991248391569,8.079116014414467e-06,2.163071076211054e-05,0.0008374017779715359,0.00594863248988986
,,0.001,3392,,,,,,
106,0.5991771817207336,,3423,0.44998982548713684,0.0006077134748920798,3.915659362974111e-06,1.280363358091563e-05,0.0007553280447609723,0.005844766274094582
,,0.001,3424,,,,,,
107,0.5985588431358337,,3455,0.44970494508743286,0.000362861406756565,1.7644750869294512e-06,3.3163127227453515e-05,0.0007033149595372379,0.005741937085986137
,,0.001,3456,,,,,,
108,0.5980015397071838,,3487,0.44672107696533203,0.0005136650870554149,1.5686369806644507e-05,4.4451218855101615e-05,0.0010366089409217238,0.005647830665111542
,,0.001,3488,,,,,,
109,0.597606360912323,,3519,0.44416555762290955,0.0004436001763679087,1.291036096517928e-05,1.71323317772476e-05,0.0006794753135181963,0.005548463668674231
,,0.001,3520,,,,,,
110,0.5973260402679443,,3551,0.4464789032936096,0.00039890455082058907,1.7479504776929389e-06,1.2998266356589738e-05,0.0005376269691623747,0.005448246840387583
,,0.001,3552,,,,,,
111,0.5973709225654602,,3583,0.4472341537475586,0.00023414631141349673,9.729197927299538e-07,2.0449617295525968e-05,0.00044350713142193854,0.00534815201535821
,,0.001,3584,,,,,,
112,0.5972853302955627,,3615,0.4478745758533478,0.0007913967128843069,7.633950644958531e-07,4.805841308552772e-05,0.0012757977237924933,0.005266705062240362
,,0.001,3616,,,,,,
113,0.5961396098136902,,3647,0.443739652633667,0.0011574046220630407,1.023265781441296e-06,4.470713247428648e-05,0.0016095920000225306,0.005193562712520361
,,0.001,3648,,,,,,
114,0.5946805477142334,,3679,0.43779048323631287,0.0007158727967180312,1.915791926876409e-06,2.6571402486297302e-05,0.0009911658708006144,0.0051095145754516125
,,0.001,3680,,,,,,
115,0.5935565829277039,,3711,0.43323710560798645,0.00036566000198945403,4.701524176198291e-06,2.4291135559906252e-05,0.0006320790271274745,0.005019966047257185
,,0.001,3712,,,,,,
116,0.5930727124214172,,3743,0.43549633026123047,0.00012252737360540777,7.658402864763048e-06,1.6233714632107876e-05,0.00032315656426362693,0.004926030058413744
,,0.001,3744,,,,,,
117,0.5928982496261597,,3775,0.43855851888656616,0.0006354147335514426,6.827997367508942e-06,2.4367116566281766e-05,0.0009132259874604642,0.004845773801207542
,,0.001,3776,,,,,,
118,0.5918883681297302,,3807,0.440163791179657,0.00017645272600930184,4.3023987927881535e-06,1.1221262866456527e-05,0.00031017730361782014,0.00475506205111742
,,0.001,3808,,,,,,
119,0.5919751524925232,,3839,0.44527292251586914,0.00010352468234486878,6.018726708134636e-07,3.3245585655095056e-05,0.0004389899258967489,0.004668740555644035
,,0.001,3840,,,,,,
120,0.5917669534683228,,3871,0.44664135575294495,0.000394677568692714,8.315208219755732e-07,1.7953207134269178e-05,0.0005783672095276415,0.004586933180689812
,,0.001,3872,,,,,,
121,0.591314971446991,,3903,0.44826966524124146,0.00037244096165522933,5.940224241385295e-07,1.2142326340836007e-05,0.0004968342836946249,0.0045051309280097485
,,0.001,3904,,,,,,
122,0.5907822847366333,,3935,0.45254388451576233,0.00015031080693006516,5.523368145077256e-07,9.352624147140887e-06,0.0002465987636242062,0.004419960547238588
,,0.001,3936,,,,,,
123,0.5909343957901001,,3967,0.45744791626930237,0.0002772206498775631,5.808179821542581e-07,1.2135932593082543e-05,0.0004014840233139694,0.004339590668678284
,,0.001,3968,,,,,,
124,0.5906047821044922,,3999,0.45966753363609314,0.00025037466548383236,1.1469476248748833e-06,2.6633790184860118e-05,0.000522447400726378,0.004263247828930616
,,0.001,4000,,,,,,
125,0.5904480814933777,,4031,0.4613499641418457,0.0003886493213940412,8.35347009342513e-07,2.7449064873508178e-05,0.0006673167226836085,0.00419132923707366
,,0.001,4032,,,,,,
126,0.5900281667709351,,4063,0.4607974886894226,0.00036681254277937114,5.5111036090238485e-06,4.2078860133187845e-05,0.000815156614407897,0.004123806022107601
,,0.001,4064,,,,,,
127,0.588914155960083,,4095,0.4585972726345062,0.00021694196038879454,9.652069365984062e-07,3.06470064970199e-05,0.0005282381316646934,0.004051894415169954
,,0.001,4096,,,,,,
128,0.5882826447486877,,4127,0.45977553725242615,9.455205872654915e-05,1.3720725746679818e-06,1.2640309250855353e-05,0.00022781550069339573,0.003975412808358669
,,0.001,4128,,,,,,
129,0.5886378884315491,,4159,0.464809775352478,0.00014870990708004683,1.622653257982165e-06,1.1493056263134349e-05,0.00027175378636457026,0.0039013398345559835
,,0.001,4160,,,,,,
130,0.5887667536735535,,4191,0.470659077167511,0.00034183033858425915,1.0787744031404145e-06,2.0454859622986987e-05,0.0005517727695405483,0.0038343484047800303
,,0.001,4192,,,,,,
131,0.5880964994430542,,4223,0.47087275981903076,0.00047677720431238413,1.7516389561933465e-05,4.395995711092837e-05,0.0010039586341008544,0.0037777405232191086
,,0.001,4224,,,,,,
132,0.5863965153694153,,4255,0.4669399559497833,0.00048503041034564376,2.2899996565683978e-06,2.7747208150685765e-05,0.0007739525171928108,0.003717664862051606
,,0.001,4256,,,,,,
133,0.5849205255508423,,4287,0.46395349502563477,8.098531543510035e-05,1.911201707116561e-06,1.2669303032453172e-05,0.00021723435202147812,0.0036476561799645424
,,0.001,4288,,,,,,
134,0.5849524736404419,,4319,0.46878156065940857,0.00017020724772009999,6.022495995239296e-07,1.528817301732488e-05,0.0003261001838836819,0.003581225173547864
,,0.001,4320,,,,,,
135,0.5846726894378662,,4351,0.4719521999359131,0.0003912855463568121,5.69173437270365e-07,2.3156766474130563e-05,0.0006256990600377321,0.003522114595398307
,,0.001,4352,,,,,,
136,0.5837594270706177,,4383,0.47407761216163635,0.0002428606094326824,1.4085359225646243e-06,8.890387107385322e-06,0.0003388071490917355,0.003458448452875018
,,0.001,4384,,,,,,
137,0.5833184719085693,,4415,0.4772947132587433,0.00037786553730256855,1.4875145097903442e-06,1.8578202798380516e-05,0.0005710851401090622,0.0034007010981440544
,,0.001,4416,,,,,,
138,0.5830780863761902,,4447,0.47919806838035583,0.0002508921315893531,5.0122171160182916e-06,1.0095102879859041e-05,0.00037690423778258264,0.003340225201100111
,,0.001,4448,,,,,,
139,0.582914412021637,,4479,0.48088398575782776,0.0003843669837806374,3.3119845284090843e-06,2.901493826357182e-05,0.0006910762167535722,0.0032872422598302364
,,0.001,4480,,,,,,
140,0.5815944671630859,,4511,0.47913679480552673,0.00031219347147271037,3.260326411691494e-05,1.6101535948109813e-05,0.000636225042399019,0.0032342218328267336
,,0.001,4512,,,,,,
141,0.5805377960205078,,4543,0.4792664051055908,0.00016586590209044516,1.4546171769325156e-05,1.402082580170827e-05,0.0003788050089497119,0.0031771135982125998
,,0.001,4544,,,,,,
142,0.5798934698104858,,4575,0.4818294048309326,0.00020512996707111597,3.737280849236413e-06,8.191622328013182e-06,0.0003057326248381287,0.003119685919955373
,,0.001,4576,,,,,,
143,0.5795210599899292,,4607,0.4844062626361847,0.0003374390653334558,1.0406993169453926e-06,3.3210071705980226e-05,0.0006747432053089142,0.0030707870610058308
,,0.001,4608,,,,,,
144,0.5782740712165833,,4639,0.48319151997566223,0.0010614489438012242,7.251495617310866e-07,1.3364373444346711e-05,0.001198718324303627,0.0030333457980304956
,,0.001,4640,,,,,,
145,0.5754170417785645,,4671,0.48256659507751465,0.0010295846732333302,5.60538683203049e-06,6.549230602104217e-05,0.0017125344602391124,0.0030069295316934586
,,0.001,4672,,,,,,
146,0.5732158422470093,,4703,0.4782963693141937,0.000783169933129102,2.942933633676148e-06,3.336445297463797e-05,0.001131528872065246,0.0029694214463233948
,,0.001,4704,,,,,,
147,0.5724666714668274,,4735,0.4756096601486206,0.0007052459986880422,4.259616162016755e-06,1.872677239589393e-05,0.0009138117893598974,0.0029283093754202127
,,0.001,4736,,,,,,
148,0.5706030130386353,,4767,0.47451773285865784,0.0003483724722173065,6.763066267012618e-07,9.470293662161566e-06,0.0004464569210540503,0.0028786722104996443
,,0.001,4768,,,,,,
149,0.5709467530250549,,4799,0.47809547185897827,0.00010009668039856479,3.633516371337464e-06,2.9260771043482237e-05,0.0004108720168005675,0.0028293163049966097
,,0.001,4800,,,,,,
150,0.5702050924301147,,4831,0.4790320098400116,0.0002695095899980515,1.612654341442976e-05,2.2448795789387077e-05,0.000574630219489336,0.002784222597256303
,,0.001,4832,,,,,,
151,0.5704646110534668,,4863,0.477812796831131,0.000242429188801907,5.2158197831886355e-06,2.7923773814109154e-05,0.0005477460217662156,0.0027394930366426706
,,0.001,4864,,,,,,
152,0.570285975933075,,4895,0.4759206175804138,0.00018238057964481413,7.122794613678707e-06,2.6678177164285444e-05,0.0004847763339057565,0.002694398630410433
,,0.001,4896,,,,,,
153,0.5692881345748901,,4927,0.4758707284927368,0.0005727636744268239,9.372426575282589e-06,2.6596011593937874e-05,0.0008855859632603824,0.002658222336322069
,,0.001,4928,,,,,,
154,0.5669841170310974,,4959,0.4762895405292511,0.00037213508039712906,7.835441465431359e-06,1.8405520677333698e-05,0.0005953675135970116,0.0026169652119278908
,,0.001,4960,,,,,,
155,0.5676541328430176,,4991,0.47598230838775635,0.0002704209473449737,1.3156785598766874e-06,1.3852850315743126e-05,0.0004155278147663921,0.0025729364715516567
,,0.001,4992,,,,,,
156,0.5674743056297302,,5023,0.47744542360305786,0.0001209755937452428,9.85639530881599e-07,8.134028576023411e-06,0.0002072440693154931,0.0025256227236241102
,,0.001,5024,,,,,,
157,0.5678830146789551,,5055,0.48085570335388184,0.00022479378094431013,1.5870476772761322e-06,1.2594906365848146e-05,0.000358678080374375,0.0024822838604450226
,,0.001,5056,,,,,,
158,0.5676922798156738,,5087,0.4823489189147949,0.0007048217230476439,2.7611640689428896e-06,4.7079960495466366e-05,0.0011894271010532975,0.0024564266204833984
,,0.001,5088,,,,,,
159,0.5650672316551208,,5119,0.47755196690559387,0.0008898801752366126,5.285837687551975e-06,4.9005549954017624e-05,0.0014063650742173195,0.002435425529256463
,,0.001,5120,,,,,,
160,0.5610631108283997,,5151,0.47435852885246277,0.0008028589654713869,2.54234828389599e-06,2.3290140234166756e-05,0.0010484723607078195,0.0024076863192021847
,,0.001,5152,,,,,,
161,0.5580805540084839,,5183,0.47258996963500977,0.0002989399654325098,5.03375019889063e-07,1.572115252201911e-05,0.0004586683353409171,0.0023687060456722975
,,0.001,5184,,,,,,
162,0.5570982098579407,,5215,0.4700980484485626,0.0008763979421928525,3.823231963906437e-06,4.865792652708478e-05,0.0013820936437696218,0.0023489738814532757
,,0.001,5216,,,,,,
163,0.5539955496788025,,5247,0.469087690114975,0.0012312367325648665,3.1638139716960723e-06,1.0683608707040548e-05,0.0013538920320570469,0.002329072216525674
,,0.001,5248,,,,,,
164,0.5515463352203369,,5279,0.4713921546936035,0.0018296483904123306,1.2456669082894223e-06,2.1169171304791234e-05,0.002047568326815963,0.0023234421387314796
,,0.001,5280,,,,,,
165,0.5452714562416077,,5311,0.4699679911136627,0.00040803468436934054,2.112172296619974e-06,1.9373786926735193e-05,0.0006123335333541036,0.002289219992235303
,,0.001,5312,,,,,,
166,0.5439770221710205,,5343,0.47066953778266907,0.0006844025920145214,1.5121132491913158e-05,1.3560274965129793e-05,0.000895611010491848,0.002261347835883498
,,0.001,5344,,,,,,
