epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss
,0.0001,0,,,,,
0,,60,0.49667754769325256,0.0,0.19027957320213318,0.013639985583722591,0.20391955971717834
,0.0001,61,,,,,
1,,121,0.4952065944671631,0.018413489684462547,0.15792793035507202,0.018117517232894897,0.3601803481578827
,0.0001,122,,,,,
2,,182,0.4937348961830139,0.0,0.12991362810134888,0.01833958737552166,0.14825321733951569
,0.0001,183,,,,,
3,,243,0.4921531677246094,0.007598116062581539,0.10371413826942444,0.010535219684243202,0.19023051857948303
,0.0001,244,,,,,
4,,304,0.4905407726764679,0.0,0.08462053537368774,0.011361431330442429,0.09598197042942047
,0.0001,305,,,,,
5,,365,0.4889155626296997,0.004465172998607159,0.06982481479644775,0.009876023046672344,0.12435256689786911
,0.0001,366,,,,,
6,,426,0.48732811212539673,0.0031400653533637524,0.059160467237234116,0.011693183332681656,0.10225430130958557
,0.0001,427,,,,,
7,,487,0.485768586397171,0.0013011182891204953,0.049485720694065094,0.008840770460665226,0.07133767008781433
,0.0001,488,,,,,
8,,548,0.4843103289604187,0.00167052261531353,0.040358804166316986,0.00521007040515542,0.06227410212159157
,0.0001,549,,,,,
9,,609,0.48296159505844116,0.0,0.03460882604122162,0.008528227917850018,0.04313705489039421
,0.0001,610,,,,,
10,,670,0.48165565729141235,0.0018012276850640774,0.029909413307905197,0.004433604422956705,0.05235529690980911
,0.0001,671,,,,,
11,,731,0.48047521710395813,0.0012102967593818903,0.024927852675318718,0.004916738718748093,0.041947558522224426
,0.0001,732,,,,,
12,,792,0.47934943437576294,0.021210726350545883,0.021760690957307816,0.0029131716582924128,0.23678113520145416
,0.0001,793,,,,,
13,,853,0.4783267080783844,0.05006929486989975,0.01857582852244377,0.0024397585075348616,0.5217085480690002
,0.0001,854,,,,,
14,,914,0.47738537192344666,0.0010242656571790576,0.01600171998143196,0.0038103898987174034,0.030054766684770584
,0.0001,915,,,,,
15,,975,0.47650691866874695,0.0009131758124567568,0.013916599564254284,0.003201831365004182,0.026250191032886505
,0.0001,976,,,,,
16,,1036,0.475676566362381,0.0,0.012365933507680893,0.002654347103089094,0.015020281076431274
,0.0001,1037,,,,,
17,,1097,0.47486773133277893,0.0010447801323607564,0.011010654270648956,0.0016448486130684614,0.02310330420732498
,0.0001,1098,,,,,
18,,1158,0.4741320312023163,0.009586827829480171,0.009518522769212723,0.0014325539814308286,0.10681935399770737
,0.0001,1159,,,,,
19,,1219,0.47342851758003235,0.0035282019525766373,0.0087036844342947,0.0008370018331333995,0.044822707772254944
,0.0001,1220,,,,,
20,,1280,0.4727749526500702,0.004361790604889393,0.007685004733502865,0.0009422056027688086,0.052245113998651505
,0.0001,1281,,,,,
21,,1341,0.47215592861175537,0.0,0.006967107765376568,0.0010533242020756006,0.008020431734621525
,0.0001,1342,,,,,
22,,1402,0.4715460538864136,0.0008410681621171534,0.006379039492458105,0.0010074598249047995,0.01579718105494976
,0.0001,1403,,,,,
23,,1463,0.4709785282611847,0.0,0.005589363165199757,0.0013387941289693117,0.006928157061338425
,0.0001,1464,,,,,
