epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.49389150738716125,0.010295860469341278,0.6666669845581055,0.0016175799537450075,0.6785802841186523,,1.0
,,0.001,61,,,,,,,
1,,,121,0.4927782416343689,0.009393873624503613,0.6666669845581055,0.0,0.6760606169700623,,1.0
,,0.001,122,,,,,,,
2,,,182,0.49277517199516296,0.007786225527524948,0.6666669845581055,0.0,0.6744530200958252,,1.0
,,0.001,183,,,,,,,
3,,,243,0.49277517199516296,0.007547539658844471,0.6666669845581055,0.0,0.6742144227027893,,1.0
,,0.001,244,,,,,,,
4,,,304,0.49277517199516296,0.007894797250628471,0.6666669845581055,0.0,0.674561619758606,,1.0
,,0.001,305,,,,,,,
5,,,365,0.49277517199516296,0.00830316822975874,0.6666669845581055,0.0,0.6749699711799622,,1.0
,,0.001,366,,,,,,,
6,,,426,0.49277517199516296,0.006053342949599028,0.6666669845581055,0.0,0.6727200746536255,,1.0
,,0.001,427,,,,,,,
7,,,487,0.49277517199516296,0.006476429756730795,0.6666669845581055,0.0,0.6731431484222412,,1.0
,,0.001,488,,,,,,,
8,,,548,0.49277517199516296,0.006889982149004936,0.6666669845581055,0.0,0.6735567450523376,,1.0
,,0.001,549,,,,,,,
9,,,609,0.49277517199516296,0.008195874281227589,0.6666669845581055,0.0,0.6748626232147217,,1.0
,,0.001,610,,,,,,,
10,,,670,0.49277517199516296,0.009300866164267063,0.6666669845581055,0.0,0.6759676933288574,,1.0
,,0.001,671,,,,,,,
11,,,731,0.49277517199516296,0.007732813246548176,0.6666669845581055,0.0,0.6743996143341064,,1.0
,,0.001,732,,,,,,,
12,,,792,0.49277517199516296,0.007271483074873686,0.6666669845581055,0.0,0.6739383339881897,,1.0
,,0.001,793,,,,,,,
13,,,853,0.49277517199516296,0.007257482968270779,0.6666669845581055,0.0,0.6739243268966675,,1.0
,,0.001,854,,,,,,,
14,,,914,0.49277517199516296,0.00859737116843462,0.6666669845581055,0.0,0.6752641201019287,,1.0
,,0.001,915,,,,,,,
15,,,975,0.49277517199516296,0.0063710021786391735,0.6666669845581055,0.0,0.6730377078056335,,1.0
,,0.001,976,,,,,,,
16,,,1036,0.49277517199516296,0.006396889220923185,0.6666669845581055,0.0,0.6730636954307556,,1.0
,,0.001,1037,,,,,,,
17,,,1097,0.49277517199516296,0.00864335335791111,0.6666669845581055,0.0,0.6753101348876953,,1.0
,,0.001,1098,,,,,,,
18,,,1158,0.49277517199516296,0.0077418857254087925,0.6666669845581055,0.0,0.6744086146354675,,1.0
,,0.001,1159,,,,,,,
19,,,1219,0.49277517199516296,0.008835690096020699,0.6666669845581055,0.0,0.675502359867096,,1.0
,,0.001,1220,,,,,,,
20,,,1280,0.49277517199516296,0.007048255298286676,0.6666669845581055,0.0,0.6737149953842163,,1.0
,,0.001,1281,,,,,,,
21,,,1341,0.49277517199516296,0.009873485192656517,0.6666669845581055,0.0,0.676540195941925,,1.0
,,0.001,1342,,,,,,,
22,,,1402,0.49277517199516296,0.008237786591053009,0.6666669845581055,0.0,0.6749044060707092,,1.0
,,0.001,1403,,,,,,,
23,,,1463,0.49277517199516296,0.008405047468841076,0.6666669845581055,0.0,0.6750717759132385,,1.0
,,0.001,1464,,,,,,,
24,,,1524,0.49277517199516296,0.006281538866460323,0.6666669845581055,0.0,0.6729483008384705,,1.0
,,0.001,1525,,,,,,,
25,,,1585,0.49277517199516296,0.009023312479257584,0.6666669845581055,0.0,0.6756901144981384,,1.0
,,0.001,1586,,,,,,,
26,,,1646,0.49277517199516296,0.0073968772776424885,0.6666669845581055,0.0,0.6740637421607971,,1.0
,,0.001,1647,,,,,,,
27,,,1707,0.49277517199516296,0.007788731250911951,0.6666669845581055,0.0,0.674455463886261,,1.0
,,0.001,1708,,,,,,,
28,,,1768,0.49277517199516296,0.008168360218405724,0.6666669845581055,0.0,0.6748351454734802,,1.0
,,0.001,1769,,,,,,,
