epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss
43,,1055,0.45584991574287415,0.010579184629023075,1.6282385331578553e-05,0.0001953904575202614,0.053319260478019714
,0.0005,1056,,,,,
44,,1079,0.45564550161361694,0.004932544659823179,1.5959403754095547e-05,9.601834608474746e-05,0.02488667704164982
,0.0005,1080,,,,,
45,,1103,0.4549637734889984,0.006454671733081341,1.4497500160359778e-05,3.744072819245048e-05,0.03237723559141159
,0.0005,1104,,,,,
46,,1127,0.4544844329357147,0.005444888025522232,1.3706081517739221e-05,6.52471135254018e-05,0.027382345870137215
,0.0005,1128,,,,,
47,,1151,0.4540906548500061,0.005362264811992645,1.2362383131403476e-05,2.7200043405173346e-05,0.026890451088547707
,0.0005,1152,,,,,
48,,1175,0.45367324352264404,0.004885701462626457,1.104230250348337e-05,2.0647312339860946e-05,0.024491887539625168
,0.0005,1176,,,,,
49,,1199,0.45332494378089905,0.006427150685340166,1.00811794254696e-05,0.00011488555173855275,0.0323856845498085
,0.0005,1200,,,,,
50,,1223,0.452917218208313,0.004417201038450003,9.969736311177257e-06,5.4420524975284934e-05,0.02221478708088398
,0.0005,1224,,,,,
51,,1247,0.45242437720298767,0.00458855414763093,9.56457824941026e-06,2.8699634640361182e-05,0.023019300773739815
,0.0005,1248,,,,,
52,,1271,0.45216768980026245,0.0053124153055250645,1.0458646102051716e-05,3.600350100896321e-05,0.026655005291104317
,0.0005,1272,,,,,
53,,1295,0.45180633664131165,0.006037438288331032,9.535760909784585e-06,0.000138691597385332,0.03048364818096161
,0.0005,1296,,,,,
54,,1319,0.45102229714393616,0.007322987541556358,1.0026049494626932e-05,0.0001056675537256524,0.03684632480144501
,0.0005,1320,,,,,
55,,1343,0.4504975378513336,0.005509967915713787,2.07984157896135e-05,6.631196447415277e-05,0.02772405929863453
,0.0005,1344,,,,,
56,,1367,0.45014822483062744,0.0049178507179021835,1.6079355191322975e-05,1.8124306734534912e-05,0.024657659232616425
,0.0005,1368,,,,,
57,,1391,0.4499247074127197,0.004164447076618671,6.939403192518512e-06,6.682042294414714e-05,0.020969750359654427
,0.0005,1392,,,,,
58,,1415,0.44930335879325867,0.004441480617970228,6.148182819742942e-06,3.45915905199945e-05,0.02228887937963009
,0.0005,1416,,,,,
59,,1439,0.4490472674369812,0.0031786435283720493,5.326809969119495e-06,3.7827059713890776e-05,0.015979520976543427
,0.0005,1440,,,,,
60,,1463,0.44859275221824646,0.008975381962954998,4.902849468635395e-06,7.241994171636179e-05,0.045031558722257614
,0.0005,1464,,,,,
61,,1487,0.4479522407054901,0.008533988147974014,8.59170268086018e-06,0.0003600691561587155,0.04340726509690285
,0.0005,1488,,,,,
62,,1511,0.4475492835044861,0.004806189332157373,6.178208877827274e-06,0.00010289654892403632,0.024249091744422913
,0.0005,1512,,,,,
63,,1535,0.44673779606819153,0.003968402743339539,6.506223598989891e-06,0.00018708793504629284,0.02022920548915863
,0.0005,1536,,,,,
64,,1559,0.44630396366119385,0.004146778956055641,5.2615246204368304e-06,8.565927419112995e-05,0.020915741100907326
,0.0005,1560,,,,,
65,,1583,0.44580742716789246,0.004107194487005472,3.921631105185952e-06,5.552604125114158e-05,0.020654864609241486
,0.0005,1584,,,,,
66,,1607,0.44523653388023376,0.003818551078438759,3.834526069113053e-06,3.9568203646922484e-05,0.019179562106728554
,0.0005,1608,,,,,
67,,1631,0.44481611251831055,0.003374552121385932,3.8842158573970664e-06,4.062942389282398e-05,0.01696179434657097
,0.0005,1632,,,,,
68,,1655,0.444309800863266,0.003767929505556822,2.951873057099874e-06,6.666627450613305e-05,0.01897888258099556
,0.0005,1656,,,,,
69,,1679,0.44363081455230713,0.005231110379099846,2.8547981401061406e-06,8.460420940537006e-05,0.02633046731352806
,0.0005,1680,,,,,
70,,1703,0.443096786737442,0.0028943137731403112,3.0395433441299247e-06,8.060118852881715e-05,0.014638847671449184
,0.0005,1704,,,,,
71,,1727,0.44227948784828186,0.003110618097707629,2.603195753181353e-06,6.532315455842763e-05,0.0156889446079731
,0.0005,1728,,,,,
72,,1751,0.44182077050209045,0.003294250462204218,2.133417183358688e-06,2.4241593564511277e-05,0.016524000093340874
,0.0005,1752,,,,,
73,,1775,0.44145137071609497,0.002962605096399784,1.8317174408366554e-06,4.266461110091768e-05,0.014902015216648579
,0.0005,1776,,,,,
74,,1799,0.44092994928359985,0.006924780085682869,1.7404781829100102e-06,7.327014463953674e-05,0.034773919731378555
,0.0005,1800,,,,,
75,,1823,0.4405474364757538,0.004911225289106369,1.7395062741343281e-06,0.00011757442553061992,0.02479475364089012
,0.0005,1824,,,,,
76,,1847,0.44020402431488037,0.00686235586181283,4.399570570967626e-06,0.00014864912373013794,0.03461787477135658
,0.0005,1848,,,,,
77,,1871,0.4394688010215759,0.004258839413523674,0.0002832629543263465,3.995564838987775e-05,0.02194063737988472
,0.0005,1872,,,,,
78,,1895,0.43915387988090515,0.0033227181993424892,0.0005958403344266117,4.8273646825691685e-05,0.017901817336678505
,0.0005,1896,,,,,
79,,1919,0.43862858414649963,0.0042648836970329285,0.00015492834791075438,3.700204615597613e-05,0.021708281710743904
,0.0005,1920,,,,,
80,,1943,0.4379903972148895,0.0037970799021422863,2.174166547774803e-05,3.8744732592022046e-05,0.019106371328234673
,0.0005,1944,,,,,
81,,1967,0.4373735785484314,0.0041243708692491055,9.038124699145555e-05,5.300274642650038e-05,0.020908622071146965
,0.0005,1968,,,,,
82,,1991,0.4368419647216797,0.005652440711855888,2.5116916731349193e-05,2.2066848032409325e-05,0.02835657447576523
,0.0005,1992,,,,,
83,,2015,0.43631511926651,0.0031989107374101877,1.2518066796474159e-05,5.148246782482602e-05,0.01612255722284317
,0.0005,2016,,,,,
84,,2039,0.4357086420059204,0.0030474194791167974,4.871920828009024e-05,0.00017130815831478685,0.015677154064178467
,0.0005,2040,,,,,
85,,2063,0.43487709760665894,0.00386399170383811,1.9054819858865812e-05,7.785049092490226e-05,0.019513770937919617
,0.0005,2064,,,,,
86,,2087,0.4337795376777649,0.006245682016015053,6.832199687778484e-06,0.0001815892173908651,0.03160525858402252
,0.0005,2088,,,,,
87,,2111,0.43270108103752136,0.00514505198225379,3.269059334343183e-06,7.150284363888204e-05,0.025874804705381393
,0.0005,2112,,,,,
88,,2135,0.4321253299713135,0.003729018848389387,1.0178307547903387e-06,8.697204611962661e-05,0.018821075558662415
,0.0005,2136,,,,,
89,,2159,0.4314202070236206,0.0036715944297611713,9.942857559508411e-07,4.1624196455813944e-05,0.018443208187818527
,0.0005,2160,,,,,
90,,2183,0.4308948218822479,0.005004899576306343,9.50112394093594e-07,5.850601883139461e-05,0.02514341101050377
,0.0005,2184,,,,,
91,,2207,0.43016842007637024,0.002640570281073451,1.0345434020564426e-06,4.697187614510767e-05,0.013298862613737583
,0.0005,2208,,,,,
92,,2231,0.429447203874588,0.0038742462638765574,7.13898486992548e-07,4.286989860702306e-05,0.01945839822292328
,0.0005,2232,,,,,
93,,2255,0.4287450611591339,0.008055117912590504,6.357124675560044e-07,0.00013240633415989578,0.04054167494177818
,0.0005,2256,,,,,
94,,2279,0.4279122054576874,0.004981867969036102,1.3045528248767368e-06,0.000150932784890756,0.025213809683918953
,0.0005,2280,,,,,
95,,2303,0.42701810598373413,0.004154651891440153,8.099108868009353e-07,0.00012073323159711435,0.02101634256541729
,0.0005,2304,,,,,
96,,2327,0.42631036043167114,0.002786495489999652,6.381393973242666e-07,3.9002708945190534e-05,0.014011756516993046
,0.0005,2328,,,,,
97,,2351,0.425886332988739,0.0030541298910975456,5.208269158174517e-07,4.60637966170907e-05,0.015363814309239388
,0.0005,2352,,,,,
98,,2375,0.42524683475494385,0.003348275786265731,4.754197107104119e-07,5.4078216635389253e-05,0.016850488260388374
,0.0005,2376,,,,,
99,,2399,0.4246249496936798,0.00588230462744832,5.221722858550493e-07,5.23064227309078e-05,0.029517177492380142
,0.0005,2400,,,,,
100,,2423,0.42395514249801636,0.0031027186196297407,5.19469722348731e-07,6.546913937199861e-05,0.015645569190382957
,0.0005,2424,,,,,
101,,2447,0.4232483506202698,0.0025261936243623495,7.005776865298685e-07,6.426936306525022e-05,0.012760909274220467
,0.0005,2448,,,,,
102,,2471,0.42274802923202515,0.003937122877687216,6.384864263964118e-07,7.768256182316691e-05,0.019842255860567093
,0.0005,2472,,,,,
103,,2495,0.4219317138195038,0.0046956841833889484,8.36015146887803e-07,9.629352280171588e-05,0.023672686889767647
,0.0005,2496,,,,,
104,,2519,0.4211840331554413,0.0026459344662725925,4.598333305239066e-07,7.32944899937138e-05,0.013377180323004723
,0.0005,2520,,,,,
105,,2543,0.4201471507549286,0.004339479375630617,6.720756005051953e-07,0.00013971120642963797,0.021978162229061127
,0.0005,2544,,,,,
106,,2567,0.4186099171638489,0.005936230532824993,6.944986239432183e-07,0.0001402057969244197,0.029962962493300438
,0.0005,2568,,,,,
107,,2591,0.4175863265991211,0.002358177676796913,4.831754267797805e-07,4.385401189210825e-05,0.01187956053763628
,0.0005,2592,,,,,
108,,2615,0.4170898199081421,0.002024665242061019,5.951137609372381e-07,3.5795721487374976e-05,0.010196107439696789
,0.0005,2616,,,,,
109,,2639,0.4164069592952728,0.004822953604161739,4.270634690328734e-07,5.285416045808233e-05,0.024221327155828476
,0.0005,2640,,,,,
110,,2663,0.41583096981048584,0.0022678114473819733,3.8493311649290263e-07,4.524002724792808e-05,0.011430307291448116
,0.0005,2664,,,,,
111,,2687,0.4154112935066223,0.0060841734521090984,7.123679779397207e-07,0.0001265635364688933,0.03067541867494583
,0.0005,2688,,,,,
112,,2711,0.41484829783439636,0.01300357561558485,5.026151370657317e-07,0.00028962784563191235,0.06559813767671585
,0.0005,2712,,,,,
113,,2735,0.4141179621219635,0.0032615773379802704,5.551444246520987e-07,6.930264498805627e-05,0.016447605565190315
,0.0005,2736,,,,,
114,,2759,0.41342616081237793,0.0036379785742610693,6.240707648430543e-07,5.834300463902764e-05,0.018307825550436974
,0.0005,2760,,,,,
115,,2783,0.4127860963344574,0.0022493612486869097,7.758714559713553e-07,4.0219973016064614e-05,0.011328797787427902
,0.0005,2784,,,,,
116,,2807,0.4120352566242218,0.002737540053203702,1.358510530735657e-06,0.00010303251474397257,0.013896482065320015
,0.0005,2808,,,,,
117,,2831,0.41151973605155945,0.005400961264967918,6.363350735227868e-07,0.0001286717742914334,0.027263423427939415
,0.0005,2832,,,,,
118,,2855,0.4104314148426056,0.0038674240931868553,4.788011551681848e-07,5.5261516536120325e-05,0.019448602572083473
,0.0005,2856,,,,,
119,,2879,0.4098798334598541,0.002973597962409258,3.52186077634542e-07,4.6595712774433196e-05,0.01496188435703516
,0.0005,2880,,,,,
120,,2903,0.4094851613044739,0.0024757669307291508,2.458508845393226e-07,2.491122177161742e-05,0.012429147958755493
,0.0005,2904,,,,,
121,,2927,0.4089404344558716,0.002568101044744253,3.4591732855915325e-07,3.371687853359617e-05,0.012908630073070526
,0.0005,2928,,,,,
122,,2951,0.40829306840896606,0.002623082837089896,3.035436009213299e-07,2.3007230993243866e-05,0.01316203735768795
,0.0005,2952,,,,,
123,,2975,0.4077267050743103,0.003946259617805481,2.271270176379403e-07,3.522265615174547e-05,0.019802194088697433
,0.0005,2976,,,,,
124,,2999,0.40677937865257263,0.002337430603802204,3.4270365745214804e-07,5.3576502978103235e-05,0.011794991791248322
,0.0005,3000,,,,,
125,,3023,0.4058135747909546,0.003396460320800543,1.9775571047375706e-07,8.298998727696016e-05,0.01714867353439331
,0.0005,3024,,,,,
126,,3047,0.40440911054611206,0.004360750317573547,9.536295806356065e-07,0.00012448217603377998,0.022054621949791908
,0.0005,3048,,,,,
127,,3071,0.4035775661468506,0.003562669735401869,6.574219924004865e-07,0.00015647485270164907,0.01812761463224888
,0.0005,3072,,,,,
128,,3095,0.40293312072753906,0.0019369119545444846,4.93520360578259e-07,4.964994150213897e-05,0.009784846566617489
,0.0005,3096,,,,,
129,,3119,0.40229734778404236,0.002877135993912816,6.511500600936415e-07,2.558792766649276e-05,0.01443815790116787
,0.0005,3120,,,,,
130,,3143,0.4015887677669525,0.006699498277157545,3.5992559332953533e-07,0.00015235286264214665,0.03380291908979416
,0.0005,3144,,,,,
131,,3167,0.4008418619632721,0.0059286258183419704,5.736735033678997e-07,0.00018865446327254176,0.030021583661437035
,0.0005,3168,,,,,
132,,3191,0.399498850107193,0.002805987372994423,4.0916000898505445e-07,5.0269285566173494e-05,0.014131294563412666
,0.0005,3192,,,,,
133,,3215,0.39884528517723083,0.0017263803165405989,1.983295305763022e-07,2.1876707251067273e-05,0.008676053024828434
,0.0005,3216,,,,,
134,,3239,0.39816248416900635,0.0019726096652448177,4.44775338337422e-07,3.944730633520521e-05,0.009942830540239811
,0.0005,3240,,,,,
135,,3263,0.3972986340522766,0.0050882077775895596,1.1138577065139543e-06,9.005286847241223e-05,0.025623369961977005
,0.0005,3264,,,,,
136,,3287,0.3965432643890381,0.0018708481220528483,6.195200512593146e-06,3.566254235920496e-05,0.009437954984605312
,0.0005,3288,,,,,
137,,3311,0.3957010805606842,0.003549977671355009,0.0001011809945339337,8.78061619005166e-05,0.018127864226698875
,0.0005,3312,,,,,
138,,3335,0.3950445055961609,0.0075135244987905025,1.562683428346645e-05,0.00016871793195605278,0.037936314940452576
,0.0005,3336,,,,,
139,,3359,0.39446836709976196,0.0061281463131308556,1.6331816823367262e-06,0.0001147555376519449,0.030873505398631096
,0.0005,3360,,,,,
140,,3383,0.3931436538696289,0.00620812876150012,3.6304177228885237e-06,0.00018653678125701845,0.031420979648828506
,0.0005,3384,,,,,
141,,3407,0.3925645649433136,0.0027589802630245686,3.5495970678312005e-06,0.0002297866012668237,0.014261575415730476
,0.0005,3408,,,,,
142,,3431,0.39147788286209106,0.002323597902432084,1.3655188695338438e-06,6.027554263710044e-05,0.011741271242499352
,0.0005,3432,,,,,
143,,3455,0.3908282220363617,0.0030326491687446833,1.3044303841525107e-06,0.00011542685388121754,0.01539670955389738
,0.0005,3456,,,,,
144,,3479,0.3891560733318329,0.0030078934505581856,7.025973900454119e-06,6.126390508143231e-05,0.015176049433648586
,0.0005,3480,,,,,
145,,3503,0.3883824348449707,0.0021560380700975657,9.299920975536224e-07,2.3868740754551254e-05,0.010829786770045757
,0.0005,3504,,,,,
146,,3527,0.3874516487121582,0.004118036944419146,2.3665938897465821e-07,5.660076203639619e-05,0.020703859627246857
,0.0005,3528,,,,,
147,,3551,0.3858405351638794,0.010005563497543335,6.612341962863866e-07,0.0002063929132418707,0.0504419282078743
,0.0005,3552,,,,,
148,,3575,0.38373181223869324,0.004508298821747303,2.248785335723369e-07,0.0001001240816549398,0.022742191329598427
,0.0005,3576,,,,,
149,,3599,0.38341405987739563,0.005204259883612394,2.1514344439310662e-07,9.510714880889282e-05,0.026211947202682495
,0.0005,3600,,,,,
150,,3623,0.3832508325576782,0.0039060201961547136,3.63804133485246e-07,0.00010553025640547276,0.019741885364055634
,0.0005,3624,,,,,
151,,3647,0.38246190547943115,0.00366211193613708,7.807342967680597e-07,4.710775465355255e-05,0.01840633898973465
,0.0005,3648,,,,,
152,,3671,0.381759911775589,0.014326710253953934,9.316547675553011e-07,0.0003835806855931878,0.07240258157253265
,0.0005,3672,,,,,
153,,3695,0.37912091612815857,0.006999165751039982,1.3436334711514064e-06,0.00035012917942367494,0.035698771476745605
,0.0005,3696,,,,,
154,,3719,0.3781175911426544,0.003197341226041317,1.9089154648099793e-06,0.0001288299390580505,0.016248183324933052
,0.0005,3720,,,,,
155,,3743,0.3766382038593292,0.002433288609609008,2.3035683227590198e-07,4.2325889808125794e-05,0.012251552194356918
,0.0005,3744,,,,,
156,,3767,0.3759751617908478,0.002604625653475523,2.5229059019693523e-07,3.416271647438407e-05,0.013091957196593285
,0.0005,3768,,,,,
157,,3791,0.3752349615097046,0.004154509399086237,3.9577804500368075e-07,7.496482430724427e-05,0.02092326618731022
,0.0005,3792,,,,,
158,,3815,0.3749871253967285,0.01116977073252201,3.3116140230049496e-07,0.00027133661205880344,0.056392185389995575
,0.0005,3816,,,,,
159,,3839,0.37459293007850647,0.0020709417294710875,1.719849507253457e-07,3.4261531254742295e-05,0.010423574596643448
,0.0005,3840,,,,,
160,,3863,0.3738110065460205,0.0025708924513310194,4.132158721859014e-07,3.802318315138109e-05,0.012931332923471928
,0.0005,3864,,,,,
161,,3887,0.37305769324302673,0.002728669671341777,6.047501415196166e-07,3.9112273952923715e-05,0.013722782954573631
,0.0005,3888,,,,,
162,,3911,0.3717781603336334,0.0022614728659391403,6.11873758771253e-07,3.40012957167346e-05,0.011376590467989445
,0.0005,3912,,,,,
163,,3935,0.369191437959671,0.005778120364993811,3.021128759428393e-05,0.000328557362081483,0.029608137905597687
,0.0005,3936,,,,,
164,,3959,0.3674306869506836,0.003618076676502824,0.0003011956869158894,8.540591807104647e-05,0.018863586708903313
,0.0005,3960,,,,,
165,,3983,0.3663765490055084,0.005264653824269772,0.0008284311625175178,0.0001430937700206414,0.028266312554478645
,0.0005,3984,,,,,
166,,4007,0.3643120527267456,0.0075075202621519566,0.0005601136363111436,0.0001711274089757353,0.03900008276104927
,0.0005,4008,,,,,
167,,4031,0.361735075712204,0.002601821208372712,7.791826647007838e-05,5.626105485134758e-05,0.013277464546263218
,0.0005,4032,,,,,
168,,4055,0.359701544046402,0.0028499430045485497,1.2103864719392732e-05,3.7624078686349094e-05,0.014349169097840786
,0.0005,4056,,,,,
169,,4079,0.35852792859077454,0.0016847688239067793,3.3648411772446707e-06,1.8196969904238358e-05,0.008466968312859535
,0.0005,4080,,,,,
170,,4103,0.3580489754676819,0.005306494887918234,1.255688289347745e-06,0.00011269623064436018,0.026760386303067207
,0.0005,4104,,,,,
171,,4127,0.3574889600276947,0.0039948527701199055,7.893214046816865e-07,4.244306546752341e-05,0.02006073109805584
,0.0005,4128,,,,,
172,,4151,0.3562154471874237,0.0044334083795547485,4.072753938544338e-07,0.00018268544226884842,0.022533230483531952
,0.0005,4152,,,,,
173,,4175,0.35550254583358765,0.003802199847996235,1.717239541676463e-07,7.62982017477043e-05,0.019163943827152252
,0.0005,4176,,,,,
174,,4199,0.3545594811439514,0.0014810198917984962,3.04204945678066e-07,3.986490628449246e-05,0.007485436741262674
,0.0005,4200,,,,,
175,,4223,0.3531261086463928,0.005412181839346886,3.288703567250195e-07,0.00011135362001368776,0.027284273877739906
,0.0005,4224,,,,,
176,,4247,0.3497292101383209,0.0032861982472240925,9.81846142167342e-07,8.89365328475833e-05,0.016610829159617424
,0.0005,4248,,,,,
177,,4271,0.349029541015625,0.002229517325758934,5.995434548822232e-07,3.790318805840798e-05,0.011224590241909027
,0.0005,4272,,,,,
178,,4295,0.3482767939567566,0.0038062247913330793,6.225549213922932e-07,4.11009241361171e-05,0.019114568829536438
,0.0005,4296,,,,,
179,,4319,0.3474159240722656,0.006743349600583315,1.9981325749540702e-07,9.343485726276413e-05,0.03390401974320412
,0.0005,4320,,,,,
180,,4343,0.34569430351257324,0.002487661549821496,4.4623973849411414e-07,5.3046445827931166e-05,0.012545292265713215
,0.0005,4344,,,,,
181,,4367,0.3442014753818512,0.0020701815374195576,4.286430055344681e-07,2.267095806018915e-05,0.010397108271718025
,0.0005,4368,,,,,
182,,4391,0.3434504568576813,0.002943466417491436,7.336463170304341e-08,2.6714902560343035e-05,0.014770910143852234
,0.0005,4392,,,,,
183,,4415,0.34258344769477844,0.0030765552073717117,1.9175864451881353e-07,6.159111944725737e-05,0.015506342053413391
,0.0005,4416,,,,,
184,,4439,0.341391921043396,0.003267866326496005,5.428714189292805e-07,5.569463610299863e-05,0.01645180583000183
,0.0005,4440,,,,,
185,,4463,0.3408324122428894,0.003071175655350089,2.883028571432078e-07,5.245399734121747e-05,0.015461364760994911
,0.0005,4464,,,,,
186,,4487,0.33883941173553467,0.010145686566829681,5.42502846201387e-07,0.00021457132243085653,0.051158659160137177
,0.0005,4488,,,,,
187,,4511,0.3373804986476898,0.016424525529146194,8.943183047449565e-07,0.000311246607452631,0.08274690061807632
,0.0005,4512,,,,,
188,,4535,0.3356061279773712,0.004567342810332775,1.8342681187277776e-06,0.00012368345051072538,0.023087751120328903
,0.0005,4536,,,,,
189,,4559,0.334491491317749,0.00267674308270216,1.4769476592846331e-06,6.021769513608888e-05,0.013507104478776455
,0.0005,4560,,,,,
190,,4583,0.33394983410835266,0.0020763471256941557,1.4405757156055188e-06,3.692683094413951e-05,0.010458470322191715
,0.0005,4584,,,,,
191,,4607,0.333354115486145,0.003778235288336873,6.836847319391381e-07,5.922453783568926e-05,0.019010992720723152
,0.0005,4608,,,,,
192,,4631,0.3328029215335846,0.0021867859177291393,1.470136083980833e-07,4.066303881700151e-05,0.01101555023342371
,0.0005,4632,,,,,
193,,4655,0.33265143632888794,0.0025861645117402077,1.2054481146606122e-07,3.686044874484651e-05,0.013004784472286701
,0.0005,4656,,,,,
194,,4679,0.3316514790058136,0.007057832088321447,1.0035371360572753e-06,0.00014591150102205575,0.03558298945426941
,0.0005,4680,,,,,
195,,4703,0.33137246966362,0.007092037238180637,3.255775880006695e-07,0.00020858272910118103,0.035878002643585205
,0.0005,4704,,,,,
196,,4727,0.3309885561466217,0.0021426239982247353,8.689396224781376e-08,2.4174476493499242e-05,0.010761643759906292
,0.0005,4728,,,,,
197,,4751,0.33071476221084595,0.0029327215161174536,1.6271597758077405e-07,6.679158832412213e-05,0.0147975143045187
,0.0005,4752,,,,,
198,,4775,0.3283432126045227,0.005012823268771172,1.605484953870473e-06,0.00010089883289765567,0.025269128382205963
,0.0005,4776,,,,,
199,,4799,0.3267240822315216,0.004284008406102657,9.90502940112492e-07,8.011408499442041e-05,0.02158225327730179
,0.0005,4800,,,,,
200,,4823,0.3255822956562042,0.001782587030902505,1.840526806518028e-07,2.4752367608016357e-05,0.008962809108197689
,0.0005,4824,,,,,
201,,4847,0.32595354318618774,0.00325580476783216,1.913317078106047e-07,2.5749459382495843e-05,0.016330907121300697
