# step, loss_train, loss_test, metrics_test
1.200000000000000000e+04 8.738769888877868652e-01 3.026915550231933594e+00 8.865501880645751953e-01 1.872188964843750000e+03 5.939253969700075686e-05 4.776022434234619141e-01 2.875064086914062500e+02 8.562976717948913574e-01 3.255660772323608398e+00 8.451113104820251465e-01 1.872188964843750000e+03 5.939253969700075686e-05 4.776022434234619141e-01 2.875064086914062500e+02
1.300000000000000000e+04 6.202712655067443848e-01 1.774987697601318359e+00 3.875196874141693115e-01 4.416872863769531250e+02 7.593542977701872587e-05 1.773265451192855835e-01 2.563996887207031250e+02 5.875341892242431641e-01 3.593788862228393555e+00 3.357485234737396240e-01 4.416872863769531250e+02 7.593542977701872587e-05 1.773265451192855835e-01 2.563996887207031250e+02
1.400000000000000000e+04 2.541378259658813477e+00 2.241031408309936523e+00 6.915889382362365723e-01 5.466826248168945312e+01 5.901464101043529809e-05 2.805897220969200134e-02 2.333549194335937500e+02 2.701051712036132812e+00 9.104818344116210938e+00 6.942582130432128906e-01 5.466826248168945312e+01 5.901464101043529809e-05 2.805897220969200134e-02 2.333549194335937500e+02
1.500000000000000000e+04 4.044393599033355713e-01 1.182121515274047852e+00 9.407149255275726318e-02 2.710508823394775391e+00 1.160257961601018906e-04 4.224077798426151276e-03 2.117621459960937500e+02 3.143199086189270020e-01 3.623093128204345703e+00 8.537869155406951904e-02 2.710508823394775391e+00 1.160257961601018906e-04 4.224077798426151276e-03 2.117621459960937500e+02
1.600000000000000000e+04 4.620951712131500244e-01 1.052314758300781250e+00 6.908061355352401733e-02 2.259898558259010315e-02 1.059855494531802833e-04 5.374454194679856300e-04 1.954804687500000000e+02 3.397474586963653564e-01 3.743420362472534180e+00 6.458166241645812988e-02 2.259898558259010315e-02 1.059855494531802833e-04 5.374454194679856300e-04 1.954804687500000000e+02
1.700000000000000000e+04 5.431389212608337402e-01 9.652041196823120117e-01 5.985873192548751831e-02 1.077875867486000061e-02 8.985257591120898724e-05 1.728529314277693629e-04 1.809315795898437500e+02 4.262872636318206787e-01 3.626310825347900391e+00 5.839823558926582336e-02 1.077875867486000061e-02 8.985257591120898724e-05 1.728529314277693629e-04 1.809315795898437500e+02
1.800000000000000000e+04 1.060923099517822266e+00 1.131179094314575195e+00 1.592430025339126587e-01 1.912845671176910400e-02 8.206919301301240921e-05 2.785327524179592729e-08 1.686452484130859375e+02 8.684704899787902832e-01 2.459288597106933594e+00 1.650896817445755005e-01 1.912845671176910400e-02 8.206919301301240921e-05 2.785327524179592729e-08 1.686452484130859375e+02
1.900000000000000000e+04 1.539528012275695801e+00 1.207579016685485840e+00 2.556690275669097900e-01 2.158302441239356995e-02 6.834229861851781607e-05 4.252637518220581114e-05 1.577138366699218750e+02 1.314285874366760254e+00 1.623317599296569824e+00 2.684341669082641602e-01 2.158302441239356995e-02 6.834229861851781607e-05 4.252637518220581114e-05 1.577138366699218750e+02
2.000000000000000000e+04 6.228841543197631836e-01 8.607543110847473145e-01 4.638688266277313232e-02 2.393955364823341370e-02 3.029036088264547288e-05 1.063781382981687784e-05 1.471610870361328125e+02 4.821325242519378662e-01 3.240491867065429688e+00 3.936637938022613525e-02 2.393955364823341370e-02 3.029036088264547288e-05 1.063781382981687784e-05 1.471610870361328125e+02
2.100000000000000000e+04 6.263878345489501953e-01 8.566814064979553223e-01 4.588961228728294373e-02 2.111927233636379242e-02 1.851881825132295489e-05 5.521811544895172119e-06 1.376453552246093750e+02 4.826563894748687744e-01 3.383333206176757812e+00 3.748154640197753906e-02 2.111927233636379242e-02 1.851881825132295489e-05 5.521811544895172119e-06 1.376453552246093750e+02
2.200000000000000000e+04 6.161534190177917480e-01 7.987470030784606934e-01 4.163068905472755432e-02 2.291202731430530548e-02 8.076076483121141791e-06 3.938622285204473883e-06 1.299905090332031250e+02 4.713217914104461670e-01 2.646174669265747070e+00 3.163506463170051575e-02 2.291202731430530548e-02 8.076076483121141791e-06 3.938622285204473883e-06 1.299905090332031250e+02
2.300000000000000000e+04 7.554340958595275879e-01 7.201778292655944824e-01 6.224443763494491577e-02 2.052042260766029358e-02 4.451169843378011137e-06 3.739273233804851770e-05 1.231294479370117188e+02 5.420384407043457031e-01 1.204322934150695801e+00 5.901497602462768555e-02 2.052042260766029358e-02 4.451169843378011137e-06 3.739273233804851770e-05 1.231294479370117188e+02
2.400000000000000000e+04 6.447649002075195312e-01 7.930933237075805664e-01 5.130653828382492065e-02 1.980973780155181885e-02 2.325314767404051963e-07 3.049136694244225509e-06 1.154402618408203125e+02 5.587912201881408691e-01 2.897380352020263672e+00 3.725167736411094666e-02 1.980973780155181885e-02 2.325314767404051963e-07 3.049136694244225509e-06 1.154402618408203125e+02
2.500000000000000000e+04 5.836152434349060059e-01 6.776496171951293945e-01 3.324186056852340698e-02 2.156509459018707275e-02 2.054084973224235000e-07 2.233254463135381229e-06 1.097550659179687500e+02 4.478085935115814209e-01 1.716222763061523438e+00 2.344588749110698700e-02 2.156509459018707275e-02 2.054084973224235000e-07 2.233254463135381229e-06 1.097550659179687500e+02
2.600000000000000000e+04 5.762453675270080566e-01 6.307822465896606445e-01 3.271119296550750732e-02 2.165481820702552795e-02 2.095385980283026583e-06 1.642853021621704102e-06 1.042417144775390625e+02 4.629890918731689453e-01 1.356103062629699707e+00 2.270109765231609344e-02 2.165481820702552795e-02 2.095385980283026583e-06 1.642853021621704102e-06 1.042417144775390625e+02
2.700000000000000000e+04 7.112537622451782227e-01 5.510793328285217285e-01 5.242409557104110718e-02 1.968965306878089905e-02 3.222168288630200550e-06 7.398045272566378117e-05 9.937038421630859375e+01 5.191566348075866699e-01 5.408468246459960938e-01 5.459205061197280884e-02 1.968965306878089905e-02 3.222168288630200550e-06 7.398045272566378117e-05 9.937038421630859375e+01
2.800000000000000000e+04 1.210546374320983887e+00 1.031783580780029297e+00 2.134699374437332153e-01 2.006829157471656799e-02 7.303940492420224473e-06 1.816439362301025540e-05 9.463156127929687500e+01 1.338565707206726074e+00 1.678194284439086914e+00 1.994986385107040405e-01 2.006829157471656799e-02 7.303940492420224473e-06 1.816439362301025540e-05 9.463156127929687500e+01
2.900000000000000000e+04 9.099949002265930176e-01 5.363869071006774902e-01 9.263801574707031250e-02 1.950168609619140625e-02 5.756125574407633394e-06 2.614234690554440022e-04 9.029364013671875000e+01 7.134798169136047363e-01 3.033270537853240967e-01 1.091069504618644714e-01 1.950168609619140625e-02 5.756125574407633394e-06 2.614234690554440022e-04 9.029364013671875000e+01
3.000000000000000000e+04 7.662469744682312012e-01 5.543674230575561523e-01 7.062266767024993896e-02 2.045053616166114807e-02 6.758454219379927963e-06 3.878290044667664915e-06 8.602027130126953125e+01 6.014289259910583496e-01 3.343038260936737061e-01 8.960089832544326782e-02 2.045053616166114807e-02 6.758454219379927963e-06 3.878290044667664915e-06 8.602027130126953125e+01
3.100000000000000000e+04 5.069513320922851562e-01 4.686277508735656738e-01 2.232435345649719238e-02 2.006829157471656799e-02 9.827926987782120705e-06 1.241735390067333356e-05 8.221900177001953125e+01 4.344534873962402344e-01 4.735490977764129639e-01 1.847848854959011078e-02 2.006829157471656799e-02 9.827926987782120705e-06 1.241735390067333356e-05 8.221900177001953125e+01
3.200000000000000000e+04 9.262563586235046387e-01 5.640453696250915527e-01 1.102731451392173767e-01 1.999918185174465179e-02 5.826122560392832384e-06 5.908405000809580088e-07 7.880130767822265625e+01 7.959515452384948730e-01 2.650937438011169434e-01 1.457491219043731689e-01 1.999918185174465179e-02 5.826122560392832384e-06 5.908405000809580088e-07 7.880130767822265625e+01
3.300000000000000000e+04 5.110441446304321289e-01 4.673425853252410889e-01 3.493959084153175354e-02 2.094224467873573303e-02 1.706176044535823166e-05 1.067517314368160442e-05 7.531191253662109375e+01 4.765686988830566406e-01 4.527086317539215088e-01 3.055840171873569489e-02 2.094224467873573303e-02 1.706176044535823166e-05 1.067517314368160442e-05 7.531191253662109375e+01
3.400000000000000000e+04 5.275862216949462891e-01 4.102272391319274902e-01 3.257969394326210022e-02 2.092458494007587433e-02 1.180497383757028729e-05 1.681655814600446774e-09 7.234703826904296875e+01 4.665063023567199707e-01 2.025519907474517822e-01 5.218648910522460938e-02 2.092458494007587433e-02 1.180497383757028729e-05 1.681655814600446774e-09 7.234703826904296875e+01
3.500000000000000000e+04 4.235445559024810791e-01 3.751283586025238037e-01 1.771049946546554565e-02 2.158302441239356995e-02 2.074886833725031465e-05 6.630216931036159167e-10 6.929816436767578125e+01 3.797333836555480957e-01 1.886756867170333862e-01 2.847052551805973053e-02 2.158302441239356995e-02 2.074886833725031465e-05 6.630216931036159167e-10 6.929816436767578125e+01
3.600000000000000000e+04 3.907538354396820068e-01 3.722806274890899658e-01 1.582898385822772980e-02 2.178074419498443604e-02 2.161901829822454602e-05 6.899799700477160513e-07 6.654322814941406250e+01 3.583104312419891357e-01 1.862731724977493286e-01 2.442013286054134369e-02 2.178074419498443604e-02 2.161901829822454602e-05 6.899799700477160513e-07 6.654322814941406250e+01
3.700000000000000000e+04 3.696607351303100586e-01 3.726396858692169189e-01 1.557144429534673691e-02 2.090693078935146332e-02 2.201211100327782333e-05 1.211188759953074623e-06 6.388796615600585938e+01 3.463227748870849609e-01 1.745511740446090698e-01 2.447847090661525726e-02 2.090693078935146332e-02 2.201211100327782333e-05 1.211188759953074623e-06 6.388796615600585938e+01
3.800000000000000000e+04 3.508967459201812744e-01 3.741912841796875000e-01 1.591077074408531189e-02 2.036334760487079620e-02 2.189035330957267433e-05 1.539411755402397830e-06 6.143822097778320312e+01 3.308197557926177979e-01 1.749868988990783691e-01 2.334526926279067993e-02 2.036334760487079620e-02 2.189035330957267433e-05 1.539411755402397830e-06 6.143822097778320312e+01
3.900000000000000000e+04 9.035078048706054688e+00 5.493299007415771484e+00 2.103961944580078125e+00 2.003372274339199066e-02 4.547689604805782437e-05 6.327562005026265979e-05 5.917772674560546875e+01 9.280282974243164062e+00 6.176202297210693359e+00 2.147737503051757812e+00 2.003372274339199066e-02 4.547689604805782437e-05 6.327562005026265979e-05 5.917772674560546875e+01
4.000000000000000000e+04 8.915466918945312500e+02 5.214135131835937500e+02 2.100087432861328125e+02 1.870870962738990784e-02 6.752135232090950012e-04 5.711273755878210068e-03 5.723546981811523438e+01 9.579641723632812500e+02 5.571024780273437500e+02 2.250322570800781250e+02 1.870870962738990784e-02 6.752135232090950012e-04 5.711273755878210068e-03 5.723546981811523438e+01
4.100000000000000000e+04 4.951369762420654297e-01 3.797319829463958740e-01 5.203166231513023376e-02 2.187091484665870667e-02 1.348438854620326310e-05 1.146190768963606388e-07 5.567242813110351562e+01 6.012075543403625488e-01 2.429935485124588013e-01 8.520364016294479370e-02 2.187091484665870667e-02 1.348438854620326310e-05 1.146190768963606388e-07 5.567242813110351562e+01
4.200000000000000000e+04 2.913258373737335205e-01 3.201696276664733887e-01 1.551902946084737778e-02 2.245241962373256683e-02 1.983708352781832218e-05 8.522184202774951700e-07 5.360730361938476562e+01 3.015179634094238281e-01 1.185445562005043030e-01 2.574578858911991119e-02 2.245241962373256683e-02 1.983708352781832218e-05 8.522184202774951700e-07 5.360730361938476562e+01
4.300000000000000000e+04 2.822925746440887451e-01 3.252528011798858643e-01 1.552677713334560394e-02 2.133268490433692932e-02 1.858636460383422673e-05 1.492445335316006094e-06 5.173828125000000000e+01 2.867537140846252441e-01 1.110501289367675781e-01 2.449792437255382538e-02 2.133268490433692932e-02 1.858636460383422673e-05 1.492445335316006094e-06 5.173828125000000000e+01
4.400000000000000000e+04 2.779375076293945312e+01 1.342618274688720703e+01 6.275232315063476562e+00 1.542726531624794006e-02 1.170461655419785529e-05 3.671890590339899063e-04 5.080707550048828125e+01 3.187920570373535156e+01 1.572062683105468750e+01 7.175209045410156250e+00 1.542726531624794006e-02 1.170461655419785529e-05 3.671890590339899063e-04 5.080707550048828125e+01
4.500000000000000000e+04 5.916425781250000000e+02 3.021142578125000000e+02 1.412221374511718750e+02 1.694891229271888733e-02 1.531940069980919361e-04 2.491348190233111382e-03 4.913188171386718750e+01 6.455996093750000000e+02 3.239699707031250000e+02 1.533680877685546875e+02 1.694891229271888733e-02 1.531940069980919361e-04 2.491348190233111382e-03 4.913188171386718750e+01
4.600000000000000000e+04 2.716828286647796631e-01 2.903955280780792236e-01 1.626932248473167419e-02 2.371344342827796936e-02 1.675783460086677223e-05 8.571897325282407110e-08 4.761723709106445312e+01 3.238826990127563477e-01 1.888161152601242065e-01 3.217829018831253052e-02 2.371344342827796936e-02 1.675783460086677223e-05 8.571897325282407110e-08 4.761723709106445312e+01
4.700000000000000000e+04 2.536775767803192139e-01 2.904507219791412354e-01 1.391463633626699448e-02 2.267244830727577209e-02 1.466206867917208001e-05 1.221706952492240816e-06 4.602641296386718750e+01 2.738831639289855957e-01 1.105487570166587830e-01 2.442016452550888062e-02 2.267244830727577209e-02 1.466206867917208001e-05 1.221706952492240816e-06 4.602641296386718750e+01
4.800000000000000000e+04 1.501776218414306641e+00 1.662451624870300293e+00 3.999870121479034424e-01 1.794854179024696350e-02 2.532991675252560526e-05 1.594432251295074821e-05 4.535480880737304688e+01 1.274792313575744629e+00 1.523326516151428223e+00 3.616645336151123047e-01 1.794854179024696350e-02 2.532991675252560526e-05 1.594432251295074821e-05 4.535480880737304688e+01
4.900000000000000000e+04 2.442702203989028931e-01 2.772595882415771484e-01 1.352523639798164368e-02 2.506686747074127197e-02 1.391768455505371094e-05 5.676157002199033741e-07 4.382722473144531250e+01 2.667244970798492432e-01 1.532443463802337646e-01 2.379299513995647430e-02 2.506686747074127197e-02 1.391768455505371094e-05 5.676157002199033741e-07 4.382722473144531250e+01
5.000000000000000000e+04 2.402953207492828369e-01 2.766424119472503662e-01 1.323844585567712784e-02 2.431879006326198578e-02 1.295905440201750025e-05 4.886615556642937008e-07 4.269406127929687500e+01 2.563870847225189209e-01 1.526009589433670044e-01 2.239707671105861664e-02 2.431879006326198578e-02 1.295905440201750025e-05 4.886615556642937008e-07 4.269406127929687500e+01
5.100000000000000000e+04 2.403050661087036133e-01 2.791297435760498047e-01 1.264056377112865448e-02 2.062547579407691956e-02 1.006175170914502814e-05 1.375974647999100853e-06 4.115011978149414062e+01 2.589933574199676514e-01 9.063435345888137817e-02 2.270047180354595184e-02 2.062547579407691956e-02 1.006175170914502814e-05 1.375974647999100853e-06 4.115011978149414062e+01
5.200000000000000000e+04 2.961870727539062500e+02 2.284904785156250000e+02 7.943535614013671875e+01 1.413637399673461914e-02 5.345138488337397575e-04 8.347059041261672974e-02 4.073065185546875000e+01 3.160351257324218750e+02 2.194580841064453125e+02 8.486992645263671875e+01 1.413637399673461914e-02 5.345138488337397575e-04 8.347059041261672974e-02 4.073065185546875000e+01
5.300000000000000000e+04 5.545153617858886719e-01 6.413586735725402832e-01 1.128565818071365356e-01 2.223346196115016937e-02 4.778277798322960734e-06 3.493914846330881119e-06 3.977803039550781250e+01 4.097559452056884766e-01 4.281488955020904541e-01 9.786870330572128296e-02 2.223346196115016937e-02 4.778277798322960734e-06 3.493914846330881119e-06 3.977803039550781250e+01
5.400000000000000000e+04 2.270089536905288696e-01 2.611372470855712891e-01 1.174660027027130127e-02 2.267244830727577209e-02 8.557165529055055231e-06 1.196539528791618068e-06 3.837105560302734375e+01 2.343693971633911133e-01 9.921096265316009521e-02 1.878277957439422607e-02 2.267244830727577209e-02 8.557165529055055231e-06 1.196539528791618068e-06 3.837105560302734375e+01
5.500000000000000000e+04 2.238756120204925537e-01 2.578520774841308594e-01 1.138701383024454117e-02 2.160096354782581329e-02 7.075720077409641817e-06 1.351473770228039939e-06 3.738854598999023438e+01 2.290856391191482544e-01 8.010496199131011963e-02 1.782677508890628815e-02 2.160096354782581329e-02 7.075720077409641817e-06 1.351473770228039939e-06 3.738854598999023438e+01
5.600000000000000000e+04 2.909400939941406250e+01 2.058933639526367188e+01 7.517721176147460938e+00 1.353336870670318604e-02 7.888664185884408653e-06 8.133693481795489788e-04 3.705182266235351562e+01 2.952332115173339844e+01 2.136635398864746094e+01 7.715548992156982422e+00 1.353336870670318604e-02 7.888664185884408653e-06 8.133693481795489788e-04 3.705182266235351562e+01
5.700000000000000000e+04 2.153311371803283691e-01 2.467956990003585815e-01 1.113490201532840729e-02 2.365708537399768829e-02 6.393488092726329342e-06 9.648830427977372892e-07 3.584575653076171875e+01 2.215440124273300171e-01 9.803194552659988403e-02 1.681671477854251862e-02 2.365708537399768829e-02 6.393488092726329342e-06 9.648830427977372892e-07 3.584575653076171875e+01
5.800000000000000000e+04 1.145933747291564941e+00 7.576471567153930664e-01 2.278018891811370850e-01 1.998192258179187775e-02 2.156217533411108889e-06 4.470247858989750966e-06 3.477473068237304688e+01 1.390213608741760254e+00 7.291098833084106445e-01 2.779224514961242676e-01 1.998192258179187775e-02 2.156217533411108889e-06 4.470247858989750966e-06 3.477473068237304688e+01
5.900000000000000000e+04 2.845542728900909424e-01 5.369944572448730469e-01 2.194425091147422791e-02 1.527601853013038635e-02 3.150670181639725342e-06 2.598222927190363407e-04 3.477635192871093750e+01 2.855770289897918701e-01 4.913745820522308350e-01 2.821887470781803131e-02 1.527601853013038635e-02 3.150670181639725342e-06 2.598222927190363407e-04 3.477635192871093750e+01
6.000000000000000000e+04 2.028856873512268066e-01 2.328827530145645142e-01 1.099726278334856033e-02 2.473938837647438049e-02 4.804894615517696366e-06 3.417599145905114710e-07 3.370866394042968750e+01 2.088027298450469971e-01 1.047401204705238342e-01 1.551453769207000732e-02 2.473938837647438049e-02 4.804894615517696366e-06 3.417599145905114710e-07 3.370866394042968750e+01
