23400 [4.94e-01]
23500 [4.94e-01]
23600 [4.94e-01]
23700 [4.95e-01]
23800 [4.95e-01]
23900 [4.95e-01]
24000 [4.96e-01]
24100 [4.96e-01]
24200 [4.96e-01]
24300 [4.96e-01]
24400 [4.96e-01]
24500 [4.97e-01]
24600 [4.96e-01]
24700 [4.97e-01]
24800 [4.98e-01]
24900 [4.97e-01]
25000 [4.98e-01]
25100 [4.98e-01]
25200 [4.98e-01]
25300 [4.99e-01]
25400 [4.98e-01]
25500 [4.99e-01]
25600 [4.99e-01]
25700 [4.99e-01]
25800 [5.00e-01]
25900 [5.00e-01]
26000 [5.00e-01]
26100 [5.01e-01]
26200 [5.00e-01]
26300 [5.01e-01]
26400 [5.01e-01]
26500 [5.01e-01]
26600 [5.02e-01]
26700 [5.01e-01]
26800 [5.02e-01]
26900 [5.02e-01]
27000 [5.02e-01]
27100 [5.03e-01]
27200 [5.02e-01]
27300 [5.03e-01]
27400 [5.03e-01]
27500 [5.03e-01]
27600 [5.04e-01]
27700 [5.03e-01]
27800 [5.04e-01]
27900 [5.04e-01]
28000 [5.04e-01]
28100 [5.05e-01]
28200 [5.05e-01]
28300 [5.05e-01]
28400 [5.05e-01]
28500 [5.05e-01]
28600 [5.06e-01]
28700 [5.05e-01]
28800 [5.06e-01]
28900 [5.06e-01]
29000 [5.06e-01]
29100 [5.07e-01]
29200 [5.07e-01]
29300 [5.07e-01]
29400 [5.07e-01]
29500 [5.07e-01]
29600 [5.08e-01]
29700 [5.07e-01]
29800 [5.08e-01]
29900 [5.08e-01]
30000 [5.08e-01]
30100 [5.09e-01]
30200 [5.08e-01]
30300 [5.09e-01]
30400 [5.09e-01]
30500 [5.09e-01]
30600 [5.10e-01]
30700 [5.09e-01]
30800 [5.10e-01]
30900 [5.10e-01]
31000 [5.10e-01]
31100 [5.11e-01]
31200 [5.10e-01]
31300 [5.11e-01]
31400 [5.11e-01]
31500 [5.11e-01]
31600 [5.11e-01]
31700 [5.11e-01]
31800 [5.12e-01]
31900 [5.12e-01]
32000 [5.12e-01]
32100 [5.12e-01]
32200 [5.12e-01]
32300 [5.12e-01]
32400 [5.13e-01]
32500 [5.13e-01]
32600 [5.13e-01]
32700 [5.13e-01]
32800 [5.13e-01]
32900 [5.14e-01]
33000 [5.14e-01]
33100 [5.14e-01]
33200 [5.14e-01]
33300 [5.14e-01]
33400 [5.14e-01]
33500 [5.14e-01]
33600 [5.15e-01]
33700 [5.14e-01]
33800 [5.15e-01]
33900 [5.15e-01]
34000 [5.15e-01]
34100 [5.15e-01]
34200 [5.15e-01]
34300 [5.16e-01]
34400 [5.16e-01]
34500 [5.16e-01]
34600 [5.16e-01]
34700 [5.16e-01]
34800 [5.16e-01]
34900 [5.16e-01]
35000 [5.17e-01]
35100 [5.17e-01]
35200 [5.17e-01]
35300 [5.17e-01]
35400 [5.17e-01]
35500 [5.17e-01]
35600 [5.18e-01]
35700 [5.18e-01]
35800 [5.18e-01]
35900 [5.17e-01]
36000 [5.18e-01]
36100 [5.19e-01]
36200 [5.18e-01]
36300 [5.19e-01]
36400 [5.18e-01]
36500 [5.19e-01]
36600 [5.19e-01]
36700 [5.19e-01]
36800 [5.19e-01]
36900 [5.19e-01]
37000 [5.20e-01]
37100 [5.19e-01]
37200 [5.20e-01]
37300 [5.20e-01]
37400 [5.20e-01]
37500 [5.20e-01]
37600 [5.20e-01]
37700 [5.21e-01]
37800 [5.21e-01]
37900 [5.21e-01]
38000 [5.21e-01]
38100 [5.21e-01]
38200 [5.21e-01]
38300 [5.21e-01]
38400 [5.21e-01]
38500 [5.22e-01]
38600 [5.22e-01]
38700 [5.22e-01]
38800 [5.21e-01]
