epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/si_re,train/total_loss,train/total_loss_smma
,0.001,2379,,,,,,,
39,,2439,0.1953761726617813,0.005737310275435448,3.442057277425192e-05,9.517804573988542e-05,0.6731336116790771,0.00586690753698349,
,0.001,2440,,,,,,,
40,,2500,0.2103341668844223,0.007818284444510937,1.870742198661901e-05,4.992173126083799e-05,0.6824489235877991,0.007886912673711777,
,0.001,2501,,,,,,,
41,,2561,0.19766873121261597,0.0070259165950119495,4.613277724274667e-06,0.00011857168283313513,0.647481381893158,0.007149102166295052,
,0.001,2562,,,,,,,
42,,2622,0.18617737293243408,0.0068518612533807755,3.6357369026518427e-06,4.955874101142399e-05,0.6574916243553162,0.006905056070536375,
,0.001,2623,,,,,,,
43,,2683,0.18117552995681763,0.006996849551796913,3.984165687143104e-06,3.2814077712828293e-05,0.6656419634819031,0.00703364796936512,
,0.001,2684,,,,,,,
44,,2744,0.1788654923439026,0.006663980428129435,2.665088504727464e-05,6.668065179837868e-05,0.5336199998855591,0.00675731198862195,
,0.001,2745,,,,,,,
45,,2805,0.1771392971277237,0.007101938594132662,1.3738896086579189e-05,8.919870742829517e-05,0.7985521554946899,0.007204875349998474,
,0.001,2806,,,,,,,
46,,2866,0.18285532295703888,0.005705986171960831,2.9310831450857222e-05,3.313276101835072e-05,0.7190577387809753,0.005768428556621075,
,0.001,2867,,,,,,,
47,,2927,0.18258975446224213,0.006516575813293457,1.1747904409276089e-06,1.0973885764542501e-05,0.7068098187446594,0.006528724916279316,
,0.001,2928,,,,,,,
48,,2988,0.18188847601413727,0.0052373711951076984,0.00012296051136218011,2.1597526938421652e-05,0.6616613268852234,0.005381928291171789,
,0.001,2989,,,,,,,
49,,3049,0.18610034883022308,0.004077700432389975,0.00019984821847174317,1.8019149138126522e-05,0.6149580478668213,0.004295567981898785,
,0.001,3050,,,,,,,
50,,3110,0.18753641843795776,0.0024805301800370216,3.10824325424619e-05,3.819900666712783e-05,0.5833942294120789,0.002549811266362667,0.010395137593150139
,0.001,3111,,,,,,,
51,,3171,0.1853703111410141,0.0020725468639284372,2.337574551347643e-05,5.862046964466572e-05,0.4361417293548584,0.002154543064534664,0.01023032609373331
,0.001,3172,,,,,,,
52,,3232,0.1774147003889084,0.0014589265920221806,0.0004762971948366612,0.0005566563340835273,0.5488662719726562,0.002491879975423217,0.010075557045638561
,0.001,3233,,,,,,,
53,,3293,0.1597825288772583,0.0037683474365621805,0.0009880856378003955,0.00018695680773817003,0.5594815015792847,0.004943390376865864,0.009972913190722466
,0.001,3294,,,,,,,
54,,3354,0.1644372195005417,0.004185256082564592,0.00034764676820486784,9.313066402683035e-05,0.6161527633666992,0.004626033362001181,0.009865975938737392
,0.001,3355,,,,,,,
55,,3415,0.1757238507270813,0.002764973556622863,0.00023994158254936337,8.574863750254735e-05,0.47380462288856506,0.0030906631145626307,0.009730469435453415
,0.001,3416,,,,,,,
56,,3476,0.1800423413515091,0.0019284352893009782,3.4683824196690693e-05,8.704997890163213e-05,0.5409244894981384,0.002050168812274933,0.00957686360925436
,0.001,3477,,,,,,,
57,,3537,0.18560463190078735,0.0018208192195743322,0.00012653959856834263,7.816488505341113e-05,0.4421568810939789,0.0020255236886441708,0.009425836615264416
,0.001,3538,,,,,,,
58,,3598,0.19090375304222107,0.0010371693642809987,0.0002471613115631044,6.33321687928401e-05,0.43235039710998535,0.001347662997432053,0.009264273568987846
,0.001,3599,,,,,,,
59,,3659,0.19939498603343964,0.0011002609971910715,0.0003051159728784114,9.158881584880874e-05,0.5398794412612915,0.0014969658805057406,0.009108927100896835
,0.001,3660,,,,,,,
60,,3720,0.20491595566272736,0.0008228298975154757,0.0003322493575979024,7.678456313442439e-05,0.39781633019447327,0.0012318638619035482,0.008951385505497456
,0.001,3721,,,,,,,
61,,3781,0.21185548603534698,0.001148839364759624,0.00034815241815522313,8.147250628098845e-05,0.2594532370567322,0.0015784644056111574,0.008803927339613438
,0.001,3782,,,,,,,
62,,3842,0.21743592619895935,0.0004296626430004835,5.299732583807781e-05,8.284745854325593e-05,0.3296816945075989,0.0005655075656250119,0.008639158681035042
,0.001,3843,,,,,,,
63,,3903,0.23085960745811462,0.0014665242051705718,2.1010171167290537e-06,6.358891550917178e-05,0.2657305598258972,0.0015322142280638218,0.008497020229697227
,0.001,3904,,,,,,,
64,,3964,0.23762670159339905,0.005891032516956329,5.845424311701208e-06,0.0001067973644239828,0.4455350935459137,0.006003675051033497,0.008447153493762016
,0.001,3965,,,,,,,
65,,4025,0.234959676861763,0.006305335555225611,9.087181388167664e-05,5.6065335229504853e-05,0.3977394700050354,0.0064522745087742805,0.00840725563466549
,0.001,4026,,,,,,,
66,,4086,0.22517818212509155,0.014693526551127434,0.0001958219363586977,0.0001314586988883093,0.6568751931190491,0.015020813792943954,0.008539526723325253
,0.001,4087,,,,,,,
67,,4147,0.20399636030197144,0.008588742464780807,0.0001126820789068006,7.106917473720387e-05,0.6606230139732361,0.008772493340075016,0.008544186130166054
,0.001,4148,,,,,,,
68,,4208,0.1821794956922531,0.005555328913033009,3.944280251744203e-05,8.708680979907513e-05,0.593429684638977,0.005681859329342842,0.00848693959414959
,0.001,4209,,,,,,,
69,,4269,0.17320266366004944,0.005083567928522825,0.00024191364354919642,3.936015491490252e-05,0.5594300627708435,0.005364841781556606,0.00842449814081192
,0.001,4270,,,,,,,
70,,4330,0.18266935646533966,0.00610872358083725,0.00016338576097041368,2.0311263142502867e-05,0.7410460710525513,0.006292419042438269,0.008381856605410576
,0.001,4331,,,,,,,
71,,4391,0.1798332780599594,0.006305990274995565,0.00010789581574499607,3.19411774398759e-05,0.5624151825904846,0.006445826962590218,0.008343135938048363
,0.001,4392,,,,,,,
72,,4452,0.18737895786762238,0.005077403504401445,6.267891876632348e-06,2.0546211089822464e-05,0.7474221587181091,0.005104216281324625,0.008278356865048409
,0.001,4453,,,,,,,
73,,4513,0.17979755997657776,0.004058548714965582,6.886320988996886e-06,0.00010204689897364005,0.4563903510570526,0.004167483188211918,0.008196139708161354
,0.001,4514,,,,,,,
74,,4574,0.18632274866104126,0.001238446100614965,3.276555798947811e-05,6.534508429467678e-05,0.5331553220748901,0.0013365569757297635,0.008058948442339897
,0.001,4575,,,,,,,
75,,4635,0.19860364496707916,0.006132541224360466,0.00010690525959944353,9.731927275424823e-05,0.9928858876228333,0.006336765363812447,0.008024504408240318
,0.001,4636,,,,,,,
76,,4696,0.2037712186574936,0.004414665512740612,7.823683699825779e-05,6.829660560470074e-05,0.6281018853187561,0.004561199340969324,0.007955238223075867
,0.001,4697,,,,,,,
77,,4757,0.1903969794511795,0.00465881684795022,0.00038460330688394606,8.72480304678902e-05,0.6153079271316528,0.00513067003339529,0.007898746989667416
,0.001,4758,,,,,,,
78,,4818,0.18056650459766388,0.002499766182154417,0.00040504385833628476,9.117549780057743e-05,0.48444005846977234,0.0029959850944578648,0.00780069176107645
,0.001,4819,,,,,,,
79,,4879,0.1787165254354477,0.001866683247499168,0.00014286153600551188,0.00010716924589360133,0.3385266959667206,0.0021167141385376453,0.0076870121993124485
,0.001,4880,,,,,,,
80,,4940,0.19704118371009827,0.0007389715756289661,0.0003279484808444977,0.00011076548253186047,0.24955865740776062,0.0011776855681091547,0.007556825410574675
,0.001,4941,,,,,,,
81,,5001,0.21385852992534637,0.001446824287995696,0.000355007330654189,8.448254084214568e-05,0.5692633986473083,0.0018863138975575566,0.007443415466696024
,0.001,5002,,,,,,,
82,,5062,0.21191610395908356,0.002792725805193186,0.0002936379751190543,8.07443429948762e-05,0.34382519125938416,0.0031671072356402874,0.007357889320701361
,0.001,5063,,,,,,,
83,,5123,0.21396327018737793,0.0012810758780688047,1.0226087397313677e-05,0.00010996406490448862,0.6105271577835083,0.0014012657338753343,0.007238756865262985
,0.001,5124,,,,,,,
84,,5184,0.222623810172081,0.0012237743940204382,4.360622824606253e-06,0.00010108776768902317,0.14267581701278687,0.0013292226940393448,0.007120565976947546
,0.001,5185,,,,,,,
85,,5245,0.24282000958919525,0.0012729078298434615,5.785022494819714e-06,8.520264236722142e-05,0.410028338432312,0.0013638954842463136,0.007005432620644569
,0.001,5246,,,,,,,
86,,5306,0.2559150755405426,0.002889577765017748,5.106784101371886e-06,9.476812556385994e-05,0.4213898181915283,0.002989452565088868,0.006925113033503294
,0.001,5307,,,,,,,
87,,5367,0.25920671224594116,0.001160510815680027,1.539523964311229e-06,0.0001263576850760728,0.3077211081981659,0.0012884081806987524,0.006812378764152527
,0.001,5368,,,,,,,
88,,5428,0.26184701919555664,0.0010462369536980987,3.33977794753082e-07,0.00010317747364751995,0.2797406017780304,0.0011497482191771269,0.006699126213788986
,0.001,5429,,,,,,,
89,,5489,0.2717055678367615,0.0015958343865349889,3.5831712011713535e-05,9.108410449698567e-05,0.1877925843000412,0.0017227503703907132,0.006599599029868841
,0.001,5490,,,,,,,
90,,5550,0.28071245551109314,0.0031896024011075497,7.807552174199373e-05,0.00010493442096048966,0.2757450342178345,0.0033726124092936516,0.006535059306770563
,0.001,5551,,,,,,,
91,,5611,0.2926520109176636,0.0054377662017941475,5.854971459484659e-05,8.953971700975671e-05,0.2112957239151001,0.00558585487306118,0.006516075227409601
,0.001,5612,,,,,,,
92,,5672,0.2874282896518707,0.0027118104044348,0.0004240827402099967,0.00024815337383188307,0.34216877818107605,0.0033840469550341368,0.006453434471040964
,0.001,5673,,,,,,,
93,,5733,0.2840560972690582,0.0008803492528386414,3.368798934388906e-05,9.233188029611483e-05,0.199221670627594,0.0010063692461699247,0.0063444930128753185
,0.001,5734,,,,,,,
94,,5794,0.2843947410583496,0.0028340460266917944,0.00013153722102288157,7.94868465163745e-05,0.20009060204029083,0.003045070916414261,0.006278504617512226
,0.001,5795,,,,,,,
95,,5855,0.28132855892181396,0.0009502061875537038,2.3021343622531276e-06,8.33308877190575e-05,0.1772025227546692,0.0010358392028138041,0.006173651199787855
,0.001,5856,,,,,,,
96,,5916,0.2827095687389374,0.0008026661234907806,4.174962668912485e-06,9.273560863221064e-05,0.33342522382736206,0.0008995766402222216,0.006068170070648193
,0.001,5917,,,,,,,
97,,5977,0.29256054759025574,0.003341753501445055,3.3973334211623296e-05,0.00010568519064690918,0.19510744512081146,0.0034814125392585993,0.006016434635967016
,0.001,5978,,,,,,,
98,,6038,0.300870418548584,0.0012688090791925788,9.353934729006141e-06,8.986552711576223e-05,0.2523781955242157,0.0013680284610018134,0.005923466756939888
,0.001,6039,,,,,,,
99,,6099,0.29947787523269653,0.003569821361452341,4.640374390874058e-05,0.00013041772763244808,0.44200003147125244,0.0037466436624526978,0.005879930220544338
,0.001,6100,,,,,,,
100,,6160,0.2634561061859131,0.0020065668504685163,8.752815483603626e-05,0.00010196613584412262,0.38038790225982666,0.002196061424911022,0.00580625282600522
,0.001,6161,,,,,,,
101,,6221,0.25058937072753906,0.0017052587354555726,0.000145961283124052,8.936725498642772e-05,0.34942880272865295,0.0019405873026698828,0.005728939548134804
,0.001,6222,,,,,,,
102,,6282,0.2494596540927887,0.0024256915785372257,7.5979469329467975e-06,0.00015660791541449726,0.39201125502586365,0.002589897718280554,0.005666158627718687
,0.001,6283,,,,,,,
103,,6343,0.2451561838388443,0.0019055616576224566,1.8485508235244197e-06,7.99764457042329e-05,0.17622070014476776,0.0019873857963830233,0.00559258321300149
,0.001,6344,,,,,,,
104,,6404,0.2522430121898651,0.0018054726533591747,1.3941275028628297e-05,9.275330376112834e-05,0.17194883525371552,0.0019121675286442041,0.005518974736332893
,0.001,6405,,,,,,,
105,,6465,0.26044633984565735,0.0024413822684437037,8.153000089805573e-05,0.0001398472668370232,0.2666550278663635,0.002662760205566883,0.005461850669234991
,0.001,6466,,,,,,,
106,,6526,0.27050772309303284,0.002301451750099659,0.00024304943508468568,0.0001223426079377532,0.30734238028526306,0.002666844055056572,0.0054059503600001335
,0.001,6527,,,,,,,
107,,6587,0.2848775088787079,0.002424156293272972,0.00013314360694494098,9.079815208679065e-05,0.1475554257631302,0.002648098161444068,0.005350793246179819
,0.001,6588,,,,,,,
108,,6648,0.2905270755290985,0.0017533274367451668,0.00016766808403190225,7.452454883605242e-05,0.25150877237319946,0.001995519967749715,0.005283687729388475
,0.001,6649,,,,,,,
109,,6709,0.29677215218544006,0.004370493348687887,0.00040940195322036743,0.0001609797473065555,0.28199517726898193,0.004940876271575689,0.005276831798255444
,0.001,6710,,,,,,,
110,,6770,0.30812931060791016,0.0016665325965732336,3.44211257470306e-05,0.00010255343659082428,0.09336335957050323,0.0018035066314041615,0.00520736537873745
,0.001,6771,,,,,,,
111,,6831,0.3205699622631073,0.0008673020638525486,2.9559232643805444e-06,4.719049684354104e-05,0.1207350343465805,0.000917448487598449,0.005121566820889711
,0.001,6832,,,,,,,
112,,6892,0.33056095242500305,0.0014412893215194345,1.2856570720032323e-05,9.690273873275146e-05,0.2016422599554062,0.0015510483644902706,0.005050156731158495
,0.001,6893,,,,,,,
113,,6953,0.34056466817855835,0.0004944337415508926,1.1575800272112247e-05,5.382718882174231e-05,0.08780717849731445,0.0005598368006758392,0.004960350226610899
,0.001,6954,,,,,,,
114,,7014,0.3516620099544525,0.0011846843408420682,4.1466641960141715e-06,0.00010693795775296167,0.12214646488428116,0.0012957688886672258,0.004887058399617672
,0.001,7015,,,,,,,
115,,7075,0.34936338663101196,0.000627396977506578,1.7983248881137115e-06,6.432408554246649e-05,0.25311413407325745,0.0006935194251127541,0.004803187679499388
,0.001,7076,,,,,,,
116,,7136,0.3566400706768036,0.0013049441622570157,1.4203160390025005e-05,5.640903327730484e-05,0.18926435708999634,0.0013755561085417867,0.004734634887427092
,0.001,7137,,,,,,,
117,,7197,0.35536205768585205,0.003374639665707946,4.145401817368111e-06,4.570681630866602e-05,0.43650758266448975,0.003424491733312607,0.004708432126790285
,0.001,7198,,,,,,,
118,,7258,0.349788635969162,0.002159376163035631,7.492367149097845e-05,5.721930938307196e-05,0.2108849585056305,0.002291519660502672,0.004660094156861305
,0.001,7259,,,,,,,
119,,7319,0.34662580490112305,0.0009960548486560583,0.0002893604978453368,5.332066211849451e-05,0.14299415051937103,0.0013387359213083982,0.004593666642904282
,0.001,7320,,,,,,,
120,,7380,0.35001492500305176,0.001714962301775813,2.3510642677138094e-06,4.262215588823892e-05,0.12824146449565887,0.001759935519658029,0.004536991938948631
,0.001,7381,,,,,,,
121,,7441,0.3572976589202881,0.0004656677192542702,4.960992328051361e-07,3.4300534025533125e-05,0.13605910539627075,0.0005004644044674933,0.0044562616385519505
,0.001,7442,,,,,,,
122,,7502,0.36422038078308105,0.00146369484718889,5.97903363086516e-06,5.2064966439502314e-05,0.12892140448093414,0.001521738595329225,0.004397571086883545
,0.001,7503,,,,,,,
123,,7563,0.3687092959880829,0.0012425457825884223,3.349321389123361e-07,3.320771429571323e-05,0.42249810695648193,0.0012760882964357734,0.004335141275078058
,0.001,7564,,,,,,,
124,,7624,0.37296804785728455,0.0006577551830559969,2.6579714358376805e-06,2.6933143089991063e-05,0.17872057855129242,0.0006873463280498981,0.004262185655534267
,0.001,7625,,,,,,,
125,,7685,0.3777761459350586,0.0010878200409933925,3.4886697903857566e-06,4.922746302327141e-05,0.2948299050331116,0.0011405360419303179,0.00419975258409977
,0.001,7686,,,,,,,
126,,7746,0.3770248293876648,0.001480574137531221,1.1242500477237627e-05,7.210619514808059e-05,0.13446062803268433,0.0015639233170077205,0.004147036001086235
,0.001,7747,,,,,,,
127,,7807,0.3716122508049011,0.0009008312481455505,2.137481715180911e-05,3.675927291624248e-05,0.08646021038293839,0.0009589652181603014,0.004083274397999048
,0.001,7808,,,,,,,
128,,7868,0.3746876120567322,0.0011197910644114017,6.58588032820262e-06,3.426354669500142e-05,0.1809229701757431,0.0011606405023485422,0.004024821799248457
,0.001,7869,,,,,,,
129,,7929,0.37851816415786743,0.0006023406749591231,2.690213659661822e-05,3.796695818891749e-05,0.12977702915668488,0.0006672098534181714,0.0039576697163283825
,0.001,7930,,,,,,,
130,,7990,0.383305162191391,0.0007621274562552571,9.173252806249366e-07,1.9110762877971865e-05,0.20188643038272858,0.000782155548222363,0.003894159337505698
,0.001,7991,,,,,,,
131,,8051,0.38929933309555054,0.0010850183898583055,8.113257536024321e-06,5.3626339649781585e-05,0.36358287930488586,0.0011467578588053584,0.003839211305603385
,0.001,8052,,,,,,,
132,,8112,0.38638249039649963,0.0008227665675804019,0.0006483978941105306,7.244908920256421e-05,0.12479739636182785,0.001543613849207759,0.0037932994309812784
,0.001,8113,,,,,,,
133,,8173,0.389982670545578,0.0009730755700729787,2.7909050913876854e-05,2.6320685719838366e-05,0.2260572910308838,0.001027305144816637,0.00373797956854105
,0.001,8174,,,,,,,
134,,8234,0.39926576614379883,0.0025459465105086565,1.4883208905303036e-06,7.050584099488333e-05,0.16720975935459137,0.002617940306663513,0.0037155786994844675
,0.001,8235,,,,,,,
135,,8295,0.3981214463710785,0.0005298834294080734,6.602111284337298e-07,4.0971663111122325e-05,0.09746421873569489,0.0005715152947232127,0.003652697429060936
,0.001,8296,,,,,,,
136,,8356,0.3996928632259369,0.0008416380733251572,1.7513139027869329e-06,6.198917981237173e-05,0.09921614080667496,0.0009053786634467542,0.0035977510269731283
,0.001,8357,,,,,,,
137,,8417,0.39854398369789124,0.0010311163496226072,2.1140372155059595e-06,4.3482697947183624e-05,0.1284123957157135,0.0010767130879685283,0.0035473303869366646
,0.001,8418,,,,,,,
138,,8478,0.4007619321346283,0.0005263953353278339,2.1564585495070787e-06,2.6599294869811274e-05,0.29598307609558105,0.0005551510839723051,0.003487486857920885
,0.001,8479,,,,,,,
139,,8539,0.40086299180984497,0.0022275664377957582,9.521755600871984e-06,5.928959944867529e-05,0.23939743638038635,0.002296377904713154,0.0034636645577847958
,0.001,8540,,,,,,,
140,,8600,0.39564985036849976,0.0016488274559378624,9.303725528297946e-05,6.254347681533545e-05,0.18444757163524628,0.0018044086173176765,0.0034304794389754534
,0.001,8601,,,,,,,
141,,8661,0.39052915573120117,0.0009960692841559649,3.751887197722681e-05,9.337237133877352e-05,0.16926491260528564,0.0011269606184214354,0.0033844090066850185
,0.001,8662,,,,,,,
142,,8722,0.3775227665901184,0.0007656204397790134,4.254943178239046e-06,0.00012066196359228343,0.21263685822486877,0.000890537106897682,0.0033345315605401993
,0.001,8723,,,,,,,
143,,8783,0.37178152799606323,0.00218533375300467,2.169246045014006e-06,6.392993236659095e-05,0.14428694546222687,0.002251432742923498,0.003312869695946574
,0.001,8784,,,,,,,
144,,8844,0.37089669704437256,0.0003706493298523128,5.422290996648371e-06,3.3892152714543045e-05,0.22280175983905792,0.00040996374445967376,0.0032548115123063326
,0.001,8845,,,,,,,
145,,8905,0.37455224990844727,0.0002640275633893907,3.3471280858066166e-07,4.387757144286297e-05,0.0907253548502922,0.00030823989072814584,0.003195880213752389
,0.001,8906,,,,,,,
146,,8966,0.3726121485233307,0.0014712975826114416,1.0199891221418511e-05,6.259199290070683e-05,0.19361759722232819,0.0015440895222127438,0.0031628443393856287
,0.001,8967,,,,,,,
147,,9027,0.37115034461021423,0.0009100810275413096,1.5591846249662922e-06,5.636451533064246e-05,0.1511600762605667,0.0009680046350695193,0.0031189476139843464
,0.001,9028,,,,,,,
148,,9088,0.3660892844200134,0.0024740283843129873,8.168349268089514e-06,4.491544677875936e-05,0.10493112355470657,0.002527112141251564,0.0031071107368916273
,0.001,9089,,,,,,,
149,,9149,0.3700881004333496,0.0003942671755794436,5.6671720813028514e-05,4.306933988118544e-05,0.22659432888031006,0.0004940082435496151,0.003054848639294505
,0.001,9150,,,,,,,
150,,9210,0.37663933634757996,0.000671726418659091,0.0001061004659277387,4.5422119001159444e-05,0.11013662815093994,0.0008232490508817136,0.0030102168675512075
,0.001,9211,,,,,,,
151,,9271,0.37440353631973267,0.0013642949052155018,0.00011149777128593996,5.756346581620164e-05,0.11258427798748016,0.0015333561459556222,0.0029806795064359903
,0.001,9272,,,,,,,
152,,9332,0.3810926675796509,0.00083385274047032,5.637181311612949e-05,3.1852268875809386e-05,0.19848933815956116,0.0009220768697559834,0.0029395075980573893
,0.001,9333,,,,,,,
153,,9393,0.38753026723861694,0.0006952491821721196,3.97048734157579e-06,4.216262823319994e-05,0.0846698060631752,0.0007413821294903755,0.002895544981583953
,0.001,9394,,,,,,,
154,,9454,0.3895908296108246,0.00037623223033733666,2.1290647964633536e-06,7.192065822891891e-05,0.2668199837207794,0.00045028195017948747,0.0028466396033763885
,0.001,9455,,,,,,,
155,,9515,0.3878113925457001,0.00028487652889452875,1.4911427115293918e-07,6.220711657078937e-05,0.15341149270534515,0.0003472327662166208,0.0027966515626758337
,0.001,9516,,,,,,,
156,,9576,0.3828054368495941,0.0006361191044561565,1.2009147667413345e-06,5.21991569257807e-05,0.37662407755851746,0.0006895192200317979,0.0027545089833438396
,0.001,9577,,,,,,,
157,,9637,0.38182753324508667,0.0018458268605172634,4.462840479391161e-06,5.487451562657952e-05,0.11321636289358139,0.0019051640992984176,0.0027375221252441406
,0.001,9638,,,,,,,
158,,9698,0.38250431418418884,0.0007839829777367413,4.2810387412828277e-07,5.2482613682514057e-05,0.22843235731124878,0.0008368936832994223,0.002699509495869279
,0.001,9699,,,,,,,
159,,9759,0.38282012939453125,0.005484253168106079,7.725571776973084e-06,0.00015620942576788366,0.47076788544654846,0.005648188758641481,0.0027584831696003675
,0.001,9760,,,,,,,
160,,9820,0.38003814220428467,0.006672758609056473,0.00033576806890778244,0.00016467329987790436,0.1630709171295166,0.007173201069235802,0.0028467774391174316
