epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
15,,511,0.43512046337127686,0.008942026644945145,4.286979674361646e-06,3.563045174814761e-05,0.008981945924460888,
,0.001,512,,,,,,
16,,543,0.42743927240371704,0.007718366105109453,4.397214979690034e-06,1.697636798780877e-05,0.0077397385612130165,
,0.001,544,,,,,,
17,,575,0.4246731400489807,0.006888544652611017,3.6542676298267907e-06,1.602815063961316e-05,0.0069082267582416534,
,0.001,576,,,,,,
18,,607,0.4211411774158478,0.005624653771519661,3.722675046446966e-06,1.930173129949253e-05,0.005647678859531879,
,0.001,608,,,,,,
19,,639,0.41791921854019165,0.006997118704020977,3.224707370463875e-06,1.641523340367712e-05,0.00701675983145833,
,0.001,640,,,,,,
20,,671,0.4133346974849701,0.006524262484163046,3.135425458822283e-06,2.6019009965239093e-05,0.0065534175373613834,
,0.001,672,,,,,,
21,,703,0.4087865650653839,0.005820100195705891,2.1785263015772216e-06,1.598404924152419e-05,0.005838262382894754,
,0.001,704,,,,,,
22,,735,0.4047144055366516,0.005831039976328611,2.3987636268429924e-06,2.3667413188377395e-05,0.005857105832546949,
,0.001,736,,,,,,
23,,767,0.40001168847084045,0.00504046306014061,2.3162035631685285e-06,2.0854871763731353e-05,0.005063634365797043,
,0.001,768,,,,,,
24,,799,0.3954469859600067,0.0058449343778193,2.1013509012846043e-06,2.020227475441061e-05,0.005867237690836191,
,0.001,800,,,,,,
25,,831,0.39273467659950256,0.006375479977577925,1.7371590956827276e-06,1.0488726729818154e-05,0.006387705449014902,
,0.001,832,,,,,,
26,,863,0.38888147473335266,0.005439393687993288,1.9973369944636943e-06,1.7824171663960442e-05,0.005459215492010117,
,0.001,864,,,,,,
27,,895,0.3831275701522827,0.00637839175760746,4.660791091737337e-06,7.225906301755458e-05,0.006455310620367527,
,0.001,896,,,,,,
28,,927,0.3790011703968048,0.006691862363368273,1.8169723261962645e-05,2.8079308322048746e-05,0.006738112773746252,
,0.001,928,,,,,,
29,,959,0.3741608262062073,0.0035006485413759947,1.8959644876304083e-05,3.1698647944722325e-05,0.0035513064358383417,
,0.001,960,,,,,,
30,,991,0.3673146963119507,0.0028375820256769657,3.8277834391919896e-05,0.00020396430045366287,0.003079824149608612,
,0.001,992,,,,,,
31,,1023,0.3552813231945038,0.0016061216592788696,0.00010190175817115232,0.000571963784750551,0.0022799873258918524,
,0.001,1024,,,,,,
32,,1055,0.3376152813434601,0.0013899218756705523,1.5617495591868646e-05,0.00011281282058916986,0.0015183521900326014,
,0.001,1056,,,,,,
33,,1087,0.3240022361278534,0.0009044185862876475,2.8604572435142472e-05,0.00010831821418832988,0.001041341107338667,
,0.001,1088,,,,,,
34,,1119,0.3122154176235199,0.0022635909263044596,6.447533814935014e-05,0.00011169737990712747,0.0024397631641477346,
,0.001,1120,,,,,,
35,,1151,0.3034674823284149,0.0012138523161411285,7.206599548226222e-05,8.547314064344391e-05,0.0013713915832340717,
,0.001,1152,,,,,,
36,,1183,0.2960864007472992,0.0014149226481094956,1.8788266970659606e-05,0.00010519036732148379,0.0015389014733955264,
,0.001,1184,,,,,,
37,,1215,0.2880691587924957,0.0011176207335665822,1.567085382703226e-05,0.00013085459067951888,0.0012641462963074446,
,0.001,1216,,,,,,
38,,1247,0.2815060019493103,0.0020285993814468384,8.22849542601034e-05,8.191942470148206e-05,0.002192803891375661,
,0.001,1248,,,,,,
39,,1279,0.2756766676902771,0.005616787355393171,2.3700189558439888e-05,7.32634580344893e-05,0.0057137515395879745,
,0.001,1280,,,,,,
40,,1311,0.2719956934452057,0.0051590800285339355,3.2409930099674966e-06,3.115360232186504e-05,0.005193473771214485,
,0.001,1312,,,,,,
41,,1343,0.2696223556995392,0.0039476798847317696,2.8248475700820563e-06,6.372575444402173e-05,0.004014230333268642,
,0.001,1344,,,,,,
42,,1375,0.2644270062446594,0.002605948830023408,2.8334525268292055e-06,0.00010899907647399232,0.0027177813462913036,
,0.001,1376,,,,,,
43,,1407,0.2574501633644104,0.0008311339770443738,1.2157298442616593e-05,0.00010619965178193524,0.0009494909318163991,
,0.001,1408,,,,,,
44,,1439,0.2514539062976837,0.0004115384363103658,2.8209145966684446e-05,0.00010971180745400488,0.0005494593642652035,
,0.001,1440,,,,,,
45,,1471,0.2505304515361786,0.0010798854054883122,9.098048394662328e-06,7.613911293447018e-05,0.0011651224922388792,
,0.001,1472,,,,,,
46,,1503,0.25070786476135254,0.0021597316954284906,3.0878370580467163e-06,8.066456211963668e-05,0.002243483904749155,
,0.001,1504,,,,,,
47,,1535,0.25207677483558655,0.0006733149639330804,2.5346505481138593e-06,7.311692024813965e-05,0.0007489665877074003,
,0.001,1536,,,,,,
48,,1567,0.25267499685287476,0.0012229661224409938,2.5799461127462564e-06,0.0001405275397701189,0.0013660737313330173,
,0.001,1568,,,,,,
49,,1599,0.24657376110553741,0.0006479835137724876,2.547825488363742e-06,0.00013734963431488723,0.0007878810283727944,
,0.001,1600,,,,,,
50,,1631,0.24355442821979523,0.001372930477373302,2.7119656351715093e-06,7.64087017159909e-05,0.0014520512195304036,0.007046992890536785
,0.001,1632,,,,,,
51,,1663,0.2426851987838745,0.0004354471748229116,2.1335581550374627e-05,7.978306530276313e-05,0.0005365659017115831,0.006916784215718508
,0.001,1664,,,,,,
52,,1695,0.24882949888706207,0.0004404578940011561,1.1850520422740374e-05,7.043363439152017e-05,0.000522741989698261,0.006788903381675482
,0.001,1696,,,,,,
53,,1727,0.25388166308403015,0.00022877317678648978,3.627054638855043e-06,6.867348565720022e-05,0.00030107368365861475,0.00665914686396718
,0.001,1728,,,,,,
54,,1759,0.2608722746372223,0.0024788544978946447,2.4163716716429917e-06,7.877181633375585e-05,0.0025600427761673927,0.006577164866030216
,0.001,1760,,,,,,
55,,1791,0.2556957006454468,0.000988595886155963,6.230988219613209e-06,0.0001271422515856102,0.00112196896225214,0.0064680608920753
,0.001,1792,,,,,,
56,,1823,0.2546996772289276,0.00103762315120548,1.9027016605832614e-05,7.977220957400277e-05,0.0011364225065335631,0.006361428182572126
,0.001,1824,,,,,,
57,,1855,0.26067790389060974,0.0006794336368329823,1.983991387533024e-05,3.878770075971261e-05,0.0007380612660199404,0.006248960737138987
,0.001,1856,,,,,,
58,,1887,0.2653447091579437,0.0007328377687372267,1.4749713955097832e-05,0.00010491773718968034,0.0008525052107870579,0.006141031626611948
,0.001,1888,,,,,,
59,,1919,0.26609480381011963,0.002624780870974064,4.692380389315076e-05,8.595217514084652e-05,0.0027576563879847527,0.006073364056646824
,0.001,1920,,,,,,
60,,1951,0.26467442512512207,0.0016382026951760054,0.00010077263141283765,0.00010002824274124578,0.0018390032928436995,0.005988677032291889
,0.001,1952,,,,,,
61,,1983,0.26255157589912415,0.0018870008643716574,3.406978794373572e-05,7.648669270565733e-05,0.0019975570030510426,0.005908854305744171
,0.001,1984,,,,,,
62,,2015,0.26189345121383667,0.0018054685788229108,2.2143956357467687e-06,8.548230107408017e-05,0.0018931651720777154,0.005828540772199631
,0.001,2016,,,,,,
63,,2047,0.2604556977748871,0.005482828710228205,2.219987891294295e-06,8.310130942845717e-05,0.005568148102611303,0.005823332816362381
,0.001,2048,,,,,,
64,,2079,0.24819719791412354,0.0007395800785161555,1.5229446717057726e-06,7.330267544602975e-05,0.000814405910205096,0.005723154172301292
,0.001,2080,,,,,,
65,,2111,0.2422902137041092,0.0018350883619859815,1.5556790913251461e-06,0.00011329636618029326,0.0019499403424561024,0.005647690035402775
,0.001,2112,,,,,,
66,,2143,0.23785898089408875,0.0012946492061018944,1.5893472209427273e-06,0.00011236435966566205,0.0014086030423641205,0.005562908481806517
,0.001,2144,,,,,,
67,,2175,0.23802509903907776,0.000919352110940963,1.5129594430618454e-06,6.869596109027043e-05,0.00098956108558923,0.005471441429108381
,0.001,2176,,,,,,
68,,2207,0.2405305951833725,0.0010286777978762984,1.94321432900324e-06,9.307399159297347e-05,0.0011236951686441898,0.005384486168622971
,0.001,2208,,,,,,
69,,2239,0.2429027408361435,0.0005246602813713253,2.17517822420632e-06,6.025608672644012e-05,0.0005870916065759957,0.00528853852301836
,0.001,2240,,,,,,
70,,2271,0.2509459853172302,0.0005727183306589723,1.762258875714906e-06,7.448691030731425e-05,0.0006489675724878907,0.0051957471296191216
,0.001,2272,,,,,,
71,,2303,0.2582661509513855,0.0014116239035502076,1.4887673387420364e-06,5.412683094618842e-05,0.0014672399265691638,0.005121177062392235
,0.001,2304,,,,,,
72,,2335,0.2655625343322754,0.000999766867607832,1.4776971966057317e-06,7.650261977687478e-05,0.0010777473216876388,0.005040308460593224
,0.001,2336,,,,,,
73,,2367,0.26318252086639404,0.00034601124934852123,1.7371578451275127e-06,8.79091676324606e-05,0.0004356576537247747,0.004948215559124947
,0.001,2368,,,,,,
74,,2399,0.26600492000579834,0.0005950819468125701,1.8092640630129608e-06,8.981645078165457e-05,0.0006867076153866947,0.004862985108047724
,0.001,2400,,,,,,
75,,2431,0.26223862171173096,0.0006029090145602822,9.439323912374675e-05,0.00013311399379745126,0.0008304162765853107,0.004782333970069885
,0.001,2432,,,,,,
76,,2463,0.2539801299571991,0.00048524365411140025,5.4986532632028684e-05,0.00012410107592586428,0.0006643311935476959,0.004699973855167627
,0.001,2464,,,,,,
77,,2495,0.24902474880218506,0.00039569352520629764,1.6621686881990172e-05,8.236465509980917e-05,0.0004946798435412347,0.004615867976099253
,0.001,2496,,,,,,
78,,2527,0.25306519865989685,0.00011966473539359868,4.450098003871972e-06,4.9692054744809866e-05,0.00017380688223056495,0.004527026787400246
,0.001,2528,,,,,,
79,,2559,0.2621978521347046,0.00012129900278523564,1.5966270439093933e-06,4.868492396781221e-05,0.00017158055561594665,0.004439917858690023
,0.001,2560,,,,,,
80,,2591,0.27435094118118286,0.00030019620317034423,1.5978017700035707e-06,3.995473889517598e-05,0.00034174873144365847,0.004357954487204552
,0.001,2592,,,,,,
81,,2623,0.28625762462615967,0.003463850589469075,3.1174829473457066e-06,5.275075091049075e-05,0.003519718535244465,0.0043411897495388985
,0.001,2624,,,,,,
82,,2655,0.2921920418739319,0.0012019703863188624,1.5002559621279943e-06,7.432369602611288e-05,0.0012777942465618253,0.004279921762645245
,0.001,2656,,,,,,
83,,2687,0.2926390767097473,0.00047925912076607347,1.5023460946395062e-06,6.704636325594038e-05,0.0005478077800944448,0.004205279517918825
,0.001,2688,,,,,,
84,,2719,0.29481443762779236,0.0006795867229811847,1.3829918543706299e-06,8.436566713498905e-05,0.0007653352222405374,0.004136480391025543
,0.001,2720,,,,,,
85,,2751,0.29311317205429077,0.0013914427254348993,1.4539970152327442e-06,9.859207057161257e-05,0.001491488772444427,0.004083580803126097
,0.001,2752,,,,,,
86,,2783,0.2879449129104614,0.001067065168172121,1.5483195738852373e-06,6.804071017540991e-05,0.001136653940193355,0.004024642053991556
,0.001,2784,,,,,,
87,,2815,0.2883482277393341,0.00036646341322921216,1.4376365697899018e-06,7.01268290868029e-05,0.00043802784057334065,0.003952909726649523
,0.001,2816,,,,,,
88,,2847,0.2908365726470947,0.0001352583203697577,1.1770150649681455e-06,4.231262573739514e-05,0.00017874791228678077,0.003877426730468869
,0.001,2848,,,,,,
89,,2879,0.29879674315452576,0.00047964995610527694,1.1397139587643323e-06,3.624102464527823e-05,0.0005170306540094316,0.003810218768194318
,0.001,2880,,,,,,
90,,2911,0.3057361841201782,0.00149725959636271,1.641192170609429e-06,7.781453314237297e-05,0.001576715032570064,0.0037655485793948174
,0.001,2912,,,,,,
91,,2943,0.3006313741207123,0.0007250294438563287,3.7721474654972553e-06,5.061600313638337e-05,0.0007794176926836371,0.003705826122313738
,0.001,2944,,,,,,
92,,2975,0.29754284024238586,0.0012233979068696499,4.140269538766006e-06,7.1043185016606e-05,0.0012985813664272428,0.003657681168988347
,0.001,2976,,,,,,
93,,3007,0.2972071170806885,0.0003995830484200269,1.751745367073454e-05,8.50747965159826e-05,0.0005021752440370619,0.0035945710260421038
,0.001,3008,,,,,,
94,,3039,0.2978963851928711,0.0008419159566983581,1.5073182112246286e-05,7.892220310168341e-05,0.0009359114919789135,0.003541397862136364
,0.001,3040,,,,,,
95,,3071,0.2876781225204468,0.0007095217006281018,5.456961298477836e-05,0.00016812515968922526,0.0009322163532488048,0.003489214228466153
,0.001,3072,,,,,,
96,,3103,0.2769531309604645,0.00046214042231440544,4.0158451156457886e-05,8.66135596879758e-05,0.0005889124586246908,0.00343120819889009
,0.001,3104,,,,,,
97,,3135,0.2789536118507385,0.000876723148394376,2.2280917619355023e-05,8.46041803015396e-05,0.0009836081881076097,0.003382256254553795
,0.001,3136,,,,,,
98,,3167,0.2825319766998291,0.00036778568755835295,1.5604133523083874e-06,3.976529114879668e-05,0.0004091114387847483,0.003322793170809746
,0.001,3168,,,,,,
99,,3199,0.28751516342163086,0.00042079269769601524,2.025152753049042e-06,6.783229036955163e-05,0.0004906501271761954,0.003266150364652276
,0.001,3200,,,,,,
100,,3231,0.2914588451385498,0.0031143068335950375,4.467808594199596e-06,8.396885823458433e-05,0.0032027435954660177,0.003264882368966937
,0.001,3232,,,,,,
101,,3263,0.2889803946018219,0.0005939316470175982,1.3380354175751563e-06,0.00010120325168827549,0.0006964728818275034,0.003213514108210802
,0.001,3264,,,,,,
102,,3295,0.28208231925964355,0.00036295517929829657,1.6762251107138582e-06,7.288022607099265e-05,0.00043751162593252957,0.0031579940114170313
,0.001,3296,,,,,,
103,,3327,0.28806301951408386,0.000636732205748558,1.2525953252406907e-06,5.663502452080138e-05,0.0006946198409423232,0.003108726581558585
,0.001,3328,,,,,,
104,,3359,0.28895410895347595,0.0013912947615608573,1.3571732779382728e-05,0.00015728794096503407,0.001562154502607882,0.0030777950305491686
,0.001,3360,,,,,,
105,,3391,0.28274282813072205,0.0005369113059714437,1.6726023659430211e-06,4.4645959860645235e-05,0.0005832298775203526,0.0030279038473963737
,0.001,3392,,,,,,
106,,3423,0.28684327006340027,0.00048754559247754514,2.0243296603439376e-06,5.1300190534675494e-05,0.0005408700671978295,0.0029781630728393793
,0.001,3424,,,,,,
107,,3455,0.29698318243026733,0.0002867254370357841,4.550411631498719e-06,3.537875454640016e-05,0.00032665464095771313,0.002925132866948843
,0.001,3456,,,,,,
108,,3487,0.3076508045196533,0.0001926950499182567,2.256996594951488e-06,6.018299245624803e-05,0.00025513506261631846,0.0028717329259961843
,0.001,3488,,,,,,
109,,3519,0.3126806318759918,0.0008129691705107689,1.1848620715682046e-06,4.8668454837752506e-05,0.0008628224604763091,0.002831554738804698
,0.001,3520,,,,,,
110,,3551,0.31659406423568726,0.003218048484995961,1.827529672482342e-06,6.976891017984599e-05,0.0032896455377340317,0.0028407166246324778
,0.001,3552,,,,,,
111,,3583,0.30771657824516296,0.004865143448114395,9.853550864136196e-07,6.739646050846204e-05,0.004933524411171675,0.0028825728222727776
,0.001,3584,,,,,,
112,,3615,0.30005940794944763,0.0012253635795786977,9.71446638686757e-07,6.993949500611052e-05,0.001296274596825242,0.002850846853107214
,0.001,3616,,,,,,
113,,3647,0.2958037555217743,0.0012384768342599273,8.147067273966968e-05,0.00010101811494678259,0.0014209658838808537,0.0028222491964697838
,0.001,3648,,,,,,
114,,3679,0.28931504487991333,0.0004099287325516343,0.0001790216047083959,0.00017866987036541104,0.0007676199893467128,0.0027811566833406687
,0.001,3680,,,,,,
115,,3711,0.28004229068756104,0.0005052589694969356,3.6523910239338875e-05,6.737872172379866e-05,0.000609161623287946,0.0027377167716622353
,0.001,3712,,,,,,
116,,3743,0.2805720567703247,0.0002529217745177448,7.2831685429264326e-06,6.875857798149809e-05,0.0003289635060355067,0.0026895415503531694
,0.001,3744,,,,,,
117,,3775,0.28545263409614563,0.00038657026016153395,1.468410459892766e-06,4.837050073547289e-05,0.00043640920193865895,0.002644479041919112
,0.001,3776,,,,,,
118,,3807,0.2939424514770508,0.0006960911559872329,1.4334513025460183e-06,4.722324956674129e-05,0.0007447477546520531,0.002606484340503812
,0.001,3808,,,,,,
119,,3839,0.2928294539451599,0.0014411319280043244,1.7000286334223347e-06,0.00015179498586803675,0.001594626926817,0.002586247166618705
,0.001,3840,,,,,,
120,,3871,0.2844070494174957,0.00035274215042591095,1.1413812899263576e-06,5.3641713748220354e-05,0.00040752525092102587,0.0025426726788282394
,0.001,3872,,,,,,
121,,3903,0.282781720161438,0.00021680514328181744,1.4749637102795532e-06,0.00010244362783851102,0.00032072371686808765,0.0024982336908578873
,0.001,3904,,,,,,
122,,3935,0.28319618105888367,0.0003323131531942636,1.5389287000289187e-06,8.107886969810352e-05,0.0004149309534113854,0.0024565677158534527
,0.001,3936,,,,,,
123,,3967,0.2886234223842621,0.0005021549295634031,1.6307678833982209e-06,6.17157420492731e-05,0.0005655016284435987,0.0024187464732676744
,0.001,3968,,,,,,
124,,3999,0.2915223240852356,0.0007359723676927388,1.2420426855896949e-06,6.10843999311328e-05,0.0007982989773154259,0.0023863373789936304
,0.001,4000,,,,,,
125,,4031,0.29638582468032837,0.0009360554977320135,1.1933593668800313e-06,4.107717904844321e-05,0.0009783260757103562,0.002358177211135626
,0.001,4032,,,,,,
126,,4063,0.3036231994628906,0.0008588226046413183,1.3191832977099693e-06,4.4170828914502636e-05,0.0009043127647601068,0.0023290999233722687
,0.001,4064,,,,,,
127,,4095,0.304982453584671,0.0019078098703175783,5.557769327424467e-06,0.00011896253272425383,0.0020323300268501043,0.0023231646046042442
,0.001,4096,,,,,,
128,,4127,0.298580527305603,0.0026029811706393957,4.06463641411392e-06,3.377241228008643e-05,0.002640818478539586,0.0023295176215469837
,0.001,4128,,,,,,
129,,4159,0.29510316252708435,0.0009943809127435088,1.156810230895644e-05,7.433843711623922e-05,0.001080287154763937,0.0023045330308377743
,0.001,4160,,,,,,
130,,4191,0.30165359377861023,0.0002602125459816307,2.1103525796206668e-05,5.0984675908694044e-05,0.00033230072585865855,0.0022650884930044413
,0.001,4192,,,,,,
131,,4223,0.3077240586280823,0.00029846091638319194,3.5178895814169664e-06,8.346858521690592e-05,0.00038544743438251317,0.0022274956572800875
,0.001,4224,,,,,,
132,,4255,0.3056221902370453,0.00032466117409057915,1.3114134844727232e-06,7.938139606267214e-05,0.00040535410516895354,0.00219105277210474
,0.001,4256,,,,,,
133,,4287,0.30199599266052246,0.0013586924178525805,1.4976370721342391e-06,8.648385119158775e-05,0.0014466742286458611,0.0021761651150882244
,0.001,4288,,,,,,
134,,4319,0.3005084991455078,0.0004656881792470813,1.4689439922221936e-06,9.21699102036655e-05,0.0005593269015662372,0.0021438284311443567
,0.001,4320,,,,,,
135,,4351,0.29936689138412476,0.0023645549081265926,1.2331609013926936e-06,5.597921335720457e-05,0.002421766985207796,0.002149387262761593
,0.001,4352,,,,,,
136,,4383,0.3017785847187042,0.0010864677606150508,1.2179961004221695e-06,3.700302113429643e-05,0.0011246884241700172,0.0021288932766765356
,0.001,4384,,,,,,
137,,4415,0.30355221033096313,0.0009982808260247111,1.8315586203243583e-06,8.839827205520123e-05,0.0010885107330977917,0.002108085434883833
,0.001,4416,,,,,,
138,,4447,0.30178701877593994,0.0007277928525581956,1.9121946479572216e-06,5.148150376044214e-05,0.0007811866234987974,0.0020815476309508085
,0.001,4448,,,,,,
139,,4479,0.3027486503124237,0.0002212744439020753,1.233839498127054e-06,4.588221781887114e-05,0.00026839051861315966,0.002045284491032362
,0.001,4480,,,,,,
140,,4511,0.3073015511035919,0.00032378287869505584,1.8728961777014774e-06,8.876522770151496e-05,0.00041442099609412253,0.0020126672461628914
,0.001,4512,,,,,,
141,,4543,0.3056877553462982,0.00021952282986603677,1.1435415672167437e-06,7.039288175292313e-05,0.00029105923022143543,0.001978235086426139
,0.001,4544,,,,,,
142,,4575,0.3076896369457245,0.0003228771092835814,1.2275394283278729e-06,6.956094148335978e-05,0.00039366568671539426,0.001946543576195836
,0.001,4576,,,,,,
143,,4607,0.31076768040657043,0.0005732403369620442,1.4134445791569306e-06,0.00010888248652918264,0.0006835363456048071,0.0019212834304198623
,0.001,4608,,,,,,
144,,4639,0.31103742122650146,0.0029818417970091105,1.9310711650177836e-05,8.810155122773722e-05,0.003089254954829812,0.0019446428632363677
,0.001,4640,,,,,,
145,,4671,0.3061824142932892,0.0012616715393960476,9.581109770806506e-05,5.939763650530949e-05,0.0014168804045766592,0.0019340876024216413
,0.0005,4672,,,,,,
146,,4703,0.3061782717704773,0.0005468133022077382,2.7836074877995998e-05,4.9088757805293426e-05,0.0006237379857338965,0.001907880650833249
,0.0005,4704,,,,,,
147,,4735,0.3080165684223175,0.0004208433092571795,3.5396851671976037e-06,4.629960312740877e-05,0.00047068262938410044,0.0018791366601362824
,0.0005,4736,,,,,,
148,,4767,0.3116369843482971,0.0001368760858895257,1.5176402712313575e-06,4.30311520176474e-05,0.00018142489716410637,0.0018451825017109513
,0.0005,4768,,,,,,
149,,4799,0.3156045377254486,6.78668002365157e-05,1.501982751506148e-06,3.2486514101037756e-05,0.00010185530845774338,0.0018103158799931407
,0.0005,4800,,,,,,
150,,4831,0.32157102227211,5.7356712204637006e-05,1.2369400792522356e-06,2.8126509278081357e-05,8.672016701893881e-05,0.0017758440226316452
,0.0005,4832,,,,,,
151,,4863,0.32713720202445984,0.00022468468523584306,1.6955002593022073e-06,4.76786372018978e-05,0.000274058838840574,0.0017458082875236869
,0.0005,4864,,,,,,
152,,4895,0.32815831899642944,0.00019305713067296892,1.4302346471595229e-06,8.253818668890744e-05,0.0002770255377981812,0.0017164326272904873
,0.0005,4896,,,,,,
153,,4927,0.3282620906829834,0.00012716026685666293,1.4538388768414734e-06,4.0965634980238974e-05,0.00016957974003162235,0.0016854956047609448
,0.0005,4928,,,,,,
154,,4959,0.3306742012500763,0.00011688381346175447,1.4111784594206256e-06,3.935158747481182e-05,0.0001576465874677524,0.0016549385618418455
,0.0005,4960,,,,,,
155,,4991,0.3341209888458252,8.179857832146809e-05,1.2215634797030361e-06,3.213803211110644e-05,0.00011515816731844097,0.0016241429839283228
,0.0005,4992,,,,,,
156,,5023,0.33817899227142334,0.0001087565760826692,1.3419688684734865e-06,4.378334415378049e-05,0.0001538818614790216,0.0015947377542033792
,0.0005,5024,,,,,,
157,,5055,0.3406181335449219,0.00014559592818841338,1.1119421969851828e-06,3.9372334867948666e-05,0.00018608017126098275,0.0015665646642446518
,0.0005,5056,,,,,,
158,,5087,0.3423355519771576,0.00011416582856327295,1.130211103372858e-06,3.874610047205351e-05,0.00015404213627334684,0.0015383141580969095
,0.0005,5088,,,,,,
159,,5119,0.3432132601737976,0.0002893218770623207,1.170138489214878e-06,7.372056279564276e-05,0.00036421261029317975,0.0015148321399465203
,0.0005,5120,,,,,,
160,,5151,0.3434469997882843,0.0001226417807629332,1.1949329064009362e-06,3.6945912142982706e-05,0.00016078262706287205,0.0014877511421218514
,0.0005,5152,,,,,,
161,,5183,0.34513285756111145,0.00010043272050097585,1.1789171594500658e-06,3.0692925065523013e-05,0.00013230458716861904,0.001460642204619944
,0.0005,5184,,,,,,
162,,5215,0.34866172075271606,7.701617869315669e-05,1.172329461951449e-06,2.2011738110450096e-05,0.00010020023910328746,0.0014334333827719092
,0.0005,5216,,,,,,
163,,5247,0.35338953137397766,3.2138203096110374e-05,1.2880226449851762e-06,1.8544236809248105e-05,5.1970469939988106e-05,0.0014058040687814355
,0.0005,5248,,,,,,
164,,5279,0.3586609661579132,4.380448081064969e-05,1.1589504538278561e-06,1.8431577700539492e-05,6.339500396279618e-05,0.0013789559016004205
,0.0005,5280,,,,,,
165,,5311,0.3635053336620331,8.646343485452235e-05,1.0083044799102936e-06,2.3839327695895918e-05,0.0001113110629376024,0.0013536030892282724
,0.0005,5312,,,,,,
166,,5343,0.3684324026107788,5.137965126777999e-05,1.2868598560089595e-06,2.1045514586148784e-05,7.37120135454461e-05,0.0013280052226036787
,0.0005,5344,,,,,,
167,,5375,0.3730783462524414,0.00020116940140724182,1.3478565961122513e-06,3.1545285310130566e-05,0.00023406256514135748,0.0013061263598501682
,0.0005,5376,,,,,,
168,,5407,0.3765115737915039,0.000481459399452433,1.6257158677035477e-06,5.216765566729009e-05,0.0005352527950890362,0.0012907088967040181
,0.0005,5408,,,,,,
169,,5439,0.3772297203540802,0.00017855707847047597,1.6199790024984395e-06,3.477156860753894e-05,0.00021494862448889762,0.001269193715415895
,0.0005,5440,,,,,,
170,,5471,0.3781956434249878,7.646926678717136e-05,1.2225762020534603e-06,2.8378772185533307e-05,0.00010607062722556293,0.0012459312565624714
,0.0005,5472,,,,,,
171,,5503,0.3807104825973511,5.359795977710746e-05,1.2549052144095185e-06,1.8357462977292016e-05,7.321032899199054e-05,0.0012224768288433552
,0.0005,5504,,,,,,
172,,5535,0.38369107246398926,0.00027017807587981224,1.0835086641236558e-06,3.0530041840393096e-05,0.00030179161694832146,0.0012040630681440234
,0.0005,5536,,,,,,
173,,5567,0.3854074478149414,0.0001536342897452414,1.162389480668935e-06,3.74444825865794e-05,0.00019224113202653825,0.0011838267091661692
,0.0005,5568,,,,,,
174,,5599,0.3875269293785095,6.896373088238761e-05,1.0108720971402363e-06,3.091211328865029e-05,0.00010088669660035521,0.0011621678713709116
,0.0005,5600,,,,,,
175,,5631,0.39042896032333374,0.00015972186520230025,1.160831516244798e-06,3.628916238085367e-05,0.00019717190298251808,0.0011428679572418332
,0.0005,5632,,,,,,
176,,5663,0.3927387595176697,0.00023114419309422374,1.0964104149024934e-06,3.058106085518375e-05,0.0002628216170705855,0.0011252670083194971
,0.0005,5664,,,,,,
