epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.4789171814918518,0.026303187012672424,0.0560150220990181,0.0084898192435503,0.09080801904201508,,0.5949329137802124
,,0.001,61,,,,,,,
1,,,121,0.46169188618659973,0.007009326014667749,3.4757587854983285e-05,8.38045816635713e-05,0.007127891294658184,,0.4396975040435791
,,0.001,122,,,,,,,
2,,,182,0.4560575783252716,0.005750003270804882,3.283058322267607e-05,4.275850733392872e-05,0.005825592204928398,,0.41514620184898376
,,0.001,183,,,,,,,
3,,,243,0.4497640132904053,0.006415765732526779,3.035149711649865e-05,3.354660657350905e-05,0.0064796642400324345,,0.3760932683944702
,,0.001,244,,,,,,,
4,,,304,0.44569095969200134,0.0064875222742557526,1.8852650100598112e-05,1.994554986595176e-05,0.006526320241391659,,0.37166646122932434
,,0.001,305,,,,,,,
5,,,365,0.43992024660110474,0.005023864097893238,1.97795652638888e-05,2.5351711883558892e-05,0.005068995989859104,,0.36099153757095337
,,0.001,366,,,,,,,
6,,,426,0.43451422452926636,0.00613672100007534,1.579931631567888e-05,1.773763870005496e-05,0.006170257460325956,,0.3383254110813141
,,0.001,427,,,,,,,
7,,,487,0.4295054078102112,0.00581542681902647,1.0825026038219221e-05,1.928444362420123e-05,0.005845535546541214,,0.40480518341064453
,,0.001,488,,,,,,,
8,,,548,0.4238594174385071,0.005966864991933107,1.0742949598352425e-05,2.12563627428608e-05,0.005998863372951746,,0.3634123206138611
,,0.001,549,,,,,,,
9,,,609,0.4185093343257904,0.004504803102463484,8.08976710686693e-06,1.334905027761124e-05,0.004526242148131132,,0.35077759623527527
,,0.001,610,,,,,,,
10,,,670,0.41246458888053894,0.005552288610488176,8.081499800027814e-06,1.5553841876680963e-05,0.005575922317802906,,0.4577828049659729
,,0.001,671,,,,,,,
11,,,731,0.40718528628349304,0.006706288084387779,5.98221913605812e-06,1.1015412383130752e-05,0.006723284721374512,,0.37433695793151855
,,0.001,732,,,,,,,
12,,,792,0.401010125875473,0.004933119285851717,6.419941200874746e-06,1.852279638114851e-05,0.004958061501383781,,0.3503904342651367
,,0.001,793,,,,,,,
13,,,853,0.3949330747127533,0.005056722089648247,5.297197276377119e-06,9.72761154116597e-06,0.005071747116744518,,0.3956761062145233
,,0.001,854,,,,,,,
14,,,914,0.38786569237709045,0.0053474013693630695,1.3091535038256552e-05,1.7941119949682616e-05,0.005378433968871832,,0.40355047583580017
,,0.001,915,,,,,,,
15,,,975,0.3812166750431061,0.006223779171705246,4.536858796200249e-06,1.4175394426274579e-05,0.006242492701858282,,0.3604889512062073
,,0.001,976,,,,,,,
16,,,1036,0.3759665787220001,0.004772074054926634,3.3523328966111876e-06,7.893458132457454e-06,0.004783320240676403,,0.4313599765300751
,,0.001,1037,,,,,,,
17,,,1097,0.3694038987159729,0.0043431841768324375,3.397028876861441e-06,8.9468048827257e-06,0.004355528857558966,,0.4330148994922638
,,0.001,1098,,,,,,,
18,,,1158,0.3647240102291107,0.005047837272286415,3.1332742764789145e-06,5.961769602436107e-06,0.0050569334998726845,,0.35781875252723694
,,0.001,1159,,,,,,,
19,,,1219,0.3581317365169525,0.006041055079549551,3.942294370062882e-06,1.2573959793371614e-05,0.006057570688426495,,0.339694619178772
,,0.001,1220,,,,,,,
20,,,1280,0.35016965866088867,0.004444367717951536,9.796351150725968e-06,1.7028160073095933e-05,0.004471192602068186,,0.5036572813987732
,,0.001,1281,,,,,,,
21,,,1341,0.34331774711608887,0.0035616098903119564,1.1772134712373372e-05,1.7447544450988062e-05,0.003590828739106655,,0.3192722499370575
,,0.001,1342,,,,,,,
22,,,1402,0.3327774107456207,0.002730961889028549,4.047786205774173e-05,4.21271106461063e-05,0.0028135671745985746,,0.3482605516910553
,,0.001,1403,,,,,,,
23,,,1463,0.32296183705329895,0.007461611181497574,2.6003455786849372e-05,2.7378937375033274e-05,0.007514993194490671,,0.41223299503326416
,,0.001,1464,,,,,,,
24,,,1524,0.31409645080566406,0.00481893727555871,2.8706075681839138e-05,2.310986201337073e-05,0.0048707532696425915,,0.4270569384098053
,,0.001,1525,,,,,,,
25,,,1585,0.30463337898254395,0.005082936957478523,3.7362562579801306e-05,4.1451243305346e-05,0.005161750596016645,,0.3294049799442291
,,0.001,1586,,,,,,,
26,,,1646,0.29692012071609497,0.008464603684842587,3.2525367714697495e-05,1.7924561689142138e-05,0.008515055291354656,,0.7172266244888306
,,0.001,1647,,,,,,,
27,,,1707,0.2912951409816742,0.0048302216455340385,3.5355278669158e-05,1.3221692825027276e-05,0.004878798965364695,,0.4837559461593628
,,0.001,1708,,,,,,,
28,,,1768,0.2869928479194641,0.0049973432905972,3.380054477020167e-05,1.4279124116001185e-05,0.0050454228185117245,,0.4512757658958435
,,0.001,1769,,,,,,,
29,,,1829,0.2875220477581024,0.0060818493366241455,1.8896451365435496e-05,8.136735232255887e-06,0.006108882371336222,,0.49282586574554443
,,0.001,1830,,,,,,,
30,,,1890,0.2839350402355194,0.00637064129114151,1.7236980056622997e-05,1.2699063518084586e-05,0.006400576792657375,,0.6345391869544983
,,0.001,1891,,,,,,,
31,,,1951,0.2827533483505249,0.005131150130182505,1.1734088730008807e-05,5.661003797285957e-06,0.00514854583889246,,0.5979282259941101
,,0.001,1952,,,,,,,
32,,,2012,0.2796231508255005,0.005466294474899769,1.1138468835270032e-05,1.7003952962113544e-05,0.005494437180459499,,0.6143030524253845
,,0.001,2013,,,,,,,
33,,,2073,0.2768307030200958,0.005739603191614151,8.844526746543124e-06,8.435458767053206e-06,0.0057568843476474285,,0.3906145691871643
,,0.001,2074,,,,,,,
34,,,2134,0.27553966641426086,0.006565929390490055,7.012058176769642e-06,8.94946697371779e-06,0.0065818908624351025,,0.3768664002418518
,,0.001,2135,,,,,,,
