epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,0.001,0,,,,,,,
0,,60,0.5009325742721558,0.011619655415415764,0.1647748053073883,0.006899942643940449,0.18329434096813202,,0.496417373418808
,0.001,61,,,,,,,
1,,121,0.4875030517578125,0.00969781819730997,0.0002055133372778073,0.000992110464721918,0.010895443148911,,0.4347532391548157
,0.001,122,,,,,,,
2,,182,0.47706905007362366,0.010261042043566704,0.00015887492918409407,0.0009014299721457064,0.01132134534418583,,0.44236674904823303
,0.001,183,,,,,,,
3,,243,0.45914191007614136,0.008635632693767548,0.00014002238458488137,0.0007587563595734537,0.009534411132335663,,0.44630590081214905
,0.001,244,,,,,,,
4,,304,0.4416443109512329,0.0056177303194999695,4.698828706750646e-05,0.0007468131952919066,0.006411529611796141,,0.44255712628364563
,0.001,305,,,,,,,
5,,365,0.42289793491363525,0.006601281929761171,3.518381709000096e-05,0.0002561282308306545,0.006892593111842871,,0.46310073137283325
,0.001,366,,,,,,,
6,,426,0.4078287184238434,0.005704357288777828,0.00029259108123369515,0.0006137907039374113,0.006610739976167679,,0.4688343107700348
,0.001,427,,,,,,,
7,,487,0.39168524742126465,0.006837205495685339,4.9499718443257734e-05,0.0004382168408483267,0.007324921898543835,,0.655281126499176
,0.001,488,,,,,,,
8,,548,0.3816606104373932,0.005937689915299416,8.494862413499504e-05,0.0005443423870019615,0.006566981784999371,,0.41596731543540955
,0.001,549,,,,,,,
9,,609,0.3698684275150299,0.005941158160567284,5.8186236856272444e-05,0.0001551017921883613,0.006154445465654135,,0.42695775628089905
,0.001,610,,,,,,,
10,,670,0.3536721169948578,0.006803866941481829,0.0002497740788385272,0.00021460314746946096,0.007268242072314024,,0.5415840744972229
,0.001,671,,,,,,,
11,,731,0.3448219299316406,0.006512504070997238,0.00011543583241291344,0.00023634593526367098,0.006864285096526146,,0.46012672781944275
,0.001,732,,,,,,,
12,,792,0.3306141197681427,0.006595061160624027,0.00010646563168847933,0.0003241297381464392,0.007025655824691057,,0.3905952572822571
,0.001,793,,,,,,,
13,,853,0.3109120726585388,0.0069783409126102924,0.0004695774696301669,0.00022870558314025402,0.007676624692976475,,0.45363613963127136
,0.001,854,,,,,,,
14,,914,0.30554577708244324,0.0070057702250778675,1.2980553037778009e-05,6.658238271484151e-05,0.007085333112627268,,0.45979931950569153
,0.001,915,,,,,,,
15,,975,0.29515618085861206,0.00699205556884408,1.1728274330380373e-05,0.0002184136101277545,0.007222197484225035,,0.5851922035217285
,0.001,976,,,,,,,
16,,1036,0.2845240831375122,0.007180868647992611,2.219455382146407e-05,0.00024313078029081225,0.007446194067597389,,0.5689583420753479
,0.001,1037,,,,,,,
17,,1097,0.2691437005996704,0.00928126648068428,9.183267684420571e-05,0.0003573457361198962,0.009730442427098751,,0.510104238986969
,0.001,1098,,,,,,,
18,,1158,0.25401771068573,0.006993317510932684,0.00018645795353222638,0.00021773100888822228,0.007397506386041641,,0.580130398273468
,0.001,1159,,,,,,,
19,,1219,0.25059622526168823,0.006325872614979744,0.0001644448930164799,5.310226697474718e-05,0.006543420255184174,,0.5450678467750549
,0.001,1220,,,,,,,
20,,1280,0.24093328416347504,0.008270597085356712,0.0002512851497158408,0.00017831790319178253,0.00870019942522049,,0.5177364945411682
,0.001,1281,,,,,,,
21,,1341,0.2375486046075821,0.007608312647789717,7.539327725680778e-06,3.832756556221284e-05,0.007654181681573391,,0.6707803606987
,0.001,1342,,,,,,,
22,,1402,0.23085162043571472,0.0075551290065050125,1.0464533261256292e-05,0.00012221366341691464,0.007687810342758894,,0.7449575066566467
,0.001,1403,,,,,,,
23,,1463,0.22588026523590088,0.006424203049391508,1.309801791649079e-05,4.9664799007587135e-05,0.006486966274678707,,0.4282698929309845
,0.001,1464,,,,,,,
24,,1524,0.22361920773983002,0.005394177511334419,3.197502337570768e-06,0.0001163801207439974,0.005513755604624748,,0.5578361749649048
,0.001,1525,,,,,,,
25,,1585,0.22655461728572845,0.006435955874621868,3.145336449961178e-06,0.00023277629225049168,0.006671879440546036,,0.6375078558921814
,0.001,1586,,,,,,,
26,,1646,0.22718271613121033,0.004918829072266817,4.6874220060999505e-06,6.574232975253835e-05,0.004989259410649538,,0.5624446272850037
,0.001,1647,,,,,,,
27,,1707,0.23107671737670898,0.004943454172462225,1.5279070794349536e-05,0.0002059811813523993,0.005164714530110359,,0.5653803944587708
,0.001,1708,,,,,,,
28,,1768,0.23548729717731476,0.007481492590159178,0.000260755856288597,6.756484799552709e-05,0.00780981220304966,,0.6579704284667969
,0.001,1769,,,,,,,
29,,1829,0.22945092618465424,0.00461109122261405,8.226014324463904e-05,3.7132562283659354e-05,0.004730483051389456,,0.41937100887298584
,0.001,1830,,,,,,,
30,,1890,0.22460924088954926,0.005787959787994623,6.905708141857758e-05,3.873534296872094e-05,0.005895750131458044,,0.5878930687904358
,0.001,1891,,,,,,,
31,,1951,0.2271846979856491,0.00716198468580842,4.213346619508229e-05,9.774549107532948e-05,0.007301863748580217,,0.5653623938560486
,0.001,1952,,,,,,,
32,,2012,0.22453615069389343,0.00507736811414361,2.220054557255935e-05,4.123791950405575e-05,0.005140805616974831,,0.7936721444129944
,0.001,2013,,,,,,,
33,,2073,0.22287936508655548,0.0072306920774281025,2.4079481590888463e-05,4.204023571219295e-05,0.007296810857951641,,0.747048020362854
,0.001,2074,,,,,,,
34,,2134,0.2194657027721405,0.007502667140215635,0.00039494005613960326,3.6722038203151897e-05,0.0079343281686306,,0.7573197484016418
,0.001,2135,,,,,,,
35,,2195,0.21534281969070435,0.006962202489376068,8.638116923975758e-06,5.364912067307159e-05,0.007024489343166351,,0.7593374848365784
,0.001,2196,,,,,,,
36,,2256,0.20916137099266052,0.005915515590459108,6.705098257953068e-06,0.0001408202515449375,0.006063040811568499,,0.7234254479408264
,0.001,2257,,,,,,,
37,,2317,0.20862191915512085,0.005631408654153347,6.981286333029857e-06,7.067833939800039e-05,0.005709067452698946,,0.6094982028007507
,0.001,2318,,,,,,,
38,,2378,0.20761273801326752,0.005857957061380148,0.0002519451954867691,1.1128056939924136e-05,0.006121029611676931,,0.6597369909286499
,0.001,2379,,,,,,,
39,,2439,0.2078532725572586,0.005318719893693924,0.0003361859708093107,1.5263987734215334e-05,0.005670168902724981,,0.656149685382843
,0.001,2440,,,,,,,
40,,2500,0.20854680240154266,0.006428788881748915,5.9509875427465886e-05,9.64233186095953e-06,0.006497940514236689,,0.6440609693527222
,0.001,2501,,,,,,,
41,,2561,0.20192180573940277,0.0046815150417387486,0.0005907349986955523,0.0001666894822847098,0.005438939202576876,,0.5473714470863342
,0.001,2562,,,,,,,
42,,2622,0.20348778367042542,0.0085466168820858,6.246168777579442e-05,6.393654621206224e-05,0.008673014119267464,,0.6394669413566589
,0.001,2623,,,,,,,
43,,2683,0.20312157273292542,0.008244756609201431,2.4305531951540615e-06,0.00019998449715785682,0.008447172120213509,,0.5290845632553101
,0.001,2684,,,,,,,
44,,2744,0.20264451205730438,0.005981321446597576,4.423177870194195e-06,3.6165703932056203e-05,0.006021909415721893,,0.6822705268859863
,0.001,2745,,,,,,,
45,,2805,0.19967618584632874,0.005226791836321354,3.21227304311833e-07,2.2473992430604994e-05,0.00524958735331893,,0.5856779217720032
,0.001,2806,,,,,,,
46,,2866,0.19666893780231476,0.004366428591310978,2.6477928827262076e-07,1.285246526094852e-05,0.004379544872790575,,0.6464723944664001
,0.001,2867,,,,,,,
47,,2927,0.19818252325057983,0.005247096065431833,1.2008368344140763e-07,1.3276788195071276e-05,0.00526049267500639,,0.6491984128952026
,0.001,2928,,,,,,,
48,,2988,0.19810031354427338,0.007160992827266455,7.055124484622866e-08,1.5101143617357593e-05,0.007176164537668228,,0.7013907432556152
,0.001,2989,,,,,,,
49,,3049,0.19609908759593964,0.005898526404052973,3.631619256339036e-05,2.7376874641049653e-05,0.005962219554930925,,0.6021166443824768
,0.001,3050,,,,,,,
50,,3110,0.19617494940757751,0.004998649470508099,0.0006275962805375457,0.00034173522726632655,0.005967979785054922,0.010349384509027004,0.4361245632171631
,0.001,3111,,,,,,,
51,,3171,0.18951889872550964,0.005459465552121401,9.101044270209968e-06,0.00010868746903724968,0.005577254109084606,0.010253941640257835,0.7055677175521851
,0.001,3172,,,,,,,
52,,3232,0.18707168102264404,0.003973440732806921,2.7162896003574133e-05,2.282044260937255e-05,0.004023424815386534,0.010129331611096859,0.6580624580383301
,0.001,3233,,,,,,,
53,,3293,0.18340225517749786,0.006061795633286238,0.00027840479742735624,3.6636502045439556e-05,0.006376838777214289,0.010054281912744045,0.6594277024269104
,0.001,3294,,,,,,,
54,,3354,0.1879105567932129,0.006773754488676786,0.0002140612486982718,2.061464692815207e-05,0.007008431013673544,0.009993365034461021,0.7901250123977661
,0.001,3355,,,,,,,
55,,3415,0.18836809694766998,0.005717296153306961,3.884050966007635e-05,1.4368131814990193e-05,0.005770504474639893,0.009908908046782017,0.6564882397651672
,0.001,3416,,,,,,,
56,,3476,0.18994444608688354,0.005192105192691088,3.613749868236482e-06,5.8126679505221546e-06,0.005201531108468771,0.009814759716391563,0.7214466333389282
,0.001,3477,,,,,,,
57,,3537,0.1921718865633011,0.007259674370288849,8.282529506686842e-07,3.717448271345347e-05,0.0072976755909621716,0.009764418005943298,0.5324796438217163
,0.001,3538,,,,,,,
58,,3598,0.18613629043102264,0.006246281322091818,0.00016694616351742297,1.755377343215514e-05,0.006430781912058592,0.00969774555414915,0.7155117392539978
,0.001,3599,,,,,,,
59,,3659,0.19229881465435028,0.0045939418487250805,0.00014826978440396488,1.0234077308268752e-05,0.004752445034682751,0.009598840028047562,0.6448376774787903
,0.001,3660,,,,,,,
60,,3720,0.19630929827690125,0.0065176598727703094,1.4246081263991073e-05,7.408177225443069e-06,0.006539314053952694,0.0095376493409276,0.7098987102508545
,0.001,3721,,,,,,,
61,,3781,0.18135128915309906,0.010276575572788715,0.0001828150125220418,0.00109125766903162,0.01155064906924963,0.009577909484505653,0.5677159428596497
,0.001,3782,,,,,,,
62,,3842,0.16712233424186707,0.0067620351910591125,8.366891415789723e-05,7.190972246462479e-05,0.006917613558471203,0.009524703025817871,0.683948814868927
,0.001,3843,,,,,,,
63,,3903,0.1682215929031372,0.006912051234394312,0.0001975231134565547,8.475501817883924e-05,0.0071943290531635284,0.009478095918893814,0.6603654623031616
,0.001,3904,,,,,,,
64,,3964,0.17549720406532288,0.00885526929050684,0.0004098912177141756,0.0001123394540627487,0.009377500973641872,0.009476084262132645,0.6320250630378723
,0.001,3965,,,,,,,
65,,4025,0.17676037549972534,0.004931927192956209,0.0002658467856235802,5.3892243158770725e-05,0.005251666530966759,0.009391595609486103,0.5773131847381592
,0.001,4026,,,,,,,
