epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.4952844977378845,0.009636507369577885,0.1487133949995041,0.0028951566200703382,0.16124500334262848,,0.5387365221977234
,,0.001,61,,,,,,,
1,,,121,0.47155848145484924,0.006019344087690115,6.762478005839512e-05,0.0024192563723772764,0.008506229147315025,,0.4883390963077545
,,0.001,122,,,,,,,
2,,,182,0.4559420645236969,0.009242888540029526,0.00017658942670095712,0.0008640563464723527,0.010283533483743668,,0.511475145816803
,,0.001,183,,,,,,,
3,,,243,0.4372703433036804,0.008390860632061958,0.00018922686285804957,0.0007257204269990325,0.009305807761847973,,0.42662984132766724
,,0.001,244,,,,,,,
4,,,304,0.4257848560810089,0.007294844835996628,3.3125950722023845e-05,0.00014578041736967862,0.0074737523682415485,,0.5070986747741699
,,0.001,305,,,,,,,
5,,,365,0.40866491198539734,0.008125674910843372,7.785831985529512e-05,0.0007950778817757964,0.008998610079288483,,0.41613471508026123
,,0.001,366,,,,,,,
6,,,426,0.39015892148017883,0.007952828891575336,0.00022652176267001778,0.00040358275873586535,0.008582931943237782,,0.42600423097610474
,,0.001,427,,,,,,,
7,,,487,0.36332380771636963,0.006937922444194555,0.0002921439299825579,0.00036126800114288926,0.007591335102915764,,0.43406084179878235
,,0.001,488,,,,,,,
8,,,548,0.33936116099357605,0.0073922728188335896,4.29413266829215e-05,0.0008648984367027879,0.008300112560391426,,0.48500561714172363
,,0.001,549,,,,,,,
9,,,609,0.31844788789749146,0.0060958703979849815,5.022314144298434e-05,0.0001661200512899086,0.006312213372439146,,0.5370900630950928
,,0.001,610,,,,,,,
10,,,670,0.3062248229980469,0.005747342016547918,6.60228033666499e-05,0.0003397297696210444,0.00615309365093708,,0.5123956799507141
,,0.001,671,,,,,,,
11,,,731,0.29398810863494873,0.007246858440339565,5.257440352579579e-05,0.0002462799020577222,0.007545712403953075,,0.4308072626590729
,,0.001,732,,,,,,,
12,,,792,0.28512653708457947,0.00691877119243145,0.0001491002185503021,0.00011768237891374156,0.007185553666204214,,0.4330279529094696
,,0.001,793,,,,,,,
13,,,853,0.26807233691215515,0.0076927244663238525,0.0003575825539883226,0.00013408198719844222,0.00818438921123743,,0.4655517041683197
,,0.001,854,,,,,,,
14,,,914,0.2552211284637451,0.006876703817397356,0.00020063729607500136,8.62198430695571e-05,0.00716356048360467,,0.5126227736473083
,,0.001,915,,,,,,,
15,,,975,0.25019118189811707,0.007025972008705139,0.00017179052520077676,2.9227086997707374e-05,0.007226989604532719,,0.5511125922203064
,,0.001,976,,,,,,,
16,,,1036,0.24202759563922882,0.006729890126734972,0.0001628787867957726,0.00014883314725011587,0.00704160425812006,,0.3979901075363159
,,0.001,1037,,,,,,,
17,,,1097,0.23064014315605164,0.005616211798042059,0.00034168639103882015,4.551080201053992e-05,0.0060034096240997314,,0.5846566557884216
,,0.001,1098,,,,,,,
18,,,1158,0.22729641199111938,0.005588039290159941,0.00045465404400601983,0.00020830443827435374,0.006250998470932245,,0.6646168828010559
,,0.001,1159,,,,,,,
19,,,1219,0.2243950515985489,0.00634174095466733,6.966074579395354e-05,9.40483805607073e-05,0.006505447905510664,,0.5597567558288574
,,0.001,1220,,,,,,,
20,,,1280,0.21873649954795837,0.006586262956261635,1.6029033531594905e-06,8.270524995168671e-05,0.00667057279497385,,0.49551358819007874
,,0.001,1281,,,,,,,
21,,,1341,0.20836736261844635,0.005605654790997505,1.0390447187091922e-06,5.1847695431206375e-05,0.00565854087471962,,0.65151047706604
,,0.001,1342,,,,,,,
22,,,1402,0.20827288925647736,0.005118404980748892,7.138018190744333e-06,7.551239104941487e-05,0.0052010552026331425,,0.539717972278595
,,0.001,1403,,,,,,,
23,,,1463,0.20167140662670135,0.007297433912754059,0.00015572799020446837,7.693490624660626e-05,0.007530097849667072,,0.5207232236862183
,,0.001,1464,,,,,,,
24,,,1524,0.2026052176952362,0.0064399950206279755,0.00011858050129376352,5.0516187911853194e-05,0.006609092932194471,,0.680169939994812
,,0.001,1525,,,,,,,
25,,,1585,0.20023098587989807,0.005966273136436939,0.0004203119606245309,0.0002203551703132689,0.006606941111385822,,0.5562089681625366
,,0.001,1586,,,,,,,
26,,,1646,0.19638198614120483,0.004416854120790958,9.05658962437883e-05,5.55761216674e-05,0.004562996327877045,,0.6545887589454651
,,0.001,1647,,,,,,,
27,,,1707,0.19483338296413422,0.008843351155519485,6.994623163336655e-06,7.892284338595346e-05,0.008929270319640636,,0.5645816922187805
,,0.001,1708,,,,,,,
28,,,1768,0.19560225307941437,0.007425195071846247,0.00012367955059744418,7.16416907380335e-05,0.007620517164468765,,0.6107954382896423
,,0.001,1769,,,,,,,
29,,,1829,0.19793586432933807,0.009712492115795612,8.135708412737586e-06,0.00042177425348199904,0.010142402723431587,,0.632361114025116
,,0.001,1830,,,,,,,
30,,,1890,0.20438557863235474,0.00806904211640358,0.00012634354061447084,6.105622742325068e-05,0.008256440982222557,,0.6234269142150879
,,0.001,1891,,,,,,,
31,,,1951,0.19673418998718262,0.005290976259857416,0.0005572566878981888,0.00017950369510799646,0.006027736701071262,,0.5292930006980896
,,0.001,1952,,,,,,,
32,,,2012,0.2023717314004898,0.007897021248936653,2.0200701328576542e-05,0.00020143996516708285,0.008118659257888794,,0.6116710901260376
,,0.001,2013,,,,,,,
33,,,2073,0.20300337672233582,0.0075325812213122845,1.1835245459224097e-05,8.556847751606256e-05,0.007629984989762306,,0.6216996908187866
,,0.001,2074,,,,,,,
34,,,2134,0.19236356019973755,0.006206160876899958,3.841478974209167e-05,0.00016000668983906507,0.006404580548405647,,0.496857613325119
,,0.001,2135,,,,,,,
35,,,2195,0.18878617882728577,0.007120546884834766,1.8908824131358415e-05,6.435069371946156e-05,0.0072038061916828156,,0.6760212182998657
,,0.001,2196,,,,,,,
