# step, loss_train, loss_test, metrics_test
2.000000000000000000e+04 1.057555770874023438e+02 1.861199378967285156e+00 7.955374121665954590e-01 4.628454189514741302e-05 2.090550781250000000e+03 1.057555770874023438e+02 1.861199378967285156e+00 7.955374121665954590e-01 4.628454189514741302e-05 2.090550781250000000e+03
2.100000000000000000e+04 9.324089050292968750e+01 4.321072399616241455e-01 7.480297088623046875e-01 1.154868150479160249e-04 1.908429321289062500e+03 9.324089050292968750e+01 4.321072399616241455e-01 7.480297088623046875e-01 1.154868150479160249e-04 1.908429321289062500e+03
2.200000000000000000e+04 7.197647857666015625e+01 1.932800263166427612e-01 7.083209753036499023e-01 3.397002365090884268e-05 1.704104125976562500e+03 7.197647857666015625e+01 1.932800263166427612e-01 7.083209753036499023e-01 3.397002365090884268e-05 1.704104125976562500e+03
2.300000000000000000e+04 6.356571197509765625e+01 3.993709087371826172e-01 3.708292245864868164e-01 1.862247336248401552e-05 1.509522705078125000e+03 6.356571197509765625e+01 3.993709087371826172e-01 3.708292245864868164e-01 1.862247336248401552e-05 1.509522705078125000e+03
2.400000000000000000e+04 4.862753295898437500e+01 6.247404813766479492e-01 1.847040504217147827e-01 9.200066415360197425e-06 1.321147094726562500e+03 4.862753295898437500e+01 6.247404813766479492e-01 1.847040504217147827e-01 9.200066415360197425e-06 1.321147094726562500e+03
2.500000000000000000e+04 3.006486129760742188e+01 6.534290909767150879e-01 1.043155416846275330e-01 9.197174222208559513e-08 1.134805541992187500e+03 3.006486129760742188e+01 6.534290909767150879e-01 1.043155416846275330e-01 9.197174222208559513e-08 1.134805541992187500e+03
2.600000000000000000e+04 1.956958770751953125e+01 5.561096072196960449e-01 5.329189449548721313e-02 1.714514951345336158e-06 9.529212036132812500e+02 1.956958770751953125e+01 5.561096072196960449e-01 5.329189449548721313e-02 1.714514951345336158e-06 9.529212036132812500e+02
2.700000000000000000e+04 1.329852104187011719e+01 4.200755357742309570e-01 2.331083640456199646e-02 2.095770469168201089e-06 7.836088867187500000e+02 1.329852104187011719e+01 4.200755357742309570e-01 2.331083640456199646e-02 2.095770469168201089e-06 7.836088867187500000e+02
2.800000000000000000e+04 8.995942115783691406e+00 3.118224740028381348e-01 7.859533652663230896e-03 2.577664872660534456e-06 6.331886596679687500e+02 8.995942115783691406e+00 3.118224740028381348e-01 7.859533652663230896e-03 2.577664872660534456e-06 6.331886596679687500e+02
2.900000000000000000e+04 6.755472660064697266e+00 2.134209871292114258e-01 2.965580904856324196e-03 5.007350409869104624e-07 5.060321960449218750e+02 6.755472660064697266e+00 2.134209871292114258e-01 2.965580904856324196e-03 5.007350409869104624e-07 5.060321960449218750e+02
3.000000000000000000e+04 1.157746791839599609e+01 1.432463675737380981e-01 1.002026256173849106e-03 5.179541767574846745e-05 3.992575683593750000e+02 1.157746791839599609e+01 1.432463675737380981e-01 1.002026256173849106e-03 5.179541767574846745e-05 3.992575683593750000e+02
3.100000000000000000e+04 4.311421871185302734e+00 9.287167340517044067e-02 4.868996038567274809e-04 1.234388946613762528e-08 3.135432128906250000e+02 4.311421871185302734e+00 9.287167340517044067e-02 4.868996038567274809e-04 1.234388946613762528e-08 3.135432128906250000e+02
3.200000000000000000e+04 3.656550884246826172e+00 6.038202717900276184e-02 1.858654140960425138e-04 2.897854933792132215e-08 2.442831878662109375e+02 3.656550884246826172e+00 6.038202717900276184e-02 1.858654140960425138e-04 2.897854933792132215e-08 2.442831878662109375e+02
3.300000000000000000e+04 4.506124019622802734e+00 3.786140680313110352e-02 4.669611007557250559e-05 9.733324759508832358e-07 1.893107910156250000e+02 4.506124019622802734e+00 3.786140680313110352e-02 4.669611007557250559e-05 9.733324759508832358e-07 1.893107910156250000e+02
3.400000000000000000e+04 2.960955142974853516e+00 2.481624856591224670e-02 1.153197717940201983e-05 4.893154709861846641e-06 1.467229309082031250e+02 2.960955142974853516e+00 2.481624856591224670e-02 1.153197717940201983e-05 4.893154709861846641e-06 1.467229309082031250e+02
3.500000000000000000e+04 3.343240976333618164e+00 1.636600680649280548e-02 4.933858235744992271e-06 1.156221514975186437e-05 1.139691085815429688e+02 3.343240976333618164e+00 1.636600680649280548e-02 4.933858235744992271e-06 1.156221514975186437e-05 1.139691085815429688e+02
3.600000000000000000e+04 8.026124954223632812e+00 1.147398725152015686e-02 7.571945843665162101e-06 8.537157555110752583e-05 8.853307342529296875e+01 8.026124954223632812e+00 1.147398725152015686e-02 7.571945843665162101e-06 8.537157555110752583e-05 8.853307342529296875e+01
3.700000000000000000e+04 3.738814115524291992e+00 8.170907385647296906e-03 3.942577222915133461e-06 6.718804002048273105e-07 6.973688507080078125e+01 3.738814115524291992e+00 8.170907385647296906e-03 3.942577222915133461e-06 6.718804002048273105e-07 6.973688507080078125e+01
3.800000000000000000e+04 1.656205534934997559e+00 6.046429276466369629e-03 2.152299384761136025e-05 3.064817803988262312e-07 5.482629013061523438e+01 1.656205534934997559e+00 6.046429276466369629e-03 2.152299384761136025e-05 3.064817803988262312e-07 5.482629013061523438e+01
3.900000000000000000e+04 2.900152206420898438e+00 4.474878311157226562e-03 3.027444290637504309e-05 9.268572398468677420e-07 4.326638412475585938e+01 2.900152206420898438e+00 4.474878311157226562e-03 3.027444290637504309e-05 9.268572398468677420e-07 4.326638412475585938e+01
4.000000000000000000e+04 1.283395528793334961e+00 3.483477979898452759e-03 3.702222238644026220e-05 6.679420039290562272e-08 3.446811676025390625e+01 1.283395528793334961e+00 3.483477979898452759e-03 3.702222238644026220e-05 6.679420039290562272e-08 3.446811676025390625e+01
4.100000000000000000e+04 1.653659701347351074e+00 2.486590528860688210e-03 6.809238584537524730e-06 1.857225470303092152e-06 2.756255912780761719e+01 1.653659701347351074e+00 2.486590528860688210e-03 6.809238584537524730e-06 1.857225470303092152e-06 2.756255912780761719e+01
4.200000000000000000e+04 9.447837829589843750e+00 1.841071993112564087e-03 8.073632216110127047e-07 2.242015943920705467e-05 2.218730163574218750e+01 9.447837829589843750e+00 1.841071993112564087e-03 8.073632216110127047e-07 2.242015943920705467e-05 2.218730163574218750e+01
4.300000000000000000e+04 4.009760856628417969e+00 1.497402787208557129e-03 5.970381380393519066e-07 2.470100525897578336e-06 1.786622810363769531e+01 4.009760856628417969e+00 1.497402787208557129e-03 5.970381380393519066e-07 2.470100525897578336e-06 1.786622810363769531e+01
4.400000000000000000e+04 8.575773835182189941e-01 1.180801540613174438e-03 1.434656951460056007e-05 3.637978807091712952e-10 1.440109348297119141e+01 8.575773835182189941e-01 1.180801540613174438e-03 1.434656951460056007e-05 3.637978807091712952e-10 1.440109348297119141e+01
4.500000000000000000e+04 1.430766344070434570e+00 1.038551330566406250e-03 2.528141885704826564e-05 1.570330027789168525e-06 1.165273952484130859e+01 1.430766344070434570e+00 1.038551330566406250e-03 2.528141885704826564e-05 1.570330027789168525e-06 1.165273952484130859e+01
4.600000000000000000e+04 7.742251753807067871e-01 8.020401000976562500e-04 2.149621286662295461e-05 3.458353603491559625e-08 9.497689247131347656e+00 7.742251753807067871e-01 8.020401000976562500e-04 2.149621286662295461e-05 3.458353603491559625e-08 9.497689247131347656e+00
4.700000000000000000e+04 3.412098646163940430e+00 5.351044237613677979e-04 9.181034329230897129e-06 7.161030225688591599e-06 7.771283149719238281e+00 3.412098646163940430e+00 5.351044237613677979e-04 9.181034329230897129e-06 7.161030225688591599e-06 7.771283149719238281e+00
4.800000000000000000e+04 6.478817462921142578e+00 3.862529993057250977e-04 5.176738795853452757e-06 2.764242526609450579e-05 6.354649066925048828e+00 6.478817462921142578e+00 3.862529993057250977e-04 5.176738795853452757e-06 2.764242526609450579e-05 6.354649066925048828e+00
4.900000000000000000e+04 6.282847523689270020e-01 5.155205726623535156e-04 3.305386780994012952e-05 1.720991349429823458e-07 5.186204433441162109e+00 6.282847523689270020e-01 5.155205726623535156e-04 3.305386780994012952e-05 1.720991349429823458e-07 5.186204433441162109e+00
5.000000000000000000e+04 8.625686764717102051e-01 2.920627593994140625e-04 3.409991404623724520e-05 9.430005576405164902e-08 4.248635768890380859e+00 8.625686764717102051e-01 2.920627593994140625e-04 3.409991404623724520e-05 9.430005576405164902e-08 4.248635768890380859e+00
5.100000000000000000e+04 2.700345754623413086e+00 2.181679155910387635e-04 1.836178307712543756e-05 4.966941560269333422e-07 3.531276941299438477e+00 2.700345754623413086e+00 2.181679155910387635e-04 1.836178307712543756e-05 4.966941560269333422e-07 3.531276941299438477e+00
5.200000000000000000e+04 5.588709115982055664e-01 2.254396822536364198e-04 3.149528129142709076e-05 3.263276084908284247e-07 2.900317668914794922e+00 5.588709115982055664e-01 2.254396822536364198e-04 3.149528129142709076e-05 3.263276084908284247e-07 2.900317668914794922e+00
5.300000000000000000e+04 4.928044676780700684e-01 2.005100250244140625e-04 3.489067603368312120e-05 2.536489773774519563e-08 2.384902715682983398e+00 4.928044676780700684e-01 2.005100250244140625e-04 3.489067603368312120e-05 2.536489773774519563e-08 2.384902715682983398e+00
5.400000000000000000e+04 3.598108768463134766e+00 1.460462808609008789e-04 2.370390211581252515e-05 9.784707799553871155e-06 1.983006477355957031e+00 3.598108768463134766e+00 1.460462808609008789e-04 2.370390211581252515e-05 9.784707799553871155e-06 1.983006477355957031e+00
5.500000000000000000e+04 3.104744911193847656e+00 1.550316810607910156e-04 6.181442586239427328e-05 8.092946700344327837e-06 1.603593111038208008e+00 3.104744911193847656e+00 1.550316810607910156e-04 6.181442586239427328e-05 8.092946700344327837e-06 1.603593111038208008e+00
5.600000000000000000e+04 3.956727683544158936e-01 9.776651859283447266e-05 2.778364250843878835e-05 3.384230007341670898e-09 1.356729388236999512e+00 3.956727683544158936e-01 9.776651859283447266e-05 2.778364250843878835e-05 3.384230007341670898e-09 1.356729388236999512e+00
5.700000000000000000e+04 1.121853828430175781e+00 9.065867197932675481e-05 2.871731521736364812e-05 7.011149136815220118e-07 1.126870393753051758e+00 1.121853828430175781e+00 9.065867197932675481e-05 2.871731521736364812e-05 7.011149136815220118e-07 1.126870393753051758e+00
5.800000000000000000e+04 1.065784215927124023e+00 6.689131259918212891e-05 2.756063258857466280e-05 2.659453457454219460e-08 9.373121261596679688e-01 1.065784215927124023e+00 6.689131259918212891e-05 2.756063258857466280e-05 2.659453457454219460e-08 9.373121261596679688e-01
5.900000000000000000e+04 3.264012932777404785e-01 5.728006362915039062e-05 2.978210613946430385e-05 5.238689482212066650e-08 7.770959138870239258e-01 3.264012932777404785e-01 5.728006362915039062e-05 2.978210613946430385e-05 5.238689482212066650e-08 7.770959138870239258e-01
6.000000000000000000e+04 8.649995326995849609e-01 6.295740604400634766e-05 2.944404695881530643e-05 7.866219675634056330e-09 6.442577242851257324e-01 8.649995326995849609e-01 6.295740604400634766e-05 2.944404695881530643e-05 7.866219675634056330e-09 6.442577242851257324e-01
