epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
166,0.5401925444602966,,5343,0.45829176902770996,0.00034324664738960564,4.99214820592897e-07,1.9484792574075982e-05,0.0005405906704254448,0.002508634002879262
,,0.001,5344,,,,,,
167,0.5391380190849304,,5375,0.4586157202720642,0.00018485740292817354,2.0716132098641538e-07,1.3542057786253281e-05,0.0003213138261344284,0.0024648874532431364
,,0.001,5376,,,,,,
168,0.538857102394104,,5407,0.4613400399684906,0.0001722414162941277,1.9648288684948056e-07,9.963529919332359e-06,0.0002728590916376561,0.0024210468400269747
,,0.001,5408,,,,,,
169,0.5387354493141174,,5439,0.46396708488464355,0.0003744561690837145,2.6409901465740404e-07,3.72766335203778e-05,0.0007485432433895767,0.002387596759945154
,,0.001,5440,,,,,,
170,0.5371155142784119,,5471,0.46501150727272034,0.001437287195585668,1.189835529658012e-06,3.465915870037861e-05,0.0017898280639201403,0.0023756413720548153
,,0.001,5472,,,,,,
171,0.5310251116752625,,5503,0.4622507095336914,0.0008217478170990944,2.953038574560196e-06,3.01171894534491e-05,0.0011376850306987762,0.0023508823942393064
,,0.001,5504,,,,,,
172,0.5270880460739136,,5535,0.4586443603038788,0.0005953367217443883,7.475484835595125e-06,2.439538911858108e-05,0.0008766679675318301,0.0023213981185108423
,,0.001,5536,,,,,,
173,0.5245442390441895,,5567,0.4592171311378479,0.000400267745135352,5.411818619904807e-06,1.4911031939845998e-05,0.0005764372181147337,0.00228649890050292
,,0.001,5568,,,,,,
174,0.5232946872711182,,5599,0.46284782886505127,0.001207661465741694,1.8317859939998016e-06,2.1984671548125334e-05,0.0014366669347509742,0.0022695022635161877
,,0.001,5600,,,,,,
175,0.5180293321609497,,5631,0.46130067110061646,0.0015392592176795006,9.6534995464026e-07,2.630075323395431e-05,0.001807093620300293,0.0022602539975196123
,,0.001,5632,,,,,,
176,0.5112093091011047,,5663,0.4615449011325836,0.002352063311263919,2.2151567463879474e-05,2.1473375454661436e-05,0.002677554963156581,0.002268600044772029
,,0.001,5664,,,,,,
177,0.5002670884132385,,5695,0.46292340755462646,0.0006611171993426979,9.274281183024868e-06,3.294902853667736e-05,0.001036978792399168,0.002243967726826668
,,0.001,5696,,,,,,
178,0.4982735216617584,,5727,0.4633558392524719,0.00022937783796805888,1.8020076595348655e-06,2.4093398678814992e-05,0.00047932189772836864,0.002208674792200327
,,0.001,5728,,,,,,
179,0.4979516863822937,,5759,0.46434485912323,0.0002362879313295707,2.4223779746535e-06,1.2208606676722411e-05,0.0003704858827404678,0.002171910833567381
,,0.001,5760,,,,,,
180,0.49711838364601135,,5791,0.46443283557891846,0.0005302178324200213,5.64659160318115e-07,1.7749718608683906e-05,0.0007105384138412774,0.002142683370038867
,,0.001,5792,,,,,,
181,0.4967665374279022,,5823,0.4662810266017914,0.00020399256027303636,5.8718387663248e-07,1.65611691045342e-05,0.0003725401184055954,0.0021072805393487215
,,0.001,5824,,,,,,
182,0.49823838472366333,,5855,0.46624645590782166,0.000797706306912005,2.3041046404159715e-07,1.644754593144171e-05,0.0009633337613195181,0.0020844016689807177
,,0.001,5856,,,,,,
183,0.49414148926734924,,5887,0.4675106108188629,0.0011673102853819728,8.653149166093499e-07,1.5205811905616429e-05,0.0013236949453130364,0.002069187583401799
,,0.001,5888,,,,,,
184,0.4884626865386963,,5919,0.4686708450317383,0.0008384742541238666,9.439943937650241e-07,1.1711465049302205e-05,0.0009603088838048279,0.002047009998932481
,,0.001,5920,,,,,,
185,0.4840981066226959,,5951,0.46868422627449036,0.00039934797678142786,5.242729343990504e-07,2.8455200663302094e-05,0.0006865213508717716,0.0020198002457618713
,,0.001,5952,,,,,,
186,0.4815036356449127,,5983,0.4672778248786926,0.00027735851472243667,7.537075816799188e-07,8.149742825480644e-06,0.0003626244142651558,0.0019866565708070993
,,0.001,5984,,,,,,
187,0.48066508769989014,,6015,0.4707830250263214,0.00025205413112416863,2.1238449221527844e-07,9.919295735016931e-06,0.0003523090563248843,0.0019539697095751762
,,0.001,6016,,,,,,
188,0.48005416989326477,,6047,0.474046528339386,0.00043654246837832034,1.4134747061689268e-06,2.0378478438942693e-05,0.0006473947432823479,0.0019278381951153278
,,0.001,6048,,,,,,
189,0.47719693183898926,,6079,0.4740152955055237,0.00020736819715239108,6.426213872146036e-07,2.6931604224955663e-05,0.0004798973095603287,0.0018988794181495905
,,0.001,6080,,,,,,
190,0.4754456877708435,,6111,0.4743310511112213,0.0001563654950587079,1.529417772871966e-06,1.0922106412181165e-05,0.0002732336870394647,0.0018663664814084768
,,0.001,6112,,,,,,
191,0.4747217893600464,,6143,0.4769924283027649,0.0001229096669703722,6.339653282338986e-07,5.7477222981106024e-06,0.0001835566945374012,0.0018327103462070227
,,0.001,6144,,,,,,
192,0.4743535816669464,,6175,0.48336145281791687,0.0002883749548345804,1.9816222618374013e-07,1.0428623681946192e-05,0.0003936519497074187,0.0018039291026070714
,,0.001,6176,,,,,,
193,0.47408369183540344,,6207,0.4862966239452362,0.00032815802842378616,1.618497407207542e-07,1.2077686733391602e-05,0.00044974422780796885,0.0017768454272300005
,,0.001,6208,,,,,,
194,0.4731588661670685,,6239,0.48772352933883667,0.0001871054118964821,6.410007244994631e-07,1.3583217878476717e-05,0.0003261425590608269,0.0017478313529863954
,,0.001,6240,,,,,,
195,0.47588688135147095,,6271,0.4896831810474396,6.384067091858014e-05,2.644854077971104e-07,6.586755716853077e-06,0.00013103066885378212,0.0017154953675344586
,,0.001,6272,,,,,,
196,0.4786776602268219,,6303,0.494645357131958,0.00018388904572930187,1.694846361033342e-07,1.2882573173556011e-05,0.00031356222461909056,0.0016874567372724414
,,0.001,6304,,,,,,
197,0.4782087206840515,,6335,0.49634042382240295,0.00011391740554245189,6.170315600684262e-07,2.6701969545683824e-05,0.00038402219070121646,0.0016613879706710577
,,0.001,6336,,,,,,
198,0.4801328480243683,,6367,0.4963793456554413,0.00016496749594807625,2.348589447365157e-07,8.256235560111236e-06,0.00024870416382327676,0.001633134321309626
,,0.001,6368,,,,,,
199,0.4811755418777466,,6399,0.4993695318698883,0.00039733416633680463,4.3487983703016653e-07,2.1294539692462422e-05,0.0006124539067968726,0.0016127207782119513
,,0.001,6400,,,,,,
200,0.479846328496933,,6431,0.500635027885437,0.00044407634413801134,1.5954374248394743e-06,1.815950781747233e-05,0.0006336486549116671,0.0015931392554193735
,,0.001,6432,,,,,,
201,0.47749438881874084,,6463,0.5001420974731445,0.00016272623906843364,1.1465485840744805e-06,1.4071199075260665e-05,0.0003091710095759481,0.001567459898069501
,,0.001,6464,,,,,,
202,0.4786677658557892,,6495,0.5000938773155212,8.055599755607545e-05,5.910301297262777e-07,1.1921569239348173e-05,0.00020272686379030347,0.0015401652781292796
,,0.001,6496,,,,,,
203,0.4850641191005707,,6527,0.5011976361274719,0.00031453437986783683,5.091387720312923e-07,1.855344271461945e-05,0.000502614420838654,0.0015194142470136285
,,0.001,6528,,,,,,
204,0.4841902256011963,,6559,0.5009763836860657,0.0004759392759297043,4.9659303158478e-07,1.1042717233067378e-05,0.0005888493615202606,0.0015008029295131564
,,0.001,6560,,,,,,
205,0.48226064443588257,,6591,0.4991229772567749,0.00028214635676704347,1.8893699689215282e-06,2.750090425251983e-05,0.0005666022771038115,0.0014821189688518643
,,0.001,6592,,,,,,
206,0.4800572395324707,,6623,0.49772801995277405,0.00010741674486780539,5.90589661442209e-06,8.039753993216436e-06,0.00021734373876824975,0.0014568234328180552
,,0.001,6624,,,,,,
207,0.48430150747299194,,6655,0.4992343485355377,0.0004298562416806817,2.8951504305041453e-07,7.1337262852466665e-06,0.0005026410799473524,0.0014377398183569312
,,0.001,6656,,,,,,
208,0.4883074462413788,,6687,0.5008472204208374,0.00021836519590578973,2.081032590695031e-07,1.700983557384461e-05,0.00038950404268689454,0.0014167750487104058
,,0.001,6688,,,,,,
209,0.49361345171928406,,6719,0.5012542605400085,0.00026308794622309506,1.3374319962622394e-07,1.769562550180126e-05,0.0004407129599712789,0.0013972538290545344
,,0.001,6720,,,,,,
210,0.49174895882606506,,6751,0.4998834431171417,0.00028183110407553613,3.023384067546431e-07,9.973590749723371e-06,0.0003830786736216396,0.0013769703218713403
,,0.001,6752,,,,,,
211,0.4915049970149994,,6783,0.49957171082496643,0.0001135812999564223,1.4540822803610354e-06,1.1200711924175266e-05,0.0002328587870579213,0.0013540880754590034
,,0.001,6784,,,,,,
212,0.4930296540260315,,6815,0.5008805394172668,0.0002962332218885422,2.8779194849448686e-07,8.469863132631872e-06,0.00038237081025727093,0.001334653701633215
,,0.001,6816,,,,,,
213,0.4967546761035919,,6847,0.49984660744667053,0.00035404518712311983,4.81148845210555e-07,3.679386281874031e-05,0.0007243896252475679,0.0013224484864622355
,,0.001,6848,,,,,,
214,0.4958747923374176,,6879,0.4975959360599518,0.0002859529631678015,1.620265948076849e-07,1.4866021956549957e-05,0.00043542328057810664,0.0013047079555690289
,,0.001,6880,,,,,,
215,0.4951734244823456,,6911,0.4966389536857605,0.0002917716046795249,3.0202869538697996e-07,2.2876392904436216e-05,0.000522045826073736,0.0012890547513961792
,,0.001,6912,,,,,,
216,0.49424993991851807,,6943,0.4957338869571686,9.933969704434276e-05,8.53553501656279e-07,8.076935955614317e-06,0.00018437678227201104,0.001266961102373898
,,0.001,6944,,,,,,
217,0.4949597716331482,,6975,0.49853941798210144,0.0001431608252460137,3.1994136406865437e-07,9.607499123376328e-06,0.0002408355358056724,0.0012464385945349932
,,0.001,6976,,,,,,
218,0.4943222999572754,,7007,0.5018777251243591,0.00015394430374726653,3.3256660003644356e-07,9.789239811652806e-06,0.0002534995146561414,0.0012265798868611455
,,0.001,7008,,,,,,
219,0.4933679699897766,,7039,0.504109263420105,0.00021392185590229928,9.415561521564086e-07,1.4871241546643432e-05,0.0003673420287668705,0.0012093951227143407
,,0.001,7040,,,,,,
220,0.4934675991535187,,7071,0.5068497657775879,0.00045366838457994163,1.9518235205850942e-07,2.7511559892445803e-05,0.0007297598058357835,0.0011998023837804794
,,0.001,7072,,,,,,
221,0.49495643377304077,,7103,0.5059458613395691,0.0009683938696980476,9.892048637993867e-07,1.9602652173489332e-05,0.0011693666456267238,0.0011991936480626464
,,0.001,7104,,,,,,
222,0.48989635705947876,,7135,0.5059231519699097,0.00021348260634113103,1.5599825928802602e-05,1.3817978469887748e-05,0.00042966147884726524,0.0011838030768558383
,,0.001,7136,,,,,,
223,0.4900473654270172,,7167,0.5062829256057739,7.538944919360802e-05,5.24446249983157e-07,1.0118742466147523e-05,0.0001791990944184363,0.0011637109564617276
,,0.001,7168,,,,,,
224,0.49105116724967957,,7199,0.5084879994392395,0.0002311135467607528,4.361620540294098e-06,6.987957476667361e-06,0.0003228012064937502,0.0011468927841633558
,,0.001,7200,,,,,,
225,0.49465009570121765,,7231,0.5099773406982422,0.0001441747444914654,1.5154945685935672e-05,1.6949910786934197e-05,0.000389448570786044,0.0011317438911646605
,,0.001,7232,,,,,,
226,0.49928465485572815,,7263,0.5102657675743103,0.0002751309366431087,2.4817014491418377e-05,3.054521948797628e-05,0.000704668287653476,0.0011232023825868964
,,0.001,7264,,,,,,
227,0.5048918724060059,,7295,0.5084688067436218,0.0002662476908881217,1.613005679246271e-06,1.1772945981647354e-05,0.0003920421586371958,0.0011085792211815715
,,0.001,7296,,,,,,
228,0.5059736371040344,,7327,0.5099415183067322,4.2952189687639475e-05,1.0611172456265194e-06,4.591716333379736e-06,9.41749312914908e-05,0.0010882910573855042
,,0.001,7328,,,,,,
229,0.5072651505470276,,7359,0.5138979554176331,0.0001413514546584338,2.856108096693788e-07,6.484693585662171e-06,0.00020762646454386413,0.0010706777684390545
,,0.001,7360,,,,,,
230,0.507034182548523,,7391,0.5164610743522644,0.00019177954527549446,1.649451490948195e-07,1.75606273842277e-05,0.00036821060348302126,0.0010566284181550145
,,0.001,7392,,,,,,
231,0.5068667531013489,,7423,0.5178181529045105,0.00012505563790909946,1.295768470299663e-07,1.0330997611163184e-05,0.00022901348711457103,0.0010400761384516954
,,0.001,7424,,,,,,
232,0.5064367651939392,,7455,0.5228910446166992,0.0016746835317462683,5.673293799191015e-07,2.7240379495196976e-05,0.0019499241607263684,0.0010582731338217854
,,0.001,7456,,,,,,
233,0.4922892451286316,,7487,0.5210862159729004,0.0012005472090095282,3.3321973660349613e-06,4.21808181272354e-05,0.0016390165546908975,0.0010698880068957806
,,0.001,7488,,,,,,
234,0.48294296860694885,,7519,0.5143855810165405,0.000544037320651114,8.648210609862872e-07,5.297566167428158e-05,0.0010781179880723357,0.0010700526181608438
,,0.001,7520,,,,,,
235,0.47726067900657654,,7551,0.506693422794342,0.00019648915622383356,1.4770936104469001e-05,1.5397954484797083e-05,0.00042432339978404343,0.001057137968018651
,,0.001,7552,,,,,,
236,0.4766126275062561,,7583,0.5049288272857666,0.000265771261183545,4.950571110384772e-06,1.5066126252349932e-05,0.0004411853733472526,0.0010448188986629248
,,0.001,7584,,,,,,
237,0.47408178448677063,,7615,0.5041095018386841,6.590560951735824e-05,1.5178027013007522e-07,8.810488907329272e-06,0.00015476939734071493,0.00102701794821769
,,0.001,7616,,,,,,
238,0.47439414262771606,,7647,0.5065330862998962,0.0001755598932504654,1.777061271468483e-07,6.650676368735731e-06,0.00024295518232975155,0.00101133668795228
,,0.001,7648,,,,,,
239,0.475403755903244,,7679,0.5089794397354126,0.0004185931757092476,2.725575996009866e-07,1.5489169527427293e-05,0.0005748477415181696,0.0010026069357991219
,,0.001,7680,,,,,,
240,0.47200074791908264,,7711,0.5084096193313599,0.0005566574982367456,3.364401948147133e-07,1.6188883819268085e-05,0.0007202285341918468,0.0009969593957066536
,,0.001,7712,,,,,,
241,0.46582871675491333,,7743,0.5080830454826355,0.00036873220233246684,9.901336852635723e-07,1.565823913551867e-05,0.0005302653298713267,0.0009876254480332136
,,0.001,7744,,,,,,
242,0.4611120820045471,,7775,0.5087670087814331,0.00011887266009580344,3.2064590413938276e-06,3.310593820060603e-05,0.00046596431639045477,0.0009771921904757619
,,0.001,7776,,,,,,
243,0.4582979083061218,,7807,0.5061489343643188,0.000275529979262501,2.201396682721679e-06,3.049960287171416e-05,0.0005915329675190151,0.0009694790351204574
,,0.001,7808,,,,,,
244,0.45438188314437866,,7839,0.5028866529464722,0.00037858623545616865,1.4832374972684192e-06,1.334426360699581e-05,0.0005194451659917831,0.0009604783845134079
,,0.001,7840,,,,,,
245,0.45047423243522644,,7871,0.5039559602737427,0.00046534344437532127,2.9005270789639326e-06,3.9338923670584336e-05,0.0008732352871447802,0.0009587334934622049
,,0.001,7872,,,,,,
246,0.44113314151763916,,7903,0.5014509558677673,0.00013189541641622782,3.808775318248081e-06,1.3071577996015549e-05,0.0002816550841089338,0.000945191946811974
,,0.001,7904,,,,,,
247,0.4398719072341919,,7935,0.5013079047203064,0.00014064658898860216,3.1855810789238603e-07,7.1583590397494845e-06,0.00021382299019023776,0.0009305645944550633
,,0.001,7936,,,,,,
248,0.43988725543022156,,7967,0.5031576752662659,7.643615390406922e-05,3.4658347658478306e-07,1.7873819160740823e-05,0.00025690722395665944,0.0009170914418064058
,,0.001,7968,,,,,,
249,0.4384470283985138,,7999,0.5052376389503479,8.377253834623843e-05,1.462914696048756e-07,6.913278866704786e-06,0.00015363682177849114,0.0009018223499879241
,,0.001,8000,,,,,,
250,0.44080689549446106,,8031,0.5076575875282288,0.0001654398365644738,1.9395815797906835e-07,1.9095137758995406e-05,0.00035736107383854687,0.0008909330936148763
,,0.001,8032,,,,,,
251,0.440768837928772,,8063,0.5075809359550476,0.00014086479495745152,5.241208782535978e-07,3.207978079444729e-05,0.000464283162727952,0.0008824000833556056
,,0.001,8064,,,,,,
252,0.4370509386062622,,8095,0.5064772963523865,0.0001551794121041894,4.4743936200575263e-07,1.3857136764272582e-05,0.0002959879639092833,0.000870671879965812
,,0.001,8096,,,,,,
253,0.43468931317329407,,8127,0.5064045786857605,0.00016687386960256845,8.670305646774068e-07,1.7138578186859377e-05,0.00034259483800269663,0.000860110332723707
,,0.001,8128,,,,,,
254,0.4339197874069214,,8159,0.5075628757476807,0.00012216180039104074,2.3386246539303102e-07,7.526136414526263e-06,0.00019859246094711125,0.0008468799642287195
,,0.001,8160,,,,,,
255,0.4357154071331024,,8191,0.5099301338195801,0.00025136713520623744,3.8292807857942535e-07,9.692419553175569e-06,0.00035020598443225026,0.0008369464776478708
,,0.001,8192,,,,,,
256,0.43530410528182983,,8223,0.5122064352035522,0.00040198725764639676,2.363836983931833e-06,2.4764574845903553e-05,0.000661452126223594,0.0008334366139024496
,,0.001,8224,,,,,,
257,0.4279083013534546,,8255,0.5104243755340576,0.0005975469830445945,1.2060734206897905e-06,1.7545035007060505e-05,0.0007790277013555169,0.0008323484216816723
,,0.001,8256,,,,,,
258,0.4210715889930725,,8287,0.507798969745636,0.0008439486846327782,1.496876279816206e-06,3.3950167562579736e-05,0.0011909347958862782,0.0008395201293751597
,,0.001,8288,,,,,,
259,0.4074428975582123,,8319,0.504093587398529,0.0002753025619313121,8.227918897318887e-07,8.388276910409331e-05,0.0011182439047843218,0.0008450946188531816
,,0.001,8320,,,,,,
260,0.3951745927333832,,8351,0.49796438217163086,0.00046288693556562066,6.436181934077467e-07,2.647296423674561e-05,0.0007308347267098725,0.0008428094442933798
,,0.001,8352,,,,,,
261,0.38792476058006287,,8383,0.4933757781982422,0.00024745118571445346,2.3387049168377416e-06,1.2880198482889682e-05,0.0003879466385114938,0.000833712168969214
,,0.001,8384,,,,,,
262,0.3842999041080475,,8415,0.4947001039981842,0.0002551502548158169,1.0655425057848333e-06,1.3500026398105547e-05,0.0003954781568609178,0.0008249474922195077
,,0.001,8416,,,,,,
263,0.38190147280693054,,8447,0.49586573243141174,0.0004558833607006818,6.611014669033466e-07,1.6549083738937043e-05,0.0006246796110644937,0.0008209421066567302
,,0.001,8448,,,,,,
264,0.37922564148902893,,8479,0.49838754534721375,8.376397454412654e-05,7.023710395515081e-07,3.291697112217662e-06,0.0001201928171212785,0.0008069271571002901
,,0.001,8480,,,,,,
265,0.3815266191959381,,8511,0.5042645931243896,0.0007178604137152433,2.6905834715762467e-07,5.8989630815631244e-06,0.0007781952735967934,0.0008063525310717523
,,0.001,8512,,,,,,
266,0.37446215748786926,,8543,0.506654679775238,0.0003261375823058188,5.399809879236273e-07,1.744016662996728e-05,0.0005032391054555774,0.0008002902613952756
,,0.001,8544,,,,,,
267,0.3683387339115143,,8575,0.5056048631668091,0.00043521978659555316,2.532309508751496e-07,1.4773178008908872e-05,0.0005842177197337151,0.0007959688082337379
,,0.001,8576,,,,,,
268,0.36140552163124084,,8607,0.5037509202957153,0.000765848031733185,7.182499643931806e-07,3.369858313817531e-05,0.0011064250720664859,0.0008021779358386993
,,0.001,8608,,,,,,
269,0.34600433707237244,,8639,0.5004359483718872,0.00029621314024552703,2.9125485525582917e-06,1.824992614274379e-05,0.0004932751762680709,0.0007959998329170048
,,0.001,8640,,,,,,
270,0.3418198823928833,,8671,0.4996618926525116,0.00035917351488023996,1.1424686817917973e-05,1.9353627067175694e-05,0.0006098331650719047,0.000792276521679014
,,0.001,8672,,,,,,
271,0.3396608233451843,,8703,0.5007717609405518,0.0002483768039382994,4.282502231944818e-06,1.57557224156335e-05,0.00042734650196507573,0.0007849779212847352
,,0.001,8704,,,,,,
272,0.34541186690330505,,8735,0.5018784999847412,0.0002218994195573032,3.0526357477356214e-06,6.144199232949177e-06,0.0002986045728903264,0.0007752504316158593
,,0.001,8736,,,,,,
273,0.34511876106262207,,8767,0.5054263472557068,8.290992263937369e-05,1.6129739606185467e-06,9.175159902952146e-06,0.00018272637680638582,0.0007633999921381474
,,0.001,8768,,,,,,
274,0.34399518370628357,,8799,0.5079964399337769,0.0005210518138483167,1.8998112238932663e-07,1.2911123121739365e-05,0.0006511129904538393,0.000761154224164784
,,0.001,8800,,,,,,
275,0.33633357286453247,,8831,0.509246289730072,0.0002415539784124121,1.2034658425363887e-07,7.602247933391482e-06,0.000318178121233359,0.0007522947271354496
,,0.001,8832,,,,,,
276,0.33527830243110657,,8863,0.5106174349784851,0.0005562858423218131,1.1543887268317121e-07,9.472972124058288e-06,0.0006515927379950881,0.0007502806838601828
,,0.001,8864,,,,,,
277,0.3320164680480957,,8895,0.5125297904014587,0.00016467762179672718,1.180434992420487e-06,3.481303792796098e-05,0.0005187101196497679,0.0007456492749042809
,,0.001,8896,,,,,,
278,0.3273829519748688,,8927,0.5108759999275208,0.0002954646188300103,1.5786192761879647e-06,7.961985829751939e-06,0.00038297753781080246,0.000738395843654871
,,0.001,8928,,,,,,
279,0.32150885462760925,,8959,0.5127796530723572,0.00020253115508239716,3.1813726764085004e-07,9.825375855143648e-06,0.0003023755853064358,0.000729675404727459
,,0.001,8960,,,,,,
280,0.31849205493927,,8991,0.51287442445755,0.00021503503376152366,7.591789312755282e-07,2.7608208256424405e-05,0.0004949131398461759,0.0007249802001751959
,,0.001,8992,,,,,,
281,0.3138740360736847,,9023,0.5116667747497559,0.00014054869825486094,8.666634698784037e-07,8.048378731473349e-06,0.000225365802180022,0.0007149878656491637
,,0.001,9024,,,,,,
282,0.3125619888305664,,9055,0.5138871073722839,0.00014286644000094384,2.7488522391649894e-07,1.2118584891140927e-05,0.00026542667183093727,0.0007059966446831822
,,0.001,9056,,,,,,
283,0.33287861943244934,,9087,0.5140315890312195,0.00026901604724116623,8.671210594002332e-07,1.3874375326849986e-05,0.00041209536720998585,0.0007001186604611576
,,0.001,9088,,,,,,
284,0.3456149995326996,,9119,0.5141631960868835,0.00018326743156649172,8.417362664658867e-07,1.2774544302374125e-05,0.00031522157951258123,0.0006924206973053515
,,0.001,9120,,,,,,
285,0.3529096841812134,,9151,0.5150097608566284,0.0004298288840800524,8.858211799633864e-07,8.860973139235284e-06,0.0005228676018305123,0.0006890296353958547
,,0.001,9152,,,,,,
286,0.34821218252182007,,9183,0.5166649222373962,0.00013388022489380091,4.811877261090558e-07,1.665620038693305e-05,0.00030284817330539227,0.0006813060026615858
,,0.001,9184,,,,,,
287,0.3479195237159729,,9215,0.5185107588768005,0.00017450725135859102,1.3505862739293661e-07,5.378015430324012e-06,0.00022896270093042403,0.000672259135171771
,,0.001,9216,,,,,,
288,0.34542611241340637,,9247,0.5205259919166565,0.0005036389920860529,3.671958666018327e-07,1.120145225286251e-05,0.0006174894515424967,0.0006711637252010405
,,0.001,9248,,,,,,
289,0.33635976910591125,,9279,0.5209275484085083,0.0001027563848765567,3.003795200129389e-06,1.2037094165862072e-05,0.00023814631276763976,0.0006625034147873521
,,0.001,9280,,,,,,
290,0.33921921253204346,,9311,0.5224488973617554,3.220320650143549e-05,1.9253452876455412e-07,8.721329322725069e-06,0.00012037916894769296,0.0006516608991660178
,,0.001,9312,,,,,,
291,0.34635162353515625,,9343,0.5244784951210022,0.000280501670204103,1.8102161902788794e-07,1.1851965609821491e-05,0.00039992647361941636,0.0006466262275353074
,,0.001,9344,,,,,,
292,0.3452717959880829,,9375,0.5234739184379578,0.0004657251120079309,8.204304435821541e-07,4.170938700553961e-05,0.0008869210141710937,0.0006514321430586278
,,0.001,9376,,,,,,
293,0.3333633244037628,,9407,0.5213878750801086,0.00041771974065341055,6.704622592224041e-06,3.3881093258969486e-05,0.0007900536875240505,0.0006542045739479363
,,0.001,9408,,,,,,
294,0.3251998722553253,,9439,0.5205892324447632,0.0008366497349925339,2.1127716536284424e-06,1.7929607565747574e-05,0.0010265096789225936,0.0006616506725549698
,,0.0005,9440,,,,,,
295,0.3111238181591034,,9471,0.5191896557807922,0.00031019101152196527,1.006638967737672e-06,1.3321765436558053e-05,0.00044844183139503,0.000657386495731771
,,0.0005,9472,,,,,,
296,0.3143177926540375,,9503,0.5193397402763367,0.00013899352052249014,1.0328420785299386e-06,5.825158950756304e-06,0.0002024092827923596,0.0006482869503088295
,,0.0005,9504,,,,,,
297,0.3141213655471802,,9535,0.520628809928894,2.1523705072468147e-05,4.4809235077991616e-07,1.983842594199814e-06,4.360259117675014e-05,0.0006361932610161602
,,0.0005,9536,,,,,,
298,0.3163362741470337,,9567,0.5232381820678711,4.1453433368587866e-05,1.6191673068988166e-07,2.086563199554803e-06,6.312865298241377e-05,0.0006247319397516549
,,0.0005,9568,,,,,,
299,0.31878989934921265,,9599,0.525637686252594,2.477729503880255e-05,1.6472168340442295e-07,2.233806299045682e-06,4.7938967327354476e-05,0.0006131961126811802
,,0.0005,9600,,,,,,
300,0.3200477659702301,,9631,0.5280008912086487,3.406584801268764e-05,1.8717635441589664e-07,3.260789526393637e-06,6.760961696272716e-05,0.0006022843881510198
,,0.0005,9632,,,,,,
301,0.32398471236228943,,9663,0.5302619934082031,7.962693052832037e-05,1.6546002257200598e-07,3.85271005143295e-06,0.00011898131924681365,0.0005926183075644076
,,0.0005,9664,,,,,,
302,0.3284018039703369,,9695,0.5316272974014282,0.0002731421554926783,5.810647962789517e-07,8.585286195739172e-06,0.0003619002818595618,0.0005880039534531534
,,0.0005,9696,,,,,,
303,0.3246549367904663,,9727,0.5318530201911926,0.00010726910113589838,6.579358569069882e-07,5.622204753308324e-06,0.00016678082465659827,0.0005795795004814863
,,0.0005,9728,,,,,,
304,0.3261567950248718,,9759,0.5329198241233826,1.9016229998669587e-05,1.997758545257966e-07,1.908424337671022e-06,3.909935549017973e-05,0.0005687698721885681
,,0.0005,9760,,,,,,
305,0.32839375734329224,,9791,0.5345818400382996,2.0450584997888654e-05,1.8402215573587455e-07,3.5670611850946443e-06,5.7041310355998576e-05,0.000558535335585475
,,0.0005,9792,,,,,,
306,0.3326510787010193,,9823,0.5369971990585327,2.1301280867191963e-05,1.179235695758507e-07,1.1194064200026332e-06,3.308496525278315e-05,0.0005480262916535139
,,0.0005,9824,,,,,,
307,0.34244993329048157,,9855,0.5394827127456665,7.096394710970344e-06,1.0868601663105437e-07,1.2584811202032142e-06,2.02246355911484e-05,0.0005374702741391957
,,0.0005,9856,,,,,,
308,0.3542724847793579,,9887,0.542290985584259,2.6035499104182236e-05,1.1491679430264412e-07,1.0542429436100065e-06,3.7152512959437445e-05,0.0005274639115668833
,,0.0005,9888,,,,,,
309,0.37170785665512085,,9919,0.5442759990692139,3.312589615234174e-05,1.3652193331381568e-07,2.6752145458885934e-06,6.056065103621222e-05,0.0005181258311495185
,,0.0005,9920,,,,,,
310,0.38690197467803955,,9951,0.5457037091255188,6.483080505859107e-05,1.8867548590151273e-07,4.013658326584846e-06,0.00010591077443677932,0.0005098815308883786
,,0.0005,9952,,,,,,
311,0.39502158761024475,,9983,0.5464785695075989,1.8634682419360615e-05,1.1268316768564546e-07,1.5132150110730436e-06,3.433024903642945e-05,0.0005003705155104399
,,0.0005,9984,,,,,,
312,0.3998282253742218,,10015,0.5482414960861206,1.3548034985433333e-05,1.305814834040575e-07,1.166700371868501e-06,2.586794289527461e-05,0.00049088045489043
,,0.0005,10016,,,,,,
313,0.40495550632476807,,10047,0.5492527484893799,5.156623956281692e-05,1.3654678809871257e-07,2.6319919470552122e-06,7.856888987589628e-05,0.00048263423377647996
,,0.0005,10048,,,,,,
314,0.41209712624549866,,10079,0.5504429340362549,0.00017828754789661616,1.715235384835978e-07,3.811955821220181e-06,0.00021726472186855972,0.00047732685925439
,,0.0005,10080,,,,,,
315,0.4084635078907013,,10111,0.5513353943824768,5.109713674755767e-05,1.813952223983506e-07,5.144240276422352e-06,0.00010344650218030438,0.00046984924119897187
,,0.0005,10112,,,,,,
316,0.41731536388397217,,10143,0.5515726208686829,3.094904241152108e-05,1.4057005159884284e-07,1.7953153701455449e-06,4.9605045205680653e-05,0.00046144434600137174
,,0.0005,10144,,,,,,
