epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
,0.001,1220,,,,,,
20,,1280,0.21448563039302826,0.0064267972484230995,3.7556052120635286e-05,6.564989598700777e-05,0.006530003156512976,
,0.001,1281,,,,,,
21,,1341,0.2085486799478531,0.007047053426504135,0.00019657488155644387,3.965448559029028e-05,0.007283281069248915,
,0.001,1342,,,,,,
22,,1402,0.20194990932941437,0.007214854471385479,0.00017697500879876316,0.00021451128122862428,0.007606339640915394,
,0.001,1403,,,,,,
23,,1463,0.2001754343509674,0.006903078872710466,0.00015483897004742175,4.7496123443124816e-05,0.0071054124273359776,
,0.001,1464,,,,,,
24,,1524,0.1958400160074234,0.0053541879169642925,0.00011151413491461426,5.597488780040294e-05,0.005521676503121853,
,0.001,1525,,,,,,
25,,1585,0.19332420825958252,0.007720532827079296,1.5980578609742224e-05,4.09695458074566e-05,0.007777481805533171,
,0.001,1586,,,,,,
26,,1646,0.19239796698093414,0.006570891942828894,1.1202253517694771e-05,2.7143794795847498e-05,0.006609239615499973,
,0.001,1647,,,,,,
27,,1707,0.19357366859912872,0.005147815681993961,5.050302206655033e-06,2.2638227164861746e-05,0.0051755039021372795,
,0.001,1708,,,,,,
28,,1768,0.1914142519235611,0.005922401323914528,3.6609774269891204e-06,2.0292225599405356e-05,0.005946355406194925,
,0.001,1769,,,,,,
29,,1829,0.1892971694469452,0.008311944082379341,0.00015096947026904672,7.140629895729944e-05,0.008534320630133152,
,0.001,1830,,,,,,
30,,1890,0.18996648490428925,0.005917980335652828,8.110460839816369e-06,2.538373701099772e-05,0.005951473023742437,
,0.001,1891,,,,,,
31,,1951,0.18527641892433167,0.005414450075477362,3.846696927212179e-05,3.766355803236365e-05,0.005490579176694155,
,0.001,1952,,,,,,
32,,2012,0.1821325123310089,0.004374336916953325,7.053560693748295e-05,4.6742068661842495e-05,0.004491614177823067,
,0.001,2013,,,,,,
33,,2073,0.18113484978675842,0.007564461324363947,5.212332325754687e-06,8.502377750119194e-05,0.007654696237295866,
,0.001,2074,,,,,,
34,,2134,0.16939520835876465,0.008668276481330395,0.00010692208888940513,0.00016196724027395248,0.008937165141105652,
,0.001,2135,,,,,,
35,,2195,0.16933540999889374,0.00414747791364789,0.0003358054382260889,0.00015809433534741402,0.004641376901417971,
,0.001,2196,,,,,,
36,,2256,0.17287792265415192,0.005260039120912552,0.0001780221937224269,7.081760122673586e-05,0.005508877336978912,
,0.001,2257,,,,,,
37,,2317,0.180081307888031,0.0065183392725884914,3.489535811240785e-05,0.00014626748452428728,0.006699501536786556,
,0.001,2318,,,,,,
38,,2378,0.1845105141401291,0.005137448199093342,8.053620695136487e-05,4.431999332155101e-05,0.005262304563075304,
,0.001,2379,,,,,,
39,,2439,0.18080535531044006,0.0033645047806203365,0.0004851166740991175,5.1790455472655594e-05,0.0039014110807329416,
,0.001,2440,,,,,,
40,,2500,0.18261376023292542,0.0037163461092859507,0.0003709245938807726,5.853441689396277e-05,0.004145804326981306,
,0.001,2501,,,,,,
41,,2561,0.18624654412269592,0.0034139289055019617,0.0002505049924366176,6.487756763817742e-05,0.003729310818016529,
,0.001,2562,,,,,,
42,,2622,0.19067592918872833,0.003284361446276307,0.00036913450458087027,9.446789044886827e-05,0.003747963346540928,
,0.001,2623,,,,,,
43,,2683,0.19450698792934418,0.002094902563840151,0.00022922812786418945,5.1973947847727686e-05,0.002376104472205043,
,0.001,2684,,,,,,
44,,2744,0.19712145626544952,0.003492517862468958,0.0002701279881875962,4.955513941240497e-05,0.003812200855463743,
,0.001,2745,,,,,,
45,,2805,0.19664457440376282,0.0013702422147616744,0.00040047173388302326,7.217307575047016e-05,0.0018428865587338805,
,0.001,2806,,,,,,
46,,2866,0.19457805156707764,0.000748166348785162,0.00019649423484224826,0.00018841330893337727,0.0011330739362165332,
,0.001,2867,,,,,,
47,,2927,0.19660937786102295,0.0023123929277062416,0.0011933371424674988,0.00048307215911336243,0.003988802433013916,
,0.001,2928,,,,,,
48,,2988,0.1887175589799881,0.0011530235642567277,0.00014071870828047395,7.534379255957901e-05,0.0013690863270312548,
,0.001,2989,,,,,,
49,,3049,0.19045624136924744,0.00303590833209455,6.361858686432242e-05,6.593867146875709e-05,0.0031654660124331713,
,0.001,3050,,,,,,
50,,3110,0.19211445748806,0.0022235854994505644,3.6378266941028414e-06,6.839200796093792e-05,0.0022956151515245438,0.00927920825779438
,0.001,3111,,,,,,
51,,3171,0.1981189101934433,0.002055757911875844,1.2594322470249608e-05,7.091762381605804e-05,0.002139269607141614,0.009136409498751163
,0.001,3172,,,,,,
52,,3232,0.20489518344402313,0.003017729613929987,3.6755765904672444e-05,5.4074662330094725e-05,0.0031085596419870853,0.009015851654112339
,0.001,3233,,,,,,
53,,3293,0.20348122715950012,0.002512898063287139,0.0001987997384276241,9.540962491882965e-05,0.0028071077540516853,0.008891677483916283
,0.001,3294,,,,,,
54,,3354,0.21072816848754883,0.0012957170838490129,0.00034663130645640194,8.775469905231148e-05,0.0017301031621173024,0.00874844565987587
,0.001,3355,,,,,,
55,,3415,0.21537600457668304,0.0013009806862100959,0.0005513588548637927,8.837959467200562e-05,0.0019407190848141909,0.00861229095607996
,0.001,3416,,,,,,
56,,3476,0.22159580886363983,0.0012657286133617163,6.022304660291411e-05,9.859749116003513e-05,0.0014245493803173304,0.008468536660075188
,0.001,3477,,,,,,
57,,3537,0.23312507569789886,0.00048792007146403193,3.9865162193564174e-07,9.719498484628275e-05,0.0005855136550962925,0.008310875855386257
,0.001,3538,,,,,,
58,,3598,0.2344127595424652,0.0018705780385062099,9.15792440991936e-07,9.784174471860752e-05,0.0019693351350724697,0.008184045553207397
,0.001,3599,,,,,,
59,,3659,0.23378226161003113,0.0016581028467044234,6.265734555199742e-06,8.231560786953196e-05,0.0017466838471591473,0.008055297657847404
,0.001,3660,,,,,,
60,,3720,0.2381807416677475,0.0020826030522584915,8.840743248583749e-06,8.265829819720238e-05,0.0021741024684160948,0.007937674410641193
,0.001,3721,,,,,,
61,,3781,0.2434733510017395,0.002254677005112171,6.158578798931558e-06,0.00010686880705179647,0.002367704175412655,0.007826274260878563
,0.001,3782,,,,,,
62,,3842,0.24156051874160767,0.0022836532443761826,1.3383174746195436e-06,6.508659134851769e-05,0.002350078197196126,0.007716750726103783
,0.001,3843,,,,,,
63,,3903,0.23769216239452362,0.001464765751734376,3.2276054184876557e-07,7.650164479855448e-05,0.0015415898524224758,0.007593247573822737
,0.001,3904,,,,,,
64,,3964,0.23338118195533752,0.007248001638799906,4.4143009290564805e-05,0.00029226805781945586,0.007584413979202509,0.00759307062253356
,0.001,3965,,,,,,
65,,4025,0.21129998564720154,0.0030275078024715185,0.0003015455149579793,0.00010499152267584577,0.003434045473113656,0.007509890478104353
,0.001,4026,,,,,,
66,,4086,0.20610849559307098,0.003144670743495226,3.207723784726113e-05,8.875194907886907e-05,0.0032654996030032635,0.007425002288073301
,0.001,4087,,,,,,
67,,4147,0.2055330127477646,0.0017235237173736095,6.2431040532828774e-06,7.122710667317733e-05,0.0018009940395131707,0.007312522269785404
,0.001,4148,,,,,,
68,,4208,0.2068023383617401,0.006788797676563263,0.0001793553528841585,5.490885814651847e-05,0.007023061625659466,0.007306733168661594
,0.001,4209,,,,,,
69,,4269,0.20462936162948608,0.004668605979532003,0.0001507184060756117,4.3508414819370955e-05,0.0048628333024680614,0.0072578550316393375
,0.001,4270,,,,,,
70,,4330,0.2034851312637329,0.0032030462753027678,0.00010141931124962866,5.745090311393142e-05,0.003361917333677411,0.007179936394095421
,0.001,4331,,,,,,
71,,4391,0.20179499685764313,0.0034289020113646984,5.8207187976222485e-05,9.389861952513456e-05,0.0035810074768960476,0.007107957731932402
,0.001,4392,,,,,,
72,,4452,0.19311286509037018,0.0071599846705794334,0.00027121356106363237,0.00014153672964312136,0.007572733331471682,0.007117253262549639
,0.001,4453,,,,,,
73,,4513,0.18126922845840454,0.006673722993582487,0.00030739622889086604,0.00013226023293100297,0.007113378960639238,0.007117175962775946
,0.001,4514,,,,,,
74,,4574,0.18601487576961517,0.004676920361816883,0.000294608500553295,6.503979238914326e-05,0.005036570131778717,0.0070755635388195515
,0.001,4575,,,,,,
75,,4635,0.18949627876281738,0.0035017693880945444,5.4010990425013006e-05,7.277139229699969e-05,0.0036285514943301678,0.007006623316556215
,0.001,4636,,,,,,
76,,4696,0.20029638707637787,0.002351118717342615,0.00015592719137202948,6.499211303889751e-05,0.00257203821092844,0.006917931605130434
,0.001,4697,,,,,,
77,,4757,0.20412929356098175,0.004854446742683649,0.0003223450039513409,0.00019336263358127326,0.0053701545111835,0.006886976305395365
,0.001,4758,,,,,,
78,,4818,0.1909298300743103,0.00254828785546124,0.00013929317356087267,6.617719191126525e-05,0.0027537590358406305,0.006804311648011208
,0.001,4819,,,,,,
79,,4879,0.1928418129682541,0.004427166189998388,8.349147537956014e-05,6.250340811675414e-05,0.004573160316795111,0.006759688723832369
,0.001,4880,,,,,,
80,,4940,0.1898544281721115,0.00517686503008008,0.00045742583461105824,9.080921881832182e-05,0.005725098308175802,0.0067389970645308495
,0.001,4941,,,,,,
81,,5001,0.18571747839450836,0.0018735537305474281,2.709132786549162e-05,7.140280649764463e-05,0.0019720480777323246,0.00664365803822875
,0.001,5002,,,,,,
82,,5062,0.18692731857299805,0.001745765097439289,8.837992936605588e-06,7.908170664450154e-05,0.0018336845096200705,0.006547458469867706
,0.001,5063,,,,,,
83,,5123,0.19709822535514832,0.0018833152716979384,8.776037429925054e-05,9.846210014075041e-05,0.002069537527859211,0.006457900162786245
,0.001,5124,,,,,,
84,,5184,0.20256972312927246,0.00529574416577816,6.1197119975986425e-06,8.897003863239661e-05,0.00539083406329155,0.006436558905988932
,0.001,5185,,,,,,
85,,5245,0.203004851937294,0.0025468014646321535,9.686229532235302e-06,0.00010089341958519071,0.002657380886375904,0.006360975094139576
,0.001,5246,,,,,,
86,,5306,0.20575876533985138,0.0034782919101417065,1.4766238564334344e-05,6.532439874717966e-05,0.003558380762115121,0.006304923444986343
,0.001,5307,,,,,,
87,,5367,0.2051749974489212,0.001609480706974864,3.869821739499457e-06,8.675965364091098e-05,0.0017001100350171328,0.006212827283889055
,0.001,5368,,,,,,
88,,5428,0.2136678397655487,0.001625008531846106,7.818264748493675e-06,6.544224743265659e-05,0.0016982697416096926,0.006122536025941372
,0.001,5429,,,,,,
89,,5489,0.21751679480075836,0.0017663006437942386,6.69816586196248e-07,9.73948190221563e-05,0.00186436518561095,0.006037372630089521
,0.001,5490,,,,,,
90,,5550,0.22763465344905853,0.0035851907450705767,7.685563105042093e-06,6.888349889777601e-05,0.003661760129034519,0.005989860277622938
,0.001,5551,,,,,,
91,,5611,0.23231704533100128,0.007606104481965303,1.8093764083459973e-05,5.135853643878363e-05,0.007675557862967253,0.0060235741548240185
,0.001,5612,,,,,,
92,,5672,0.2167442888021469,0.0017860294319689274,9.208556548401248e-06,0.0001236694515682757,0.0019189071608707309,0.005941480863839388
,0.001,5673,,,,,,
93,,5733,0.2151414006948471,0.003748224349692464,3.230361471651122e-05,0.00010479248157935217,0.0038853208534419537,0.005900357849895954
,0.001,5734,,,,,,
94,,5794,0.21747910976409912,0.0012714277254417539,0.00015591336705256253,7.901393109932542e-05,0.0015063551254570484,0.00581247778609395
,0.001,5795,,,,,,
95,,5855,0.22620703279972076,0.003440148662775755,5.929286544414936e-06,0.00010328767530154437,0.0035493650939315557,0.005767215508967638
,0.001,5856,,,,,,
96,,5916,0.23737819492816925,0.001176395802758634,4.383825398690533e-06,7.309135980904102e-05,0.001253871014341712,0.005676948465406895
,0.001,5917,,,,,,
97,,5977,0.24907998740673065,0.001336043351329863,1.5556519201709307e-06,7.155618368415162e-05,0.0014091552002355456,0.005591592751443386
,0.001,5978,,,,,,
98,,6038,0.25903087854385376,0.001675521838478744,9.15558871383837e-07,7.93788130977191e-05,0.0017558165127411485,0.005514876917004585
,0.001,6039,,,,,,
99,,6099,0.2653142511844635,0.001967277377843857,1.6563274130021455e-06,8.318856998812407e-05,0.002052122261375189,0.005445621907711029
,0.001,6100,,,,,,
100,,6160,0.2749040126800537,0.002981033641844988,1.7631586160860024e-05,6.45540640107356e-05,0.003063219366595149,0.005397974047809839
,0.001,6161,,,,,,
101,,6221,0.2796526551246643,0.0008027232252061367,3.652246732599451e-06,6.669767753919587e-05,0.0008730731788091362,0.005307476036250591
,0.001,6222,,,,,,
102,,6282,0.2935006022453308,0.0009585347725078464,1.551493005536031e-05,6.503122858703136e-05,0.001039080903865397,0.005222108215093613
,0.001,6283,,,,,,
103,,6343,0.30432549118995667,0.0010866242228075862,9.29804373299703e-05,6.539386959047988e-05,0.0012449988862499595,0.005142565816640854
,0.001,6344,,,,,,
104,,6404,0.31089285016059875,0.0017915591597557068,7.033513975329697e-05,8.095665543805808e-05,0.0019428509986028075,0.005078571382910013
,0.001,6405,,,,,,
105,,6465,0.30896830558776855,0.003737608902156353,4.2876148654613644e-05,7.581622048746794e-05,0.0038563020061701536,0.005054126027971506
,0.001,6466,,,,,,
106,,6526,0.2842996418476105,0.003782386891543865,4.772294050781056e-05,9.134126594290137e-05,0.003921451047062874,0.005031472537666559
,0.001,6527,,,,,,
107,,6587,0.26325035095214844,0.0026667413767427206,3.188104892615229e-05,8.060067193582654e-05,0.0027792230248451233,0.00498642772436142
,0.001,6588,,,,,,
108,,6648,0.24566881358623505,0.002257437212392688,8.413790965278167e-06,6.964013300603256e-05,0.002335491357371211,0.004933408927172422
,0.001,6649,,,,,,
109,,6709,0.23824599385261536,0.0016875599976629019,9.669629434938543e-06,0.0001368553494103253,0.001834085094742477,0.004871422424912453
,0.001,6710,,,,,,
110,,6770,0.2411542385816574,0.00048771750880405307,5.677085027855355e-06,9.189712000079453e-05,0.0005852917092852294,0.004785699769854546
,0.001,6771,,,,,,
111,,6831,0.2601076364517212,0.0007712485385127366,5.583383608609438e-05,6.601797940675169e-05,0.0008931003394536674,0.004707847721874714
,0.001,6832,,,,,,
112,,6892,0.27275267243385315,0.0008908191812224686,0.00014412168820854276,5.891733235330321e-05,0.0010938583873212337,0.004635568242520094
,0.001,6893,,,,,,
113,,6953,0.2754283547401428,0.0022763623856008053,0.00010421106708236039,6.629549170611426e-05,0.0024468691553920507,0.004591794218868017
,0.001,6954,,,,,,
114,,7014,0.2776971161365509,0.0009363514254800975,0.0001042394433170557,5.789111673948355e-05,0.0010984820546582341,0.004521927796304226
,0.001,7015,,,,,,
115,,7075,0.28136420249938965,0.0010974808828905225,0.00024199548352044076,6.0625567130045965e-05,0.0014001019299030304,0.004459491465240717
,0.001,7076,,,,,,
116,,7136,0.28530755639076233,0.0004895954043604434,9.317190233559813e-06,9.106633660849184e-05,0.0005899788229726255,0.004382100887596607
,0.001,7137,,,,,,
117,,7197,0.2862190306186676,0.0009151370613835752,7.769654621370137e-05,6.831881182733923e-05,0.0010611523175612092,0.0043156822212040424
,0.001,7198,,,,,,
118,,7258,0.2905237674713135,0.0004830007383134216,0.00019961295765824616,5.756574319093488e-05,0.0007401794428005815,0.004244172014296055
,0.001,7259,,,,,,
119,,7319,0.2971183955669403,0.00040452316170558333,0.0002875621721614152,6.022939851391129e-05,0.0007523147505708039,0.004174334928393364
,0.001,7320,,,,,,
120,,7380,0.2986580729484558,0.0003967201919294894,1.4744085092388559e-05,4.975435876986012e-05,0.00046121864579617977,0.004100072663277388
,0.001,7381,,,,,,
121,,7441,0.3027830421924591,0.0012406050227582455,6.142481197457528e-06,6.184946687426418e-05,0.0013085970422253013,0.004044243134558201
,0.001,7442,,,,,,
122,,7502,0.30998751521110535,0.00032482491224072874,2.2512938357976964e-07,8.058759703999385e-05,0.00040563769289292395,0.003971470985561609
,0.001,7503,,,,,,
123,,7563,0.31123170256614685,0.0017807211261242628,2.2192996311787283e-06,8.533208165317774e-05,0.0018682724330574274,0.0039294068701565266
,0.001,7564,,,,,,
124,,7624,0.30976933240890503,0.0032315098214894533,7.723939233983401e-06,4.408503446029499e-05,0.0032833185978233814,0.003916485235095024
,0.001,7625,,,,,,
125,,7685,0.31364911794662476,0.001330672879703343,8.342690307472367e-06,9.332127956440672e-05,0.0014323369832709432,0.003866802202537656
,0.001,7686,,,,,,
126,,7746,0.32271191477775574,0.00037021434400230646,4.545829142443836e-06,4.8956302634906024e-05,0.0004237165558151901,0.003797940444201231
,0.001,7747,,,,,,
127,,7807,0.3296443819999695,0.0008461984107270837,0.00020111544290557504,5.84182380407583e-05,0.0011057324009016156,0.0037440964952111244
,0.001,7808,,,,,,
128,,7868,0.3324025571346283,0.00036357546923682094,1.1990731763944495e-05,3.0138167858240195e-05,0.00040570436976850033,0.003677328582853079
,0.001,7869,,,,,,
129,,7929,0.3404403030872345,0.0029512580949813128,1.0805717465700582e-05,6.27513654762879e-05,0.0030248151160776615,0.003664278192445636
,0.001,7930,,,,,,
130,,7990,0.34260645508766174,0.0028029370587319136,6.836699321866035e-05,8.684547356097028e-05,0.0029581498820334673,0.0036501556169241667
,0.001,7991,,,,,,
131,,8051,0.33815300464630127,0.002840947825461626,6.320675311144441e-06,7.059914787532762e-05,0.0029178678523749113,0.0036355098709464073
,0.001,8052,,,,,,
132,,8112,0.3415690064430237,0.0013813312398269773,5.001596491638338e-06,5.11335747432895e-05,0.0014374663587659597,0.00359154911711812
,0.001,8113,,,,,,
133,,8173,0.34694090485572815,0.0013560440856963396,1.3649460925080348e-05,3.963831841247156e-05,0.0014093321515247226,0.0035479047801345587
,0.001,8174,,,,,,
134,,8234,0.35140460729599,0.00046214324538595974,0.00018827301391866058,4.094359974260442e-05,0.0006913598044775426,0.0034907737281173468
,0.001,8235,,,,,,
135,,8295,0.3553476333618164,0.0005714293220080435,0.0003203717351425439,5.737202809541486e-05,0.0009491732926107943,0.0034399419091641903
,0.001,8296,,,,,,
136,,8356,0.3601301610469818,0.0002750693529378623,2.2831034584669396e-05,3.1333322112914175e-05,0.00032923370599746704,0.003377727698534727
,0.001,8357,,,,,,
137,,8417,0.36332565546035767,0.0012305427808314562,2.6520253868511645e-06,7.076704787323251e-05,0.0013039619661867619,0.003336252411827445
,0.001,8418,,,,,,
138,,8478,0.36826860904693604,0.0002673474373295903,5.703708438886679e-07,5.796086406917311e-05,0.0003258786164224148,0.0032760449685156345
,0.001,8479,,,,,,
139,,8539,0.36509647965431213,0.0017402315279468894,9.40125210036058e-06,6.97629657224752e-05,0.0018193955766037107,0.0032469118013978004
,0.001,8540,,,,,,
140,,8600,0.3668849468231201,0.0012139130849391222,2.762954636637005e-06,4.862654895987362e-05,0.0012653024168685079,0.0032072796020656824
,0.001,8601,,,,,,
141,,8661,0.3683067858219147,0.001208953675813973,6.5680151237756945e-06,4.5475055230781436e-05,0.0012609967961907387,0.003168354043737054
,0.001,8662,,,,,,
142,,8722,0.3783082365989685,0.0007416569860652089,4.914063538308255e-06,4.3584957893472165e-05,0.0007901560165919363,0.0031207900028675795
,0.001,8723,,,,,,
143,,8783,0.3809927999973297,0.0009740593959577382,2.275853603350697e-06,7.417069718940184e-05,0.0010505057871341705,0.00307938433252275
,0.001,8784,,,,,,
144,,8844,0.37735283374786377,0.0006906671915203333,1.617121961317025e-05,5.309988046064973e-05,0.0007599383825436234,0.0030329953879117966
,0.001,8845,,,,,,
145,,8905,0.37884756922721863,0.00030513948877342045,0.0007191921467892826,5.658510417561047e-05,0.0010809168452396989,0.0029939538799226284
,0.001,8906,,,,,,
146,,8966,0.38097405433654785,0.0009331440669484437,6.999726610956714e-05,3.064381598960608e-05,0.0010337850544601679,0.002954750554636121
,0.001,8967,,,,,,
147,,9027,0.37986522912979126,0.0010534682078287005,1.1009654372173827e-05,5.9003876231145114e-05,0.001123481779359281,0.002918125130236149
,0.001,9028,,,,,,
148,,9088,0.3705124855041504,0.0006278132786974311,8.996304131869692e-06,6.565490912180394e-05,0.000702464662026614,0.0028738118708133698
,0.001,9089,,,,,,
149,,9149,0.37075963616371155,0.0010736524127423763,4.9465538722870406e-06,6.596137245651335e-05,0.0011445604031905532,0.0028392269741743803
,0.001,9150,,,,,,
150,,9210,0.36278414726257324,0.0013730587670579553,1.3618760931422003e-05,0.00012417462130542845,0.0015108520165085793,0.002812659367918968
,0.001,9211,,,,,,
151,,9271,0.362592875957489,0.000385233317501843,7.211454430944286e-06,4.6968194510554895e-05,0.00043941292096860707,0.0027651945129036903
,0.001,9272,,,,,,
152,,9332,0.36296120285987854,0.00022692233324050903,4.584865394008375e-07,3.735392965609208e-05,0.0002647347282618284,0.002715185284614563
,0.001,9333,,,,,,
153,,9393,0.3667227327823639,0.0006106570363044739,3.9433192000615236e-07,5.279998731566593e-05,0.0006638512713834643,0.002674158662557602
,0.001,9394,,,,,,
154,,9454,0.3656248152256012,0.00045678840251639485,1.2879339692517533e-06,9.316120122093707e-05,0.0005512373754754663,0.0026317001320421696
,0.001,9455,,,,,,
155,,9515,0.36646249890327454,0.0005375629407353699,1.7481894474258297e-06,3.8521549868164584e-05,0.0005778326303698123,0.002590622752904892
,0.001,9516,,,,,,
156,,9576,0.373113214969635,0.0005750820273533463,2.4124701667460613e-05,5.143859380041249e-05,0.0006506453501060605,0.002551823388785124
,0.001,9577,,,,,,
157,,9637,0.37372827529907227,0.0004167059960309416,1.3055746421741787e-06,3.095975625910796e-05,0.00044897134648635983,0.0025097662582993507
,0.001,9638,,,,,,
158,,9698,0.38135623931884766,0.00023455490008927882,4.4004369215144834e-07,4.202721902402118e-05,0.0002770221617538482,0.0024651114363223314
,0.001,9699,,,,,,
159,,9759,0.37733587622642517,0.002427169354632497,6.626073627558071e-06,0.00010843050404218957,0.002542226342484355,0.0024666537065058947
,0.001,9760,,,,,,
160,,9820,0.3665192127227783,0.0003213844320271164,5.262949798634509e-06,5.942340430920012e-05,0.0003860707220155746,0.0024250419810414314
,0.001,9821,,,,,,
161,,9881,0.37250596284866333,0.000899593869689852,0.00010445019870530814,6.201944779604673e-05,0.0010660637635737658,0.002397862495854497
,0.001,9882,,,,,,
162,,9942,0.36249446868896484,0.003676973283290863,0.00010063504305435345,0.00013383249461185187,0.003911441192030907,0.002428133971989155
,0.001,9943,,,,,,
163,,10003,0.35017508268356323,0.002723062876611948,6.67558706481941e-05,0.00010521070362301543,0.0028950299602001905,0.002437471877783537
,0.001,10004,,,,,,
164,,10064,0.34115272760391235,0.001186555135063827,1.0351988748880103e-05,9.42725600907579e-05,0.001291179796680808,0.002414545975625515
,0.001,10065,,,,,,
165,,10125,0.34483394026756287,0.0026723232585936785,0.0001727264461806044,7.628537423443049e-05,0.002921335631981492,0.002424681792035699
,0.001,10126,,,,,,
166,,10186,0.33605891466140747,0.0010289864148944616,0.00045143766328692436,6.834597297711298e-05,0.001548769767396152,0.0024071636144071817
,0.001,10187,,,,,,
167,,10247,0.34214791655540466,0.0008435678319074214,1.530268127680756e-05,4.587353760143742e-05,0.0009047438506968319,0.0023771151900291443
,0.001,10248,,,,,,
168,,10308,0.3462151885032654,0.0005787499831058085,9.047495836966846e-07,4.691281355917454e-05,0.0006265674601309001,0.0023421042133122683
,0.001,10309,,,,,,
169,,10369,0.3535848557949066,0.0004667130415327847,2.745639733348071e-07,2.903773929574527e-05,0.0004960253136232495,0.0023051826283335686
,0.001,10370,,,,,,
170,,10430,0.36484861373901367,0.00041178925312124193,4.3435113639134215e-07,4.513557723839767e-05,0.0004573591286316514,0.0022682263515889645
,0.001,10431,,,,,,
171,,10491,0.3685252368450165,0.0005114139057695866,4.944862439515418e-07,6.056301208445802e-05,0.0005724714137613773,0.0022343110758811235
,0.001,10492,,,,,,
172,,10552,0.3639976382255554,0.0008200507727451622,1.0137150638911407e-06,5.784233144368045e-05,0.0008789068670012057,0.002207203069701791
,0.001,10553,,,,,,
173,,10613,0.3651989698410034,0.0004069944843649864,8.221909979511111e-07,3.2507694413652644e-05,0.00044032454025000334,0.0021718654315918684
,0.001,10614,,,,,,
174,,10674,0.3690701723098755,0.0005258396849967539,8.451249300378549e-07,7.398350135190412e-05,0.0006006683688610792,0.002140441443771124
,0.001,10675,,,,,,
175,,10735,0.36088883876800537,0.00021144359197933227,9.689507578514167e-07,9.416109969606623e-05,0.0003065736382268369,0.002103764098137617
,0.001,10736,,,,,,
176,,10796,0.3536252975463867,0.0001047944970196113,3.0385901936824666e-06,2.9814398658345453e-05,0.00013764748291578144,0.0020644417963922024
,0.001,10797,,,,,,
177,,10857,0.3560902178287506,0.0004809676902368665,0.0002457220107316971,8.712312410352752e-05,0.0008138128323480487,0.0020394292660057545
,0.001,10858,,,,,,
178,,10918,0.3542739450931549,0.0013409687671810389,3.34148444380844e-06,6.51729860692285e-05,0.0014094831421971321,0.0020268303342163563
,0.001,10919,,,,,,
179,,10979,0.3368387520313263,0.0022664926946163177,2.6960675313603133e-05,9.19136728043668e-05,0.0023853667080402374,0.002034001052379608
,0.001,10980,,,,,,
