epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.4764065742492676,0.019697289913892746,0.047252364456653595,0.006395050324499607,0.07334471493959427,,0.9332660436630249
,,0.001,61,,,,,,,
1,,,121,0.46404382586479187,0.006894441321492195,5.868018433830002e-06,4.637407073460054e-06,0.006904946640133858,,0.8766757249832153
,,0.001,122,,,,,,,
2,,,182,0.46173012256622314,0.00827111303806305,1.1674124834826216e-05,4.7844525397522375e-05,0.008330628275871277,,0.444954514503479
,,0.001,183,,,,,,,
3,,,243,0.45530247688293457,0.00653258990496397,1.468343452870613e-05,3.808879046118818e-05,0.006585362367331982,,0.44679683446884155
,,0.001,244,,,,,,,
4,,,304,0.44614535570144653,0.00733278738334775,1.65756355272606e-05,5.984239396639168e-05,0.007409204728901386,,0.3908481001853943
,,0.001,305,,,,,,,
5,,,365,0.43699944019317627,0.006206309422850609,1.2525851161626633e-05,3.0081904696999118e-05,0.00624891696497798,,0.40263429284095764
,,0.001,366,,,,,,,
6,,,426,0.42972061038017273,0.0055211312137544155,1.0061929060611874e-05,1.7937947632162832e-05,0.005549130029976368,,0.3809715211391449
,,0.001,427,,,,,,,
7,,,487,0.4249575734138489,0.005407379474490881,7.650335646758322e-06,1.2625986528291833e-05,0.0054276552982628345,,0.3793928921222687
,,0.001,488,,,,,,,
8,,,548,0.4202021360397339,0.006161909084767103,6.455353286582977e-06,1.817774864321109e-05,0.006186541635543108,,0.39429956674575806
,,0.001,549,,,,,,,
9,,,609,0.4115753173828125,0.005811212584376335,1.5588004316668957e-05,4.135982453590259e-05,0.005868159234523773,,0.3979951739311218
,,0.001,610,,,,,,,
10,,,670,0.40474793314933777,0.004846540745347738,7.297366209968459e-06,2.0530756955849938e-05,0.004874368663877249,,0.3726360499858856
,,0.001,671,,,,,,,
11,,,731,0.3959096074104309,0.005144844297319651,8.014635568542872e-06,1.5369190805358812e-05,0.005168228875845671,,0.36177897453308105
,,0.001,732,,,,,,,
12,,,792,0.38893625140190125,0.0051393816247582436,6.105718512117164e-06,9.14920474315295e-06,0.005154638085514307,,0.42709314823150635
,,0.001,793,,,,,,,
13,,,853,0.382686972618103,0.004592737182974815,5.3008243412477896e-06,1.2469634384615347e-05,0.004610507283359766,,0.39231404662132263
,,0.001,854,,,,,,,
14,,,914,0.3763406276702881,0.006170759908854961,3.9041783566062804e-06,7.694812666159123e-06,0.00618235906586051,,0.3346984088420868
,,0.001,915,,,,,,,
15,,,975,0.36850544810295105,0.006178481038659811,1.8254670067108236e-05,2.080824015138205e-05,0.00621754489839077,,0.8910481929779053
,,0.001,976,,,,,,,
16,,,1036,0.3550828695297241,0.005432317964732647,5.657047040585894e-06,2.476961526554078e-05,0.005462742876261473,,0.40709394216537476
,,0.001,1037,,,,,,,
17,,,1097,0.34655407071113586,0.005997853819280863,4.13115049013868e-06,8.416061973548494e-06,0.006010401528328657,,0.3914155066013336
,,0.001,1098,,,,,,,
18,,,1158,0.3412667214870453,0.004830020945519209,3.130470076939673e-06,4.863989488512743e-06,0.00483801681548357,,0.4582720100879669
,,0.001,1159,,,,,,,
19,,,1219,0.3366321325302124,0.004250674042850733,3.1385488910018466e-06,6.677450528513873e-06,0.004260489251464605,,0.40896135568618774
,,0.001,1220,,,,,,,
20,,,1280,0.331062376499176,0.005717982538044453,3.5100163131573936e-06,9.888010936265346e-06,0.0057313814759254456,,0.39117327332496643
,,0.001,1281,,,,,,,
21,,,1341,0.32637715339660645,0.004350915551185608,3.5951372865383746e-06,7.102520157786785e-06,0.004361612722277641,,0.39539942145347595
,,0.001,1342,,,,,,,
22,,,1402,0.320305734872818,0.005472132936120033,3.8587418202951085e-06,1.0591453246888705e-05,0.005486583802849054,,0.38678210973739624
,,0.001,1403,,,,,,,
23,,,1463,0.3140539526939392,0.005267736967653036,4.960854766977718e-06,1.1629072105279192e-05,0.005284326616674662,,0.4804284870624542
,,0.001,1464,,,,,,,
