epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,23,0.48915401101112366,0.09072380512952805,0.14260727167129517,0.021178357303142548,0.25450941920280457,,0.6117529273033142
,,0.001,24,,,,,,,
1,,,47,0.4662429094314575,0.009152141399681568,0.007621102035045624,0.0010066698305308819,0.017779914662241936,,0.6968797445297241
,,0.001,48,,,,,,,
2,,,71,0.45663219690322876,0.00845024548470974,4.977881326340139e-05,6.211763684405014e-05,0.00856214389204979,,0.536064624786377
,,0.001,72,,,,,,,
3,,,95,0.45368924736976624,0.008078832179307938,3.210026625311002e-05,6.262088572839275e-05,0.008173554204404354,,0.47858503460884094
,,0.001,96,,,,,,,
4,,,119,0.4518982768058777,0.00789143517613411,2.7954456527368166e-05,7.098299829522148e-05,0.007990371435880661,,0.5388798117637634
,,0.001,120,,,,,,,
5,,,143,0.44978559017181396,0.007249318994581699,2.8380067305988632e-05,7.96546446508728e-05,0.007357356138527393,,0.4682438373565674
,,0.001,144,,,,,,,
6,,,167,0.44730639457702637,0.008038640953600407,2.846052302629687e-05,3.695866325870156e-05,0.008104059845209122,,0.38326993584632874
,,0.001,168,,,,,,,
7,,,191,0.44490331411361694,0.006162713281810284,2.5720264602568932e-05,2.8566812034114264e-05,0.0062170010060071945,,0.37025922536849976
,,0.001,192,,,,,,,
8,,,215,0.44323375821113586,0.0055649555288255215,1.9319959392305464e-05,2.2317279217531905e-05,0.00560659309849143,,0.3594339191913605
,,0.001,216,,,,,,,
9,,,239,0.4414328336715698,0.006924039218574762,1.7957554518943653e-05,3.697159263538197e-05,0.006978969089686871,,0.3691880404949188
,,0.001,240,,,,,,,
10,,,263,0.43896207213401794,0.005810809787362814,1.619110298634041e-05,3.4479900932637975e-05,0.005861480720341206,,0.5459685921669006
,,0.001,264,,,,,,,
11,,,287,0.43621203303337097,0.008845273405313492,2.2597358110942878e-05,5.400240479502827e-05,0.008921872824430466,,0.3754495680332184
,,0.001,288,,,,,,,
12,,,311,0.43344539403915405,0.007840846665203571,2.16656262637116e-05,4.104357503820211e-05,0.007903557270765305,,0.5236027240753174
,,0.001,312,,,,,,,
13,,,335,0.4305399954319,0.006506095640361309,2.546167524997145e-05,4.105748303118162e-05,0.006572614423930645,,0.3588489592075348
,,0.001,336,,,,,,,
14,,,359,0.4272253215312958,0.010355992242693901,2.196041532442905e-05,6.193290028022602e-05,0.010439885780215263,,0.38546204566955566
,,0.001,360,,,,,,,
15,,,383,0.42435601353645325,0.005879710894078016,1.701129076536745e-05,2.472847882017959e-05,0.0059214504435658455,,0.5142067670822144
,,0.001,384,,,,,,,
16,,,407,0.41990864276885986,0.008665076456964016,2.2802207240602e-05,8.61591033753939e-05,0.008774037472903728,,0.3742644190788269
,,0.001,408,,,,,,,
17,,,431,0.41608500480651855,0.00566145172342658,2.1322797692846507e-05,2.6921776225208305e-05,0.005709695164114237,,0.37789198756217957
,,0.001,432,,,,,,,
18,,,455,0.4122959077358246,0.007185535505414009,1.9307555703562684e-05,2.1160098185646348e-05,0.007226004730910063,,0.3614530563354492
,,0.001,456,,,,,,,
19,,,479,0.4097672402858734,0.007033064030110836,1.462208638258744e-05,2.4978882720461115e-05,0.007072665262967348,,0.45385587215423584
,,0.001,480,,,,,,,
20,,,503,0.405674546957016,0.006746768951416016,1.6815311028040014e-05,3.641176954261027e-05,0.006799996830523014,,0.3707945644855499
,,0.001,504,,,,,,,
21,,,527,0.40214619040489197,0.008781349286437035,1.624880314921029e-05,5.3049541747896e-05,0.008850648067891598,,0.397198885679245
,,0.001,528,,,,,,,
22,,,551,0.39874541759490967,0.006346668116748333,1.0331352314096875e-05,2.7920050342800096e-05,0.006384918466210365,,0.6222363710403442
,,0.001,552,,,,,,,
23,,,575,0.3963654935359955,0.0064397226087749004,1.4736649063706864e-05,1.626246375963092e-05,0.006470721680670977,,0.40076732635498047
,,0.001,576,,,,,,,
24,,,599,0.3919526934623718,0.006478144321590662,1.599973620614037e-05,1.8618353351484984e-05,0.006512762513011694,,0.43582406640052795
,,0.001,600,,,,,,,
25,,,623,0.38968658447265625,0.007170700002461672,1.392429112456739e-05,1.6906529708649032e-05,0.00720153097063303,,0.3572517931461334
,,0.001,624,,,,,,,
26,,,647,0.3868589997291565,0.006311475299298763,1.0355143786000554e-05,1.6830696040415205e-05,0.006338660139590502,,0.5483099222183228
,,0.001,648,,,,,,,
27,,,671,0.3837187588214874,0.006860739551484585,1.5638121112715453e-05,1.9673647329909727e-05,0.006896051578223705,,0.35088321566581726
,,0.001,672,,,,,,,
28,,,695,0.3811519742012024,0.008135069161653519,1.473775500926422e-05,1.270781194762094e-05,0.008162514306604862,,0.3868449032306671
,,0.001,696,,,,,,,
29,,,719,0.3780945837497711,0.006983865983784199,1.1807450391643215e-05,1.529622204543557e-05,0.007010968867689371,,0.39807653427124023
,,0.001,720,,,,,,,
30,,,743,0.3754236698150635,0.006019109860062599,9.702566785563249e-06,1.6340745787601918e-05,0.006045153364539146,,0.36037158966064453
,,0.001,744,,,,,,,
31,,,767,0.3733645975589752,0.00615790905430913,7.6070868999522645e-06,1.2667457667703275e-05,0.006178183946758509,,0.35847795009613037
,,0.001,768,,,,,,,
32,,,791,0.37036117911338806,0.005648662801831961,7.342272965615848e-06,9.052627319761086e-06,0.00566505640745163,,0.43447068333625793
,,0.001,792,,,,,,,
33,,,815,0.3685082793235779,0.00683466624468565,6.7011196733801626e-06,1.1347137842676602e-05,0.0068527148105204105,,0.4024467170238495
,,0.001,816,,,,,,,
34,,,839,0.3654724359512329,0.00537977647036314,6.989735538809327e-06,1.7136500900960527e-05,0.005403903312981129,,0.3379409611225128
,,0.001,840,,,,,,,
35,,,863,0.3635215163230896,0.009028473868966103,5.942189091001637e-06,1.1876335520355497e-05,0.009046291932463646,,0.3651963174343109
,,0.001,864,,,,,,,
36,,,887,0.3601190745830536,0.0055328356102108955,6.286240477493266e-06,1.4622546586906537e-05,0.005553744733333588,,0.4171689748764038
,,0.001,888,,,,,,,
37,,,911,0.35903358459472656,0.007085742428898811,5.925688583374722e-06,5.785356734122615e-06,0.007097453810274601,,0.3769512474536896
,,0.001,912,,,,,,,
38,,,935,0.35665902495384216,0.0069900862872600555,1.2035037798341364e-05,8.877639629645273e-06,0.007010999135673046,,0.4523732364177704
,,0.001,936,,,,,,,
39,,,959,0.3532826006412506,0.006115540396422148,1.735745718178805e-05,3.7142006476642564e-05,0.006170039996504784,,0.3952283263206482
,,0.001,960,,,,,,,
40,,,983,0.35156434774398804,0.006430085748434067,7.669766091566999e-06,1.3103433047945146e-05,0.006450858432799578,,0.4767516255378723
,,0.001,984,,,,,,,
41,,,1007,0.3467603325843811,0.005702041555196047,5.427948053693399e-06,1.5670892025809735e-05,0.005723141133785248,,0.3777678310871124
,,0.001,1008,,,,,,,
42,,,1031,0.3445763885974884,0.007553091272711754,5.119940851727733e-06,1.1944795005547348e-05,0.0075701563619077206,,0.3531264662742615
,,0.001,1032,,,,,,,
43,,,1055,0.3417948782444,0.005538181401789188,4.74351736556855e-06,1.0199400094279554e-05,0.005553124472498894,,0.3868570923805237
,,0.001,1056,,,,,,,
44,,,1079,0.33944305777549744,0.006386805325746536,4.371487193566281e-06,7.773736797389574e-06,0.006398951634764671,,0.4705623984336853
,,0.001,1080,,,,,,,
45,,,1103,0.3363156318664551,0.007020586170256138,4.41782503912691e-06,1.7233938706340268e-05,0.007042238023132086,,0.3395219147205353
,,0.001,1104,,,,,,,
