epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,23,0.49163737893104553,0.02912481501698494,0.09716274589300156,0.013040902093052864,0.1393284648656845,,0.6842296123504639
,,0.001,24,,,,,,,
1,,,47,0.48008689284324646,0.00860573723912239,0.0003175708407070488,0.00013484078226611018,0.00905814953148365,,0.9150907397270203
,,0.001,48,,,,,,,
2,,,71,0.4777565598487854,0.009254716336727142,2.2922264179214835e-05,9.807459719013423e-06,0.009287448599934578,,0.9048686623573303
,,0.001,72,,,,,,,
3,,,95,0.4775100350379944,0.008934340439736843,4.2438973650860135e-06,4.451542281458387e-06,0.008943037129938602,,0.9113172888755798
,,0.001,96,,,,,,,
4,,,119,0.4774043560028076,0.009264567866921425,5.206040441407822e-06,1.359627003694186e-05,0.009283369407057762,,0.8289892673492432
,,0.001,120,,,,,,,
5,,,143,0.47500431537628174,0.007205760106444359,2.8471227778936736e-05,0.00013657778617925942,0.007370808161795139,,0.6031065583229065
,,0.001,144,,,,,,,
6,,,167,0.4670448899269104,0.007638841401785612,5.111025529913604e-05,0.00017602276057004929,0.007865975610911846,,0.6984717845916748
,,0.001,168,,,,,,,
7,,,191,0.46249204874038696,0.009023084305226803,6.188101542647928e-05,5.452235200209543e-05,0.009139487519860268,,0.5131569504737854
,,0.001,192,,,,,,,
8,,,215,0.45420587062835693,0.006545720621943474,0.00012974123819731176,8.232657273765653e-05,0.006757787894457579,,0.42338433861732483
,,0.001,216,,,,,,,
9,,,239,0.4494202136993408,0.008665662258863449,3.212052251910791e-05,5.5938704463187605e-05,0.008753721602261066,,0.39524605870246887
,,0.001,240,,,,,,,
10,,,263,0.4442320466041565,0.006626902148127556,1.776570024958346e-05,4.739312862511724e-05,0.0066920616663992405,,0.41381022334098816
,,0.001,264,,,,,,,
11,,,287,0.4396963119506836,0.005706300958991051,9.122938536165748e-06,3.3798198273871094e-05,0.005749222356826067,,0.4902650713920593
,,0.001,288,,,,,,,
12,,,311,0.43651771545410156,0.0063345120288431644,7.469187039532699e-06,2.968614353449084e-05,0.006371668539941311,,0.4167945981025696
,,0.001,312,,,,,,,
13,,,335,0.4304697811603546,0.007947050034999847,1.0969609320454765e-05,7.235468365252018e-05,0.008030376397073269,,0.3470754623413086
,,0.001,336,,,,,,,
14,,,359,0.42673105001449585,0.005497775971889496,3.671229933388531e-06,2.4423174181720242e-05,0.005525869783014059,,0.5252970457077026
,,0.001,360,,,,,,,
15,,,383,0.42341721057891846,0.006592794321477413,5.838432116433978e-06,2.5035829821717925e-05,0.0066236695274710655,,0.3955138027667999
,,0.001,384,,,,,,,
16,,,407,0.419308066368103,0.005923775024712086,5.019183390686521e-06,3.154126534354873e-05,0.005960336420685053,,0.3941379487514496
,,0.001,408,,,,,,,
17,,,431,0.4138484299182892,0.006049463991075754,3.7244055874907644e-06,3.432915036682971e-05,0.006087517831474543,,0.42429161071777344
,,0.001,432,,,,,,,
18,,,455,0.409460186958313,0.006909528281539679,3.087539425905561e-06,2.8622102036024444e-05,0.006941237952560186,,0.33838966488838196
,,0.001,456,,,,,,,
19,,,479,0.4049915671348572,0.00608103210106492,2.698471234907629e-06,1.9811883248621598e-05,0.006103542633354664,,0.3564004600048065
,,0.001,480,,,,,,,
20,,,503,0.40107792615890503,0.007601685356348753,2.9919178814452607e-06,2.2622005417360924e-05,0.007627299055457115,,0.33678555488586426
,,0.001,504,,,,,,,
21,,,527,0.39660292863845825,0.005849767010658979,3.20968183586956e-06,2.8354783353279345e-05,0.0058813318610191345,,0.44545015692710876
,,0.001,528,,,,,,,
22,,,551,0.3928816020488739,0.005562772508710623,2.7600196972343838e-06,1.3695286725123879e-05,0.005579228047281504,,0.44785192608833313
,,0.001,552,,,,,,,
23,,,575,0.3895869553089142,0.005617453716695309,3.968257260567043e-06,2.131675137206912e-05,0.005642739124596119,,0.36787518858909607
,,0.001,576,,,,,,,
24,,,599,0.3847171664237976,0.0058570243418216705,8.928899660531897e-06,4.9827016482595354e-05,0.005915781483054161,,0.2977258563041687
,,0.001,600,,,,,,,
25,,,623,0.3804519772529602,0.005712161771953106,4.133392849325901e-06,1.703755151538644e-05,0.005733333993703127,,0.4998752474784851
,,0.001,624,,,,,,,
26,,,647,0.379303902387619,0.006562341470271349,2.805235681080376e-06,1.2408522707119118e-05,0.00657755509018898,,0.34048762917518616
,,0.001,648,,,,,,,
27,,,671,0.3754831850528717,0.005816777236759663,3.5611321891337866e-06,2.5258994355681352e-05,0.005845597945153713,,0.3730487525463104
,,0.001,672,,,,,,,
28,,,695,0.3707236051559448,0.005369553808122873,5.472574230225291e-06,3.929550075554289e-05,0.005414321552962065,,0.3548414409160614
,,0.001,696,,,,,,,
29,,,719,0.3652406334877014,0.005308705847710371,8.170516593963839e-06,5.089731712359935e-05,0.005367773585021496,,0.3510410785675049
,,0.001,720,,,,,,,
30,,,743,0.3600007891654968,0.003909253515303135,1.1777425243053585e-05,5.36709776497446e-05,0.003974702209234238,,0.3560228943824768
,,0.001,744,,,,,,,
31,,,767,0.3545497953891754,0.002816889900714159,3.791240305872634e-05,8.348441042471677e-05,0.0029382866341620684,,0.3234414756298065
,,0.001,768,,,,,,,
32,,,791,0.3494933843612671,0.003434724872931838,0.00013658111856784672,0.00010836381989065558,0.0036796703934669495,,0.34451740980148315
,,0.001,792,,,,,,,
33,,,815,0.3426065742969513,0.0020346944220364094,2.057482925010845e-05,0.00016358774155378342,0.002218856941908598,,0.32652953267097473
,,0.001,816,,,,,,,
34,,,839,0.3338169753551483,0.002006902825087309,1.599284769326914e-05,8.154867828125134e-05,0.00210444419644773,,0.31835314631462097
,,0.001,840,,,,,,,
35,,,863,0.3253497779369354,0.005730604752898216,1.1823333807114977e-05,8.259768219431862e-05,0.005825025029480457,,0.3758942186832428
,,0.001,864,,,,,,,
36,,,887,0.32045015692710876,0.001524558407254517,1.2287579011172056e-05,6.193538865773007e-05,0.001598781323991716,,0.2918427586555481
,,0.001,888,,,,,,,
37,,,911,0.311988890171051,0.0006293401238508523,1.4978992112446576e-05,0.00010017464956035838,0.0007444939110428095,,0.2977907359600067
,,0.001,912,,,,,,,
38,,,935,0.304760605096817,0.000704411300830543,1.5639439880033024e-05,9.725922427605838e-05,0.0008173100068233907,,0.28165894746780396
,,0.001,936,,,,,,,
39,,,959,0.30048245191574097,0.0031795958057045937,1.4179680874804035e-05,8.636793063487858e-05,0.0032801430206745863,,0.2848455309867859
,,0.001,960,,,,,,,
40,,,983,0.2961975932121277,0.0021436382085084915,0.00013002003834117204,0.00018729011935647577,0.0024609484244138002,,0.38705936074256897
,,0.001,984,,,,,,,
41,,,1007,0.28862711787223816,0.0014603197341784835,0.00021286745322868228,0.0002087538014166057,0.0018819411052390933,,0.40158089995384216
,,0.001,1008,,,,,,,
42,,,1031,0.2759644687175751,0.0005412531900219619,7.28048398741521e-05,0.00012567790690809488,0.0007397358422167599,,0.3633244037628174
,,0.001,1032,,,,,,,
43,,,1055,0.2637034058570862,0.0009568052482791245,3.3141888707177714e-05,0.00010771657252917066,0.0010976636549457908,,0.3057621121406555
,,0.001,1056,,,,,,,
44,,,1079,0.2572864890098572,0.0013490146957337856,1.407702893629903e-05,7.464487862307578e-05,0.0014377367915585637,,0.30740055441856384
,,0.001,1080,,,,,,,
45,,,1103,0.2548658847808838,0.001097239670343697,9.628253792470787e-06,5.477279410115443e-05,0.0011616406263783574,,0.30842745304107666
,,0.001,1104,,,,,,,
46,,,1127,0.25384679436683655,0.0016622385010123253,1.004430578177562e-05,8.830747538013384e-05,0.0017605903558433056,,0.30135202407836914
,,0.001,1128,,,,,,,
47,,,1151,0.2548578977584839,0.002282346598803997,8.103719665086828e-06,9.681999654276296e-05,0.0023872703313827515,,0.3936505615711212
,,0.001,1152,,,,,,,
48,,,1175,0.2549022436141968,0.0006967787630856037,6.849039436929161e-06,9.477597632212564e-05,0.0007984037511050701,,0.3151698112487793
,,0.001,1176,,,,,,,
49,,,1199,0.2543788254261017,0.000597128237131983,6.702002337988233e-06,8.771838474785909e-05,0.0006915488629601896,,0.3615718185901642
,,0.001,1200,,,,,,,
50,,,1223,0.2537285089492798,0.0006620562053285539,7.232539701362839e-06,7.042185461614281e-05,0.0007397105800919235,0.007483529392629862,0.34850946068763733
,,0.001,1224,,,,,,,
51,,,1247,0.25390690565109253,0.0006307974690571427,6.477170245489106e-06,6.828241021139547e-05,0.0007055571186356246,0.007347969803959131,0.3444390892982483
,,0.001,1248,,,,,,,
52,,,1271,0.255377858877182,0.0005143187590874732,6.5688764152582735e-06,8.068362512858585e-05,0.0006015713443048298,0.00721304165199399,0.36815783381462097
,,0.001,1272,,,,,,,
53,,,1295,0.2583252191543579,0.000754050153773278,6.7293972279003356e-06,6.413454684661701e-05,0.0008249141974374652,0.00708527909591794,0.33038657903671265
,,0.001,1296,,,,,,,
54,,,1319,0.2581729590892792,0.0006759533425793052,1.0694607226469088e-05,0.00013148397556506097,0.000818131840787828,0.006959936115890741,0.33504799008369446
,,0.001,1320,,,,,,,
55,,,1343,0.25703927874565125,0.0003889085492119193,7.039826414256822e-06,6.265020783757791e-05,0.00045859842794016004,0.006829909514635801,0.35500621795654297
,,0.001,1344,,,,,,,
