epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.4897345006465912,0.01103720162063837,0.17342977225780487,0.0049826777540147305,0.18944962322711945,,0.535781979560852
,,0.001,61,,,,,,,
1,,,121,0.4634154140949249,0.007543348241597414,0.00012170487752882764,0.0011167720658704638,0.008781825192272663,,0.5892248749732971
,,0.001,122,,,,,,,
2,,,182,0.44327616691589355,0.005415786057710648,8.545724995201454e-05,0.0003463245229795575,0.005847568158060312,,0.43982017040252686
,,0.001,183,,,,,,,
3,,,243,0.4242762327194214,0.011025466024875641,6.453976675402373e-05,0.000670142937451601,0.011760144494473934,,0.49353861808776855
,,0.001,244,,,,,,,
4,,,304,0.3933603763580322,0.01411483809351921,0.00010180861136177555,0.000980006530880928,0.015196654014289379,,0.7442823648452759
,,0.001,305,,,,,,,
5,,,365,0.3744974434375763,0.007820655591785908,6.154903530841693e-05,0.0004582193214446306,0.008340424858033657,,0.4563484489917755
,,0.001,366,,,,,,,
6,,,426,0.36544421315193176,0.006128010340034962,0.00015592861745972186,0.0002492059429641813,0.006533145438879728,,0.4799586534500122
,,0.001,427,,,,,,,
7,,,487,0.34827691316604614,0.008048848249018192,0.0001231273781741038,0.0005040221731178463,0.008675998076796532,,0.6623436808586121
,,0.001,488,,,,,,,
8,,,548,0.33644574880599976,0.007078119087964296,7.005665975157171e-05,0.00011100949632236734,0.007259185891598463,,0.4766991436481476
,,0.001,549,,,,,,,
9,,,609,0.3250083029270172,0.006736055947840214,4.277905463823117e-05,0.0005534444353543222,0.007332278415560722,,0.47117528319358826
,,0.001,610,,,,,,,
10,,,670,0.31231170892715454,0.005997005850076675,0.0001480383798480034,0.0008184040198102593,0.006963448133319616,,0.4631879925727844
,,0.001,671,,,,,,,
11,,,731,0.29267072677612305,0.007789537310600281,0.00015901289589237422,0.0005289407563395798,0.008477491326630116,,0.4421592652797699
,,0.001,732,,,,,,,
12,,,792,0.27833378314971924,0.007226890418678522,0.0001576650538481772,0.00011337018077028915,0.007497923914343119,,0.607202410697937
,,0.001,793,,,,,,,
13,,,853,0.2740906774997711,0.005791502073407173,0.001139453612267971,0.00045707044773735106,0.007388027850538492,,0.6312913298606873
,,0.001,854,,,,,,,
14,,,914,0.2676314413547516,0.00543083855882287,8.873986371327192e-05,0.00018003878358285874,0.005699616856873035,,0.5263035893440247
,,0.001,915,,,,,,,
15,,,975,0.2560270130634308,0.006226350553333759,0.00010951516014756635,5.8509733207756653e-05,0.006394375581294298,,0.5783218145370483
,,0.001,976,,,,,,,
16,,,1036,0.24862788617610931,0.00594882108271122,0.00021483407181221992,5.182854874874465e-05,0.006215483881533146,,0.6343023180961609
,,0.001,1037,,,,,,,
17,,,1097,0.243490070104599,0.002904280321672559,0.00011644988262560219,4.725067992694676e-05,0.0030679807532578707,,0.5222758054733276
,,0.001,1098,,,,,,,
18,,,1158,0.2307249754667282,0.0037654468324035406,7.323976024053991e-05,5.4731459385948256e-05,0.0038934170734137297,,0.5127987861633301
,,0.001,1159,,,,,,,
19,,,1219,0.21769429743289948,0.007921173237264156,0.0008317725732922554,0.0003858536365441978,0.009138800203800201,,0.42894449830055237
,,0.001,1220,,,,,,,
20,,,1280,0.2156025469303131,0.006982930935919285,0.0005794732715003192,0.0006090475944802165,0.008171451278030872,,0.5397667288780212
,,0.001,1281,,,,,,,
21,,,1341,0.21061722934246063,0.005342928692698479,9.87631210591644e-06,0.0001043942611431703,0.005457199178636074,,0.6559816002845764
,,0.001,1342,,,,,,,
22,,,1402,0.20781956613063812,0.0061606294475495815,1.6172807590919547e-05,2.4231245333794504e-05,0.006201034877449274,,0.6467518210411072
,,0.001,1403,,,,,,,
23,,,1463,0.197418674826622,0.005636091344058514,8.601661829743534e-05,3.475063931546174e-05,0.005756859667599201,,0.6305105090141296
,,0.001,1464,,,,,,,
24,,,1524,0.19370724260807037,0.005094214808195829,0.0001174801291199401,3.6912690120516345e-05,0.0052486080676317215,,0.6195356249809265
,,0.001,1525,,,,,,,
25,,,1585,0.18769636750221252,0.006104614119976759,0.0007612428744323552,6.338135426631197e-05,0.0069292387925088406,,0.6655722260475159
,,0.001,1586,,,,,,,
26,,,1646,0.19367673993110657,0.007746400777250528,0.0010555949993431568,0.0004720303404610604,0.009274025447666645,,0.5912495851516724
,,0.001,1647,,,,,,,
27,,,1707,0.19876180589199066,0.009444450959563255,4.7383280616486445e-05,0.00018869050836656243,0.009680524468421936,,0.485137403011322
,,0.001,1708,,,,,,,
28,,,1768,0.18769434094429016,0.003923602867871523,9.26158536458388e-05,0.000109939843241591,0.00412615854293108,,0.4945509135723114
,,0.001,1769,,,,,,,
29,,,1829,0.18427671492099762,0.001821204787120223,0.0002018452069023624,0.00013680814299732447,0.0021598576568067074,,0.4610506296157837
,,0.001,1830,,,,,,,
30,,,1890,0.18395642936229706,0.006464303471148014,0.0014462083345279098,0.00023470688029192388,0.008145218715071678,,0.6747695803642273
,,0.001,1891,,,,,,,
31,,,1951,0.18181413412094116,0.0028129667043685913,0.0005359519273042679,0.00018266522965859622,0.0035315838176757097,,0.5180249214172363
,,0.001,1952,,,,,,,
32,,,2012,0.1744920015335083,0.0008631757809780538,0.0008849666337482631,0.0004449718107935041,0.0021931142546236515,,0.5917295217514038
,,0.001,2013,,,,,,,
33,,,2073,0.16917012631893158,0.0029656218830496073,0.00036766909761354327,0.00028321173158474267,0.00361650250852108,,0.5071567893028259
