epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
16,,,543,0.49933838844299316,0.009586392901837826,1.3289302103203227e-07,3.477426844256115e-06,0.009621829725801945,
,,0.001,544,,,,,,
17,,,575,0.4993181526660919,0.010249771177768707,3.118107940736081e-07,8.203376637538895e-06,0.01033336017280817,
,,0.001,576,,,,,,
18,,,607,0.4992976784706116,0.011053820140659809,1.245811773742389e-07,1.078676973520487e-06,0.011065231636166573,
,,0.001,608,,,,,,
19,,,639,0.4992767572402954,0.009124519303441048,1.0161863173152597e-07,2.9320031558199844e-07,0.009127959609031677,
,,0.001,640,,,,,,
20,,,671,0.4992556869983673,0.007083365693688393,9.985697602132859e-08,2.1967558438973356e-07,0.0070860618725419044,
,,0.001,672,,,,,,
21,,,703,0.49923476576805115,0.008129231631755829,1.029194862667282e-07,2.8970006837880646e-07,0.00813264213502407,
,,0.001,704,,,,,,
22,,,735,0.4992128908634186,0.011288915760815144,1.2212595379423874e-07,5.910319487156812e-07,0.011295437812805176,
,,0.001,736,,,,,,
23,,,767,0.49919071793556213,0.009242861531674862,2.0327590277702257e-07,1.8120757658834918e-06,0.009261999279260635,
,,0.001,768,,,,,,
24,,,799,0.49916622042655945,0.009611377492547035,1.377539149416407e-07,2.68746617848592e-07,0.009614754468202591,
,,0.001,800,,,,,,
25,,,831,0.4991324245929718,0.009396420791745186,1.8174610261212365e-07,2.571746051671653e-07,0.00939990021288395,
,,0.001,832,,,,,,
26,,,863,0.4907589852809906,0.008225635625422001,7.3092792263196316e-06,6.647039845120162e-05,0.008926887065172195,
,,0.001,864,,,,,,
27,,,895,0.44977352023124695,0.006747545674443245,7.582557373098098e-06,7.343613833654672e-05,0.007519818842411041,
,,0.001,896,,,,,,
28,,,927,0.41751089692115784,0.007559323217719793,4.527684325239534e-07,2.072679126285948e-05,0.007768854033201933,
,,0.001,928,,,,,,
29,,,959,0.3928183615207672,0.006811732426285744,7.582289640595263e-07,3.060331800952554e-05,0.007121555507183075,
,,0.001,960,,,,,,
30,,,991,0.36752551794052124,0.004663105122745037,1.205888224831142e-06,1.5842957509448752e-05,0.004827564582228661,
,,0.001,992,,,,,,
31,,,1023,0.3492929935455322,0.007789551746100187,1.495779429205868e-06,1.3842107364325784e-05,0.00793545227497816,
,,0.001,1024,,,,,,
32,,,1055,0.3362029194831848,0.006645862944424152,1.9593185243138578e-06,9.799213330552448e-06,0.006753652356564999,
,,0.001,1056,,,,,,
33,,,1087,0.3239254355430603,0.005565434228628874,7.86668351793196e-07,1.7613007003092207e-05,0.005745498463511467,
,,0.001,1088,,,,,,
34,,,1119,0.31238478422164917,0.007118400651961565,5.617836222882033e-07,9.453321581531782e-06,0.0072157420217990875,
,,0.001,1120,,,,,,
35,,,1151,0.30066779255867004,0.00575424125418067,4.2974536995643575e-07,1.3904473235015757e-05,0.005895434413105249,
,,0.001,1152,,,,,,
36,,,1183,0.29109010100364685,0.007292103487998247,6.908379646120011e-07,8.065173460636288e-06,0.0073762089014053345,
,,0.001,1184,,,,,,
37,,,1215,0.28349053859710693,0.00689412048086524,9.79557967184519e-07,2.3216154659166932e-05,0.007131179329007864,
,,0.001,1216,,,,,,
38,,,1247,0.2780640125274658,0.0063022649846971035,9.502936109129223e-07,3.888538230967242e-06,0.006345902103930712,
,,0.001,1248,,,,,,
39,,,1279,0.2765789031982422,0.005009159445762634,4.0933574041446263e-07,5.706958290829789e-06,0.0050682746805250645,
,,0.001,1280,,,,,,
40,,,1311,0.27437081933021545,0.005174995865672827,2.469475930411136e-07,9.171515557682142e-06,0.005267946049571037,
,,0.001,1312,,,,,,
41,,,1343,0.2721702754497528,0.004691008012741804,2.09191739486414e-06,8.114326192298904e-06,0.004782611038535833,
,,0.001,1344,,,,,,
42,,,1375,0.2689976692199707,0.00495603634044528,9.013422823045403e-05,2.133292582584545e-05,0.00562003580853343,
,,0.001,1376,,,,,,
43,,,1407,0.2618429362773895,0.0034174977336078882,8.24771195766516e-05,3.576556628104299e-05,0.0041875396855175495,
,,0.001,1408,,,,,,
44,,,1439,0.2485814094543457,0.0030008761677891016,1.703388443274889e-05,3.445179754635319e-05,0.0034305634908378124,
,,0.001,1440,,,,,,
45,,,1471,0.24295319616794586,0.0038999433163553476,1.1104263649031054e-05,2.9233033274067566e-05,0.004247794393450022,
,,0.001,1472,,,,,,
46,,,1503,0.23865152895450592,0.0023135270457714796,1.1132110557809938e-05,5.002822581445798e-05,0.0028694700449705124,
,,0.001,1504,,,,,,
47,,,1535,0.23073983192443848,0.007891224697232246,0.00010646734153851867,1.914150925586e-05,0.008614976890385151,
,,0.001,1536,,,,,,
48,,,1567,0.22617405652999878,0.0028277679812163115,4.7838784666964784e-05,2.7262187359156087e-05,0.003339584218338132,
,,0.001,1568,,,,,,
49,,,1599,0.2243029773235321,0.0035268717911094427,3.877233211824205e-06,2.3504748241975904e-05,0.0037813058588653803,
,,0.001,1600,,,,,,
50,,,1631,0.2253059446811676,0.0026962885167449713,1.2403077107592253e-06,2.0332674466772005e-05,0.0029058167710900307,0.01733110100030899
,,0.001,1632,,,,,,
51,,,1663,0.22634705901145935,0.002775401109829545,2.888829158109729e-06,4.6618832129752263e-05,0.0032560336403548717,0.017049599438905716
,,0.001,1664,,,,,,
52,,,1695,0.2213936597108841,0.002157143084332347,1.944170071510598e-05,0.00010193646448897198,0.003273716429248452,0.01677408255636692
,,0.001,1696,,,,,,
53,,,1727,0.2166271060705185,0.0029848520644009113,5.066097855888074e-06,3.0856852390570566e-05,0.0033187507651746273,0.01650497503578663
,,0.001,1728,,,,,,
54,,,1759,0.22297225892543793,0.0015967997023835778,7.808026225575304e-07,4.1607308958191425e-05,0.002016776707023382,0.016215212643146515
,,0.001,1760,,,,,,
55,,,1791,0.23462454974651337,0.0022925608791410923,1.8738884364211117e-06,3.172958531649783e-05,0.0026192262303084135,0.015943292528390884
,,0.001,1792,,,,,,
56,,,1823,0.24100542068481445,0.0033907999750226736,1.5589005215588259e-06,4.190886102151126e-05,0.003817683784291148,0.015700779855251312
,,0.001,1824,,,,,,
57,,,1855,0.2411920577287674,0.0017589381895959377,1.1175407053087838e-05,5.198863073019311e-05,0.0023347018286585808,0.015433458611369133
,,0.001,1856,,,,,,
58,,,1887,0.2526448965072632,0.0012567039811983705,5.072798376204446e-05,3.20980507240165e-05,0.001831324421800673,0.015161415562033653
,,0.001,1888,,,,,,
59,,,1919,0.26155999302864075,0.000671034911647439,4.037183771288255e-06,3.4128286642953753e-05,0.0010325034381821752,0.014878837391734123
,,0.001,1920,,,,,,
60,,,1951,0.27716824412345886,0.0011346491519361734,2.7666765163303353e-06,2.0345582015579566e-05,0.0013519383501261473,0.014608299359679222
,,0.001,1952,,,,,,
61,,,1983,0.29037120938301086,0.0009005629690364003,1.8283531062479597e-06,3.4138429327867925e-05,0.0012510892702266574,0.01434115506708622
,,0.001,1984,,,,,,
62,,,2015,0.29682010412216187,0.0007013033027760684,1.6599756236246321e-06,2.9950839234516025e-05,0.0010091116419062018,0.014074514620006084
,,0.001,2016,,,,,,
63,,,2047,0.31070682406425476,0.0007047831895761192,4.562913454719819e-05,2.3187378246802837e-05,0.0011648025829344988,0.013816320337355137
,,0.001,2048,,,,,,
64,,,2079,0.31802642345428467,0.0013699569972231984,5.3427222155733034e-05,2.3971517293830402e-05,0.0018768081208691,0.013577530160546303
,,0.001,2080,,,,,,
65,,,2111,0.32250213623046875,0.0010526239639148116,5.6201457482529804e-05,3.7466477806447074e-05,0.0017082958947867155,0.013340145349502563
,,0.001,2112,,,,,,
66,,,2143,0.32239577174186707,0.0023075758945196867,0.0001806769287213683,3.7315217923605815e-05,0.0035841127391904593,0.01314502488821745
,,0.001,2144,,,,,,
67,,,2175,0.3215440511703491,0.0015451863873749971,4.130802335566841e-05,3.940357419196516e-05,0.0021457623224705458,0.012925039045512676
,,0.001,2176,,,,,,
68,,,2207,0.30979031324386597,0.001838616793975234,1.262453565686883e-06,6.760942051187158e-05,0.0025210236199200153,0.012716959230601788
,,0.001,2208,,,,,,
69,,,2239,0.3010573387145996,0.0024158351588994265,5.550739956561301e-07,2.726883758441545e-05,0.002691298956051469,0.012516445480287075
,,0.001,2240,,,,,,
70,,,2271,0.30080151557922363,0.002538684755563736,7.163580448832363e-07,3.2194478990277275e-05,0.002864211332052946,0.012323400937020779
,,0.001,2272,,,,,,
71,,,2303,0.31088024377822876,0.0009280779049731791,1.8307944174011936e-06,3.500246020848863e-05,0.0012872563675045967,0.012102678418159485
,,0.001,2304,,,,,,
72,,,2335,0.3146977424621582,0.000949540757574141,1.1919031521756551e-06,2.054508513538167e-05,0.0011609510984271765,0.011883843690156937
,,0.001,2336,,,,,,
73,,,2367,0.32258814573287964,0.0013355928240343928,3.3479293506388785e-06,3.865113467327319e-05,0.0017388439737260342,0.01168094389140606
,,0.001,2368,,,,,,
74,,,2399,0.32736510038375854,0.0008504831930622458,6.025596235303965e-07,4.429001273820177e-05,0.0012963961344212294,0.011473252438008785
,,0.001,2400,,,,,,
75,,,2431,0.33050453662872314,0.0015707120765000582,1.5340174286393449e-06,1.8796226868289523e-05,0.0017663442995399237,0.01127911452203989
,,0.001,2432,,,,,,
76,,,2463,0.33646881580352783,0.0005313450819812715,6.775510428269627e-07,2.6930121748591773e-05,0.000804034061729908,0.011069612577557564
,,0.001,2464,,,,,,
77,,,2495,0.34102863073349,0.0007173545309342444,9.294186611441546e-07,3.6871224438073114e-05,0.0010907138930633664,0.01087003480643034
,,0.001,2496,,,,,,
78,,,2527,0.3429882526397705,0.0006893029785715044,2.56180101132486e-06,3.613637454691343e-05,0.0010634757345542312,0.010673903860151768
,,0.001,2528,,,,,,
79,,,2559,0.3433569073677063,0.000988420331850648,2.9138982426957227e-05,3.0259194318205118e-05,0.0014367070980370045,0.010489160194993019
,,0.001,2560,,,,,,
80,,,2591,0.34441620111465454,0.0004279747372493148,5.7768929764279164e-06,2.4773855329840444e-05,0.000704597681760788,0.010293468832969666
,,0.001,2592,,,,,,
81,,,2623,0.34740081429481506,0.0005587543128058314,5.67020435937593e-07,3.313067281851545e-05,0.0008928962051868439,0.010105457156896591
,,0.001,2624,,,,,,
82,,,2655,0.35030490159988403,0.000435730442404747,4.521014602687501e-07,2.0881743694189936e-05,0.0006468083593063056,0.009916284121572971
,,0.001,2656,,,,,,
83,,,2687,0.3575928509235382,0.0017035435885190964,9.447396678297082e-07,2.277787461935077e-05,0.0019360460573807359,0.009756679646670818
,,0.001,2688,,,,,,
84,,,2719,0.36177074909210205,0.0030162318143993616,1.1664483281492721e-06,2.326006506336853e-05,0.003254664596170187,0.009626639075577259
,,0.001,2720,,,,,,
85,,,2751,0.3599502742290497,0.000540075998287648,2.1592757093458204e-06,1.92483130376786e-05,0.0007433554856106639,0.009448973461985588
,,0.001,2752,,,,,,
86,,,2783,0.36331483721733093,0.00037372062797658145,9.055531791091198e-07,3.150492557324469e-05,0.0006932977703399956,0.009273859672248363
,,0.001,2784,,,,,,
87,,,2815,0.369316965341568,0.0009076273418031633,2.199459004259552e-06,3.52107708749827e-05,0.001270732143893838,0.0091137969866395
,,0.001,2816,,,,,,
88,,,2847,0.36868754029273987,0.0006103884079493582,3.2586117413302418e-06,4.825125870411284e-05,0.0011091938940808177,0.008953705430030823
,,0.001,2848,,,,,,
89,,,2879,0.36789166927337646,0.0002633000258356333,1.6830137610668316e-05,1.015654288494261e-05,0.0004490161663852632,0.008783611468970776
,,0.001,2880,,,,,,
90,,,2911,0.37398087978363037,0.00030569685623049736,3.3291532872681273e-06,2.1300174921634607e-05,0.0005353444721549749,0.008618646301329136
,,0.001,2912,,,,,,
91,,,2943,0.38145318627357483,0.00031832599779590964,1.377914031763794e-06,3.893830216838978e-05,0.0007145985728129745,0.008460565470159054
,,0.001,2944,,,,,,
92,,,2975,0.38008037209510803,0.00046781054697930813,7.025760737633391e-07,4.410875044413842e-05,0.0009124109637923539,0.008309601806104183
,,0.001,2976,,,,,,
93,,,3007,0.37873125076293945,0.0014665363123640418,6.0011025198036805e-06,2.3683982362854294e-05,0.001733381417579949,0.008178077638149261
,,0.001,3008,,,,,,
94,,,3039,0.379183292388916,0.0016038570320233703,2.5977597033488564e-06,4.67014433525037e-05,0.0020838603377342224,0.008056193590164185
,,0.001,3040,,,,,,
95,,,3071,0.3763147294521332,0.0005400861264206469,3.0886030799592845e-06,2.2039834220777266e-05,0.0007759273867122829,0.007910587824881077
,,0.001,3072,,,,,,
96,,,3103,0.37960514426231384,0.0003196737670805305,1.5367264495580457e-05,1.7841415683506057e-05,0.0005749242263846099,0.007763874717056751
,,0.001,3104,,,,,,
97,,,3135,0.38922184705734253,0.00013166494318284094,1.1720191650965717e-05,9.301145837525837e-06,0.0002832773607224226,0.007614262867718935
,,0.001,3136,,,,,,
98,,,3167,0.398774653673172,0.00014329137047752738,6.492936336144339e-06,1.9444682038738392e-05,0.00037020284798927605,0.007469381671398878
,,0.001,3168,,,,,,
99,,,3199,0.4054165482521057,0.0005787041154690087,1.99075566342799e-06,2.682909143914003e-05,0.0008569487254135311,0.0073371329344809055
,,0.001,3200,,,,,,
100,,,3231,0.40954071283340454,0.000183399926754646,8.917301670408051e-07,2.437926195852924e-05,0.0004316511331126094,0.007199023384600878
,,0.001,3232,,,,,,
101,0.5846182703971863,,3263,0.41367360949516296,0.00013650718028657138,2.3326647635713016e-07,1.0186969120695721e-05,0.00023954318021424115,0.007059833966195583
,,0.001,3264,,,,,,
102,0.5859237909317017,,3295,0.42068228125572205,0.00015791479381732643,2.5258060531996307e-07,2.2261810954660177e-05,0.00038179580587893724,0.006926272995769978
,,0.001,3296,,,,,,
103,0.5870848298072815,,3327,0.42520591616630554,0.0001495547330705449,2.1021941165599856e-07,1.0699612175812945e-05,0.0002576019905973226,0.006792899686843157
,,0.001,3328,,,,,,
104,0.5884332060813904,,3359,0.4310075342655182,0.00021458974515553564,2.897758122344385e-07,2.466697151248809e-05,0.00046270835446193814,0.006666295696049929
,,0.001,3360,,,,,,
105,0.5888863801956177,,3391,0.43318992853164673,0.000263241701759398,2.6040703460239456e-07,2.1598985767923295e-05,0.00048053357750177383,0.006542580667883158
,,0.001,3392,,,,,,
106,0.5896342992782593,,3423,0.43607455492019653,0.0002942583232652396,2.039551873167511e-06,9.107144251174759e-06,0.00039552757516503334,0.006419639568775892
,,0.001,3424,,,,,,
107,0.591126024723053,,3455,0.44194212555885315,0.0009748659795150161,5.012122528569307e-06,1.5425417586811818e-05,0.0011541808489710093,0.006314330268651247
,,0.001,3456,,,,,,
108,0.5908674597740173,,3487,0.4428861141204834,0.0004360862367320806,1.5615351003361866e-05,2.4260865757241845e-05,0.0007567715365439653,0.006203179247677326
,,0.001,3488,,,,,,
109,0.5908575057983398,,3519,0.4400840103626251,0.0011926671722903848,2.3650309231015854e-06,5.749355477746576e-05,0.0017794279847294092,0.006114704068750143
,,0.001,3520,,,,,,
110,0.5890334248542786,,3551,0.43181806802749634,0.0004171253531239927,1.6001848734958912e-06,2.8108446713304147e-05,0.000706210732460022,0.006006534211337566
,,0.001,3552,,,,,,
111,0.5888272523880005,,3583,0.4296233057975769,0.00027729521389119327,4.3780284613603726e-05,3.162587745464407e-05,0.0008124553714878857,0.005902652628719807
,,0.001,3584,,,,,,
112,0.5884116291999817,,3615,0.4295913279056549,0.00018682835798244923,1.911543949972838e-05,1.3622469850815833e-05,0.00041863019578158855,0.005792972166091204
,,0.001,3616,,,,,,
113,0.5884069204330444,,3647,0.4321993887424469,0.00019075407180935144,1.820389570639236e-06,1.3020257028983906e-05,0.0003300586831755936,0.005683714058250189
,,0.001,3648,,,,,,
114,0.5886232256889343,,3679,0.43874219059944153,0.0002811375888995826,3.5395689224060334e-07,1.5749517842778005e-05,0.00044040256761945784,0.005578847602009773
,,0.001,3680,,,,,,
115,0.5891117453575134,,3711,0.4429890215396881,0.0001416458107996732,3.0064731504353404e-07,2.215424319729209e-05,0.0003646915138233453,0.005474564619362354
,,0.001,3712,,,,,,
116,0.5896173119544983,,3743,0.4444133937358856,0.0002602885360829532,4.1590993760109995e-07,3.11378353217151e-05,0.0005737465689890087,0.0053765480406582355
,,0.001,3744,,,,,,
117,0.5909822583198547,,3775,0.4454769492149353,0.0006699752411805093,4.333113281518308e-07,2.3842332666390575e-05,0.0009105651988647878,0.0052872286178171635
,,0.001,3776,,,,,,
118,0.5909312963485718,,3807,0.44666749238967896,0.0006816165987402201,7.703266646785778e-07,1.709783282421995e-05,0.0008564463932998478,0.005198612809181213
,,0.001,3808,,,,,,
119,0.5912063121795654,,3839,0.4480886161327362,0.00023974124633241445,4.793051289198047e-07,1.190316197607899e-05,0.00036116939736530185,0.005101864226162434
,,0.001,3840,,,,,,
120,0.5923871397972107,,3871,0.4503401219844818,0.00042528490303084254,3.415877699808334e-06,1.66941863426473e-05,0.0006093060947023332,0.005012013018131256
,,0.001,3872,,,,,,
121,0.5932930111885071,,3903,0.4524400532245636,0.0005747615359723568,7.022420049906941e-06,1.3951798791822512e-05,0.0007493915036320686,0.00492676068097353
,,0.001,3904,,,,,,
122,0.5929198265075684,,3935,0.45359930396080017,0.0011017908109351993,1.1979947203144548e-06,2.1254021703498438e-05,0.0013203209964558482,0.00485463161021471
,,0.001,3936,,,,,,
123,0.5914931297302246,,3967,0.454110711812973,0.0005877396906726062,1.956576625161688e-06,1.6958341802819632e-05,0.0007671057828702033,0.004772881045937538
,,0.001,3968,,,,,,
124,0.5913959741592407,,3999,0.45554739236831665,0.0002067074819933623,1.782459435162309e-06,1.3467569260683376e-05,0.0003502954787109047,0.004684429615736008
,,0.001,4000,,,,,,
125,0.5917086601257324,,4031,0.4571535289287567,0.0002635665878187865,2.1628052309097257e-06,9.570603651809506e-06,0.00037008666549809277,0.004598142579197884
,,0.001,4032,,,,,,
126,0.5923312306404114,,4063,0.46043190360069275,0.00035117974039167166,1.7086623529394274e-06,1.5701774827903137e-05,0.0005167407216504216,0.0045165144838392735
,,0.001,4064,,,,,,
127,0.5919898152351379,,4095,0.4611102342605591,0.0008358067134395242,1.323475089520798e-06,4.6409943024627864e-05,0.001306523336097598,0.00445231469348073
,,0.001,4096,,,,,,
128,0.590404748916626,,4127,0.4564462900161743,0.00024165633658412844,8.723362725504558e-07,1.563813566463068e-05,0.00040239939698949456,0.004371316637843847
,,0.001,4128,,,,,,
129,0.5904669165611267,,4159,0.45489227771759033,0.0002351242583245039,5.151372988621006e-06,2.0715406208182685e-05,0.0004680351121351123,0.004293250851333141
,,0.001,4160,,,,,,
130,0.590696394443512,,4191,0.4554014503955841,0.0003163392248097807,4.4162538870295975e-06,1.9839120795950294e-05,0.0005368117708712816,0.004218121990561485
,,0.001,4192,,,,,,
131,0.5902137756347656,,4223,0.4572608172893524,0.0005312392022460699,6.857057428533153e-07,8.849722689774353e-06,0.0006231648731045425,0.004146222956478596
,,0.001,4224,,,,,,
132,0.5897045731544495,,4255,0.4596666693687439,0.00039736388134770095,3.41927346880766e-07,1.5131577129068319e-05,0.0005503892316482961,0.0040743062272667885
,,0.001,4256,,,,,,
133,0.5891297459602356,,4287,0.4617270529270172,8.704978245077655e-05,3.3627100037847413e-07,1.0094874596688896e-05,0.00018967990763485432,0.003996613435447216
,,0.001,4288,,,,,,
134,0.5903715491294861,,4319,0.46594318747520447,0.00017343516810797155,1.6208612123591593e-06,8.813332897261716e-06,0.0002696728042792529,0.003922075033187866
,,0.001,4320,,,,,,
135,0.5925810933113098,,4351,0.46958813071250916,0.00016698554100003093,2.4094745185720967e-06,9.141372174781282e-06,0.000270446646027267,0.003849042346701026
,,0.001,4352,,,,,,
136,0.5926496386528015,,4383,0.4734671711921692,0.0002884702989831567,3.0892970244167373e-06,2.0992940335418098e-05,0.0005138461710885167,0.003782338462769985
,,0.001,4384,,,,,,
137,0.5921505689620972,,4415,0.4731617569923401,0.0006866853800602257,2.5300280412920984e-06,4.9628823035163805e-05,0.0011956238886341453,0.0037306039594113827
,,0.001,4416,,,,,,
138,0.5906641483306885,,4447,0.4677976071834564,0.0005328465485945344,1.0256974292133236e-06,2.0656083506764844e-05,0.0007445358787663281,0.0036708826664835215
,,0.001,4448,,,,,,
139,0.5900152921676636,,4479,0.4650340974330902,0.00028854221454821527,5.264491392154014e-06,1.9960367353633046e-05,0.0005144682363606989,0.003607754362747073
,,0.001,4480,,,,,,
140,0.5892629623413086,,4511,0.4642367660999298,0.00010385990754002705,4.897253234048549e-07,1.400141445628833e-05,0.0002463226846884936,0.0035405256785452366
,,0.001,4512,,,,,,
141,0.5892016291618347,,4543,0.4653930962085724,0.00024022824072744697,2.5408577130292542e-05,8.561263712181244e-06,0.0004528837453108281,0.0034787729382514954
,,0.001,4544,,,,,,
142,0.588824987411499,,4575,0.4682465195655823,6.046948692528531e-05,2.7010441954189446e-06,6.386393124557799e-06,0.0001378386514261365,0.0034119542688131332
,,0.001,4576,,,,,,
143,0.5893961787223816,,4607,0.4739021360874176,0.00035114085767418146,1.7991592926591693e-07,5.330332896846812e-06,0.0004053437733091414,0.003351822029799223
,,0.001,4608,,,,,,
144,0.590145468711853,,4639,0.479196161031723,0.0002736264723353088,1.279509547202906e-07,2.1567184376181103e-05,0.0004899378982372582,0.0032945843413472176
,,0.001,4640,,,,,,
145,0.5910494923591614,,4671,0.4813806116580963,0.0003102122573181987,3.1055640192789724e-07,1.6815956769278273e-05,0.0004799245507456362,0.003238291246816516
,,0.001,4672,,,,,,
146,0.5906383395195007,,4703,0.481828898191452,0.00010861523333005607,7.645379582754686e-07,9.284776751883328e-06,0.00020528570166788995,0.0031776309479027987
,,0.001,4704,,,,,,
147,0.5907158851623535,,4735,0.48418521881103516,0.0003396855026949197,1.0581510423435248e-06,1.8969683878822252e-05,0.0005346731632016599,0.003124771872535348
,,0.001,4736,,,,,,
148,0.5896159410476685,,4767,0.4839865565299988,0.0005157045088708401,1.6334618067048723e-06,1.1545369488885626e-05,0.0006393255316652358,0.003075062995776534
,,0.001,4768,,,,,,
149,0.588310956954956,,4799,0.48420360684394836,0.0005099501577205956,1.1746573136406369e-06,1.9718616385944188e-05,0.0007130095618776977,0.0030278218910098076
,,0.001,4800,,,,,,
150,0.5873290300369263,,4831,0.4833463728427887,0.0006928078946657479,7.123301202227594e-06,1.7626103726797737e-05,0.0009046855266205966,0.0029853591695427895
,,0.001,4832,,,,,,
151,0.5853105187416077,,4863,0.4836309254169464,0.0008107594912871718,8.098251669252932e-07,1.9957586118835025e-05,0.001014384557493031,0.002945939777418971
,,0.001,4864,,,,,,
152,0.5827182531356812,,4895,0.48493412137031555,0.0003984063514508307,5.717853355236002e-07,8.136907126754522e-06,0.00048263432108797133,0.002896673511713743
,,0.001,4896,,,,,,
153,0.5817846655845642,,4927,0.48735082149505615,0.00021628312242683023,4.364404446732806e-07,1.8040427676169202e-05,0.000398869626224041,0.0028467176016420126
,,0.001,4928,,,,,,
154,0.5809274911880493,,4959,0.48803672194480896,0.0002777264453470707,4.734789627036662e-07,2.748379120021127e-05,0.0005549316410906613,0.002800881862640381
,,0.001,4960,,,,,,
155,0.5798443555831909,,4991,0.485958069562912,0.0001473560114391148,3.107906252353132e-07,2.0212890376569703e-05,0.0003510387905407697,0.0027518849819898605
,,0.001,4992,,,,,,
156,0.579388439655304,,5023,0.4859362244606018,0.0004584028501994908,1.3305161701282486e-06,2.1446479877340607e-05,0.0006795200170017779,0.002710437634959817
,,0.001,5024,,,,,,
157,0.5777897238731384,,5055,0.487454354763031,0.0003859023272525519,3.5287757782498375e-07,1.4001949239172973e-05,0.0005276862066239119,0.0026667825877666473
,,0.001,5056,,,,,,
158,0.5776618719100952,,5087,0.48718658089637756,0.0002077717217616737,1.1690561905197683e-06,1.6890860933926888e-05,0.0003825256135314703,0.0026210974901914597
,,0.001,5088,,,,,,
159,0.5774590373039246,,5119,0.4879377484321594,0.00019721673743333668,8.026290743146092e-06,2.2684704163111746e-05,0.00046419521095231175,0.0025779593270272017
,,0.001,5120,,,,,,
160,0.5783999562263489,,5151,0.4868013262748718,0.00013287468755152076,2.9551943043770734e-06,3.0821604013908654e-05,0.00045586665510199964,0.0025355175603181124
,,0.001,5152,,,,,,
161,0.5778734683990479,,5183,0.4858686029911041,0.000610167218837887,1.1152674233017024e-05,2.956892058136873e-05,0.0009616197203285992,0.00250403955578804
,,0.001,5184,,,,,,
162,0.5757772326469421,,5215,0.48348483443260193,0.0004728456260636449,7.273464234458515e-06,1.8585271391202696e-05,0.0006950658280402422,0.002467860234901309
,,0.001,5216,,,,,,
163,0.5739906430244446,,5247,0.48354867100715637,0.00020062047406099737,3.583942600471346e-07,6.3173451962939e-06,0.00026558584067970514,0.002423814730718732
,,0.001,5248,,,,,,
164,0.5735508799552917,,5279,0.4861462712287903,0.0003458383434917778,3.4435069551363995e-07,1.0102314263349399e-05,0.00044858327601104975,0.002384310122579336
,,0.001,5280,,,,,,
165,0.5726160407066345,,5311,0.48885488510131836,0.00014407766866497695,9.883892744255718e-07,1.1746871678042226e-05,0.0002664883795659989,0.002341953571885824
,,0.001,5312,,,,,,
166,0.5722119212150574,,5343,0.4897657632827759,0.00020371755817905068,1.185186988550413e-07,1.4360120985656977e-05,0.00034791135112755,0.002302072709426284
,,0.001,5344,,,,,,
