epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss
,0.0001,0,,,,,
0,,60,0.4966578185558319,0.025197047740221024,0.19207625091075897,0.010677711106836796,0.45472443103790283
,0.0001,61,,,,,
1,,121,0.4938465356826782,0.0,0.167035311460495,0.01537130493670702,0.18240661919116974
,0.0001,122,,,,,
2,,182,0.4902225136756897,0.0,0.14161726832389832,0.015392846427857876,0.15701010823249817
,0.0001,183,,,,,
3,,243,0.4861176311969757,0.005641836207360029,0.12244464457035065,0.015955142676830292,0.1948181390762329
,0.0001,244,,,,,
4,,304,0.4820743203163147,0.027426350861787796,0.10422887653112411,0.012258294969797134,0.3907506763935089
,0.0001,305,,,,,
5,,365,0.47812068462371826,0.0,0.08854638040065765,0.015859263017773628,0.10440564155578613
,0.0001,366,,,,,
6,,426,0.4743182063102722,0.002964395796880126,0.07583452016115189,0.017582202330231667,0.1230606809258461
,0.0001,427,,,,,
7,,487,0.4705360233783722,2.714352922339458e-05,0.06453847885131836,0.009014767594635487,0.0738246813416481
,0.0001,488,,,,,
8,,548,0.4671928882598877,0.03512820973992348,0.05342436581850052,0.011613440699875355,0.41631990671157837
,0.0001,549,,,,,
9,,609,0.46404388546943665,0.0019516167230904102,0.04622217267751694,0.009025990031659603,0.07476432621479034
,0.0001,610,,,,,
10,,670,0.4611096978187561,0.0,0.039208054542541504,0.008070971816778183,0.04727902635931969
,0.0001,671,,,,,
11,,731,0.45842844247817993,0.0015305920969694853,0.0337381511926651,0.008730670437216759,0.05777474492788315
,0.0001,732,,,,,
12,,792,0.45592302083969116,0.0022447973024100065,0.02920149825513363,0.004956466611474752,0.05660593882203102
,0.0001,793,,,,,
13,,853,0.453607439994812,0.006643831264227629,0.02536979876458645,0.0029371455311775208,0.09474525600671768
,0.0001,854,,,,,
14,,914,0.4514732360839844,0.0014299352187663317,0.022312328219413757,0.0020233236718922853,0.0386350043118
,0.0001,915,,,,,
15,,975,0.44948285818099976,0.0015873984666541219,0.019821826368570328,0.005158440675586462,0.04085425287485123
,0.0001,976,,,,,
16,,1036,0.44759973883628845,0.0015079634031280875,0.01732037402689457,0.0037409758660942316,0.036140985786914825
,0.0001,1037,,,,,
