epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss
,0.001,0,,,,,
0,,23,0.48866695165634155,0.02460724115371704,0.12218482792377472,0.025029277428984642,0.41746455430984497
,0.001,24,,,,,
1,,47,0.4689232409000397,0.008166229352355003,0.003992301411926746,0.0011510357726365328,0.05111781880259514
,0.001,48,,,,,
2,,71,0.46324026584625244,0.010797158814966679,0.0002826172567438334,0.0002017717488342896,0.054954566061496735
,0.001,72,,,,,
3,,95,0.46154695749282837,0.0105031318962574,0.00016720796702429652,0.00014283818018157035,0.05313575267791748
,0.001,96,,,,,
4,,119,0.4610230326652527,0.008603408932685852,0.00021477339032571763,0.00010872267739614472,0.04366404190659523
,0.001,120,,,,,
5,,143,0.4591881036758423,0.009747645817697048,0.0002479770628269762,0.00012847789912484586,0.049491140991449356
,0.001,144,,,,,
6,,167,0.4576759338378906,0.007662337273359299,0.00018276380433235317,7.54146312829107e-05,0.0388280414044857
,0.001,168,,,,,
7,,191,0.456681489944458,0.00665567209944129,0.0002510299673303962,7.596390059916303e-05,0.03393235057592392
,0.001,192,,,,,
8,,215,0.4552909731864929,0.007149306125938892,0.0001751758245518431,5.2199073252268136e-05,0.03620127961039543
,0.001,216,,,,,
9,,239,0.4540346562862396,0.0068888128735125065,0.00015773650375194848,6.520372699014843e-05,0.03488994017243385
,0.001,240,,,,,
10,,263,0.45285990834236145,0.006326758302748203,0.00012105768837500364,4.3553649447858334e-05,0.03196301311254501
,0.001,264,,,,,
11,,287,0.4519329071044922,0.006300745066255331,8.716894808458164e-05,3.3014268410624936e-05,0.0317440889775753
,0.001,288,,,,,
12,,311,0.4508567154407501,0.006554771680384874,8.533151412848383e-05,6.0363829106790945e-05,0.03306524455547333
,0.001,312,,,,,
13,,335,0.4498414397239685,0.007131701335310936,7.839143654564396e-05,6.0929236497031525e-05,0.035937149077653885
,0.001,336,,,,,
14,,359,0.4489145576953888,0.007740586996078491,6.736220530001447e-05,3.739556996151805e-05,0.03891245275735855
,0.001,360,,,,,
15,,383,0.4476746618747711,0.006685340777039528,9.565825166646391e-05,4.536502456176095e-05,0.03370875492691994
,0.001,384,,,,,
16,,407,0.44674819707870483,0.007764311973005533,6.955476419534534e-05,3.471344825811684e-05,0.03903008997440338
,0.001,408,,,,,
17,,431,0.44545289874076843,0.007394370157271624,6.583170761587098e-05,3.905644189217128e-05,0.03718163073062897
,0.001,432,,,,,
18,,455,0.44449713826179504,0.006165148224681616,4.698024713434279e-05,2.268891694257036e-05,0.030965080484747887
,0.001,456,,,,,
19,,479,0.44302916526794434,0.00841474998742342,5.3471278079086915e-05,0.0001355676504317671,0.042451828718185425
,0.001,480,,,,,
20,,503,0.44205352663993835,0.007325754966586828,4.3042506149504334e-05,3.4116827009711415e-05,0.03678309544920921
,0.001,504,,,,,
21,,527,0.44052615761756897,0.007235752884298563,7.670609193155542e-05,6.231782026588917e-05,0.036456819623708725
,0.001,528,,,,,
22,,551,0.4389404058456421,0.006570624187588692,5.359636270441115e-05,3.2461695809615776e-05,0.03302523121237755
,0.001,552,,,,,
23,,575,0.437661737203598,0.007293040864169598,5.8468565839575604e-05,3.918284346582368e-05,0.036660511046648026
,0.001,576,,,,,
24,,599,0.43654850125312805,0.005798743572086096,4.094252290087752e-05,2.1417186871985905e-05,0.029118433594703674
,0.001,600,,,,,
25,,623,0.43537813425064087,0.007417071610689163,4.339008592069149e-05,3.248045686632395e-05,0.037237100303173065
,0.001,624,,,,,
26,,647,0.43446123600006104,0.006245702970772982,3.2483236282132566e-05,2.1525042029679753e-05,0.03133653104305267
,0.001,648,,,,,
27,,671,0.4335344135761261,0.0064901867881417274,2.7056958060711622e-05,1.8787370208883658e-05,0.03254261985421181
,0.001,672,,,,,
28,,695,0.4323595464229584,0.006024152040481567,2.8618660508072935e-05,3.718598236446269e-05,0.030252374708652496
,0.001,696,,,,,
29,,719,0.43173831701278687,0.006975508760660887,2.170152401959058e-05,2.312062497367151e-05,0.03496719151735306
,0.001,720,,,,,
30,,743,0.43017929792404175,0.006791604682803154,2.7554067855817266e-05,3.208572161383927e-05,0.03407730534672737
,0.001,744,,,,,
31,,767,0.4297386705875397,0.005884603597223759,1.8961140085593797e-05,1.4493550224869978e-05,0.029489925131201744
,0.001,768,,,,,
32,,791,0.4286753833293915,0.005896999035030603,2.2427833755500615e-05,2.231079815828707e-05,0.029574474319815636
,0.001,792,,,,,
33,,815,0.4278058409690857,0.007034158334136009,1.983477341127582e-05,1.6344858522643335e-05,0.03524314984679222
,0.001,816,,,,,
34,,839,0.4265296757221222,0.005802145227789879,2.019603198277764e-05,2.091613714583218e-05,0.029092952609062195
,0.001,840,,,,,
35,,863,0.4260239005088806,0.008050021715462208,1.5053768947836943e-05,1.7086958905565552e-05,0.04031439125537872
,0.001,864,,,,,
36,,887,0.4240998923778534,0.0064963698387146,2.08165747608291e-05,5.3083222155692056e-05,0.032629650086164474
,0.001,888,,,,,
37,,911,0.42344510555267334,0.005991116166114807,1.687281474005431e-05,1.3510888493328821e-05,0.030016347765922546
,0.001,912,,,,,
38,,935,0.4225260615348816,0.0061353715136647224,1.4919894965714775e-05,1.180779690912459e-05,0.030730316415429115
,0.001,936,,,,,
39,,959,0.4214102029800415,0.006015991326421499,1.4533979083353188e-05,1.4761600141355302e-05,0.030138548463582993
,0.001,960,,,,,
40,,983,0.4203384816646576,0.007101484574377537,1.4045308489585295e-05,1.682726724538952e-05,0.03556916490197182
,0.001,984,,,,,
41,,1007,0.41927850246429443,0.00601770356297493,1.2523166333267e-05,1.7374146409565583e-05,0.03014831617474556
,0.001,1008,,,,,
42,,1031,0.41815558075904846,0.006628463510423899,1.2288671314308885e-05,1.560126656841021e-05,0.033198095858097076
,0.001,1032,,,,,
43,,1055,0.4170561134815216,0.00548513000831008,1.2271232662897091e-05,1.4022284631209914e-05,0.027478231117129326
,0.001,1056,,,,,
44,,1079,0.4162760376930237,0.006220501847565174,1.1895765055669472e-05,1.2302059985813685e-05,0.031150903552770615
,0.001,1080,,,,,
45,,1103,0.41540008783340454,0.00726718595251441,1.1865373380715027e-05,1.1206852832401637e-05,0.036382075399160385
,0.001,1104,,,,,
