epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
50,,,1631,0.307370662689209,0.0008312771678902209,8.870518968251417e-07,3.518503945088014e-05,0.0011875629425048828,0.013386471197009087
,,0.001,1632,,,,,,
51,,,1663,0.3094996511936188,0.0008493380737490952,1.111145820686943e-06,3.2872780138859525e-05,0.00118362158536911,0.013142414391040802
,,0.001,1664,,,,,,
52,,,1695,0.3152978718280792,0.0006219073547981679,1.3072285582893528e-06,2.082523496937938e-05,0.0008366956608369946,0.012896300293505192
,,0.001,1696,,,,,,
53,,,1727,0.3222372531890869,0.0007964000687934458,8.366604902221297e-07,3.569559339666739e-05,0.0011575393145903945,0.012661525048315525
,,0.001,1728,,,,,,
54,,,1759,0.3244361877441406,0.0006466075428761542,7.671490038774209e-07,2.9626558898598887e-05,0.0009467091294936836,0.01242722850292921
,,0.001,1760,,,,,,
55,,,1791,0.3286901116371155,0.00039815803756937385,1.1081255024691927e-06,2.350616159674246e-05,0.0006387602188624442,0.01219145953655243
,,0.001,1792,,,,,,
56,,,1823,0.3386947810649872,0.0003889880026690662,1.6463491192553192e-06,1.78293321368983e-05,0.0005755130550824106,0.011959140188992023
,,0.001,1824,,,,,,
57,,,1855,0.34626978635787964,0.0007625072030350566,5.14087423653109e-06,4.883739893557504e-05,0.001276585622690618,0.011745489202439785
,,0.001,1856,,,,,,
58,,,1887,0.3470209538936615,0.0006176283932290971,8.847022172631114e-07,3.893756729667075e-05,0.0010114277247339487,0.011530808173120022
,,0.001,1888,,,,,,
59,,,1919,0.3467859625816345,0.0009695438202470541,1.975039776880294e-05,2.0571573259076104e-05,0.0012740115635097027,0.011325672268867493
,,0.001,1920,,,,,,
60,,,1951,0.35074737668037415,0.0004873894213233143,7.716226718912367e-06,2.2879597963765264e-05,0.0007547666900791228,0.011114253662526608
,,0.001,1952,,,,,,
61,,,1983,0.3570275902748108,0.00021447931067086756,1.9518565750331618e-05,1.6282181604765356e-05,0.00047489386633969843,0.010901466943323612
,,0.001,1984,,,,,,
62,,,2015,0.3658919334411621,0.0004299054853618145,2.048741589533165e-05,1.602735574124381e-05,0.0006926161586306989,0.010697290301322937
,,0.001,2016,,,,,,
63,,,2047,0.3730715215206146,0.0010387477232143283,1.9861534383380786e-05,4.795488712261431e-05,0.0016176040517166257,0.010515696369111538
,,0.001,2048,,,,,,
64,,,2079,0.3729757070541382,0.0007673533400520682,1.6251445913439966e-06,4.442141653271392e-05,0.0012196932220831513,0.01032977644354105
,,0.001,2080,,,,,,
65,,,2111,0.36893317103385925,0.002159739378839731,1.0217031558568124e-05,4.934142634738237e-05,0.0027042385190725327,0.010177264921367168
,,0.001,2112,,,,,,
66,,,2143,0.36530229449272156,0.0009308900916948915,1.7235901395906694e-05,2.9826382160536014e-05,0.0013153334148228168,0.010000026784837246
,,0.001,2144,,,,,,
67,,,2175,0.3609955608844757,0.0005131997168064117,3.052119063795544e-05,4.4262757000979036e-05,0.0011084333527833223,0.009822194464504719
,,0.001,2176,,,,,,
68,,,2207,0.35921433568000793,0.0007672145729884505,2.9474056191247655e-06,3.440308864810504e-05,0.0011259826133027673,0.009648270905017853
,,0.001,2208,,,,,,
69,,,2239,0.3582271933555603,0.000968945911154151,3.7363242881838232e-06,2.2651152903563343e-05,0.0012141390470787883,0.009479587897658348
,,0.001,2240,,,,,,
70,,,2271,0.3588697612285614,0.001130846911109984,7.778416147630196e-06,3.999262844445184e-05,0.0015696646878495812,0.009321389719843864
,,0.001,2272,,,,,,
71,,,2303,0.35864147543907166,0.0022271338384598494,2.299752168255509e-06,1.528778375359252e-05,0.0023915101774036884,0.009182792156934738
,,0.001,2304,,,,,,
72,,,2335,0.3579805791378021,0.00311599625274539,7.58324586058734e-06,5.826597771374509e-05,0.0037365721073001623,0.009073867462575436
,,0.001,2336,,,,,,
73,,,2367,0.35736289620399475,0.0033805056009441614,1.4302727322501596e-06,3.4065338695654646e-05,0.0037283103447407484,0.008966956287622452
,,0.001,2368,,,,,,
74,,,2399,0.34894314408302307,0.001139900996349752,3.059560867768596e-06,4.9554219003766775e-05,0.00165074085816741,0.008820632472634315
,,0.001,2400,,,,,,
75,,,2431,0.34598857164382935,0.00042328721610829234,3.7320321553124813e-06,4.3610649299807847e-05,0.0008780537755228579,0.008661780506372452
,,0.001,2432,,,,,,
76,,,2463,0.3474845588207245,0.00042816734639927745,1.4055599422135856e-06,2.2020765754859895e-05,0.0006554027204401791,0.008501652628183365
,,0.001,2464,,,,,,
77,,,2495,0.35051748156547546,0.000878264952916652,2.865542910512886e-06,2.833100370480679e-05,0.001175902783870697,0.008355137892067432
,,0.001,2496,,,,,,
78,,,2527,0.3534572422504425,0.00066598248668015,8.932344826462213e-06,4.492846710490994e-05,0.0011599290883168578,0.008211233653128147
,,0.001,2528,,,,,,
79,,,2559,0.35121166706085205,0.0004354798293206841,3.4692577628447907e-06,2.9347815143410116e-05,0.0007463041110895574,0.008061935193836689
,,0.001,2560,,,,,,
80,,,2591,0.3544968068599701,0.0012613707222044468,3.563806103556999e-06,2.3066721041686833e-05,0.001509856665506959,0.007930893450975418
,,0.001,2592,,,,,,
81,,,2623,0.35855209827423096,0.0003450830408837646,5.30242004970205e-06,3.339874092489481e-05,0.000705582438968122,0.007786387577652931
,,0.001,2624,,,,,,
82,,,2655,0.363354355096817,0.001129069016315043,2.5711135549499886e-06,2.6936926587950438e-05,0.0014112938661128283,0.0076588853262364864
,,0.001,2656,,,,,,
83,,,2687,0.36738306283950806,0.00033861937117762864,2.176942416554084e-06,2.087370739900507e-05,0.0005582411540672183,0.007516872603446245
,,0.001,2688,,,,,,
84,,,2719,0.37335190176963806,0.0006296474603004754,2.0704089820355875e-06,1.6575026165810414e-05,0.0008057498489506543,0.007382649928331375
,,0.001,2720,,,,,,
85,,,2751,0.3751853406429291,0.00036750969593413174,6.440860488510225e-06,3.5836903407471254e-05,0.0007580831879749894,0.007250158581882715
,,0.001,2752,,,,,,
86,,,2783,0.37718918919563293,0.00025544388336129487,3.616422418417642e-06,2.15556410694262e-05,0.0004890824784524739,0.00711493706330657
,,0.001,2784,,,,,,
87,,,2815,0.38375693559646606,0.00041846209205687046,2.0636650788219413e-06,1.0159358680539299e-05,0.000530374061781913,0.006983246188610792
,,0.001,2816,,,,,,
88,,,2847,0.3904285728931427,0.00040616613114252687,1.8991891010955442e-06,1.7828928321250714e-05,0.0005939513212069869,0.006855460349470377
,,0.001,2848,,,,,,
89,,,2879,0.39544570446014404,0.00018260115757584572,3.9165825000964105e-06,1.431836517440388e-05,0.00034536770544946194,0.006725258193910122
,,0.001,2880,,,,,,
90,,,2911,0.40200626850128174,0.0007942529045976698,3.324840872664936e-05,1.5959940355969593e-05,0.001120094326324761,0.006613154895603657
,,0.001,2912,,,,,,
91,,,2943,0.4068869948387146,0.000612852571066469,2.3994953153305687e-05,3.275923154433258e-05,0.0010604195995256305,0.006502100266516209
,,0.001,2944,,,,,,
92,,,2975,0.4068801999092102,0.0009357536910101771,6.826791832281742e-06,1.1915413779206574e-05,0.001089041936211288,0.00639383913949132
,,0.001,2976,,,,,,
93,,,3007,0.4114657938480377,0.00052090227836743,5.409463483374566e-06,3.242012462578714e-05,0.0008721507037989795,0.006283405236899853
,,0.001,3008,,,,,,
94,,,3039,0.4124698340892792,0.0003758117090910673,5.693832918041153e-06,1.9376990167074837e-05,0.0005980508285574615,0.0061696982011199
,,0.001,3040,,,,,,
95,,,3071,0.4150463938713074,0.0006470492808148265,4.7563074190293264e-07,2.2020371034159325e-05,0.000869631243404001,0.006063696928322315
,,0.001,3072,,,,,,
96,,,3103,0.4178042709827423,0.0008389283902943134,3.7480426726688165e-06,5.048199091106653e-05,0.001362488605082035,0.005969672929495573
,,0.001,3104,,,,,,
97,,,3135,0.41617700457572937,0.000258780550211668,4.825655196327716e-06,1.24803827930009e-05,0.0004077126504853368,0.005858433432877064
,,0.001,3136,,,,,,
98,,,3167,0.41891035437583923,0.0005342054064385593,4.133145239393343e-07,1.0097951417264994e-05,0.0006372514762915671,0.005754009820520878
,,0.001,3168,,,,,,
99,,,3199,0.4236312806606293,0.0007618986419402063,1.0016949545388343e-06,1.521101967227878e-05,0.0009190173004753888,0.005657310131937265
,,0.001,3200,,,,,,
100,,,3231,0.42655670642852783,0.0008530306513421237,5.226312396189314e-07,1.4618422028433997e-05,0.001001827884465456,0.005564200226217508
,,0.001,3232,,,,,,
101,0.5843415856361389,,3263,0.43111762404441833,0.00023216073168441653,8.126078796522052e-07,1.0154186384170316e-05,0.0003377656394150108,0.005459671840071678
,,0.001,3264,,,,,,
102,0.5845761895179749,,3295,0.436371773481369,0.000512522179633379,1.1533735460034222e-06,1.689828968665097e-05,0.0006872720550745726,0.005364223849028349
,,0.001,3296,,,,,,
103,0.58404940366745,,3327,0.43853941559791565,0.00024862572900019586,6.511439551104559e-06,1.1702883057296276e-05,0.000398211763240397,0.0052649034187197685
,,0.001,3328,,,,,,
104,0.5841809511184692,,3359,0.44281917810440063,0.00017525219300296158,1.6145564813996316e-06,1.518792942079017e-05,0.00033520424040034413,0.005166309420019388
,,0.001,3360,,,,,,
105,0.5842750072479248,,3391,0.4469999074935913,0.0002663596242200583,5.096910058455251e-07,1.499566133134067e-05,0.000418864656239748,0.005071360617876053
,,0.001,3392,,,,,,
106,0.5840234756469727,,3423,0.4500422775745392,0.00046468962682411075,2.089187773890444e-06,3.54143267031759e-05,0.0008292787242680788,0.004986518993973732
,,0.001,3424,,,,,,
107,0.5830370187759399,,3455,0.4495687782764435,0.0004896802711300552,1.2654052625293843e-05,1.2332966434769332e-05,0.000676280353218317,0.004900314379483461
,,0.001,3456,,,,,,
108,0.582791805267334,,3487,0.4506649672985077,0.0001236071839230135,3.3864605939015746e-05,1.60224772116635e-05,0.0004531549639068544,0.004811371210962534
,,0.001,3488,,,,,,
109,0.5827377438545227,,3519,0.45326244831085205,0.0002290683623868972,7.912270120868925e-06,1.112025165639352e-05,0.00037983222864568233,0.004722740035504103
,,0.001,3520,,,,,,
110,0.5830057859420776,,3551,0.4566395878791809,0.0007350550731644034,1.8581156382424524e-06,1.945043732121121e-05,0.0009388499311171472,0.004647062625735998
,,0.001,3552,,,,,,
111,0.5818825960159302,,3583,0.45659303665161133,0.0004915701574645936,7.530269954258983e-07,2.791491169773508e-05,0.0007744843605905771,0.004569611046463251
,,0.001,3584,,,,,,
112,0.5808260440826416,,3615,0.4546301066875458,0.0008643490727990866,3.468367424375174e-07,4.598142550094053e-05,0.001325897523202002,0.004504736512899399
,,0.001,3616,,,,,,
113,0.5788899660110474,,3647,0.4514734745025635,0.00027902561123482883,4.7189874408104515e-07,2.2860685930936597e-05,0.0005099918926134706,0.004424841608852148
,,0.001,3648,,,,,,
114,0.5792155265808105,,3679,0.4527455270290375,0.0006484579644165933,3.545348477018706e-07,1.5783498383825645e-05,0.0008080656407400966,0.004352506250143051
,,0.001,3680,,,,,,
115,0.5786446928977966,,3711,0.4554567039012909,0.00020403375674504787,1.010219648378552e-06,1.767896901583299e-05,0.0003858745039906353,0.004273173399269581
,,0.001,3712,,,,,,
116,0.5801255702972412,,3743,0.4582054913043976,0.0006869303178973496,1.1565456361495308e-06,9.785662768990733e-06,0.0007905698730610311,0.0042035216465592384
,,0.001,3744,,,,,,
117,0.5796489715576172,,3775,0.46201571822166443,0.000484902790049091,4.427054989264434e-07,2.4562612452427857e-05,0.0007327424245886505,0.004134105984121561
,,0.001,3776,,,,,,
118,0.5791056752204895,,3807,0.45953357219696045,0.0012146768858656287,3.611032070693909e-06,7.418981840601191e-05,0.0019746304024010897,0.0040909163653850555
,,0.001,3808,,,,,,
119,0.5759948492050171,,3839,0.4529956579208374,0.0012427793117240071,2.0683814909716602e-06,1.6934012819547206e-05,0.0014224613551050425,0.004037547390908003
,,0.001,3840,,,,,,
120,0.5740798711776733,,3871,0.45099490880966187,0.0006333235069178045,3.883072622556938e-06,1.4951648154237773e-05,0.0008022553520277143,0.003972841426730156
,,0.001,3872,,,,,,
121,0.5737929940223694,,3903,0.4531918168067932,0.0005117377149872482,1.6236585906881373e-06,5.5059295846149325e-05,0.0010704490123316646,0.003914793487638235
,,0.001,3904,,,,,,
122,0.5736815929412842,,3935,0.44789454340934753,0.0006641443469561636,1.0020406762123457e-06,2.4232824216596782e-05,0.000911482609808445,0.0038547273725271225
,,0.001,3936,,,,,,
123,0.575183629989624,,3967,0.4474566578865051,0.0012565151555463672,1.2696334579231916e-06,2.3542843337054364e-05,0.001498291501775384,0.003807598724961281
,,0.001,3968,,,,,,
124,0.57537442445755,,3999,0.44544073939323425,0.0003986726514995098,7.732716085229185e-07,1.0046004717878532e-05,0.0005029989988543093,0.0037415067199617624
,,0.001,4000,,,,,,
125,0.5758233070373535,,4031,0.4452095031738281,0.0011388506973162293,6.386869699781528e-06,4.8111367505043745e-05,0.0016518986085429788,0.0036997145507484674
,,0.001,4032,,,,,,
126,0.572869062423706,,4063,0.4456431567668915,0.0005007289000786841,3.594879308366217e-05,2.9665156034752727e-05,0.0009771244367584586,0.0036452626809477806
,,0.001,4064,,,,,,
127,0.5712289214134216,,4095,0.44378557801246643,0.00045113981468603015,1.7027603007591097e-06,3.267798820161261e-05,0.0007864334620535374,0.003588086226955056
,,0.001,4096,,,,,,
128,0.5705533623695374,,4127,0.44105881452560425,0.0006585440132766962,9.197521649184637e-06,1.3961869626655243e-05,0.0008441503159701824,0.003533207345753908
,,0.001,4128,,,,,,
129,0.5697105526924133,,4159,0.44590553641319275,0.00015921441081445664,2.153625928258407e-06,8.183816134987865e-06,0.0002518206893000752,0.0034675796050578356
,,0.001,4160,,,,,,
130,0.5698825120925903,,4191,0.4505091607570648,0.000229325465625152,1.3924545783083886e-06,1.1793066732934676e-05,0.0003542184131219983,0.003405312541872263
,,0.001,4192,,,,,,
131,0.5706268548965454,,4223,0.45532670617103577,0.0006533209816552699,3.69423247548184e-07,3.465516056166962e-05,0.001001719618216157,0.0033572406973689795
,,0.001,4224,,,,,,
132,0.5688320398330688,,4255,0.45250120759010315,0.0007482373621314764,4.9698610382620245e-06,4.7278328565880656e-05,0.0012458701385185122,0.0033150131348520517
,,0.001,4256,,,,,,
133,0.5671676397323608,,4287,0.45056048035621643,0.0026280349120497704,2.2119218556326814e-05,3.3925662137335166e-05,0.003077886998653412,0.003310270607471466
,,0.001,4288,,,,,,
134,0.559621274471283,,4319,0.44766125082969666,0.00027568184304982424,1.3046055755694397e-05,1.568527841300238e-05,0.0004977649659849703,0.0032540205866098404
,,0.001,4320,,,,,,
135,0.559234082698822,,4351,0.4457164406776428,0.0004757792048621923,6.805834118495113e-07,1.2548957784019876e-05,0.0006046717171557248,0.00320103345438838
,,0.001,4352,,,,,,
136,0.5584877729415894,,4383,0.44725778698921204,0.00030831643380224705,4.2122326249227626e-07,3.3040538255590945e-05,0.000640828104224056,0.0031498295720666647
,,0.001,4384,,,,,,
137,0.5572934150695801,,4415,0.44902893900871277,0.0004778563161380589,3.2259919180432917e-07,1.1845030712720472e-05,0.0005979196284897625,0.0030987912323325872
,,0.001,4416,,,,,,
138,0.5562534928321838,,4447,0.45216745138168335,0.00016951275756582618,2.6377597350801807e-07,1.8151205949834548e-05,0.0003523436898831278,0.0030438622925430536
,,0.001,4448,,,,,,
139,0.55599445104599,,4479,0.45508918166160583,0.0004494577879086137,3.015395293459733e-07,2.6297197109670378e-05,0.0007139374502003193,0.002997263800352812
,,0.001,4480,,,,,,
140,0.5543273091316223,,4511,0.455667108297348,0.00023615517420694232,2.4235842488451453e-07,8.344975867657922e-06,0.0003208167618140578,0.002943734871223569
,,0.001,4512,,,,,,
141,0.5548667907714844,,4543,0.45991072058677673,8.013666229089722e-05,2.367829665672616e-07,1.8774984710034914e-05,0.0002690704131964594,0.002890241565182805
,,0.001,4544,,,,,,
142,0.5554910898208618,,4575,0.4638057351112366,0.000525293406099081,5.344999749468116e-07,1.5173319297900889e-05,0.0006796991219744086,0.0028460307512432337
,,0.001,4576,,,,,,
143,0.5548791885375977,,4607,0.46381431818008423,0.0004099302168469876,4.1164125264003815e-07,2.851073077181354e-05,0.0006970955291762948,0.0028030520770698786
,,0.001,4608,,,,,,
144,0.5538960099220276,,4639,0.46251505613327026,0.00020321695774327964,9.982575193134835e-07,2.9379536499618553e-05,0.000502003647852689,0.0027570310048758984
,,0.001,4640,,,,,,
145,0.5531335473060608,,4671,0.46203604340553284,0.00017997954273596406,4.027355771540897e-06,2.0804631276405416e-05,0.0004081626539118588,0.0027100536972284317
,,0.001,4672,,,,,,
146,0.5530690550804138,,4703,0.46246594190597534,0.0003821380087174475,3.324593762954464e-06,1.7885020497487858e-05,0.0005776112666353583,0.002667404944077134
,,0.001,4704,,,,,,
147,0.5531740188598633,,4735,0.4635029137134552,0.0007227140013128519,2.7952117420682043e-07,6.136369484011084e-05,0.0013377489522099495,0.00264081172645092
,,0.001,4736,,,,,,
148,0.5492290258407593,,4767,0.4593627452850342,0.00043230209848843515,7.951955467433436e-07,2.0745381334563717e-05,0.0006437318515963852,0.002600870095193386
,,0.001,4768,,,,,,
149,0.5479899644851685,,4799,0.4599970579147339,0.000630302238278091,3.2139291761268396e-06,2.1233894585748203e-05,0.0008587107877247036,0.0025660269893705845
,,0.001,4800,,,,,,
150,0.5464227795600891,,4831,0.4604121148586273,0.0009622224606573582,5.566454319705372e-07,1.6794987459434196e-05,0.0011329554254189134,0.002537365537136793
,,0.001,4832,,,,,,
151,0.5439837574958801,,4863,0.4617994725704193,0.0005992508959025145,1.084830046238494e-06,1.6832993424031883e-05,0.0007730048382654786,0.0025020781904459
,,0.001,4864,,,,,,
152,0.5417163968086243,,4895,0.46198558807373047,0.00028802946326322854,1.3017823903282988e-06,1.9489338228595443e-05,0.0004894317826256156,0.0024618252646178007
,,0.001,4896,,,,,,
153,0.5410658717155457,,4927,0.46415215730667114,0.00013135003973729908,2.451639375067316e-06,1.147257808042923e-05,0.00025833401014097035,0.0024177555460482836
,,0.001,4928,,,,,,
154,0.5407787561416626,,4959,0.46850717067718506,0.0001680903951637447,4.174648438493023e-06,7.617813935212325e-06,0.00026514180353842676,0.002374703297391534
,,0.001,4960,,,,,,
155,0.54034823179245,,4991,0.473455548286438,0.0003773593925870955,7.052668706819532e-07,2.3659753423999064e-05,0.0006174832815304399,0.002339558908715844
,,0.001,4992,,,,,,
156,0.5386723279953003,,5023,0.47497525811195374,0.0004223121504765004,2.3712146912657772e-07,2.2650414393865503e-05,0.0006500017479993403,0.0023057677317410707
,,0.001,5024,,,,,,
157,0.5375997424125671,,5055,0.47589749097824097,0.000517824140843004,3.066497242798505e-07,1.8835722585208714e-05,0.0007077145855873823,0.0022738066036254168
,,0.001,5056,,,,,,
158,0.5359876155853271,,5087,0.477672278881073,0.0005019075470045209,3.332110907194874e-07,1.494225398346316e-05,0.0006529962411150336,0.002241390524432063
,,0.001,5088,,,,,,
159,0.5341472625732422,,5119,0.47727063298225403,0.00021346285939216614,3.1553207691104035e-07,1.740265724947676e-05,0.0003890671068802476,0.0022043439093977213
,,0.001,5120,,,,,,
160,0.5332489609718323,,5151,0.4785230755805969,0.00020017390488646924,4.345756394741329e-07,1.2683146451308858e-05,0.00032917826320044696,0.0021668407134711742
,,0.001,5152,,,,,,
161,0.5337182283401489,,5183,0.4798067808151245,0.00010180062963627279,3.31410092258011e-07,1.38858731588698e-05,0.00024231641145888716,0.002128350082784891
,,0.001,5184,,,,,,
162,0.5342382192611694,,5215,0.48088622093200684,0.00029812866705469787,8.825857662486669e-07,1.793582305253949e-05,0.0004818999150302261,0.002095421077683568
,,0.001,5216,,,,,,
163,0.53484046459198,,5247,0.48041340708732605,0.00047003538929857314,6.211845402503968e-07,2.0972660422557965e-05,0.0006828678888268769,0.0020671701058745384
,,0.001,5248,,,,,,
164,0.5328261852264404,,5279,0.47835156321525574,0.00045523419976234436,7.449223176081432e-07,9.337681149190757e-06,0.0005523356958292425,0.002036873484030366
,,0.001,5280,,,,,,
165,0.5320228338241577,,5311,0.47931599617004395,0.00010891377314692363,2.7468402095109923e-06,1.1363565135980025e-05,0.00023628362396266311,0.002000861568376422
,,0.001,5312,,,,,,
166,0.5317621231079102,,5343,0.4828282594680786,8.653567056171596e-05,5.244892236078158e-06,1.0278602530888747e-05,0.00021554616978392005,0.0019651553593575954
,,0.001,5344,,,,,,
