# step, loss_train, loss_test, metrics_test
2.500000000000000000e+04 1.302293853759765625e+02 1.545011997222900391e-03 1.411652922630310059e+00 6.648633643635548651e-09 4.065093994140625000e+00 1.545011997222900391e-03 1.411652922630310059e+00 6.648633643635548651e-09 2.566070047989050806e-01
2.600000000000000000e+04 1.127392959594726562e+02 1.381639391183853149e-03 1.412671446800231934e+00 3.692753125505987555e-08 4.096811771392822266e+00 1.381639391183853149e-03 1.412671446800231934e+00 3.692753125505987555e-08 2.568181772337667090e-01
2.700000000000000000e+04 9.400837707519531250e+01 9.238868951797485352e-04 1.498655200004577637e+00 2.319438863196410239e-09 3.921755552291870117e+00 9.238868951797485352e-04 1.498655200004577637e+00 2.319438863196410239e-09 2.574608958679919235e-01
2.800000000000000000e+04 7.477354431152343750e+01 4.180707037448883057e-04 1.674177885055541992e+00 2.139358912245370448e-09 3.323581218719482422e+00 4.180707037448883057e-04 1.674177885055541992e+00 2.139358912245370448e-09 2.585112279772288080e-01
2.900000000000000000e+04 5.955736160278320312e+01 1.026540994644165039e-04 1.931259274482727051e+00 2.627098183438647538e-05 2.437552452087402344e+00 1.026540994644165039e-04 1.931259274482727051e+00 2.627098183438647538e-05 2.597254456813332668e-01
3.000000000000000000e+04 4.113085174560546875e+01 6.888061761856079102e-06 2.286021709442138672e+00 3.967763859691331163e-07 3.263828992843627930e+00 6.888061761856079102e-06 2.286021709442138672e+00 3.967763859691331163e-07 2.611260462578207653e-01
3.100000000000000000e+04 2.977882766723632812e+01 1.140870153903961182e-04 2.646954298019409180e+00 5.684341886080801487e-12 1.824852705001831055e+00 1.140870153903961182e-04 2.646954298019409180e+00 5.684341886080801487e-12 2.619899980233007519e-01
3.200000000000000000e+04 2.227730560302734375e+01 1.754201948642730713e-04 2.812935829162597656e+00 2.489623739165836014e-06 3.504975795745849609e+00 1.754201948642730713e-04 2.812935829162597656e+00 2.489623739165836014e-06 2.621343779525491802e-01
3.300000000000000000e+04 1.565857696533203125e+01 4.331804811954498291e-04 2.920331001281738281e+00 1.870487267296994105e-07 1.126874089241027832e+00 4.331804811954498291e-04 2.920331001281738281e+00 1.870487267296994105e-07 2.617384874116138183e-01
3.400000000000000000e+04 1.156150150299072266e+01 4.908777773380279541e-04 2.932832956314086914e+00 2.227557160949800164e-08 1.106136083602905273e+00 4.908777773380279541e-04 2.932832956314086914e+00 2.227557160949800164e-08 2.608874704999766814e-01
3.500000000000000000e+04 8.906629562377929688e+00 5.695261061191558838e-04 2.879534006118774414e+00 8.373174296139040962e-07 4.422384202480316162e-01 5.695261061191558838e-04 2.879534006118774414e+00 8.373174296139040962e-07 2.595337961560136852e-01
3.600000000000000000e+04 6.820071220397949219e+00 4.908777773380279541e-04 2.737872838973999023e+00 7.448988981195725501e-09 2.484569102525711060e-01 4.908777773380279541e-04 2.737872838973999023e+00 7.448988981195725501e-09 2.576849334610701869e-01
3.700000000000000000e+04 5.270433902740478516e+00 4.382766783237457275e-04 2.516171216964721680e+00 2.416436473140493035e-08 3.425106704235076904e-01 4.382766783237457275e-04 2.516171216964721680e+00 2.416436473140493035e-08 2.553337343113054603e-01
3.800000000000000000e+04 3.741168975830078125e+00 4.081465303897857666e-04 2.195775747299194336e+00 6.265509000513702631e-09 1.056295037269592285e+00 4.081465303897857666e-04 2.195775747299194336e+00 6.265509000513702631e-09 2.526444135649060230e-01
3.900000000000000000e+04 3.340057373046875000e+00 2.920627593994140625e-04 1.879491090774536133e+00 6.704090083076152951e-06 1.057366132736206055e+00 2.920627593994140625e-04 1.879491090774536133e+00 6.704090083076152951e-06 2.502692427829949495e-01
4.000000000000000000e+04 2.508913040161132812e+00 2.145767211914062500e-04 1.705402135848999023e+00 4.286667717678938061e-06 8.711271882057189941e-01 2.145767211914062500e-04 1.705402135848999023e+00 4.286667717678938061e-06 2.490519388099041720e-01
4.100000000000000000e+04 2.291810035705566406e+00 1.902729272842407227e-04 1.595486164093017578e+00 5.688890269084367901e-06 5.729630589485168457e-01 1.902729272842407227e-04 1.595486164093017578e+00 5.688890269084367901e-06 2.483905684321379148e-01
4.200000000000000000e+04 2.555108070373535156e+00 1.550316810607910156e-04 1.528335094451904297e+00 6.983501407376024872e-06 1.047613620758056641e+00 1.550316810607910156e-04 1.528335094451904297e+00 6.983501407376024872e-06 2.478829010370384722e-01
4.300000000000000000e+04 1.501910090446472168e+00 1.233965158462524414e-04 1.484430313110351562e+00 3.934837877750396729e-06 2.000707536935806274e-01 1.233965158462524414e-04 1.484430313110351562e+00 3.934837877750396729e-06 2.473572930595863140e-01
4.400000000000000000e+04 1.309411764144897461e+00 1.076608896255493164e-04 1.441349983215332031e+00 2.940218109870329499e-06 2.113860249519348145e-01 1.076608896255493164e-04 1.441349983215332031e+00 2.940218109870329499e-06 2.468449023642302897e-01
4.500000000000000000e+04 1.228617072105407715e+00 1.051425933837890625e-04 1.395508646965026855e+00 3.667140845209360123e-06 1.281750649213790894e-01 1.051425933837890625e-04 1.395508646965026855e+00 3.667140845209360123e-06 2.463802136845218982e-01
4.600000000000000000e+04 1.578259110450744629e+00 1.014210283756256104e-04 1.347871541976928711e+00 5.584737664321437478e-06 5.253481864929199219e-01 1.014210283756256104e-04 1.347871541976928711e+00 5.584737664321437478e-06 2.459804147434904997e-01
4.700000000000000000e+04 1.267456173896789551e+00 9.065866470336914062e-05 1.308776736259460449e+00 5.693440471077337861e-06 3.500392735004425049e-01 9.065866470336914062e-05 1.308776736259460449e+00 5.693440471077337861e-06 2.456088093526666016e-01
4.800000000000000000e+04 1.110275745391845703e+00 8.381903171539306641e-05 1.265779018402099609e+00 3.508190275169909000e-06 1.514333635568618774e-01 8.381903171539306641e-05 1.265779018402099609e+00 3.508190275169909000e-06 2.453463224839836920e-01
4.900000000000000000e+04 1.181010723114013672e+00 8.159875869750976562e-05 1.224962353706359863e+00 2.603759639896452427e-06 2.460911571979522705e-01 8.159875869750976562e-05 1.224962353706359863e+00 2.603759639896452427e-06 2.451465431311624643e-01
5.000000000000000000e+04 2.038427829742431641e+00 7.724761962890625000e-05 1.181375384330749512e+00 5.548736226046457887e-06 1.054000139236450195e+00 7.724761962890625000e-05 1.181375384330749512e+00 5.548736226046457887e-06 2.450358591566026145e-01
