epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
,,0.001,0,,,,,,,
0,,,60,0.47317883372306824,0.0157869104295969,0.03810201957821846,0.002577499020844698,0.05646641179919243,,0.920412540435791
,,0.001,61,,,,,,,
1,,,121,0.4562221169471741,0.006805344019085169,2.970181049022358e-05,3.6363990147947334e-06,0.00683868071064353,,0.9192401170730591
,,0.001,122,,,,,,,
2,,,182,0.4552929401397705,0.008731231093406677,3.484615444904193e-05,6.034279977029655e-06,0.008772114291787148,,0.6148384809494019
,,0.001,183,,,,,,,
3,,,243,0.45217496156692505,0.006525654345750809,5.662079274770804e-05,2.2147172785480507e-05,0.006604422349482775,,0.4308542311191559
,,0.001,244,,,,,,,
4,,,304,0.44539642333984375,0.00515634473413229,5.714816870749928e-05,1.2897266969957855e-05,0.005226389039307833,,0.4640924632549286
,,0.001,305,,,,,,,
5,,,365,0.4393710792064667,0.004727712832391262,3.1620566005585715e-05,9.963630873244256e-06,0.004769298247992992,,0.37174296379089355
,,0.001,366,,,,,,,
6,,,426,0.4328109323978424,0.005759008694440126,2.599466643005144e-05,1.2704105756711215e-05,0.0057977065443992615,,0.34934473037719727
,,0.001,427,,,,,,,
7,,,487,0.4261678159236908,0.004804334137588739,2.2011978217051364e-05,1.2558344678836875e-05,0.004838904831558466,,0.3490176796913147
,,0.001,488,,,,,,,
8,,,548,0.4212895333766937,0.004257469438016415,1.1499078027554788e-05,5.832586339238333e-06,0.004274801816791296,,0.3196396827697754
,,0.001,549,,,,,,,
9,,,609,0.41599032282829285,0.005056688562035561,1.0535039109527133e-05,9.364237484987825e-06,0.0050765881314873695,,0.3517506718635559
,,0.001,610,,,,,,,
10,,,670,0.4095309376716614,0.004396295174956322,7.503447250201134e-06,6.03576518187765e-06,0.004409834276884794,,0.4001927971839905
,,0.001,671,,,,,,,
11,,,731,0.40480837225914,0.0049392059445381165,5.998149390507024e-06,7.195930720627075e-06,0.004952399060130119,,0.30672773718833923
,,0.001,732,,,,,,,
12,,,792,0.3996238112449646,0.004221541341394186,5.379760295909364e-06,6.523506272060331e-06,0.0042334445752203465,,0.3201044201850891
,,0.001,793,,,,,,,
13,,,853,0.3942861557006836,0.007093518041074276,4.6771601773798466e-06,7.104266387614189e-06,0.007105299737304449,,0.3162349462509155
,,0.001,854,,,,,,,
14,,,914,0.3880661427974701,0.00505435187369585,4.700882072938839e-06,9.014684110297821e-06,0.005068066995590925,,0.4813166558742523
,,0.001,915,,,,,,,
15,,,975,0.3826459050178528,0.005122002679854631,3.7253391838021344e-06,5.254414645605721e-06,0.0051309820264577866,,0.4504082500934601
,,0.001,976,,,,,,,
16,,,1036,0.3767128586769104,0.0053522586822509766,3.3677686133160023e-06,7.759652362437919e-06,0.005363386124372482,,0.34559646248817444
,,0.001,1037,,,,,,,
17,,,1097,0.37070515751838684,0.004892637487500906,3.077434485021513e-06,8.239937415055465e-06,0.004903954453766346,,0.5286414623260498
,,0.001,1098,,,,,,,
18,,,1158,0.36491769552230835,0.00461505027487874,2.762243184406543e-06,5.711719040846219e-06,0.0046235243789851665,,0.3080344796180725
,,0.001,1159,,,,,,,
