epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma,val/si_re
35,,2195,0.19318735599517822,0.0016023250063881278,0.0013087814440950751,0.00010780238517327234,0.0030189091339707375,,0.4064481258392334
,0.001,2196,,,,,,,
36,,2256,0.19468937814235687,0.0016728354385122657,0.000485974334878847,0.00010537009075051174,0.0022641802206635475,,0.46234187483787537
,0.001,2257,,,,,,,
37,,2317,0.1994689255952835,0.0021015885286033154,3.105159703409299e-05,9.183986549032852e-05,0.0022244795691221952,,0.33375662565231323
,0.001,2318,,,,,,,
38,,2378,0.20260737836360931,0.0013030192349106073,2.3273101760423742e-05,7.517163612646982e-05,0.0014014641055837274,,0.39310047030448914
,0.001,2379,,,,,,,
39,,2439,0.20585498213768005,0.001957166474312544,5.366970071918331e-05,8.886233263183385e-05,0.0020996984094381332,,0.5135692358016968
,0.001,2440,,,,,,,
40,,2500,0.20783181488513947,0.001971104182302952,7.290265057235956e-05,0.00010141570237465203,0.0021454226225614548,,0.45062312483787537
,0.001,2501,,,,,,,
41,,2561,0.2071426957845688,0.0010063759982585907,0.00023036387574393302,9.211910946760327e-05,0.0013288591289892793,,0.3560115694999695
,0.001,2562,,,,,,,
42,,2622,0.21193726360797882,0.0009735773201100528,9.083624900085852e-05,8.082148269750178e-05,0.001145235146395862,,0.3453303575515747
,0.001,2623,,,,,,,
43,,2683,0.21490900218486786,0.0026523820124566555,7.490473876714532e-07,7.404332427540794e-05,0.0027271744329482317,,0.4394080638885498
,0.001,2684,,,,,,,
44,,2744,0.21461376547813416,0.001112487749196589,1.0321655281586573e-06,8.359808998648077e-05,0.0011971178464591503,,0.35522758960723877
,0.001,2745,,,,,,,
45,,2805,0.22167009115219116,0.0022324526216834784,0.00022289266053121537,9.897205018205568e-05,0.0025543179363012314,,0.3540040850639343
,0.001,2806,,,,,,,
46,,2866,0.22648340463638306,0.00030319340294227004,2.492670864739921e-05,0.00011000228550983593,0.0004381224571261555,,0.40136292576789856
,0.001,2867,,,,,,,
47,,2927,0.23135077953338623,0.001003045355901122,0.0003607703256420791,0.00012245652033016086,0.001486272201873362,,0.21055474877357483
,0.001,2928,,,,,,,
48,,2988,0.23438145220279694,0.0005961135611869395,8.073747449088842e-05,9.355081419926137e-05,0.0007704018498770893,,0.3048188090324402
,0.001,2989,,,,,,,
49,,3049,0.2391042709350586,0.003640806535258889,5.539071025850717e-06,6.917190330568701e-05,0.0037155169993638992,,0.7559937238693237
,0.001,3050,,,,,,,
50,,3110,0.2347133904695511,0.004703909624367952,5.995173705741763e-05,6.329352618195117e-05,0.00482715480029583,0.009021321311593056,0.3693494498729706
,0.001,3111,,,,,,,
51,,3171,0.22208070755004883,0.0012856930261477828,4.706728577730246e-05,0.00011136269313283265,0.0014441231032833457,0.0088697774335742,0.41730809211730957
,0.001,3172,,,,,,,
52,,3232,0.2196352332830429,0.0010262747528031468,0.00010115265467902645,9.247621346730739e-05,0.0012199037009850144,0.008716779761016369,0.29071444272994995
,0.001,3233,,,,,,,
53,,3293,0.2174244225025177,0.004099093843251467,2.729201878537424e-05,0.0005898892995901406,0.004716275259852409,0.008636769838631153,0.45847219228744507
,0.001,3294,,,,,,,
54,,3354,0.21038787066936493,0.0018606967059895396,3.965602081734687e-05,8.943766442826018e-05,0.0019897904712706804,0.008503830060362816,0.46181872487068176
,0.001,3355,,,,,,,
55,,3415,0.21096354722976685,0.004918939899653196,0.00023289302771445364,6.532656698254868e-05,0.005217159166932106,0.008438097313046455,0.505324125289917
,0.001,3416,,,,,,,
56,,3476,0.21635471284389496,0.00427901791408658,0.00021771638421341777,0.00016163541295100003,0.004658369347453117,0.008362502790987492,0.5381538271903992
,0.001,3477,,,,,,,
57,,3537,0.2297435700893402,0.0030670848209410906,0.00038618218968622386,0.0001631279883440584,0.003616394940763712,0.008267580531537533,0.30833232402801514
,0.001,3538,,,,,,,
58,,3598,0.23133981227874756,0.0015677735209465027,0.0007331075030378997,0.00021212632418610156,0.0025130077265203,0.008152488619089127,0.35803088545799255
,0.001,3599,,,,,,,
59,,3659,0.22059734165668488,0.0015521845780313015,0.00013382307952269912,0.0005749013507738709,0.0022609089501202106,0.008034656755626202,0.41520416736602783
,0.001,3660,,,,,,,
60,,3720,0.21775351464748383,0.0028478887397795916,1.5256040569511242e-05,7.258237747009844e-05,0.002935727359727025,0.007932678796350956,0.492340087890625
,0.001,3721,,,,,,,
61,,3781,0.2211649864912033,0.002836351515725255,6.449606007663533e-05,7.42066404200159e-05,0.0029750545509159565,0.007833526469767094,0.3695586919784546
,0.001,3782,,,,,,,
62,,3842,0.22713685035705566,0.005467719864100218,1.7679416487226263e-05,0.00011338526383042336,0.005598784890025854,0.007788831368088722,0.6680581569671631
,0.001,3843,,,,,,,
63,,3903,0.21662801504135132,0.001749236136674881,0.0002146948390873149,0.00013015784497838467,0.0020940888207405806,0.007674936205148697,0.397258996963501
,0.001,3904,,,,,,,
64,,3964,0.21519851684570312,0.0016774324467405677,1.9148063074680977e-05,8.261603215942159e-05,0.001779196783900261,0.007557021453976631,0.7240818738937378
,0.001,3965,,,,,,,
65,,4025,0.21578744053840637,0.003048553131520748,4.29052124673035e-06,5.34132523171138e-05,0.0031062571797519922,0.007468006107956171,0.3559432029724121
,0.001,4026,,,,,,,
66,,4086,0.21872961521148682,0.0012140910839661956,1.6750236682128161e-06,0.0001011836648103781,0.001316949725151062,0.007344985380768776,0.37387141585350037
,0.001,4087,,,,,,,
67,,4147,0.22370126843452454,0.0036516885738819838,1.133579462475609e-05,4.465351230464876e-05,0.003707677125930786,0.007272238843142986,0.4358546733856201
,0.001,4148,,,,,,,
68,,4208,0.2207079380750656,0.006132083013653755,1.6818852600408718e-05,7.439289038302377e-05,0.006223294418305159,0.007251260336488485,0.6359220147132874
,0.001,4209,,,,,,,
69,,4269,0.2135298103094101,0.00877457670867443,6.412273069145158e-05,0.0004059447965119034,0.009244644083082676,0.007291127927601337,0.4662580192089081
,0.001,4270,,,,,,,
70,,4330,0.20682337880134583,0.0077855344861745834,1.6940994100878015e-06,5.0087292038369924e-05,0.007837316952645779,0.007302051410079002,0.5881029367446899
,0.001,4331,,,,,,,
71,,4391,0.20307978987693787,0.006135305855423212,2.678133751032874e-05,7.0338232035283e-05,0.006232425570487976,0.007280658930540085,0.545909583568573
,0.001,4392,,,,,,,
72,,4452,0.19953982532024384,0.0020350823178887367,0.0008014210034161806,0.00010350575030315667,0.002940008882433176,0.00719384616240859,0.42138925194740295
,0.001,4453,,,,,,,
73,,4513,0.2022111415863037,0.0034667844884097576,9.749239688972011e-05,0.00012010701175313443,0.0036843831185251474,0.007123657036572695,0.45508357882499695
,0.001,4514,,,,,,,
74,,4574,0.2050655633211136,0.003844338469207287,0.0002547457115724683,0.00010936227772617713,0.004208446014672518,0.007065352518111467,0.3490366041660309
,0.001,4575,,,,,,,
75,,4635,0.19413819909095764,0.0034782676957547665,0.0001423828798579052,0.00011208473733859137,0.0037327345926314592,0.006998700089752674,0.5150112509727478
,0.001,4636,,,,,,,
76,,4696,0.19173964858055115,0.0004339250735938549,0.0001141353786806576,0.00011585973697947338,0.0006639203056693077,0.006872004829347134,0.5070362091064453
,0.001,4697,,,,,,,
77,,4757,0.1977251023054123,0.0030427533201873302,1.3249226640255074e-06,0.00010988319263560697,0.0031539613846689463,0.006797643844038248,0.30061647295951843
,0.001,4758,,,,,,,
78,,4818,0.19786755740642548,0.009960711002349854,0.00015196780441328883,0.00013371053501032293,0.01024638768285513,0.006866618525236845,0.39564916491508484
,0.001,4819,,,,,,,
79,,4879,0.19123463332653046,0.007394616026431322,0.00014863480464555323,3.617279071477242e-05,0.007579425815492868,0.0068808747455477715,0.6601819396018982
,0.001,4880,,,,,,,
80,,4940,0.1930529922246933,0.004211987368762493,9.595166375220288e-06,6.547864813910564e-06,0.004228131379932165,0.0068278200924396515,0.7033064365386963
,0.001,4941,,,,,,,
81,,5001,0.19068901240825653,0.0054077571257948875,2.306793976458721e-05,6.14358505117707e-05,0.00549226114526391,0.006801108829677105,0.4410000145435333
,0.001,5002,,,,,,,
82,,5062,0.1863090544939041,0.006125107407569885,1.78896209490631e-06,2.5017136067617685e-05,0.006151913199573755,0.006788124796003103,0.6045341491699219
,0.001,5063,,,,,,,
83,,5123,0.1880793422460556,0.003229558700695634,1.2202729521959554e-05,3.607174949138425e-05,0.0032778328750282526,0.006717918906360865,0.48782047629356384
,0.001,5124,,,,,,,
84,,5184,0.1878790557384491,0.004770446568727493,7.321698376472341e-06,5.094408697914332e-05,0.0048287115059792995,0.006680134683847427,0.4192884564399719
,0.001,5185,,,,,,,
85,,5245,0.1866493821144104,0.004169124644249678,1.01929470019968e-06,3.484051558189094e-05,0.004204985685646534,0.006630632095038891,0.7332305908203125
,0.001,5246,,,,,,,
86,,5306,0.1826198399066925,0.0025535831227898598,5.9367207541072275e-06,8.383286331081763e-05,0.002643353072926402,0.006550886202603579,0.4809930622577667
,0.001,5307,,,,,,,
87,,5367,0.18441273272037506,0.00663774274289608,5.876713657926302e-07,3.34761461999733e-05,0.006671806797385216,0.006553304847329855,0.7071670889854431
,0.001,5368,,,,,,,
88,,5428,0.18360599875450134,0.0027645721565932035,5.828662779094884e-06,6.307657167781144e-05,0.0028334767557680607,0.006478908006101847,0.543789267539978
,0.001,5429,,,,,,,
89,,5489,0.18600232899188995,0.004909297917038202,6.753375600965228e-06,3.357850800966844e-05,0.0049496302381157875,0.0064483224414289,0.6108570098876953
,0.001,5490,,,,,,,
90,,5550,0.18290211260318756,0.003719317726790905,4.004411948699271e-06,5.49819233128801e-05,0.0037783044390380383,0.0063949222676455975,0.5330469608306885
,0.001,5551,,,,,,,
91,,5611,0.17956973612308502,0.002366291591897607,2.535128487579641e-06,6.829093035776168e-05,0.0024371175095438957,0.006315765902400017,0.4781033396720886
,0.001,5612,,,,,,,
92,,5672,0.18283580243587494,0.0025559025816619396,3.2124264635058353e-06,5.5891294323373586e-05,0.0026150059420615435,0.006241750903427601,0.6159569621086121
,0.001,5673,,,,,,,
93,,5733,0.18571840226650238,0.0021111336536705494,3.7961432099109516e-05,0.00010658675455488265,0.0022556816693395376,0.006162029691040516,0.4465691149234772
,0.001,5734,,,,,,,
94,,5794,0.1888861358165741,0.004422617610543966,0.000669159519020468,4.437531970324926e-05,0.005136152729392052,0.00614151218906045,0.5714614391326904
,0.001,5795,,,,,,,
95,,5855,0.1919425129890442,0.005494674202054739,0.00012537033762782812,1.565848106110934e-05,0.005635703448206186,0.006131395697593689,0.5832281112670898
,0.001,5856,,,,,,,
96,,5916,0.19469206035137177,0.007356408983469009,0.00015687690756749362,5.113226143294014e-05,0.007564418949186802,0.006160056218504906,0.6580129265785217
,0.001,5917,,,,,,,
97,,5977,0.19780322909355164,0.007688628975301981,7.225070294225588e-05,1.112779227696592e-05,0.0077720084227621555,0.006192295346409082,0.6453233361244202
,0.001,5978,,,,,,,
98,,6038,0.1990353912115097,0.004660376813262701,0.00027196118026040494,2.085314190480858e-05,0.0049531906843185425,0.006167513318359852,0.6693731546401978
,0.001,6039,,,,,,,
99,,6099,0.19894865155220032,0.003924666903913021,5.903840246901382e-06,1.5627416360075586e-05,0.003946198150515556,0.006123086903244257,0.5619531273841858
,0.001,6100,,,,,,,
100,,6160,0.19391648471355438,0.004574459046125412,3.7033587432233617e-06,3.462359381956048e-05,0.004612785764038563,0.006092880852520466,0.6595114469528198
,0.001,6161,,,,,,,
101,,6221,0.18946446478366852,0.004886109381914139,6.543842573591974e-06,2.9616559913847595e-05,0.004922269843518734,0.006069468799978495,0.7124677300453186
,0.001,6222,,,,,,,
102,,6282,0.18473252654075623,0.0031935132574290037,2.3466704078600742e-05,6.290699093369767e-05,0.003279886906966567,0.00601367698982358,0.6052235960960388
,0.001,6283,,,,,,,
103,,6343,0.181887686252594,0.0010967024136334658,7.510082650696859e-05,9.817715908866376e-05,0.0012699803337454796,0.005918803159147501,0.4653692841529846
,0.001,6344,,,,,,,
104,,6404,0.1909913420677185,0.0020089985337108374,3.1016709272080334e-06,7.474504673155025e-05,0.002086845226585865,0.005842164158821106,0.44303715229034424
,0.001,6405,,,,,,,
105,,6465,0.20472101867198944,0.003101274138316512,7.686173262300144e-07,8.620229345979169e-05,0.003188245464116335,0.005789085756987333,0.5890620946884155
,0.001,6466,,,,,,,
106,,6526,0.21237339079380035,0.006549815181642771,2.024752120632911e-06,1.4543295037583448e-05,0.006566384341567755,0.005804631393402815,0.7577009797096252
,0.001,6527,,,,,,,
107,,6587,0.20727747678756714,0.004880841821432114,1.3430912076728418e-05,2.7812646294478327e-05,0.004922085907310247,0.005786980502307415,0.571875810623169
,0.001,6588,,,,,,,
108,,6648,0.20375607907772064,0.006130382418632507,9.439268069399986e-06,3.034848668903578e-05,0.0061701699160039425,0.005794644355773926,0.7208399772644043
,0.001,6649,,,,,,,
109,,6709,0.2006906419992447,0.004480388015508652,9.708165862321039e-07,1.0150130037800409e-05,0.00449150986969471,0.005768581759184599,0.7385051250457764
,0.001,6710,,,,,,,
110,,6770,0.20427553355693817,0.005018909927457571,3.836356881947722e-06,1.4504028513329104e-05,0.005037250928580761,0.005753955338150263,0.6032222509384155
,0.001,6771,,,,,,,
111,,6831,0.20572549104690552,0.005533934570848942,5.089066235086648e-06,3.2536274375161156e-05,0.005571560934185982,0.005750307347625494,0.5329591035842896
,0.001,6832,,,,,,,
112,,6892,0.19939158856868744,0.005381984636187553,1.0537724847381469e-05,1.3450644473778084e-05,0.005405974108725786,0.0057434206828475,0.6258729100227356
,0.0005,6893,,,,,,,
113,,6953,0.1967717707157135,0.006326313596218824,3.7835877719771815e-07,1.885508027044125e-05,0.006345546804368496,0.005755463149398565,0.6678149104118347
,0.0005,6954,,,,,,,
114,,7014,0.19436036050319672,0.005460687447339296,9.096149966580924e-08,8.141272701323032e-06,0.0054689194075763226,0.005749732255935669,0.6709266901016235
,0.0005,7015,,,,,,,
115,,7075,0.19728338718414307,0.00465204194188118,2.151367795022452e-08,3.93511163565563e-06,0.004655999131500721,0.005727857351303101,0.6574281454086304
,0.0005,7076,,,,,,,
116,,7136,0.19841168820858002,0.0052108485251665115,1.0515387316445413e-07,1.7055441276170313e-05,0.005228008609265089,0.005717860534787178,0.5334244966506958
,0.0005,7137,,,,,,,
117,,7197,0.19905985891819,0.0028273870702832937,2.6910200290330977e-07,2.674074494279921e-05,0.002854397287592292,0.005660591181367636,0.4857780635356903
,0.0005,7198,,,,,,,
118,,7258,0.19985038042068481,0.0020859299693256617,1.6379553926526569e-06,7.655077206436545e-05,0.002164117991924286,0.005590661894530058,0.47899341583251953
,0.0005,7259,,,,,,,
119,,7319,0.20345011353492737,0.0011913345661014318,5.047272679803427e-07,7.239830301841721e-05,0.0012642376823350787,0.005504133179783821,0.36377182602882385
,0.0005,7320,,,,,,,
120,,7380,0.2079850286245346,0.002369987079873681,9.861017815637751e-07,7.836423901608214e-05,0.0024493371602147818,0.005443037487566471,0.49755993485450745
,0.0005,7381,,,,,,,
121,,7441,0.2162778675556183,0.0007441380876116455,1.1791898657520505e-07,7.272173388628289e-05,0.0008169776992872357,0.005350516177713871,0.3137199282646179
