epoch,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/total_loss,train/total_loss_smma
,0.001,0,,,,,,
0,,60,0.4751725196838379,0.012389791198074818,0.049545880407094955,0.006072207819670439,0.06800788640975952,
,0.001,61,,,,,,
1,,121,0.4559789299964905,0.008776378817856312,4.287786578061059e-05,0.00018891890067607164,0.009008175693452358,
,0.001,122,,,,,,
2,,182,0.4480454623699188,0.004252498969435692,2.7328760552336462e-05,4.339448059909046e-05,0.004323222674429417,
,0.001,183,,,,,,
3,,243,0.4419369101524353,0.00554272485896945,2.3862901798565872e-05,4.1559600504115224e-05,0.005608147941529751,
,0.001,244,,,,,,
4,,304,0.43412885069847107,0.005156101193279028,2.5224609998986125e-05,5.078030517324805e-05,0.0052321068942546844,
,0.001,305,,,,,,
5,,365,0.4285106360912323,0.004647568333894014,1.924929892993532e-05,1.537886964797508e-05,0.004682197701185942,
,0.001,366,,,,,,
6,,426,0.42217129468917847,0.005203813314437866,1.5691779481130652e-05,2.0475568817346357e-05,0.005239981692284346,
,0.001,427,,,,,,
7,,487,0.41540929675102234,0.008777644485235214,1.6813110050861724e-05,6.467161438195035e-05,0.008859130553901196,
,0.001,488,,,,,,
8,,548,0.4075424373149872,0.005607461091130972,1.9886538211721927e-05,2.0927107470924966e-05,0.005648273974657059,
,0.001,549,,,,,,
9,,609,0.39851441979408264,0.007007094565778971,1.354850064672064e-05,3.543953425833024e-05,0.007056083995848894,
,0.001,610,,,,,,
10,,670,0.3898741900920868,0.006527937948703766,1.0925889000645839e-05,1.6247282474068925e-05,0.006555111613124609,
,0.001,671,,,,,,
11,,731,0.38443318009376526,0.004975561518222094,8.412768693233375e-06,8.29780492495047e-06,0.004992273170500994,
,0.001,732,,,,,,
12,,792,0.37683457136154175,0.00510451290756464,8.362326298083644e-06,1.9309900380903855e-05,0.005132186226546764,
,0.001,793,,,,,,
13,,853,0.37151896953582764,0.004804447293281555,6.1977998484508134e-06,6.1189707594166975e-06,0.004816764499992132,
,0.001,854,,,,,,
14,,914,0.36565279960632324,0.006000288296490908,6.559355369972764e-06,1.4192214621289168e-05,0.0060210395604372025,
,0.001,915,,,,,,
15,,975,0.3629896640777588,0.006947535090148449,4.329864168539643e-06,3.7782424442411866e-06,0.006955642253160477,
,0.001,976,,,,,,
16,,1036,0.3622964322566986,0.007235873024910688,1.013763449009275e-05,4.198694114165846e-06,0.007250208407640457,
,0.001,1037,,,,,,
17,,1097,0.35599201917648315,0.005229978356510401,1.7954684153664857e-05,7.426934189425083e-06,0.005255358759313822,
,0.001,1098,,,,,,
18,,1158,0.34992116689682007,0.00464152405038476,1.39391222546692e-05,6.324808964563999e-06,0.0046617877669632435,
,0.001,1159,,,,,,
19,,1219,0.34452980756759644,0.005761234555393457,1.1074715075665154e-05,1.1048239684896544e-05,0.005783356726169586,
,0.001,1220,,,,,,
20,,1280,0.33900314569473267,0.00543054798617959,8.35641458252212e-06,1.4252812434278894e-05,0.005453157238662243,
,0.001,1281,,,,,,
21,,1341,0.3335852026939392,0.005112444516271353,6.970599770284025e-06,1.0154837582376786e-05,0.005129570607095957,
,0.001,1342,,,,,,
22,,1402,0.32873427867889404,0.00557262497022748,6.7751379901892506e-06,5.192567641643109e-06,0.005584591533988714,
,0.001,1403,,,,,,
23,,1463,0.32428839802742004,0.004445923957973719,6.3618813328503165e-06,9.183529982692562e-06,0.004461468197405338,
,0.001,1464,,,,,,
24,,1524,0.3211404085159302,0.00433817133307457,4.902575255982811e-06,4.497777808865067e-06,0.004347573034465313,
,0.001,1525,,,,,,
25,,1585,0.3173363208770752,0.006560399197041988,7.014661150606116e-06,8.135779353324324e-06,0.006575549021363258,
,0.001,1586,,,,,,
26,,1646,0.3126556873321533,0.004968064371496439,4.8914971557678655e-06,8.964322660176549e-06,0.004981920123100281,
,0.001,1647,,,,,,
27,,1707,0.30921652913093567,0.004526322241872549,4.727520263259066e-06,5.771896667283727e-06,0.004536822438240051,
,0.001,1708,,,,,,
28,,1768,0.30469536781311035,0.00462376931682229,7.865415682317689e-06,1.1761831046896987e-05,0.004643397871404886,
,0.001,1769,,,,,,
29,,1829,0.30155321955680847,0.004879473242908716,9.54083134274697e-06,8.289074685308151e-06,0.004897302482277155,
,0.001,1830,,,,,,
30,,1890,0.29885661602020264,0.00476319482550025,9.126763870881405e-06,6.831599421275314e-06,0.004779153037816286,
,0.001,1891,,,,,,
31,,1951,0.2922333776950836,0.003485678229480982,2.185336961701978e-05,1.6379763110307977e-05,0.003523911815136671,
,0.001,1952,,,,,,
32,,2012,0.286098837852478,0.006333406548947096,3.329147875774652e-05,1.8625627490109764e-05,0.006385322194546461,
,0.001,2013,,,,,,
33,,2073,0.2802300751209259,0.0065703908912837505,0.00013580662198364735,1.1250845091126394e-05,0.006717447657138109,
,0.001,2074,,,,,,
34,,2134,0.27641159296035767,0.006558767054229975,4.4992309994995594e-05,8.306431482196786e-06,0.006612067110836506,
,0.001,2135,,,,,,
35,,2195,0.27722251415252686,0.00507817417383194,2.5478637326159514e-05,1.4153990377963055e-05,0.005117806140333414,
,0.001,2196,,,,,,
36,,2256,0.27619463205337524,0.00625081779435277,1.2485853403632063e-05,4.878635081695393e-06,0.006268181838095188,
,0.001,2257,,,,,,
